result/tencentBlock.ns14530.oracleGeneral.zst S3FIFO-1 cache size      262, 1493616 req, miss ratio 0.4879, byte miss ratio 0.4879
result/tencentBlock.ns14530.oracleGeneral.zst S3FIFO-1 cache size      788, 1493616 req, miss ratio 0.4846, byte miss ratio 0.4846
result/tencentBlock.ns14530.oracleGeneral.zst S3FIFO-1 cache size     2628, 1493616 req, miss ratio 0.4824, byte miss ratio 0.4824
result/tencentBlock.ns14530.oracleGeneral.zst S3FIFO-1 cache size     7885, 1493616 req, miss ratio 0.4802, byte miss ratio 0.4802
result/tencentBlock.ns14530.oracleGeneral.zst S3FIFO-1 cache size    26284, 1493616 req, miss ratio 0.4233, byte miss ratio 0.4233
result/tencentBlock.ns14530.oracleGeneral.zst S3FIFO-1 cache size    52568, 1493616 req, miss ratio 0.3576, byte miss ratio 0.3576
result/tencentBlock.ns14530.oracleGeneral.zst S3FIFO-1 cache size   105136, 1493616 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns14530.oracleGeneral.zst S3FIFO-1 cache size   210272, 1493616 req, miss ratio 0.1784, byte miss ratio 0.1784
result/tencentBlock.ns14530.oracleGeneral.zst LHD cache size      262, 1493616 req, miss ratio 0.4923, byte miss ratio 0.4923
result/tencentBlock.ns14530.oracleGeneral.zst LHD cache size      788, 1493616 req, miss ratio 0.4857, byte miss ratio 0.4857
result/tencentBlock.ns14530.oracleGeneral.zst LHD cache size     2628, 1493616 req, miss ratio 0.4824, byte miss ratio 0.4824
result/tencentBlock.ns14530.oracleGeneral.zst LHD cache size     7885, 1493616 req, miss ratio 0.4764, byte miss ratio 0.4764
result/tencentBlock.ns14530.oracleGeneral.zst LHD cache size    26284, 1493616 req, miss ratio 0.4327, byte miss ratio 0.4327
result/tencentBlock.ns14530.oracleGeneral.zst LHD cache size    52568, 1493616 req, miss ratio 0.3741, byte miss ratio 0.3741
result/tencentBlock.ns14530.oracleGeneral.zst LHD cache size   105136, 1493616 req, miss ratio 0.2376, byte miss ratio 0.2376
result/tencentBlock.ns14530.oracleGeneral.zst LHD cache size   210272, 1493616 req, miss ratio 0.1777, byte miss ratio 0.1777
result/tencentBlock.ns14530.oracleGeneral.zst Clock cache size      262, 1493616 req, miss ratio 0.4940, byte miss ratio 0.4940
result/tencentBlock.ns14530.oracleGeneral.zst Clock cache size      788, 1493616 req, miss ratio 0.4856, byte miss ratio 0.4856
result/tencentBlock.ns14530.oracleGeneral.zst Clock cache size     2628, 1493616 req, miss ratio 0.4828, byte miss ratio 0.4828
result/tencentBlock.ns14530.oracleGeneral.zst Clock cache size     7885, 1493616 req, miss ratio 0.4784, byte miss ratio 0.4784
result/tencentBlock.ns14530.oracleGeneral.zst Clock cache size    26284, 1493616 req, miss ratio 0.4452, byte miss ratio 0.4452
result/tencentBlock.ns14530.oracleGeneral.zst Clock cache size    52568, 1493616 req, miss ratio 0.4030, byte miss ratio 0.4030
