result/tencentBlock.ns13837.oracleGeneral.zst clock2 cache size      206, 2170807 req, miss ratio 0.4148, byte miss ratio 0.4148
result/tencentBlock.ns13837.oracleGeneral.zst clock2 cache size      618, 2170807 req, miss ratio 0.3880, byte miss ratio 0.3880
result/tencentBlock.ns13837.oracleGeneral.zst clock2 cache size     2061, 2170807 req, miss ratio 0.3790, byte miss ratio 0.3790
result/tencentBlock.ns13837.oracleGeneral.zst clock2 cache size     6185, 2170807 req, miss ratio 0.3770, byte miss ratio 0.3770
result/tencentBlock.ns13837.oracleGeneral.zst clock2 cache size    20616, 2170807 req, miss ratio 0.3291, byte miss ratio 0.3291
result/tencentBlock.ns13837.oracleGeneral.zst clock2 cache size    41233, 2170807 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns13837.oracleGeneral.zst clock2 cache size    82467, 2170807 req, miss ratio 0.2197, byte miss ratio 0.2197
result/tencentBlock.ns13837.oracleGeneral.zst clock2 cache size   164934, 2170807 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns13837.oracleGeneral.zst LRU cache size      206, 2170807 req, miss ratio 0.4119, byte miss ratio 0.4119
result/tencentBlock.ns13837.oracleGeneral.zst LRU cache size      618, 2170807 req, miss ratio 0.3879, byte miss ratio 0.3879
result/tencentBlock.ns13837.oracleGeneral.zst LRU cache size     2061, 2170807 req, miss ratio 0.3789, byte miss ratio 0.3789
result/tencentBlock.ns13837.oracleGeneral.zst LRU cache size     6185, 2170807 req, miss ratio 0.3764, byte miss ratio 0.3764
result/tencentBlock.ns13837.oracleGeneral.zst LRU cache size    20616, 2170807 req, miss ratio 0.3226, byte miss ratio 0.3226
result/tencentBlock.ns13837.oracleGeneral.zst LRU cache size    41233, 2170807 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns13837.oracleGeneral.zst LRU cache size    82467, 2170807 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns13837.oracleGeneral.zst LRU cache size   164934, 2170807 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns13837.oracleGeneral.zst LHD cache size      206, 2170807 req, miss ratio 0.4146, byte miss ratio 0.4146
result/tencentBlock.ns13837.oracleGeneral.zst LHD cache size      618, 2170807 req, miss ratio 0.3872, byte miss ratio 0.3872
result/tencentBlock.ns13837.oracleGeneral.zst LHD cache size     2061, 2170807 req, miss ratio 0.3780, byte miss ratio 0.3780
result/tencentBlock.ns13837.oracleGeneral.zst LHD cache size     6185, 2170807 req, miss ratio 0.3662, byte miss ratio 0.3662
result/tencentBlock.ns13837.oracleGeneral.zst LHD cache size    20616, 2170807 req, miss ratio 0.3105, byte miss ratio 0.3105
result/tencentBlock.ns13837.oracleGeneral.zst LHD cache size    41233, 2170807 req, miss ratio 0.2598, byte miss ratio 0.2598
result/tencentBlock.ns13837.oracleGeneral.zst LHD cache size    82467, 2170807 req, miss ratio 0.1598, byte miss ratio 0.1598
result/tencentBlock.ns13837.oracleGeneral.zst LHD cache size   164934, 2170807 req, miss ratio 0.1019, byte miss ratio 0.1019
result/tencentBlock.ns13837.oracleGeneral.zst ARC cache size      206, 2170807 req, miss ratio 0.3968, byte miss ratio 0.3968
result/tencentBlock.ns13837.oracleGeneral.zst ARC cache size      618, 2170807 req, miss ratio 0.3820, byte miss ratio 0.3820
result/tencentBlock.ns13837.oracleGeneral.zst ARC cache size     2061, 2170807 req, miss ratio 0.3775, byte miss ratio 0.3775
result/tencentBlock.ns13837.oracleGeneral.zst ARC cache size     6185, 2170807 req, miss ratio 0.3711, byte miss ratio 0.3711
result/tencentBlock.ns13837.oracleGeneral.zst ARC cache size    20616, 2170807 req, miss ratio 0.3210, byte miss ratio 0.3210
result/tencentBlock.ns13837.oracleGeneral.zst ARC cache size    41233, 2170807 req, miss ratio 0.2746, byte miss ratio 0.2746
result/tencentBlock.ns13837.oracleGeneral.zst ARC cache size    82467, 2170807 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns13837.oracleGeneral.zst ARC cache size   164934, 2170807 req, miss ratio 0.1016, byte miss ratio 0.1016
result/tencentBlock.ns13837.oracleGeneral.zst LeCaR cache size      206, 2170807 req, miss ratio 0.4102, byte miss ratio 0.4102
result/tencentBlock.ns13837.oracleGeneral.zst LeCaR cache size      618, 2170807 req, miss ratio 0.3858, byte miss ratio 0.3858
result/tencentBlock.ns13837.oracleGeneral.zst LeCaR cache size     2061, 2170807 req, miss ratio 0.3781, byte miss ratio 0.3781
result/tencentBlock.ns13837.oracleGeneral.zst LeCaR cache size     6185, 2170807 req, miss ratio 0.3768, byte miss ratio 0.3768
result/tencentBlock.ns13837.oracleGeneral.zst LeCaR cache size    20616, 2170807 req, miss ratio 0.3220, byte miss ratio 0.3220
result/tencentBlock.ns13837.oracleGeneral.zst LeCaR cache size    41233, 2170807 req, miss ratio 0.2840, byte miss ratio 0.2840
result/tencentBlock.ns13837.oracleGeneral.zst LeCaR cache size    82467, 2170807 req, miss ratio 0.1832, byte miss ratio 0.1832
result/tencentBlock.ns13837.oracleGeneral.zst LeCaR cache size   164934, 2170807 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns13837.oracleGeneral.zst LIRS cache size      206, 2170807 req, miss ratio 0.4696, byte miss ratio 0.4696
result/tencentBlock.ns13837.oracleGeneral.zst LIRS cache size      618, 2170807 req, miss ratio 0.4225, byte miss ratio 0.4225
result/tencentBlock.ns13837.oracleGeneral.zst LIRS cache size     2061, 2170807 req, miss ratio 0.3796, byte miss ratio 0.3796
result/tencentBlock.ns13837.oracleGeneral.zst LIRS cache size     6185, 2170807 req, miss ratio 0.3648, byte miss ratio 0.3648
result/tencentBlock.ns13837.oracleGeneral.zst LIRS cache size    20616, 2170807 req, miss ratio 0.3187, byte miss ratio 0.3187
result/tencentBlock.ns13837.oracleGeneral.zst LIRS cache size    41233, 2170807 req, miss ratio 0.2613, byte miss ratio 0.2613
result/tencentBlock.ns13837.oracleGeneral.zst LIRS cache size    82467, 2170807 req, miss ratio 0.1747, byte miss ratio 0.1747
result/tencentBlock.ns13837.oracleGeneral.zst LIRS cache size   164934, 2170807 req, miss ratio 0.1022, byte miss ratio 0.1022
result/tencentBlock.ns13837.oracleGeneral.zst FIFO cache size      206, 2170807 req, miss ratio 0.4810, byte miss ratio 0.4810
result/tencentBlock.ns13837.oracleGeneral.zst FIFO cache size      618, 2170807 req, miss ratio 0.4194, byte miss ratio 0.4194
result/tencentBlock.ns13837.oracleGeneral.zst FIFO cache size     2061, 2170807 req, miss ratio 0.3917, byte miss ratio 0.3917
result/tencentBlock.ns13837.oracleGeneral.zst FIFO cache size     6185, 2170807 req, miss ratio 0.3814, byte miss ratio 0.3814
result/tencentBlock.ns13837.oracleGeneral.zst FIFO cache size    20616, 2170807 req, miss ratio 0.3344, byte miss ratio 0.3344
result/tencentBlock.ns13837.oracleGeneral.zst FIFO cache size    41233, 2170807 req, miss ratio 0.3027, byte miss ratio 0.3027
result/tencentBlock.ns13837.oracleGeneral.zst FIFO cache size    82467, 2170807 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns13837.oracleGeneral.zst FIFO cache size   164934, 2170807 req, miss ratio 0.1167, byte miss ratio 0.1167
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-1 cache size      206, 2170807 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-1 cache size      618, 2170807 req, miss ratio 0.3799, byte miss ratio 0.3799
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-1 cache size     2061, 2170807 req, miss ratio 0.3772, byte miss ratio 0.3772
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-1 cache size     6185, 2170807 req, miss ratio 0.3703, byte miss ratio 0.3703
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-1 cache size    20616, 2170807 req, miss ratio 0.3180, byte miss ratio 0.3180
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-1 cache size    41233, 2170807 req, miss ratio 0.2789, byte miss ratio 0.2789
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-1 cache size    82467, 2170807 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-1 cache size   164934, 2170807 req, miss ratio 0.1052, byte miss ratio 0.1052
result/tencentBlock.ns13837.oracleGeneral.zst Cacheus cache size      206, 2170807 req, miss ratio 0.4022, byte miss ratio 0.4022
result/tencentBlock.ns13837.oracleGeneral.zst Cacheus cache size      618, 2170807 req, miss ratio 0.3827, byte miss ratio 0.3827
result/tencentBlock.ns13837.oracleGeneral.zst Cacheus cache size     2061, 2170807 req, miss ratio 0.3775, byte miss ratio 0.3775
result/tencentBlock.ns13837.oracleGeneral.zst Cacheus cache size     6185, 2170807 req, miss ratio 0.3669, byte miss ratio 0.3669
result/tencentBlock.ns13837.oracleGeneral.zst Cacheus cache size    20616, 2170807 req, miss ratio 0.3192, byte miss ratio 0.3192
result/tencentBlock.ns13837.oracleGeneral.zst Cacheus cache size    41233, 2170807 req, miss ratio 0.2866, byte miss ratio 0.2866
result/tencentBlock.ns13837.oracleGeneral.zst Cacheus cache size    82467, 2170807 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns13837.oracleGeneral.zst Cacheus cache size   164934, 2170807 req, miss ratio 0.1033, byte miss ratio 0.1033
result/tencentBlock.ns13837.oracleGeneral.zst Clock cache size      206, 2170807 req, miss ratio 0.4142, byte miss ratio 0.4142
result/tencentBlock.ns13837.oracleGeneral.zst Clock cache size      618, 2170807 req, miss ratio 0.3877, byte miss ratio 0.3877
result/tencentBlock.ns13837.oracleGeneral.zst Clock cache size     2061, 2170807 req, miss ratio 0.3788, byte miss ratio 0.3788
result/tencentBlock.ns13837.oracleGeneral.zst Clock cache size     6185, 2170807 req, miss ratio 0.3771, byte miss ratio 0.3771
result/tencentBlock.ns13837.oracleGeneral.zst Clock cache size    20616, 2170807 req, miss ratio 0.3269, byte miss ratio 0.3269
result/tencentBlock.ns13837.oracleGeneral.zst Clock cache size    41233, 2170807 req, miss ratio 0.2897, byte miss ratio 0.2897
result/tencentBlock.ns13837.oracleGeneral.zst Clock cache size    82467, 2170807 req, miss ratio 0.1937, byte miss ratio 0.1937
result/tencentBlock.ns13837.oracleGeneral.zst Clock cache size   164934, 2170807 req, miss ratio 0.1043, byte miss ratio 0.1043
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-d-1 cache size      206, 2170807 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-d-1 cache size      618, 2170807 req, miss ratio 0.3797, byte miss ratio 0.3797
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-d-1 cache size     2061, 2170807 req, miss ratio 0.3772, byte miss ratio 0.3772
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-d-1 cache size     6185, 2170807 req, miss ratio 0.3703, byte miss ratio 0.3703
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-d-1 cache size    20616, 2170807 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns13837.oracleGeneral.zst S3FIFO-d-1 cache size    41233, 2170807 req, miss ratio 0.2783, byte miss ratio 0.2783
