result/tencentBlock.ns15320.oracleGeneral.zst LeCaR cache size      357, 5077439 req, miss ratio 0.5167, byte miss ratio 0.5167
result/tencentBlock.ns15320.oracleGeneral.zst LeCaR cache size     1073, 5077439 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns15320.oracleGeneral.zst LeCaR cache size     3577, 5077439 req, miss ratio 0.3715, byte miss ratio 0.3715
result/tencentBlock.ns15320.oracleGeneral.zst LeCaR cache size    10733, 5077439 req, miss ratio 0.3432, byte miss ratio 0.3432
result/tencentBlock.ns15320.oracleGeneral.zst LeCaR cache size    35777, 5077439 req, miss ratio 0.2358, byte miss ratio 0.2358
result/tencentBlock.ns15320.oracleGeneral.zst LeCaR cache size    71555, 5077439 req, miss ratio 0.1569, byte miss ratio 0.1569
result/tencentBlock.ns15320.oracleGeneral.zst LeCaR cache size   143110, 5077439 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns15320.oracleGeneral.zst LeCaR cache size   286220, 5077439 req, miss ratio 0.0759, byte miss ratio 0.0759
result/tencentBlock.ns15320.oracleGeneral.zst Cacheus cache size      357, 5077439 req, miss ratio 0.5041, byte miss ratio 0.5041
result/tencentBlock.ns15320.oracleGeneral.zst Cacheus cache size     1073, 5077439 req, miss ratio 0.3832, byte miss ratio 0.3832
result/tencentBlock.ns15320.oracleGeneral.zst Cacheus cache size     3577, 5077439 req, miss ratio 0.3689, byte miss ratio 0.3689
result/tencentBlock.ns15320.oracleGeneral.zst Cacheus cache size    10733, 5077439 req, miss ratio 0.3418, byte miss ratio 0.3418
result/tencentBlock.ns15320.oracleGeneral.zst Cacheus cache size    35777, 5077439 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns15320.oracleGeneral.zst Cacheus cache size    71555, 5077439 req, miss ratio 0.1622, byte miss ratio 0.1622
result/tencentBlock.ns15320.oracleGeneral.zst Cacheus cache size   143110, 5077439 req, miss ratio 0.1333, byte miss ratio 0.1333
result/tencentBlock.ns15320.oracleGeneral.zst Cacheus cache size   286220, 5077439 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns15320.oracleGeneral.zst S3FIFO-1 cache size      357, 5077439 req, miss ratio 0.4596, byte miss ratio 0.4596
result/tencentBlock.ns15320.oracleGeneral.zst S3FIFO-1 cache size     1073, 5077439 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns15320.oracleGeneral.zst S3FIFO-1 cache size     3577, 5077439 req, miss ratio 0.3678, byte miss ratio 0.3678
result/tencentBlock.ns15320.oracleGeneral.zst S3FIFO-1 cache size    10733, 5077439 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns15320.oracleGeneral.zst S3FIFO-1 cache size    35777, 5077439 req, miss ratio 0.2304, byte miss ratio 0.2304
result/tencentBlock.ns15320.oracleGeneral.zst S3FIFO-1 cache size    71555, 5077439 req, miss ratio 0.1837, byte miss ratio 0.1837
result/tencentBlock.ns15320.oracleGeneral.zst S3FIFO-1 cache size   143110, 5077439 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns15320.oracleGeneral.zst S3FIFO-1 cache size   286220, 5077439 req, miss ratio 0.0792, byte miss ratio 0.0792
result/tencentBlock.ns15320.oracleGeneral.zst FIFO cache size      357, 5077439 req, miss ratio 0.6330, byte miss ratio 0.6330
result/tencentBlock.ns15320.oracleGeneral.zst FIFO cache size     1073, 5077439 req, miss ratio 0.4637, byte miss ratio 0.4637
result/tencentBlock.ns15320.oracleGeneral.zst FIFO cache size     3577, 5077439 req, miss ratio 0.3996, byte miss ratio 0.3996
result/tencentBlock.ns15320.oracleGeneral.zst FIFO cache size    10733, 5077439 req, miss ratio 0.3643, byte miss ratio 0.3643
result/tencentBlock.ns15320.oracleGeneral.zst FIFO cache size    35777, 5077439 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns15320.oracleGeneral.zst FIFO cache size    71555, 5077439 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns15320.oracleGeneral.zst FIFO cache size   143110, 5077439 req, miss ratio 0.1247, byte miss ratio 0.1247
result/tencentBlock.ns15320.oracleGeneral.zst FIFO cache size   286220, 5077439 req, miss ratio 0.0819, byte miss ratio 0.0819
result/tencentBlock.ns15320.oracleGeneral.zst clock2 cache size      357, 5077439 req, miss ratio 0.5398, byte miss ratio 0.5398
result/tencentBlock.ns15320.oracleGeneral.zst clock2 cache size     1073, 5077439 req, miss ratio 0.3924, byte miss ratio 0.3924
result/tencentBlock.ns15320.oracleGeneral.zst clock2 cache size     3577, 5077439 req, miss ratio 0.3719, byte miss ratio 0.3719
result/tencentBlock.ns15320.oracleGeneral.zst clock2 cache size    10733, 5077439 req, miss ratio 0.3524, byte miss ratio 0.3524
