result/tencentBlock.ns11500.oracleGeneral.zst Cacheus cache size      245, 3590183 req, miss ratio 0.3956, byte miss ratio 0.3956
result/tencentBlock.ns11500.oracleGeneral.zst Cacheus cache size      736, 3590183 req, miss ratio 0.3719, byte miss ratio 0.3719
result/tencentBlock.ns11500.oracleGeneral.zst Cacheus cache size     2455, 3590183 req, miss ratio 0.3475, byte miss ratio 0.3475
result/tencentBlock.ns11500.oracleGeneral.zst Cacheus cache size     7366, 3590183 req, miss ratio 0.3047, byte miss ratio 0.3047
result/tencentBlock.ns11500.oracleGeneral.zst Cacheus cache size    24554, 3590183 req, miss ratio 0.1833, byte miss ratio 0.1833
result/tencentBlock.ns11500.oracleGeneral.zst Cacheus cache size    49108, 3590183 req, miss ratio 0.1218, byte miss ratio 0.1218
result/tencentBlock.ns11500.oracleGeneral.zst Cacheus cache size    98216, 3590183 req, miss ratio 0.0831, byte miss ratio 0.0831
result/tencentBlock.ns11500.oracleGeneral.zst Cacheus cache size   196432, 3590183 req, miss ratio 0.0688, byte miss ratio 0.0688
result/tencentBlock.ns11500.oracleGeneral.zst ARC cache size      245, 3590183 req, miss ratio 0.3890, byte miss ratio 0.3890
result/tencentBlock.ns11500.oracleGeneral.zst ARC cache size      736, 3590183 req, miss ratio 0.3696, byte miss ratio 0.3696
result/tencentBlock.ns11500.oracleGeneral.zst ARC cache size     2455, 3590183 req, miss ratio 0.3409, byte miss ratio 0.3409
result/tencentBlock.ns11500.oracleGeneral.zst ARC cache size     7366, 3590183 req, miss ratio 0.2948, byte miss ratio 0.2948
result/tencentBlock.ns11500.oracleGeneral.zst ARC cache size    24554, 3590183 req, miss ratio 0.1687, byte miss ratio 0.1687
result/tencentBlock.ns11500.oracleGeneral.zst ARC cache size    49108, 3590183 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns11500.oracleGeneral.zst ARC cache size    98216, 3590183 req, miss ratio 0.0812, byte miss ratio 0.0812
result/tencentBlock.ns11500.oracleGeneral.zst ARC cache size   196432, 3590183 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns11500.oracleGeneral.zst LeCaR cache size      245, 3590183 req, miss ratio 0.4083, byte miss ratio 0.4083
result/tencentBlock.ns11500.oracleGeneral.zst LeCaR cache size      736, 3590183 req, miss ratio 0.3817, byte miss ratio 0.3817
result/tencentBlock.ns11500.oracleGeneral.zst LeCaR cache size     2455, 3590183 req, miss ratio 0.3605, byte miss ratio 0.3605
result/tencentBlock.ns11500.oracleGeneral.zst LeCaR cache size     7366, 3590183 req, miss ratio 0.3265, byte miss ratio 0.3265
result/tencentBlock.ns11500.oracleGeneral.zst LeCaR cache size    24554, 3590183 req, miss ratio 0.1700, byte miss ratio 0.1700
result/tencentBlock.ns11500.oracleGeneral.zst LeCaR cache size    49108, 3590183 req, miss ratio 0.1182, byte miss ratio 0.1182
result/tencentBlock.ns11500.oracleGeneral.zst LeCaR cache size    98216, 3590183 req, miss ratio 0.0821, byte miss ratio 0.0821
result/tencentBlock.ns11500.oracleGeneral.zst LeCaR cache size   196432, 3590183 req, miss ratio 0.0687, byte miss ratio 0.0687
result/tencentBlock.ns11500.oracleGeneral.zst clock2 cache size      245, 3590183 req, miss ratio 0.4138, byte miss ratio 0.4138
result/tencentBlock.ns11500.oracleGeneral.zst clock2 cache size      736, 3590183 req, miss ratio 0.3820, byte miss ratio 0.3820
result/tencentBlock.ns11500.oracleGeneral.zst clock2 cache size     2455, 3590183 req, miss ratio 0.3615, byte miss ratio 0.3615
