result/tencentBlock.ns6851.oracleGeneral.zst LeCaR cache size      968, 15580520 req, miss ratio 0.4046, byte miss ratio 0.4046
result/tencentBlock.ns6851.oracleGeneral.zst LeCaR cache size     2904, 15580520 req, miss ratio 0.3917, byte miss ratio 0.3917
result/tencentBlock.ns6851.oracleGeneral.zst LeCaR cache size     9682, 15580520 req, miss ratio 0.3812, byte miss ratio 0.3812
result/tencentBlock.ns6851.oracleGeneral.zst LeCaR cache size    29048, 15580520 req, miss ratio 0.3622, byte miss ratio 0.3622
result/tencentBlock.ns6851.oracleGeneral.zst LeCaR cache size    96829, 15580520 req, miss ratio 0.1553, byte miss ratio 0.1553
result/tencentBlock.ns6851.oracleGeneral.zst LeCaR cache size   193658, 15580520 req, miss ratio 0.0822, byte miss ratio 0.0822
result/tencentBlock.ns6851.oracleGeneral.zst LeCaR cache size   387316, 15580520 req, miss ratio 0.0643, byte miss ratio 0.0643
result/tencentBlock.ns6851.oracleGeneral.zst LeCaR cache size   774633, 15580520 req, miss ratio 0.0625, byte miss ratio 0.0625
result/tencentBlock.ns6851.oracleGeneral.zst clock2 cache size      968, 15580520 req, miss ratio 0.4049, byte miss ratio 0.4049
result/tencentBlock.ns6851.oracleGeneral.zst clock2 cache size     2904, 15580520 req, miss ratio 0.3939, byte miss ratio 0.3939
result/tencentBlock.ns6851.oracleGeneral.zst clock2 cache size     9682, 15580520 req, miss ratio 0.3815, byte miss ratio 0.3815
result/tencentBlock.ns6851.oracleGeneral.zst clock2 cache size    29048, 15580520 req, miss ratio 0.3627, byte miss ratio 0.3627
result/tencentBlock.ns6851.oracleGeneral.zst clock2 cache size    96829, 15580520 req, miss ratio 0.2340, byte miss ratio 0.2340
result/tencentBlock.ns6851.oracleGeneral.zst clock2 cache size   193658, 15580520 req, miss ratio 0.0893, byte miss ratio 0.0893
result/tencentBlock.ns6851.oracleGeneral.zst clock2 cache size   387316, 15580520 req, miss ratio 0.0707, byte miss ratio 0.0707
result/tencentBlock.ns6851.oracleGeneral.zst clock2 cache size   774633, 15580520 req, miss ratio 0.0630, byte miss ratio 0.0630
result/tencentBlock.ns6851.oracleGeneral.zst FIFO cache size      968, 15580520 req, miss ratio 0.4407, byte miss ratio 0.4407
result/tencentBlock.ns6851.oracleGeneral.zst FIFO cache size     2904, 15580520 req, miss ratio 0.4070, byte miss ratio 0.4070
result/tencentBlock.ns6851.oracleGeneral.zst FIFO cache size     9682, 15580520 req, miss ratio 0.3907, byte miss ratio 0.3907
result/tencentBlock.ns6851.oracleGeneral.zst FIFO cache size    29048, 15580520 req, miss ratio 0.3712, byte miss ratio 0.3712
result/tencentBlock.ns6851.oracleGeneral.zst FIFO cache size    96829, 15580520 req, miss ratio 0.1912, byte miss ratio 0.1912
result/tencentBlock.ns6851.oracleGeneral.zst FIFO cache size   193658, 15580520 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns6851.oracleGeneral.zst FIFO cache size   387316, 15580520 req, miss ratio 0.0821, byte miss ratio 0.0821
result/tencentBlock.ns6851.oracleGeneral.zst FIFO cache size   774633, 15580520 req, miss ratio 0.0688, byte miss ratio 0.0688
