result/tencentBlock.ns6254.oracleGeneral.zst clock2 cache size      160, 1391154 req, miss ratio 0.5143, byte miss ratio 0.5143
result/tencentBlock.ns6254.oracleGeneral.zst clock2 cache size      480, 1391154 req, miss ratio 0.5018, byte miss ratio 0.5018
result/tencentBlock.ns6254.oracleGeneral.zst clock2 cache size     1603, 1391154 req, miss ratio 0.4890, byte miss ratio 0.4890
result/tencentBlock.ns6254.oracleGeneral.zst clock2 cache size     4809, 1391154 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns6254.oracleGeneral.zst clock2 cache size    16032, 1391154 req, miss ratio 0.4854, byte miss ratio 0.4854
result/tencentBlock.ns6254.oracleGeneral.zst clock2 cache size    32065, 1391154 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns6254.oracleGeneral.zst clock2 cache size    64130, 1391154 req, miss ratio 0.3332, byte miss ratio 0.3332
result/tencentBlock.ns6254.oracleGeneral.zst clock2 cache size   128260, 1391154 req, miss ratio 0.1372, byte miss ratio 0.1372
result/tencentBlock.ns6254.oracleGeneral.zst LIRS cache size      160, 1391154 req, miss ratio 0.5859, byte miss ratio 0.5859
result/tencentBlock.ns6254.oracleGeneral.zst LIRS cache size      480, 1391154 req, miss ratio 0.5610, byte miss ratio 0.5610
result/tencentBlock.ns6254.oracleGeneral.zst LIRS cache size     1603, 1391154 req, miss ratio 0.4893, byte miss ratio 0.4893
result/tencentBlock.ns6254.oracleGeneral.zst LIRS cache size     4809, 1391154 req, miss ratio 0.4850, byte miss ratio 0.4850
result/tencentBlock.ns6254.oracleGeneral.zst LIRS cache size    16032, 1391154 req, miss ratio 0.4377, byte miss ratio 0.4377
result/tencentBlock.ns6254.oracleGeneral.zst LIRS cache size    32065, 1391154 req, miss ratio 0.3761, byte miss ratio 0.3761
result/tencentBlock.ns6254.oracleGeneral.zst LIRS cache size    64130, 1391154 req, miss ratio 0.2551, byte miss ratio 0.2551
result/tencentBlock.ns6254.oracleGeneral.zst LIRS cache size   128260, 1391154 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns6254.oracleGeneral.zst S3FIFO-1 cache size      160, 1391154 req, miss ratio 0.5062, byte miss ratio 0.5062
result/tencentBlock.ns6254.oracleGeneral.zst S3FIFO-1 cache size      480, 1391154 req, miss ratio 0.4931, byte miss ratio 0.4931
result/tencentBlock.ns6254.oracleGeneral.zst S3FIFO-1 cache size     1603, 1391154 req, miss ratio 0.4873, byte miss ratio 0.4873
result/tencentBlock.ns6254.oracleGeneral.zst S3FIFO-1 cache size     4809, 1391154 req, miss ratio 0.4858, byte miss ratio 0.4858
result/tencentBlock.ns6254.oracleGeneral.zst S3FIFO-1 cache size    16032, 1391154 req, miss ratio 0.4441, byte miss ratio 0.4441
