result/tencentBlock.ns7916.oracleGeneral.zst LIRS cache size      111, 1004595 req, miss ratio 0.5146, byte miss ratio 0.5146
result/tencentBlock.ns7916.oracleGeneral.zst LIRS cache size      334, 1004595 req, miss ratio 0.4755, byte miss ratio 0.4755
result/tencentBlock.ns7916.oracleGeneral.zst LIRS cache size     1116, 1004595 req, miss ratio 0.4017, byte miss ratio 0.4017
result/tencentBlock.ns7916.oracleGeneral.zst LIRS cache size     3348, 1004595 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns7916.oracleGeneral.zst LIRS cache size    11160, 1004595 req, miss ratio 0.3577, byte miss ratio 0.3577
result/tencentBlock.ns7916.oracleGeneral.zst LIRS cache size    22321, 1004595 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns7916.oracleGeneral.zst LIRS cache size    44642, 1004595 req, miss ratio 0.2137, byte miss ratio 0.2137
result/tencentBlock.ns7916.oracleGeneral.zst LIRS cache size    89284, 1004595 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns7916.oracleGeneral.zst LRU cache size      111, 1004595 req, miss ratio 0.4234, byte miss ratio 0.4234
result/tencentBlock.ns7916.oracleGeneral.zst LRU cache size      334, 1004595 req, miss ratio 0.4093, byte miss ratio 0.4093
result/tencentBlock.ns7916.oracleGeneral.zst LRU cache size     1116, 1004595 req, miss ratio 0.3992, byte miss ratio 0.3992
result/tencentBlock.ns7916.oracleGeneral.zst LRU cache size     3348, 1004595 req, miss ratio 0.3963, byte miss ratio 0.3963
result/tencentBlock.ns7916.oracleGeneral.zst LRU cache size    11160, 1004595 req, miss ratio 0.3931, byte miss ratio 0.3931
result/tencentBlock.ns7916.oracleGeneral.zst LRU cache size    22321, 1004595 req, miss ratio 0.2994, byte miss ratio 0.2994
result/tencentBlock.ns7916.oracleGeneral.zst LRU cache size    44642, 1004595 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns7916.oracleGeneral.zst LRU cache size    89284, 1004595 req, miss ratio 0.1198, byte miss ratio 0.1198
result/tencentBlock.ns7916.oracleGeneral.zst Cacheus cache size      111, 1004595 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns7916.oracleGeneral.zst Cacheus cache size      334, 1004595 req, miss ratio 0.4042, byte miss ratio 0.4042
result/tencentBlock.ns7916.oracleGeneral.zst Cacheus cache size     1116, 1004595 req, miss ratio 0.3971, byte miss ratio 0.3971
result/tencentBlock.ns7916.oracleGeneral.zst Cacheus cache size     3348, 1004595 req, miss ratio 0.3961, byte miss ratio 0.3961
result/tencentBlock.ns7916.oracleGeneral.zst Cacheus cache size    11160, 1004595 req, miss ratio 0.3592, byte miss ratio 0.3592
result/tencentBlock.ns7916.oracleGeneral.zst Cacheus cache size    22321, 1004595 req, miss ratio 0.2825, byte miss ratio 0.2825
result/tencentBlock.ns7916.oracleGeneral.zst Cacheus cache size    44642, 1004595 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns7916.oracleGeneral.zst Cacheus cache size    89284, 1004595 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns7916.oracleGeneral.zst ARC cache size      111, 1004595 req, miss ratio 0.4177, byte miss ratio 0.4177
result/tencentBlock.ns7916.oracleGeneral.zst ARC cache size      334, 1004595 req, miss ratio 0.4033, byte miss ratio 0.4033
result/tencentBlock.ns7916.oracleGeneral.zst ARC cache size     1116, 1004595 req, miss ratio 0.3975, byte miss ratio 0.3975
result/tencentBlock.ns7916.oracleGeneral.zst ARC cache size     3348, 1004595 req, miss ratio 0.3963, byte miss ratio 0.3963
result/tencentBlock.ns7916.oracleGeneral.zst ARC cache size    11160, 1004595 req, miss ratio 0.3722, byte miss ratio 0.3722
result/tencentBlock.ns7916.oracleGeneral.zst ARC cache size    22321, 1004595 req, miss ratio 0.2811, byte miss ratio 0.2811
result/tencentBlock.ns7916.oracleGeneral.zst ARC cache size    44642, 1004595 req, miss ratio 0.2047, byte miss ratio 0.2047
result/tencentBlock.ns7916.oracleGeneral.zst ARC cache size    89284, 1004595 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns7916.oracleGeneral.zst clock2 cache size      111, 1004595 req, miss ratio 0.4247, byte miss ratio 0.4247
result/tencentBlock.ns7916.oracleGeneral.zst clock2 cache size      334, 1004595 req, miss ratio 0.4109, byte miss ratio 0.4109
result/tencentBlock.ns7916.oracleGeneral.zst clock2 cache size     1116, 1004595 req, miss ratio 0.3996, byte miss ratio 0.3996
result/tencentBlock.ns7916.oracleGeneral.zst clock2 cache size     3348, 1004595 req, miss ratio 0.3964, byte miss ratio 0.3964
result/tencentBlock.ns7916.oracleGeneral.zst clock2 cache size    11160, 1004595 req, miss ratio 0.3957, byte miss ratio 0.3957
result/tencentBlock.ns7916.oracleGeneral.zst clock2 cache size    22321, 1004595 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns7916.oracleGeneral.zst clock2 cache size    44642, 1004595 req, miss ratio 0.2504, byte miss ratio 0.2504
result/tencentBlock.ns7916.oracleGeneral.zst clock2 cache size    89284, 1004595 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns7916.oracleGeneral.zst LeCaR cache size      111, 1004595 req, miss ratio 0.4220, byte miss ratio 0.4220
result/tencentBlock.ns7916.oracleGeneral.zst LeCaR cache size      334, 1004595 req, miss ratio 0.4088, byte miss ratio 0.4088
result/tencentBlock.ns7916.oracleGeneral.zst LeCaR cache size     1116, 1004595 req, miss ratio 0.3987, byte miss ratio 0.3987
result/tencentBlock.ns7916.oracleGeneral.zst LeCaR cache size     3348, 1004595 req, miss ratio 0.3963, byte miss ratio 0.3963
result/tencentBlock.ns7916.oracleGeneral.zst LeCaR cache size    11160, 1004595 req, miss ratio 0.3922, byte miss ratio 0.3922
result/tencentBlock.ns7916.oracleGeneral.zst LeCaR cache size    22321, 1004595 req, miss ratio 0.2957, byte miss ratio 0.2957
result/tencentBlock.ns7916.oracleGeneral.zst LeCaR cache size    44642, 1004595 req, miss ratio 0.1983, byte miss ratio 0.1983
result/tencentBlock.ns7916.oracleGeneral.zst LeCaR cache size    89284, 1004595 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns7916.oracleGeneral.zst S3FIFO-1 cache size      111, 1004595 req, miss ratio 0.4190, byte miss ratio 0.4190
result/tencentBlock.ns7916.oracleGeneral.zst S3FIFO-1 cache size      334, 1004595 req, miss ratio 0.4010, byte miss ratio 0.4010
result/tencentBlock.ns7916.oracleGeneral.zst S3FIFO-1 cache size     1116, 1004595 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns7916.oracleGeneral.zst S3FIFO-1 cache size     3348, 1004595 req, miss ratio 0.3960, byte miss ratio 0.3960
result/tencentBlock.ns7916.oracleGeneral.zst S3FIFO-1 cache size    11160, 1004595 req, miss ratio 0.3520, byte miss ratio 0.3520
result/tencentBlock.ns7916.oracleGeneral.zst S3FIFO-1 cache size    22321, 1004595 req, miss ratio 0.2968, byte miss ratio 0.2968
result/tencentBlock.ns7916.oracleGeneral.zst S3FIFO-1 cache size    44642, 1004595 req, miss ratio 0.2113, byte miss ratio 0.2113
result/tencentBlock.ns7916.oracleGeneral.zst S3FIFO-1 cache size    89284, 1004595 req, miss ratio 0.1273, byte miss ratio 0.1273
