result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-1 cache size      106, 2683525 req, miss ratio 0.8410, byte miss ratio 0.8410
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-1 cache size      318, 2683525 req, miss ratio 0.8285, byte miss ratio 0.8285
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-1 cache size     1063, 2683525 req, miss ratio 0.8108, byte miss ratio 0.8108
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-1 cache size     3189, 2683525 req, miss ratio 0.7962, byte miss ratio 0.7962
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-1 cache size    10630, 2683525 req, miss ratio 0.5386, byte miss ratio 0.5386
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-1 cache size    21260, 2683525 req, miss ratio 0.4289, byte miss ratio 0.4289
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-1 cache size    42520, 2683525 req, miss ratio 0.0917, byte miss ratio 0.0917
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-1 cache size    85040, 2683525 req, miss ratio 0.0438, byte miss ratio 0.0438
result/tencentBlock.ns4422.oracleGeneral.zst FIFO cache size      106, 2683525 req, miss ratio 0.8784, byte miss ratio 0.8784
result/tencentBlock.ns4422.oracleGeneral.zst FIFO cache size      318, 2683525 req, miss ratio 0.8477, byte miss ratio 0.8477
result/tencentBlock.ns4422.oracleGeneral.zst FIFO cache size     1063, 2683525 req, miss ratio 0.8334, byte miss ratio 0.8334
result/tencentBlock.ns4422.oracleGeneral.zst FIFO cache size     3189, 2683525 req, miss ratio 0.8253, byte miss ratio 0.8253
result/tencentBlock.ns4422.oracleGeneral.zst FIFO cache size    10630, 2683525 req, miss ratio 0.6895, byte miss ratio 0.6895
result/tencentBlock.ns4422.oracleGeneral.zst FIFO cache size    21260, 2683525 req, miss ratio 0.6876, byte miss ratio 0.6876
result/tencentBlock.ns4422.oracleGeneral.zst FIFO cache size    42520, 2683525 req, miss ratio 0.2219, byte miss ratio 0.2219
result/tencentBlock.ns4422.oracleGeneral.zst FIFO cache size    85040, 2683525 req, miss ratio 0.0611, byte miss ratio 0.0611
result/tencentBlock.ns4422.oracleGeneral.zst LHD cache size      106, 2683525 req, miss ratio 0.8515, byte miss ratio 0.8515
result/tencentBlock.ns4422.oracleGeneral.zst LHD cache size      318, 2683525 req, miss ratio 0.8362, byte miss ratio 0.8362
result/tencentBlock.ns4422.oracleGeneral.zst LHD cache size     1063, 2683525 req, miss ratio 0.8285, byte miss ratio 0.8285
result/tencentBlock.ns4422.oracleGeneral.zst LHD cache size     3189, 2683525 req, miss ratio 0.8055, byte miss ratio 0.8055
result/tencentBlock.ns4422.oracleGeneral.zst LHD cache size    10630, 2683525 req, miss ratio 0.6690, byte miss ratio 0.6690
result/tencentBlock.ns4422.oracleGeneral.zst LHD cache size    21260, 2683525 req, miss ratio 0.4776, byte miss ratio 0.4776
result/tencentBlock.ns4422.oracleGeneral.zst LHD cache size    42520, 2683525 req, miss ratio 0.0898, byte miss ratio 0.0898
result/tencentBlock.ns4422.oracleGeneral.zst LHD cache size    85040, 2683525 req, miss ratio 0.0437, byte miss ratio 0.0437
result/tencentBlock.ns4422.oracleGeneral.zst LRU cache size      106, 2683525 req, miss ratio 0.8583, byte miss ratio 0.8583
result/tencentBlock.ns4422.oracleGeneral.zst LRU cache size      318, 2683525 req, miss ratio 0.8372, byte miss ratio 0.8372
result/tencentBlock.ns4422.oracleGeneral.zst LRU cache size     1063, 2683525 req, miss ratio 0.8296, byte miss ratio 0.8296
result/tencentBlock.ns4422.oracleGeneral.zst LRU cache size     3189, 2683525 req, miss ratio 0.8239, byte miss ratio 0.8239
result/tencentBlock.ns4422.oracleGeneral.zst LRU cache size    10630, 2683525 req, miss ratio 0.6883, byte miss ratio 0.6883
result/tencentBlock.ns4422.oracleGeneral.zst LRU cache size    21260, 2683525 req, miss ratio 0.6862, byte miss ratio 0.6862
result/tencentBlock.ns4422.oracleGeneral.zst LRU cache size    42520, 2683525 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns4422.oracleGeneral.zst LRU cache size    85040, 2683525 req, miss ratio 0.0426, byte miss ratio 0.0426
result/tencentBlock.ns4422.oracleGeneral.zst ARC cache size      106, 2683525 req, miss ratio 0.8398, byte miss ratio 0.8398
result/tencentBlock.ns4422.oracleGeneral.zst ARC cache size      318, 2683525 req, miss ratio 0.8284, byte miss ratio 0.8284
result/tencentBlock.ns4422.oracleGeneral.zst ARC cache size     1063, 2683525 req, miss ratio 0.8090, byte miss ratio 0.8090
result/tencentBlock.ns4422.oracleGeneral.zst ARC cache size     3189, 2683525 req, miss ratio 0.7963, byte miss ratio 0.7963
result/tencentBlock.ns4422.oracleGeneral.zst ARC cache size    10630, 2683525 req, miss ratio 0.5384, byte miss ratio 0.5384
result/tencentBlock.ns4422.oracleGeneral.zst ARC cache size    21260, 2683525 req, miss ratio 0.5313, byte miss ratio 0.5313
result/tencentBlock.ns4422.oracleGeneral.zst ARC cache size    42520, 2683525 req, miss ratio 0.0737, byte miss ratio 0.0737
result/tencentBlock.ns4422.oracleGeneral.zst ARC cache size    85040, 2683525 req, miss ratio 0.0437, byte miss ratio 0.0437
result/tencentBlock.ns4422.oracleGeneral.zst LIRS cache size      106, 2683525 req, miss ratio 0.8421, byte miss ratio 0.8421
result/tencentBlock.ns4422.oracleGeneral.zst LIRS cache size      318, 2683525 req, miss ratio 0.8317, byte miss ratio 0.8317
result/tencentBlock.ns4422.oracleGeneral.zst LIRS cache size     1063, 2683525 req, miss ratio 0.8109, byte miss ratio 0.8109
result/tencentBlock.ns4422.oracleGeneral.zst LIRS cache size     3189, 2683525 req, miss ratio 0.7938, byte miss ratio 0.7938
result/tencentBlock.ns4422.oracleGeneral.zst LIRS cache size    10630, 2683525 req, miss ratio 0.4885, byte miss ratio 0.4885
result/tencentBlock.ns4422.oracleGeneral.zst LIRS cache size    21260, 2683525 req, miss ratio 0.2937, byte miss ratio 0.2937
result/tencentBlock.ns4422.oracleGeneral.zst LIRS cache size    42520, 2683525 req, miss ratio 0.0614, byte miss ratio 0.0614
result/tencentBlock.ns4422.oracleGeneral.zst LIRS cache size    85040, 2683525 req, miss ratio 0.0422, byte miss ratio 0.0422
result/tencentBlock.ns4422.oracleGeneral.zst LeCaR cache size      106, 2683525 req, miss ratio 0.8500, byte miss ratio 0.8500
result/tencentBlock.ns4422.oracleGeneral.zst LeCaR cache size      318, 2683525 req, miss ratio 0.8355, byte miss ratio 0.8355
result/tencentBlock.ns4422.oracleGeneral.zst LeCaR cache size     1063, 2683525 req, miss ratio 0.8267, byte miss ratio 0.8267
result/tencentBlock.ns4422.oracleGeneral.zst LeCaR cache size     3189, 2683525 req, miss ratio 0.8176, byte miss ratio 0.8176
result/tencentBlock.ns4422.oracleGeneral.zst LeCaR cache size    10630, 2683525 req, miss ratio 0.5595, byte miss ratio 0.5595
result/tencentBlock.ns4422.oracleGeneral.zst LeCaR cache size    21260, 2683525 req, miss ratio 0.6403, byte miss ratio 0.6403
result/tencentBlock.ns4422.oracleGeneral.zst LeCaR cache size    42520, 2683525 req, miss ratio 0.0876, byte miss ratio 0.0876
result/tencentBlock.ns4422.oracleGeneral.zst LeCaR cache size    85040, 2683525 req, miss ratio 0.0425, byte miss ratio 0.0425
result/tencentBlock.ns4422.oracleGeneral.zst Clock cache size      106, 2683525 req, miss ratio 0.8548, byte miss ratio 0.8548
result/tencentBlock.ns4422.oracleGeneral.zst Clock cache size      318, 2683525 req, miss ratio 0.8366, byte miss ratio 0.8366
result/tencentBlock.ns4422.oracleGeneral.zst Clock cache size     1063, 2683525 req, miss ratio 0.8286, byte miss ratio 0.8286
result/tencentBlock.ns4422.oracleGeneral.zst Clock cache size     3189, 2683525 req, miss ratio 0.8236, byte miss ratio 0.8236
result/tencentBlock.ns4422.oracleGeneral.zst Clock cache size    10630, 2683525 req, miss ratio 0.6891, byte miss ratio 0.6891
result/tencentBlock.ns4422.oracleGeneral.zst Clock cache size    21260, 2683525 req, miss ratio 0.6405, byte miss ratio 0.6405
result/tencentBlock.ns4422.oracleGeneral.zst Clock cache size    42520, 2683525 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns4422.oracleGeneral.zst Clock cache size    85040, 2683525 req, miss ratio 0.0444, byte miss ratio 0.0444
result/tencentBlock.ns4422.oracleGeneral.zst clock2 cache size      106, 2683525 req, miss ratio 0.8545, byte miss ratio 0.8545
result/tencentBlock.ns4422.oracleGeneral.zst clock2 cache size      318, 2683525 req, miss ratio 0.8363, byte miss ratio 0.8363
result/tencentBlock.ns4422.oracleGeneral.zst clock2 cache size     1063, 2683525 req, miss ratio 0.8283, byte miss ratio 0.8283
result/tencentBlock.ns4422.oracleGeneral.zst clock2 cache size     3189, 2683525 req, miss ratio 0.8230, byte miss ratio 0.8230
result/tencentBlock.ns4422.oracleGeneral.zst clock2 cache size    10630, 2683525 req, miss ratio 0.6863, byte miss ratio 0.6863
result/tencentBlock.ns4422.oracleGeneral.zst clock2 cache size    21260, 2683525 req, miss ratio 0.5532, byte miss ratio 0.5532
result/tencentBlock.ns4422.oracleGeneral.zst clock2 cache size    42520, 2683525 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns4422.oracleGeneral.zst clock2 cache size    85040, 2683525 req, miss ratio 0.0443, byte miss ratio 0.0443
result/tencentBlock.ns4422.oracleGeneral.zst Cacheus cache size      106, 2683525 req, miss ratio 0.8437, byte miss ratio 0.8437
result/tencentBlock.ns4422.oracleGeneral.zst Cacheus cache size      318, 2683525 req, miss ratio 0.8293, byte miss ratio 0.8293
result/tencentBlock.ns4422.oracleGeneral.zst Cacheus cache size     1063, 2683525 req, miss ratio 0.8191, byte miss ratio 0.8191
result/tencentBlock.ns4422.oracleGeneral.zst Cacheus cache size     3189, 2683525 req, miss ratio 0.7991, byte miss ratio 0.7991
result/tencentBlock.ns4422.oracleGeneral.zst Cacheus cache size    10630, 2683525 req, miss ratio 0.5068, byte miss ratio 0.5068
result/tencentBlock.ns4422.oracleGeneral.zst Cacheus cache size    21260, 2683525 req, miss ratio 0.3587, byte miss ratio 0.3587
result/tencentBlock.ns4422.oracleGeneral.zst Cacheus cache size    42520, 2683525 req, miss ratio 0.0724, byte miss ratio 0.0724
result/tencentBlock.ns4422.oracleGeneral.zst Cacheus cache size    85040, 2683525 req, miss ratio 0.0434, byte miss ratio 0.0434
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d-1 cache size      106, 2683525 req, miss ratio 0.8403, byte miss ratio 0.8403
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d-1 cache size      318, 2683525 req, miss ratio 0.8278, byte miss ratio 0.8278
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d-1 cache size     1063, 2683525 req, miss ratio 0.8108, byte miss ratio 0.8108
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d-1 cache size     3189, 2683525 req, miss ratio 0.7963, byte miss ratio 0.7963
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d-1 cache size    10630, 2683525 req, miss ratio 0.5386, byte miss ratio 0.5386
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d-1 cache size    21260, 2683525 req, miss ratio 0.4348, byte miss ratio 0.4348
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d-1 cache size    42520, 2683525 req, miss ratio 0.0942, byte miss ratio 0.0942
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d-1 cache size    85040, 2683525 req, miss ratio 0.0438, byte miss ratio 0.0438
result/tencentBlock.ns4422.oracleGeneral.zst LRB cache size      106, 2683525 req, miss ratio 0.8534, byte miss ratio 0.8534
result/tencentBlock.ns4422.oracleGeneral.zst LRB cache size      318, 2683525 req, miss ratio 0.8314, byte miss ratio 0.8314
result/tencentBlock.ns4422.oracleGeneral.zst LRB cache size     1063, 2683525 req, miss ratio 0.8016, byte miss ratio 0.8016
result/tencentBlock.ns4422.oracleGeneral.zst LRB cache size     3189, 2683525 req, miss ratio 0.7240, byte miss ratio 0.7240
result/tencentBlock.ns4422.oracleGeneral.zst LRB cache size    10630, 2683525 req, miss ratio 0.5080, byte miss ratio 0.5080
result/tencentBlock.ns4422.oracleGeneral.zst LRB cache size    21260, 2683525 req, miss ratio 0.3082, byte miss ratio 0.3082
result/tencentBlock.ns4422.oracleGeneral.zst LRB cache size    42520, 2683525 req, miss ratio 0.0676, byte miss ratio 0.0676
result/tencentBlock.ns4422.oracleGeneral.zst LRB cache size    85040, 2683525 req, miss ratio 0.0434, byte miss ratio 0.0434
result/tencentBlock.ns4422.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      106, 2683525 req, miss ratio 0.8714, byte miss ratio 0.8714
result/tencentBlock.ns4422.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      318, 2683525 req, miss ratio 0.8368, byte miss ratio 0.8368
result/tencentBlock.ns4422.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1063, 2683525 req, miss ratio 0.8276, byte miss ratio 0.8276
result/tencentBlock.ns4422.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     3189, 2683525 req, miss ratio 0.8028, byte miss ratio 0.8028
result/tencentBlock.ns4422.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    10630, 2683525 req, miss ratio 0.6691, byte miss ratio 0.6691
result/tencentBlock.ns4422.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    21260, 2683525 req, miss ratio 0.4961, byte miss ratio 0.4961
result/tencentBlock.ns4422.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    42520, 2683525 req, miss ratio 0.1912, byte miss ratio 0.1912
result/tencentBlock.ns4422.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    85040, 2683525 req, miss ratio 0.0562, byte miss ratio 0.0562
result/tencentBlock.ns4422.oracleGeneral.zst TwoQ cache size      106, 2683525 req, miss ratio 0.8419, byte miss ratio 0.8419
result/tencentBlock.ns4422.oracleGeneral.zst TwoQ cache size      318, 2683525 req, miss ratio 0.8293, byte miss ratio 0.8293
result/tencentBlock.ns4422.oracleGeneral.zst TwoQ cache size     1063, 2683525 req, miss ratio 0.8135, byte miss ratio 0.8135
result/tencentBlock.ns4422.oracleGeneral.zst TwoQ cache size     3189, 2683525 req, miss ratio 0.8130, byte miss ratio 0.8130
result/tencentBlock.ns4422.oracleGeneral.zst TwoQ cache size    10630, 2683525 req, miss ratio 0.6815, byte miss ratio 0.6815
result/tencentBlock.ns4422.oracleGeneral.zst TwoQ cache size    21260, 2683525 req, miss ratio 0.5023, byte miss ratio 0.5023
result/tencentBlock.ns4422.oracleGeneral.zst TwoQ cache size    42520, 2683525 req, miss ratio 0.1170, byte miss ratio 0.1170
result/tencentBlock.ns4422.oracleGeneral.zst TwoQ cache size    85040, 2683525 req, miss ratio 0.0611, byte miss ratio 0.0611
result/tencentBlock.ns4422.oracleGeneral.zst S4LRU(25:25:25:25) cache size      106, 2683525 req, miss ratio 0.8487, byte miss ratio 0.8487
result/tencentBlock.ns4422.oracleGeneral.zst S4LRU(25:25:25:25) cache size      318, 2683525 req, miss ratio 0.8307, byte miss ratio 0.8307
result/tencentBlock.ns4422.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1063, 2683525 req, miss ratio 0.8208, byte miss ratio 0.8208
result/tencentBlock.ns4422.oracleGeneral.zst S4LRU(25:25:25:25) cache size     3189, 2683525 req, miss ratio 0.8003, byte miss ratio 0.8003
result/tencentBlock.ns4422.oracleGeneral.zst S4LRU(25:25:25:25) cache size    10630, 2683525 req, miss ratio 0.6687, byte miss ratio 0.6687
result/tencentBlock.ns4422.oracleGeneral.zst S4LRU(25:25:25:25) cache size    21260, 2683525 req, miss ratio 0.5027, byte miss ratio 0.5027
result/tencentBlock.ns4422.oracleGeneral.zst S4LRU(25:25:25:25) cache size    42520, 2683525 req, miss ratio 0.0841, byte miss ratio 0.0841
result/tencentBlock.ns4422.oracleGeneral.zst S4LRU(25:25:25:25) cache size    85040, 2683525 req, miss ratio 0.0443, byte miss ratio 0.0443
result/tencentBlock.ns4422.oracleGeneral.zst B-LRU cache size      106, 2683525 req, miss ratio 0.8551, byte miss ratio 0.8551
result/tencentBlock.ns4422.oracleGeneral.zst B-LRU cache size      318, 2683525 req, miss ratio 0.8386, byte miss ratio 0.8386
result/tencentBlock.ns4422.oracleGeneral.zst B-LRU cache size     1063, 2683525 req, miss ratio 0.8314, byte miss ratio 0.8314
result/tencentBlock.ns4422.oracleGeneral.zst B-LRU cache size     3189, 2683525 req, miss ratio 0.8271, byte miss ratio 0.8271
result/tencentBlock.ns4422.oracleGeneral.zst B-LRU cache size    10630, 2683525 req, miss ratio 0.6941, byte miss ratio 0.6941
result/tencentBlock.ns4422.oracleGeneral.zst B-LRU cache size    21260, 2683525 req, miss ratio 0.6922, byte miss ratio 0.6922
result/tencentBlock.ns4422.oracleGeneral.zst B-LRU cache size    42520, 2683525 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns4422.oracleGeneral.zst B-LRU cache size    85040, 2683525 req, miss ratio 0.0708, byte miss ratio 0.0708
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO cache size      106, 2683525 req, miss ratio 0.8419, byte miss ratio 0.8419
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO cache size      318, 2683525 req, miss ratio 0.8297, byte miss ratio 0.8297
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO cache size     1063, 2683525 req, miss ratio 0.8105, byte miss ratio 0.8105
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO cache size     3189, 2683525 req, miss ratio 0.8013, byte miss ratio 0.8013
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO cache size    10630, 2683525 req, miss ratio 0.6044, byte miss ratio 0.6044
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO cache size    21260, 2683525 req, miss ratio 0.4349, byte miss ratio 0.4349
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO cache size    42520, 2683525 req, miss ratio 0.0907, byte miss ratio 0.0907
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO cache size    85040, 2683525 req, miss ratio 0.0460, byte miss ratio 0.0460
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d cache size      106, 2683525 req, miss ratio 0.8427, byte miss ratio 0.8427
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d cache size      318, 2683525 req, miss ratio 0.8285, byte miss ratio 0.8285
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d cache size     1063, 2683525 req, miss ratio 0.8107, byte miss ratio 0.8107
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d cache size     3189, 2683525 req, miss ratio 0.8013, byte miss ratio 0.8013
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d cache size    10630, 2683525 req, miss ratio 0.6045, byte miss ratio 0.6045
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d cache size    21260, 2683525 req, miss ratio 0.4294, byte miss ratio 0.4294
result/tencentBlock.ns4422.oracleGeneral.zst S3FIFO-d cache size    42520, 2683525 req, miss ratio 0.0920, byte miss ratio 0.0920
