result/tencentBlock.ns8584.oracleGeneral.zst LIRS cache size      280, 3086769 req, miss ratio 0.5636, byte miss ratio 0.5636
result/tencentBlock.ns8584.oracleGeneral.zst LIRS cache size      840, 3086769 req, miss ratio 0.4457, byte miss ratio 0.4457
result/tencentBlock.ns8584.oracleGeneral.zst LIRS cache size     2801, 3086769 req, miss ratio 0.3351, byte miss ratio 0.3351
result/tencentBlock.ns8584.oracleGeneral.zst LIRS cache size     8404, 3086769 req, miss ratio 0.2916, byte miss ratio 0.2916
result/tencentBlock.ns8584.oracleGeneral.zst LIRS cache size    28016, 3086769 req, miss ratio 0.2315, byte miss ratio 0.2315
result/tencentBlock.ns8584.oracleGeneral.zst LIRS cache size    56033, 3086769 req, miss ratio 0.1806, byte miss ratio 0.1806
result/tencentBlock.ns8584.oracleGeneral.zst LIRS cache size   112066, 3086769 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns8584.oracleGeneral.zst LIRS cache size   224132, 3086769 req, miss ratio 0.0932, byte miss ratio 0.0932
result/tencentBlock.ns8584.oracleGeneral.zst Clock cache size      280, 3086769 req, miss ratio 0.5731, byte miss ratio 0.5731
result/tencentBlock.ns8584.oracleGeneral.zst Clock cache size      840, 3086769 req, miss ratio 0.4947, byte miss ratio 0.4947
result/tencentBlock.ns8584.oracleGeneral.zst Clock cache size     2801, 3086769 req, miss ratio 0.3689, byte miss ratio 0.3689
result/tencentBlock.ns8584.oracleGeneral.zst Clock cache size     8404, 3086769 req, miss ratio 0.3118, byte miss ratio 0.3118
result/tencentBlock.ns8584.oracleGeneral.zst Clock cache size    28016, 3086769 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns8584.oracleGeneral.zst Clock cache size    56033, 3086769 req, miss ratio 0.2052, byte miss ratio 0.2052
result/tencentBlock.ns8584.oracleGeneral.zst Clock cache size   112066, 3086769 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns8584.oracleGeneral.zst Clock cache size   224132, 3086769 req, miss ratio 0.0914, byte miss ratio 0.0914
result/tencentBlock.ns8584.oracleGeneral.zst ARC cache size      280, 3086769 req, miss ratio 0.5479, byte miss ratio 0.5479
result/tencentBlock.ns8584.oracleGeneral.zst ARC cache size      840, 3086769 req, miss ratio 0.4443, byte miss ratio 0.4443
result/tencentBlock.ns8584.oracleGeneral.zst ARC cache size     2801, 3086769 req, miss ratio 0.3295, byte miss ratio 0.3295
result/tencentBlock.ns8584.oracleGeneral.zst ARC cache size     8404, 3086769 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns8584.oracleGeneral.zst ARC cache size    28016, 3086769 req, miss ratio 0.2312, byte miss ratio 0.2312
result/tencentBlock.ns8584.oracleGeneral.zst ARC cache size    56033, 3086769 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns8584.oracleGeneral.zst ARC cache size   112066, 3086769 req, miss ratio 0.1118, byte miss ratio 0.1118
result/tencentBlock.ns8584.oracleGeneral.zst ARC cache size   224132, 3086769 req, miss ratio 0.0914, byte miss ratio 0.0914
result/tencentBlock.ns8584.oracleGeneral.zst LRU cache size      280, 3086769 req, miss ratio 0.5895, byte miss ratio 0.5895
result/tencentBlock.ns8584.oracleGeneral.zst LRU cache size      840, 3086769 req, miss ratio 0.4965, byte miss ratio 0.4965
result/tencentBlock.ns8584.oracleGeneral.zst LRU cache size     2801, 3086769 req, miss ratio 0.3797, byte miss ratio 0.3797
result/tencentBlock.ns8584.oracleGeneral.zst LRU cache size     8404, 3086769 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns8584.oracleGeneral.zst LRU cache size    28016, 3086769 req, miss ratio 0.2442, byte miss ratio 0.2442
result/tencentBlock.ns8584.oracleGeneral.zst LRU cache size    56033, 3086769 req, miss ratio 0.2039, byte miss ratio 0.2039
result/tencentBlock.ns8584.oracleGeneral.zst LRU cache size   112066, 3086769 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns8584.oracleGeneral.zst LRU cache size   224132, 3086769 req, miss ratio 0.0912, byte miss ratio 0.0912
result/tencentBlock.ns8584.oracleGeneral.zst clock2 cache size      280, 3086769 req, miss ratio 0.5651, byte miss ratio 0.5651
result/tencentBlock.ns8584.oracleGeneral.zst clock2 cache size      840, 3086769 req, miss ratio 0.4962, byte miss ratio 0.4962
result/tencentBlock.ns8584.oracleGeneral.zst clock2 cache size     2801, 3086769 req, miss ratio 0.3518, byte miss ratio 0.3518
result/tencentBlock.ns8584.oracleGeneral.zst clock2 cache size     8404, 3086769 req, miss ratio 0.3117, byte miss ratio 0.3117
result/tencentBlock.ns8584.oracleGeneral.zst clock2 cache size    28016, 3086769 req, miss ratio 0.2543, byte miss ratio 0.2543
result/tencentBlock.ns8584.oracleGeneral.zst clock2 cache size    56033, 3086769 req, miss ratio 0.2112, byte miss ratio 0.2112
result/tencentBlock.ns8584.oracleGeneral.zst clock2 cache size   112066, 3086769 req, miss ratio 0.1303, byte miss ratio 0.1303
result/tencentBlock.ns8584.oracleGeneral.zst clock2 cache size   224132, 3086769 req, miss ratio 0.0914, byte miss ratio 0.0914
result/tencentBlock.ns8584.oracleGeneral.zst S3FIFO-1 cache size      280, 3086769 req, miss ratio 0.5498, byte miss ratio 0.5498
result/tencentBlock.ns8584.oracleGeneral.zst S3FIFO-1 cache size      840, 3086769 req, miss ratio 0.4384, byte miss ratio 0.4384
result/tencentBlock.ns8584.oracleGeneral.zst S3FIFO-1 cache size     2801, 3086769 req, miss ratio 0.3290, byte miss ratio 0.3290
result/tencentBlock.ns8584.oracleGeneral.zst S3FIFO-1 cache size     8404, 3086769 req, miss ratio 0.2898, byte miss ratio 0.2898
result/tencentBlock.ns8584.oracleGeneral.zst S3FIFO-1 cache size    28016, 3086769 req, miss ratio 0.2341, byte miss ratio 0.2341
result/tencentBlock.ns8584.oracleGeneral.zst S3FIFO-1 cache size    56033, 3086769 req, miss ratio 0.2065, byte miss ratio 0.2065
