result/tencentBlock.ns20400.oracleGeneral.zst FIFO cache size      157, 51274799 req, miss ratio 0.6143, byte miss ratio 0.6143
result/tencentBlock.ns20400.oracleGeneral.zst FIFO cache size      471, 51274799 req, miss ratio 0.6130, byte miss ratio 0.6130
result/tencentBlock.ns20400.oracleGeneral.zst FIFO cache size     1570, 51274799 req, miss ratio 0.2810, byte miss ratio 0.2810
result/tencentBlock.ns20400.oracleGeneral.zst FIFO cache size     4712, 51274799 req, miss ratio 0.0603, byte miss ratio 0.0603
result/tencentBlock.ns20400.oracleGeneral.zst FIFO cache size    15708, 51274799 req, miss ratio 0.0076, byte miss ratio 0.0076
result/tencentBlock.ns20400.oracleGeneral.zst FIFO cache size    31416, 51274799 req, miss ratio 0.0052, byte miss ratio 0.0052
result/tencentBlock.ns20400.oracleGeneral.zst FIFO cache size    62832, 51274799 req, miss ratio 0.0043, byte miss ratio 0.0043
result/tencentBlock.ns20400.oracleGeneral.zst FIFO cache size   125664, 51274799 req, miss ratio 0.0031, byte miss ratio 0.0031
result/tencentBlock.ns20400.oracleGeneral.zst Clock cache size      157, 51274799 req, miss ratio 0.6137, byte miss ratio 0.6137
result/tencentBlock.ns20400.oracleGeneral.zst Clock cache size      471, 51274799 req, miss ratio 0.6119, byte miss ratio 0.6119
result/tencentBlock.ns20400.oracleGeneral.zst Clock cache size     1570, 51274799 req, miss ratio 0.2068, byte miss ratio 0.2068
result/tencentBlock.ns20400.oracleGeneral.zst Clock cache size     4712, 51274799 req, miss ratio 0.0338, byte miss ratio 0.0338
result/tencentBlock.ns20400.oracleGeneral.zst Clock cache size    15708, 51274799 req, miss ratio 0.0052, byte miss ratio 0.0052
result/tencentBlock.ns20400.oracleGeneral.zst Clock cache size    31416, 51274799 req, miss ratio 0.0048, byte miss ratio 0.0048
result/tencentBlock.ns20400.oracleGeneral.zst Clock cache size    62832, 51274799 req, miss ratio 0.0042, byte miss ratio 0.0042
result/tencentBlock.ns20400.oracleGeneral.zst Clock cache size   125664, 51274799 req, miss ratio 0.0031, byte miss ratio 0.0031
result/tencentBlock.ns20400.oracleGeneral.zst LIRS cache size      157, 51274799 req, miss ratio 0.6111, byte miss ratio 0.6111
result/tencentBlock.ns20400.oracleGeneral.zst LIRS cache size      471, 51274799 req, miss ratio 0.4411, byte miss ratio 0.4411
result/tencentBlock.ns20400.oracleGeneral.zst LIRS cache size     1570, 51274799 req, miss ratio 0.1851, byte miss ratio 0.1851
result/tencentBlock.ns20400.oracleGeneral.zst LIRS cache size     4712, 51274799 req, miss ratio 0.0318, byte miss ratio 0.0318
result/tencentBlock.ns20400.oracleGeneral.zst LIRS cache size    15708, 51274799 req, miss ratio 0.0055, byte miss ratio 0.0055
result/tencentBlock.ns20400.oracleGeneral.zst LIRS cache size    31416, 51274799 req, miss ratio 0.0048, byte miss ratio 0.0048
result/tencentBlock.ns20400.oracleGeneral.zst LIRS cache size    62832, 51274799 req, miss ratio 0.0040, byte miss ratio 0.0040
result/tencentBlock.ns20400.oracleGeneral.zst LIRS cache size   125664, 51274799 req, miss ratio 0.0032, byte miss ratio 0.0032
result/tencentBlock.ns20400.oracleGeneral.zst LRU cache size      157, 51274799 req, miss ratio 0.6137, byte miss ratio 0.6137
result/tencentBlock.ns20400.oracleGeneral.zst LRU cache size      471, 51274799 req, miss ratio 0.6129, byte miss ratio 0.6129
result/tencentBlock.ns20400.oracleGeneral.zst LRU cache size     1570, 51274799 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns20400.oracleGeneral.zst LRU cache size     4712, 51274799 req, miss ratio 0.0349, byte miss ratio 0.0349
result/tencentBlock.ns20400.oracleGeneral.zst LRU cache size    15708, 51274799 req, miss ratio 0.0053, byte miss ratio 0.0053
result/tencentBlock.ns20400.oracleGeneral.zst LRU cache size    31416, 51274799 req, miss ratio 0.0046, byte miss ratio 0.0046
result/tencentBlock.ns20400.oracleGeneral.zst LRU cache size    62832, 51274799 req, miss ratio 0.0041, byte miss ratio 0.0041
result/tencentBlock.ns20400.oracleGeneral.zst LRU cache size   125664, 51274799 req, miss ratio 0.0031, byte miss ratio 0.0031
result/tencentBlock.ns20400.oracleGeneral.zst Cacheus cache size      157, 51274799 req, miss ratio 0.6127, byte miss ratio 0.6127
result/tencentBlock.ns20400.oracleGeneral.zst Cacheus cache size      471, 51274799 req, miss ratio 0.6093, byte miss ratio 0.6093
result/tencentBlock.ns20400.oracleGeneral.zst Cacheus cache size     1570, 51274799 req, miss ratio 0.2077, byte miss ratio 0.2077
result/tencentBlock.ns20400.oracleGeneral.zst Cacheus cache size     4712, 51274799 req, miss ratio 0.0299, byte miss ratio 0.0299
result/tencentBlock.ns20400.oracleGeneral.zst Cacheus cache size    15708, 51274799 req, miss ratio 0.0053, byte miss ratio 0.0053
result/tencentBlock.ns20400.oracleGeneral.zst Cacheus cache size    31416, 51274799 req, miss ratio 0.0046, byte miss ratio 0.0046
