result/tencentBlock.ns20124.oracleGeneral.zst S3FIFO-1 cache size      355, 2430504 req, miss ratio 0.4476, byte miss ratio 0.4476
result/tencentBlock.ns20124.oracleGeneral.zst S3FIFO-1 cache size     1067, 2430504 req, miss ratio 0.4395, byte miss ratio 0.4395
result/tencentBlock.ns20124.oracleGeneral.zst S3FIFO-1 cache size     3558, 2430504 req, miss ratio 0.4329, byte miss ratio 0.4329
result/tencentBlock.ns20124.oracleGeneral.zst S3FIFO-1 cache size    10674, 2430504 req, miss ratio 0.4192, byte miss ratio 0.4192
result/tencentBlock.ns20124.oracleGeneral.zst S3FIFO-1 cache size    35583, 2430504 req, miss ratio 0.3612, byte miss ratio 0.3612
result/tencentBlock.ns20124.oracleGeneral.zst S3FIFO-1 cache size    71166, 2430504 req, miss ratio 0.3152, byte miss ratio 0.3152
result/tencentBlock.ns20124.oracleGeneral.zst S3FIFO-1 cache size   142332, 2430504 req, miss ratio 0.1910, byte miss ratio 0.1910
result/tencentBlock.ns20124.oracleGeneral.zst S3FIFO-1 cache size   284664, 2430504 req, miss ratio 0.1483, byte miss ratio 0.1483
result/tencentBlock.ns20124.oracleGeneral.zst LIRS cache size      355, 2430504 req, miss ratio 0.4971, byte miss ratio 0.4971
result/tencentBlock.ns20124.oracleGeneral.zst LIRS cache size     1067, 2430504 req, miss ratio 0.4528, byte miss ratio 0.4528
result/tencentBlock.ns20124.oracleGeneral.zst LIRS cache size     3558, 2430504 req, miss ratio 0.4410, byte miss ratio 0.4410
result/tencentBlock.ns20124.oracleGeneral.zst LIRS cache size    10674, 2430504 req, miss ratio 0.4218, byte miss ratio 0.4218
result/tencentBlock.ns20124.oracleGeneral.zst LIRS cache size    35583, 2430504 req, miss ratio 0.3665, byte miss ratio 0.3665
result/tencentBlock.ns20124.oracleGeneral.zst LIRS cache size    71166, 2430504 req, miss ratio 0.2858, byte miss ratio 0.2858
result/tencentBlock.ns20124.oracleGeneral.zst LIRS cache size   142332, 2430504 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns20124.oracleGeneral.zst LIRS cache size   284664, 2430504 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns20124.oracleGeneral.zst Cacheus cache size      355, 2430504 req, miss ratio 0.4427, byte miss ratio 0.4427
result/tencentBlock.ns20124.oracleGeneral.zst Cacheus cache size     1067, 2430504 req, miss ratio 0.4366, byte miss ratio 0.4366
result/tencentBlock.ns20124.oracleGeneral.zst Cacheus cache size     3558, 2430504 req, miss ratio 0.4337, byte miss ratio 0.4337
result/tencentBlock.ns20124.oracleGeneral.zst Cacheus cache size    10674, 2430504 req, miss ratio 0.4190, byte miss ratio 0.4190
result/tencentBlock.ns20124.oracleGeneral.zst Cacheus cache size    35583, 2430504 req, miss ratio 0.3734, byte miss ratio 0.3734
result/tencentBlock.ns20124.oracleGeneral.zst Cacheus cache size    71166, 2430504 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns20124.oracleGeneral.zst Cacheus cache size   142332, 2430504 req, miss ratio 0.2023, byte miss ratio 0.2023
result/tencentBlock.ns20124.oracleGeneral.zst Cacheus cache size   284664, 2430504 req, miss ratio 0.1491, byte miss ratio 0.1491
result/tencentBlock.ns20124.oracleGeneral.zst LRU cache size      355, 2430504 req, miss ratio 0.4517, byte miss ratio 0.4517
result/tencentBlock.ns20124.oracleGeneral.zst LRU cache size     1067, 2430504 req, miss ratio 0.4411, byte miss ratio 0.4411
result/tencentBlock.ns20124.oracleGeneral.zst LRU cache size     3558, 2430504 req, miss ratio 0.4347, byte miss ratio 0.4347
result/tencentBlock.ns20124.oracleGeneral.zst LRU cache size    10674, 2430504 req, miss ratio 0.4282, byte miss ratio 0.4282
result/tencentBlock.ns20124.oracleGeneral.zst LRU cache size    35583, 2430504 req, miss ratio 0.3841, byte miss ratio 0.3841
result/tencentBlock.ns20124.oracleGeneral.zst LRU cache size    71166, 2430504 req, miss ratio 0.3476, byte miss ratio 0.3476
result/tencentBlock.ns20124.oracleGeneral.zst LRU cache size   142332, 2430504 req, miss ratio 0.1991, byte miss ratio 0.1991
result/tencentBlock.ns20124.oracleGeneral.zst LRU cache size   284664, 2430504 req, miss ratio 0.1476, byte miss ratio 0.1476
result/tencentBlock.ns20124.oracleGeneral.zst LeCaR cache size      355, 2430504 req, miss ratio 0.4503, byte miss ratio 0.4503
result/tencentBlock.ns20124.oracleGeneral.zst LeCaR cache size     1067, 2430504 req, miss ratio 0.4400, byte miss ratio 0.4400
result/tencentBlock.ns20124.oracleGeneral.zst LeCaR cache size     3558, 2430504 req, miss ratio 0.4347, byte miss ratio 0.4347
result/tencentBlock.ns20124.oracleGeneral.zst LeCaR cache size    10674, 2430504 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns20124.oracleGeneral.zst LeCaR cache size    35583, 2430504 req, miss ratio 0.3825, byte miss ratio 0.3825
result/tencentBlock.ns20124.oracleGeneral.zst LeCaR cache size    71166, 2430504 req, miss ratio 0.3449, byte miss ratio 0.3449
result/tencentBlock.ns20124.oracleGeneral.zst LeCaR cache size   142332, 2430504 req, miss ratio 0.1987, byte miss ratio 0.1987
result/tencentBlock.ns20124.oracleGeneral.zst LeCaR cache size   284664, 2430504 req, miss ratio 0.1476, byte miss ratio 0.1476
result/tencentBlock.ns20124.oracleGeneral.zst Clock cache size      355, 2430504 req, miss ratio 0.4508, byte miss ratio 0.4508
result/tencentBlock.ns20124.oracleGeneral.zst Clock cache size     1067, 2430504 req, miss ratio 0.4411, byte miss ratio 0.4411
result/tencentBlock.ns20124.oracleGeneral.zst Clock cache size     3558, 2430504 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns20124.oracleGeneral.zst Clock cache size    10674, 2430504 req, miss ratio 0.4284, byte miss ratio 0.4284
result/tencentBlock.ns20124.oracleGeneral.zst Clock cache size    35583, 2430504 req, miss ratio 0.3859, byte miss ratio 0.3859
result/tencentBlock.ns20124.oracleGeneral.zst Clock cache size    71166, 2430504 req, miss ratio 0.3486, byte miss ratio 0.3486
result/tencentBlock.ns20124.oracleGeneral.zst Clock cache size   142332, 2430504 req, miss ratio 0.2176, byte miss ratio 0.2176
result/tencentBlock.ns20124.oracleGeneral.zst Clock cache size   284664, 2430504 req, miss ratio 0.1494, byte miss ratio 0.1494
result/tencentBlock.ns20124.oracleGeneral.zst clock2 cache size      355, 2430504 req, miss ratio 0.4505, byte miss ratio 0.4505
result/tencentBlock.ns20124.oracleGeneral.zst clock2 cache size     1067, 2430504 req, miss ratio 0.4403, byte miss ratio 0.4403
result/tencentBlock.ns20124.oracleGeneral.zst clock2 cache size     3558, 2430504 req, miss ratio 0.4349, byte miss ratio 0.4349
result/tencentBlock.ns20124.oracleGeneral.zst clock2 cache size    10674, 2430504 req, miss ratio 0.4284, byte miss ratio 0.4284
