result/tencentBlock.ns6511.oracleGeneral.zst S3FIFO-1 cache size      236, 1359014 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns6511.oracleGeneral.zst S3FIFO-1 cache size      709, 1359014 req, miss ratio 0.4822, byte miss ratio 0.4822
result/tencentBlock.ns6511.oracleGeneral.zst S3FIFO-1 cache size     2365, 1359014 req, miss ratio 0.4787, byte miss ratio 0.4787
result/tencentBlock.ns6511.oracleGeneral.zst S3FIFO-1 cache size     7097, 1359014 req, miss ratio 0.4772, byte miss ratio 0.4772
result/tencentBlock.ns6511.oracleGeneral.zst S3FIFO-1 cache size    23657, 1359014 req, miss ratio 0.4200, byte miss ratio 0.4200
result/tencentBlock.ns6511.oracleGeneral.zst S3FIFO-1 cache size    47315, 1359014 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns6511.oracleGeneral.zst S3FIFO-1 cache size    94630, 1359014 req, miss ratio 0.2214, byte miss ratio 0.2214
result/tencentBlock.ns6511.oracleGeneral.zst S3FIFO-1 cache size   189260, 1359014 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns6511.oracleGeneral.zst LHD cache size      236, 1359014 req, miss ratio 0.4944, byte miss ratio 0.4944
result/tencentBlock.ns6511.oracleGeneral.zst LHD cache size      709, 1359014 req, miss ratio 0.4861, byte miss ratio 0.4861
result/tencentBlock.ns6511.oracleGeneral.zst LHD cache size     2365, 1359014 req, miss ratio 0.4795, byte miss ratio 0.4795
result/tencentBlock.ns6511.oracleGeneral.zst LHD cache size     7097, 1359014 req, miss ratio 0.4759, byte miss ratio 0.4759
result/tencentBlock.ns6511.oracleGeneral.zst LHD cache size    23657, 1359014 req, miss ratio 0.4317, byte miss ratio 0.4317
result/tencentBlock.ns6511.oracleGeneral.zst LHD cache size    47315, 1359014 req, miss ratio 0.3720, byte miss ratio 0.3720
result/tencentBlock.ns6511.oracleGeneral.zst LHD cache size    94630, 1359014 req, miss ratio 0.2272, byte miss ratio 0.2272
result/tencentBlock.ns6511.oracleGeneral.zst LHD cache size   189260, 1359014 req, miss ratio 0.1752, byte miss ratio 0.1752
result/tencentBlock.ns6511.oracleGeneral.zst LIRS cache size      236, 1359014 req, miss ratio 0.5616, byte miss ratio 0.5616
result/tencentBlock.ns6511.oracleGeneral.zst LIRS cache size      709, 1359014 req, miss ratio 0.5018, byte miss ratio 0.5018
result/tencentBlock.ns6511.oracleGeneral.zst LIRS cache size     2365, 1359014 req, miss ratio 0.4823, byte miss ratio 0.4823
result/tencentBlock.ns6511.oracleGeneral.zst LIRS cache size     7097, 1359014 req, miss ratio 0.4760, byte miss ratio 0.4760
result/tencentBlock.ns6511.oracleGeneral.zst LIRS cache size    23657, 1359014 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns6511.oracleGeneral.zst LIRS cache size    47315, 1359014 req, miss ratio 0.3370, byte miss ratio 0.3370
result/tencentBlock.ns6511.oracleGeneral.zst LIRS cache size    94630, 1359014 req, miss ratio 0.2119, byte miss ratio 0.2119
result/tencentBlock.ns6511.oracleGeneral.zst LIRS cache size   189260, 1359014 req, miss ratio 0.1747, byte miss ratio 0.1747
result/tencentBlock.ns6511.oracleGeneral.zst FIFO cache size      236, 1359014 req, miss ratio 0.5455, byte miss ratio 0.5455
result/tencentBlock.ns6511.oracleGeneral.zst FIFO cache size      709, 1359014 req, miss ratio 0.5060, byte miss ratio 0.5060
result/tencentBlock.ns6511.oracleGeneral.zst FIFO cache size     2365, 1359014 req, miss ratio 0.4879, byte miss ratio 0.4879
result/tencentBlock.ns6511.oracleGeneral.zst FIFO cache size     7097, 1359014 req, miss ratio 0.4813, byte miss ratio 0.4813
result/tencentBlock.ns6511.oracleGeneral.zst FIFO cache size    23657, 1359014 req, miss ratio 0.4428, byte miss ratio 0.4428
result/tencentBlock.ns6511.oracleGeneral.zst FIFO cache size    47315, 1359014 req, miss ratio 0.3978, byte miss ratio 0.3978
result/tencentBlock.ns6511.oracleGeneral.zst FIFO cache size    94630, 1359014 req, miss ratio 0.2673, byte miss ratio 0.2673
result/tencentBlock.ns6511.oracleGeneral.zst FIFO cache size   189260, 1359014 req, miss ratio 0.1957, byte miss ratio 0.1957
result/tencentBlock.ns6511.oracleGeneral.zst Cacheus cache size      236, 1359014 req, miss ratio 0.4887, byte miss ratio 0.4887
result/tencentBlock.ns6511.oracleGeneral.zst Cacheus cache size      709, 1359014 req, miss ratio 0.4827, byte miss ratio 0.4827
result/tencentBlock.ns6511.oracleGeneral.zst Cacheus cache size     2365, 1359014 req, miss ratio 0.4790, byte miss ratio 0.4790
result/tencentBlock.ns6511.oracleGeneral.zst Cacheus cache size     7097, 1359014 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns6511.oracleGeneral.zst Cacheus cache size    23657, 1359014 req, miss ratio 0.4394, byte miss ratio 0.4394
result/tencentBlock.ns6511.oracleGeneral.zst Cacheus cache size    47315, 1359014 req, miss ratio 0.3760, byte miss ratio 0.3760
result/tencentBlock.ns6511.oracleGeneral.zst Cacheus cache size    94630, 1359014 req, miss ratio 0.2316, byte miss ratio 0.2316
result/tencentBlock.ns6511.oracleGeneral.zst Cacheus cache size   189260, 1359014 req, miss ratio 0.1758, byte miss ratio 0.1758
result/tencentBlock.ns6511.oracleGeneral.zst Clock cache size      236, 1359014 req, miss ratio 0.4944, byte miss ratio 0.4944
result/tencentBlock.ns6511.oracleGeneral.zst Clock cache size      709, 1359014 req, miss ratio 0.4861, byte miss ratio 0.4861
result/tencentBlock.ns6511.oracleGeneral.zst Clock cache size     2365, 1359014 req, miss ratio 0.4799, byte miss ratio 0.4799
result/tencentBlock.ns6511.oracleGeneral.zst Clock cache size     7097, 1359014 req, miss ratio 0.4780, byte miss ratio 0.4780
result/tencentBlock.ns6511.oracleGeneral.zst Clock cache size    23657, 1359014 req, miss ratio 0.4365, byte miss ratio 0.4365
result/tencentBlock.ns6511.oracleGeneral.zst Clock cache size    47315, 1359014 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns6511.oracleGeneral.zst Clock cache size    94630, 1359014 req, miss ratio 0.2376, byte miss ratio 0.2376
result/tencentBlock.ns6511.oracleGeneral.zst Clock cache size   189260, 1359014 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns6511.oracleGeneral.zst LeCaR cache size      236, 1359014 req, miss ratio 0.4927, byte miss ratio 0.4927
result/tencentBlock.ns6511.oracleGeneral.zst LeCaR cache size      709, 1359014 req, miss ratio 0.4857, byte miss ratio 0.4857
result/tencentBlock.ns6511.oracleGeneral.zst LeCaR cache size     2365, 1359014 req, miss ratio 0.4799, byte miss ratio 0.4799
result/tencentBlock.ns6511.oracleGeneral.zst LeCaR cache size     7097, 1359014 req, miss ratio 0.4779, byte miss ratio 0.4779
result/tencentBlock.ns6511.oracleGeneral.zst LeCaR cache size    23657, 1359014 req, miss ratio 0.4301, byte miss ratio 0.4301
result/tencentBlock.ns6511.oracleGeneral.zst LeCaR cache size    47315, 1359014 req, miss ratio 0.3929, byte miss ratio 0.3929
result/tencentBlock.ns6511.oracleGeneral.zst LeCaR cache size    94630, 1359014 req, miss ratio 0.2186, byte miss ratio 0.2186
result/tencentBlock.ns6511.oracleGeneral.zst LeCaR cache size   189260, 1359014 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns6511.oracleGeneral.zst LRU cache size      236, 1359014 req, miss ratio 0.4955, byte miss ratio 0.4955
result/tencentBlock.ns6511.oracleGeneral.zst LRU cache size      709, 1359014 req, miss ratio 0.4864, byte miss ratio 0.4864
result/tencentBlock.ns6511.oracleGeneral.zst LRU cache size     2365, 1359014 req, miss ratio 0.4800, byte miss ratio 0.4800
result/tencentBlock.ns6511.oracleGeneral.zst LRU cache size     7097, 1359014 req, miss ratio 0.4780, byte miss ratio 0.4780
result/tencentBlock.ns6511.oracleGeneral.zst LRU cache size    23657, 1359014 req, miss ratio 0.4318, byte miss ratio 0.4318
result/tencentBlock.ns6511.oracleGeneral.zst LRU cache size    47315, 1359014 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns6511.oracleGeneral.zst LRU cache size    94630, 1359014 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns6511.oracleGeneral.zst LRU cache size   189260, 1359014 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns6511.oracleGeneral.zst clock2 cache size      236, 1359014 req, miss ratio 0.4931, byte miss ratio 0.4931
