result/tencentBlock.ns22114.oracleGeneral.zst FIFO cache size      180, 1828914 req, miss ratio 0.5251, byte miss ratio 0.5251
result/tencentBlock.ns22114.oracleGeneral.zst FIFO cache size      542, 1828914 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns22114.oracleGeneral.zst FIFO cache size     1809, 1828914 req, miss ratio 0.3308, byte miss ratio 0.3308
result/tencentBlock.ns22114.oracleGeneral.zst FIFO cache size     5429, 1828914 req, miss ratio 0.2936, byte miss ratio 0.2936
result/tencentBlock.ns22114.oracleGeneral.zst FIFO cache size    18096, 1828914 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns22114.oracleGeneral.zst FIFO cache size    36193, 1828914 req, miss ratio 0.1806, byte miss ratio 0.1806
result/tencentBlock.ns22114.oracleGeneral.zst FIFO cache size    72387, 1828914 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns22114.oracleGeneral.zst FIFO cache size   144775, 1828914 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns22114.oracleGeneral.zst LRU cache size      180, 1828914 req, miss ratio 0.3789, byte miss ratio 0.3789
result/tencentBlock.ns22114.oracleGeneral.zst LRU cache size      542, 1828914 req, miss ratio 0.3384, byte miss ratio 0.3384
result/tencentBlock.ns22114.oracleGeneral.zst LRU cache size     1809, 1828914 req, miss ratio 0.3119, byte miss ratio 0.3119
result/tencentBlock.ns22114.oracleGeneral.zst LRU cache size     5429, 1828914 req, miss ratio 0.2755, byte miss ratio 0.2755
result/tencentBlock.ns22114.oracleGeneral.zst LRU cache size    18096, 1828914 req, miss ratio 0.2116, byte miss ratio 0.2116
result/tencentBlock.ns22114.oracleGeneral.zst LRU cache size    36193, 1828914 req, miss ratio 0.1638, byte miss ratio 0.1638
result/tencentBlock.ns22114.oracleGeneral.zst LRU cache size    72387, 1828914 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns22114.oracleGeneral.zst LRU cache size   144775, 1828914 req, miss ratio 0.0993, byte miss ratio 0.0993
result/tencentBlock.ns22114.oracleGeneral.zst Clock cache size      180, 1828914 req, miss ratio 0.3758, byte miss ratio 0.3758
result/tencentBlock.ns22114.oracleGeneral.zst Clock cache size      542, 1828914 req, miss ratio 0.3385, byte miss ratio 0.3385
result/tencentBlock.ns22114.oracleGeneral.zst Clock cache size     1809, 1828914 req, miss ratio 0.3124, byte miss ratio 0.3124
result/tencentBlock.ns22114.oracleGeneral.zst Clock cache size     5429, 1828914 req, miss ratio 0.2728, byte miss ratio 0.2728
result/tencentBlock.ns22114.oracleGeneral.zst Clock cache size    18096, 1828914 req, miss ratio 0.2115, byte miss ratio 0.2115
result/tencentBlock.ns22114.oracleGeneral.zst Clock cache size    36193, 1828914 req, miss ratio 0.1731, byte miss ratio 0.1731
result/tencentBlock.ns22114.oracleGeneral.zst Clock cache size    72387, 1828914 req, miss ratio 0.1169, byte miss ratio 0.1169
result/tencentBlock.ns22114.oracleGeneral.zst Clock cache size   144775, 1828914 req, miss ratio 0.0993, byte miss ratio 0.0993
result/tencentBlock.ns22114.oracleGeneral.zst clock2 cache size      180, 1828914 req, miss ratio 0.3737, byte miss ratio 0.3737
result/tencentBlock.ns22114.oracleGeneral.zst clock2 cache size      542, 1828914 req, miss ratio 0.3389, byte miss ratio 0.3389
result/tencentBlock.ns22114.oracleGeneral.zst clock2 cache size     1809, 1828914 req, miss ratio 0.3150, byte miss ratio 0.3150
result/tencentBlock.ns22114.oracleGeneral.zst clock2 cache size     5429, 1828914 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns22114.oracleGeneral.zst clock2 cache size    18096, 1828914 req, miss ratio 0.2190, byte miss ratio 0.2190
