result/tencentBlock.ns6275.oracleGeneral.zst FIFO cache size      443, 3715283 req, miss ratio 0.6439, byte miss ratio 0.6439
result/tencentBlock.ns6275.oracleGeneral.zst FIFO cache size     1331, 3715283 req, miss ratio 0.4988, byte miss ratio 0.4988
result/tencentBlock.ns6275.oracleGeneral.zst FIFO cache size     4437, 3715283 req, miss ratio 0.3869, byte miss ratio 0.3869
result/tencentBlock.ns6275.oracleGeneral.zst FIFO cache size    13313, 3715283 req, miss ratio 0.3255, byte miss ratio 0.3255
result/tencentBlock.ns6275.oracleGeneral.zst FIFO cache size    44377, 3715283 req, miss ratio 0.2513, byte miss ratio 0.2513
result/tencentBlock.ns6275.oracleGeneral.zst FIFO cache size    88755, 3715283 req, miss ratio 0.1934, byte miss ratio 0.1934
result/tencentBlock.ns6275.oracleGeneral.zst FIFO cache size   177510, 3715283 req, miss ratio 0.1521, byte miss ratio 0.1521
result/tencentBlock.ns6275.oracleGeneral.zst FIFO cache size   355020, 3715283 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns6275.oracleGeneral.zst LHD cache size      443, 3715283 req, miss ratio 0.5483, byte miss ratio 0.5483
result/tencentBlock.ns6275.oracleGeneral.zst LHD cache size     1331, 3715283 req, miss ratio 0.4281, byte miss ratio 0.4281
result/tencentBlock.ns6275.oracleGeneral.zst LHD cache size     4437, 3715283 req, miss ratio 0.3272, byte miss ratio 0.3272
result/tencentBlock.ns6275.oracleGeneral.zst LHD cache size    13313, 3715283 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns6275.oracleGeneral.zst LHD cache size    44377, 3715283 req, miss ratio 0.2323, byte miss ratio 0.2323
result/tencentBlock.ns6275.oracleGeneral.zst LHD cache size    88755, 3715283 req, miss ratio 0.1740, byte miss ratio 0.1740
result/tencentBlock.ns6275.oracleGeneral.zst LHD cache size   177510, 3715283 req, miss ratio 0.1355, byte miss ratio 0.1355
result/tencentBlock.ns6275.oracleGeneral.zst LHD cache size   355020, 3715283 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns6275.oracleGeneral.zst clock2 cache size      443, 3715283 req, miss ratio 0.5459, byte miss ratio 0.5459
result/tencentBlock.ns6275.oracleGeneral.zst clock2 cache size     1331, 3715283 req, miss ratio 0.4447, byte miss ratio 0.4447
result/tencentBlock.ns6275.oracleGeneral.zst clock2 cache size     4437, 3715283 req, miss ratio 0.3258, byte miss ratio 0.3258
result/tencentBlock.ns6275.oracleGeneral.zst clock2 cache size    13313, 3715283 req, miss ratio 0.3041, byte miss ratio 0.3041
result/tencentBlock.ns6275.oracleGeneral.zst clock2 cache size    44377, 3715283 req, miss ratio 0.2401, byte miss ratio 0.2401
