result/tencentBlock.ns16688.oracleGeneral.zst LIRS cache size      219, 2120467 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns16688.oracleGeneral.zst LIRS cache size      657, 2120467 req, miss ratio 0.4414, byte miss ratio 0.4414
result/tencentBlock.ns16688.oracleGeneral.zst LIRS cache size     2191, 2120467 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns16688.oracleGeneral.zst LIRS cache size     6575, 2120467 req, miss ratio 0.2599, byte miss ratio 0.2599
result/tencentBlock.ns16688.oracleGeneral.zst LIRS cache size    21918, 2120467 req, miss ratio 0.2064, byte miss ratio 0.2064
result/tencentBlock.ns16688.oracleGeneral.zst LIRS cache size    43836, 2120467 req, miss ratio 0.1590, byte miss ratio 0.1590
result/tencentBlock.ns16688.oracleGeneral.zst LIRS cache size    87672, 2120467 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns16688.oracleGeneral.zst LIRS cache size   175344, 2120467 req, miss ratio 0.1060, byte miss ratio 0.1060
result/tencentBlock.ns16688.oracleGeneral.zst S3FIFO-1 cache size      219, 2120467 req, miss ratio 0.5081, byte miss ratio 0.5081
result/tencentBlock.ns16688.oracleGeneral.zst S3FIFO-1 cache size      657, 2120467 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns16688.oracleGeneral.zst S3FIFO-1 cache size     2191, 2120467 req, miss ratio 0.2766, byte miss ratio 0.2766
result/tencentBlock.ns16688.oracleGeneral.zst S3FIFO-1 cache size     6575, 2120467 req, miss ratio 0.2608, byte miss ratio 0.2608
result/tencentBlock.ns16688.oracleGeneral.zst S3FIFO-1 cache size    21918, 2120467 req, miss ratio 0.2072, byte miss ratio 0.2072
result/tencentBlock.ns16688.oracleGeneral.zst S3FIFO-1 cache size    43836, 2120467 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns16688.oracleGeneral.zst S3FIFO-1 cache size    87672, 2120467 req, miss ratio 0.1121, byte miss ratio 0.1121
