result/tencentBlock.ns9596.oracleGeneral.zst LIRS cache size      214, 1528982 req, miss ratio 0.5389, byte miss ratio 0.5389
result/tencentBlock.ns9596.oracleGeneral.zst LIRS cache size      644, 1528982 req, miss ratio 0.5140, byte miss ratio 0.5140
result/tencentBlock.ns9596.oracleGeneral.zst LIRS cache size     2149, 1528982 req, miss ratio 0.4848, byte miss ratio 0.4848
result/tencentBlock.ns9596.oracleGeneral.zst LIRS cache size     6449, 1528982 req, miss ratio 0.4561, byte miss ratio 0.4561
result/tencentBlock.ns9596.oracleGeneral.zst LIRS cache size    21497, 1528982 req, miss ratio 0.3932, byte miss ratio 0.3932
result/tencentBlock.ns9596.oracleGeneral.zst LIRS cache size    42994, 1528982 req, miss ratio 0.3231, byte miss ratio 0.3231
result/tencentBlock.ns9596.oracleGeneral.zst LIRS cache size    85989, 1528982 req, miss ratio 0.2111, byte miss ratio 0.2111
result/tencentBlock.ns9596.oracleGeneral.zst LIRS cache size   171978, 1528982 req, miss ratio 0.1427, byte miss ratio 0.1427
result/tencentBlock.ns9596.oracleGeneral.zst S3FIFO-1 cache size      214, 1528982 req, miss ratio 0.4999, byte miss ratio 0.4999
result/tencentBlock.ns9596.oracleGeneral.zst S3FIFO-1 cache size      644, 1528982 req, miss ratio 0.4811, byte miss ratio 0.4811
result/tencentBlock.ns9596.oracleGeneral.zst S3FIFO-1 cache size     2149, 1528982 req, miss ratio 0.4771, byte miss ratio 0.4771
result/tencentBlock.ns9596.oracleGeneral.zst S3FIFO-1 cache size     6449, 1528982 req, miss ratio 0.4506, byte miss ratio 0.4506
result/tencentBlock.ns9596.oracleGeneral.zst S3FIFO-1 cache size    21497, 1528982 req, miss ratio 0.3941, byte miss ratio 0.3941
result/tencentBlock.ns9596.oracleGeneral.zst S3FIFO-1 cache size    42994, 1528982 req, miss ratio 0.3353, byte miss ratio 0.3353
result/tencentBlock.ns9596.oracleGeneral.zst S3FIFO-1 cache size    85989, 1528982 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns9596.oracleGeneral.zst S3FIFO-1 cache size   171978, 1528982 req, miss ratio 0.1420, byte miss ratio 0.1420
result/tencentBlock.ns9596.oracleGeneral.zst Clock cache size      214, 1528982 req, miss ratio 0.5545, byte miss ratio 0.5545
result/tencentBlock.ns9596.oracleGeneral.zst Clock cache size      644, 1528982 req, miss ratio 0.4996, byte miss ratio 0.4996
result/tencentBlock.ns9596.oracleGeneral.zst Clock cache size     2149, 1528982 req, miss ratio 0.4814, byte miss ratio 0.4814
result/tencentBlock.ns9596.oracleGeneral.zst Clock cache size     6449, 1528982 req, miss ratio 0.4699, byte miss ratio 0.4699
result/tencentBlock.ns9596.oracleGeneral.zst Clock cache size    21497, 1528982 req, miss ratio 0.4131, byte miss ratio 0.4131
