result/tencentBlock.ns20276.oracleGeneral.zst clock2 cache size      423, 15512339 req, miss ratio 0.4174, byte miss ratio 0.4174
result/tencentBlock.ns20276.oracleGeneral.zst clock2 cache size     1270, 15512339 req, miss ratio 0.1479, byte miss ratio 0.1479
result/tencentBlock.ns20276.oracleGeneral.zst clock2 cache size     4234, 15512339 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns20276.oracleGeneral.zst clock2 cache size    12704, 15512339 req, miss ratio 0.1052, byte miss ratio 0.1052
result/tencentBlock.ns20276.oracleGeneral.zst clock2 cache size    42348, 15512339 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns20276.oracleGeneral.zst clock2 cache size    84697, 15512339 req, miss ratio 0.0850, byte miss ratio 0.0850
result/tencentBlock.ns20276.oracleGeneral.zst clock2 cache size   169394, 15512339 req, miss ratio 0.0575, byte miss ratio 0.0575
result/tencentBlock.ns20276.oracleGeneral.zst clock2 cache size   338788, 15512339 req, miss ratio 0.0277, byte miss ratio 0.0277
result/tencentBlock.ns20276.oracleGeneral.zst LHD cache size      423, 15512339 req, miss ratio 0.3043, byte miss ratio 0.3043
result/tencentBlock.ns20276.oracleGeneral.zst LHD cache size     1270, 15512339 req, miss ratio 0.1578, byte miss ratio 0.1578
result/tencentBlock.ns20276.oracleGeneral.zst LHD cache size     4234, 15512339 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns20276.oracleGeneral.zst LHD cache size    12704, 15512339 req, miss ratio 0.1039, byte miss ratio 0.1039
result/tencentBlock.ns20276.oracleGeneral.zst LHD cache size    42348, 15512339 req, miss ratio 0.0919, byte miss ratio 0.0919
result/tencentBlock.ns20276.oracleGeneral.zst LHD cache size    84697, 15512339 req, miss ratio 0.0764, byte miss ratio 0.0764
result/tencentBlock.ns20276.oracleGeneral.zst LHD cache size   169394, 15512339 req, miss ratio 0.0450, byte miss ratio 0.0450
result/tencentBlock.ns20276.oracleGeneral.zst LHD cache size   338788, 15512339 req, miss ratio 0.0279, byte miss ratio 0.0279
result/tencentBlock.ns20276.oracleGeneral.zst Cacheus cache size      423, 15512339 req, miss ratio 0.4416, byte miss ratio 0.4416
result/tencentBlock.ns20276.oracleGeneral.zst Cacheus cache size     1270, 15512339 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns20276.oracleGeneral.zst Cacheus cache size     4234, 15512339 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns20276.oracleGeneral.zst Cacheus cache size    12704, 15512339 req, miss ratio 0.1048, byte miss ratio 0.1048
result/tencentBlock.ns20276.oracleGeneral.zst Cacheus cache size    42348, 15512339 req, miss ratio 0.0952, byte miss ratio 0.0952
result/tencentBlock.ns20276.oracleGeneral.zst Cacheus cache size    84697, 15512339 req, miss ratio 0.0835, byte miss ratio 0.0835
result/tencentBlock.ns20276.oracleGeneral.zst Cacheus cache size   169394, 15512339 req, miss ratio 0.0477, byte miss ratio 0.0477
