result/tencentBlock.ns5682.oracleGeneral.zst S3FIFO-1 cache size      193, 5545281 req, miss ratio 0.2322, byte miss ratio 0.2322
result/tencentBlock.ns5682.oracleGeneral.zst S3FIFO-1 cache size      579, 5545281 req, miss ratio 0.1405, byte miss ratio 0.1405
result/tencentBlock.ns5682.oracleGeneral.zst S3FIFO-1 cache size     1931, 5545281 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns5682.oracleGeneral.zst S3FIFO-1 cache size     5794, 5545281 req, miss ratio 0.0902, byte miss ratio 0.0902
result/tencentBlock.ns5682.oracleGeneral.zst S3FIFO-1 cache size    19316, 5545281 req, miss ratio 0.0728, byte miss ratio 0.0728
result/tencentBlock.ns5682.oracleGeneral.zst S3FIFO-1 cache size    38632, 5545281 req, miss ratio 0.0603, byte miss ratio 0.0603
result/tencentBlock.ns5682.oracleGeneral.zst S3FIFO-1 cache size    77264, 5545281 req, miss ratio 0.0442, byte miss ratio 0.0442
result/tencentBlock.ns5682.oracleGeneral.zst S3FIFO-1 cache size   154529, 5545281 req, miss ratio 0.0353, byte miss ratio 0.0353
result/tencentBlock.ns5682.oracleGeneral.zst LIRS cache size      193, 5545281 req, miss ratio 0.2257, byte miss ratio 0.2257
result/tencentBlock.ns5682.oracleGeneral.zst LIRS cache size      579, 5545281 req, miss ratio 0.1567, byte miss ratio 0.1567
result/tencentBlock.ns5682.oracleGeneral.zst LIRS cache size     1931, 5545281 req, miss ratio 0.1137, byte miss ratio 0.1137
result/tencentBlock.ns5682.oracleGeneral.zst LIRS cache size     5794, 5545281 req, miss ratio 0.0913, byte miss ratio 0.0913
result/tencentBlock.ns5682.oracleGeneral.zst LIRS cache size    19316, 5545281 req, miss ratio 0.0747, byte miss ratio 0.0747
result/tencentBlock.ns5682.oracleGeneral.zst LIRS cache size    38632, 5545281 req, miss ratio 0.0603, byte miss ratio 0.0603
result/tencentBlock.ns5682.oracleGeneral.zst LIRS cache size    77264, 5545281 req, miss ratio 0.0442, byte miss ratio 0.0442
result/tencentBlock.ns5682.oracleGeneral.zst LIRS cache size   154529, 5545281 req, miss ratio 0.0355, byte miss ratio 0.0355
result/tencentBlock.ns5682.oracleGeneral.zst LRU cache size      193, 5545281 req, miss ratio 0.2811, byte miss ratio 0.2811
result/tencentBlock.ns5682.oracleGeneral.zst LRU cache size      579, 5545281 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns5682.oracleGeneral.zst LRU cache size     1931, 5545281 req, miss ratio 0.1176, byte miss ratio 0.1176
