result/tencentBlock.ns18038.oracleGeneral.zst LRU cache size      143, 1883568 req, miss ratio 0.4748, byte miss ratio 0.4748
result/tencentBlock.ns18038.oracleGeneral.zst LRU cache size      430, 1883568 req, miss ratio 0.4434, byte miss ratio 0.4434
result/tencentBlock.ns18038.oracleGeneral.zst LRU cache size     1435, 1883568 req, miss ratio 0.4358, byte miss ratio 0.4358
result/tencentBlock.ns18038.oracleGeneral.zst LRU cache size     4307, 1883568 req, miss ratio 0.4330, byte miss ratio 0.4330
result/tencentBlock.ns18038.oracleGeneral.zst LRU cache size    14358, 1883568 req, miss ratio 0.3547, byte miss ratio 0.3547
result/tencentBlock.ns18038.oracleGeneral.zst LRU cache size    28716, 1883568 req, miss ratio 0.3182, byte miss ratio 0.3182
result/tencentBlock.ns18038.oracleGeneral.zst LRU cache size    57432, 1883568 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns18038.oracleGeneral.zst LRU cache size   114864, 1883568 req, miss ratio 0.0898, byte miss ratio 0.0898
result/tencentBlock.ns18038.oracleGeneral.zst LIRS cache size      143, 1883568 req, miss ratio 0.4913, byte miss ratio 0.4913
result/tencentBlock.ns18038.oracleGeneral.zst LIRS cache size      430, 1883568 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns18038.oracleGeneral.zst LIRS cache size     1435, 1883568 req, miss ratio 0.4416, byte miss ratio 0.4416
result/tencentBlock.ns18038.oracleGeneral.zst LIRS cache size     4307, 1883568 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns18038.oracleGeneral.zst LIRS cache size    14358, 1883568 req, miss ratio 0.3531, byte miss ratio 0.3531
result/tencentBlock.ns18038.oracleGeneral.zst LIRS cache size    28716, 1883568 req, miss ratio 0.2833, byte miss ratio 0.2833
result/tencentBlock.ns18038.oracleGeneral.zst LIRS cache size    57432, 1883568 req, miss ratio 0.2238, byte miss ratio 0.2238
result/tencentBlock.ns18038.oracleGeneral.zst LIRS cache size   114864, 1883568 req, miss ratio 0.0900, byte miss ratio 0.0900
result/tencentBlock.ns18038.oracleGeneral.zst ARC cache size      143, 1883568 req, miss ratio 0.4514, byte miss ratio 0.4514
