result/tencentBlock.ns1632.oracleGeneral.zst Clock cache size      551, 16587198 req, miss ratio 0.6292, byte miss ratio 0.6292
result/tencentBlock.ns1632.oracleGeneral.zst Clock cache size     1655, 16587198 req, miss ratio 0.4729, byte miss ratio 0.4729
result/tencentBlock.ns1632.oracleGeneral.zst Clock cache size     5519, 16587198 req, miss ratio 0.3758, byte miss ratio 0.3758
result/tencentBlock.ns1632.oracleGeneral.zst Clock cache size    16557, 16587198 req, miss ratio 0.3326, byte miss ratio 0.3326
result/tencentBlock.ns1632.oracleGeneral.zst Clock cache size    55192, 16587198 req, miss ratio 0.1778, byte miss ratio 0.1778
result/tencentBlock.ns1632.oracleGeneral.zst Clock cache size   110384, 16587198 req, miss ratio 0.1031, byte miss ratio 0.1031
result/tencentBlock.ns1632.oracleGeneral.zst Clock cache size   220768, 16587198 req, miss ratio 0.0541, byte miss ratio 0.0541
result/tencentBlock.ns1632.oracleGeneral.zst Clock cache size   441536, 16587198 req, miss ratio 0.0338, byte miss ratio 0.0338
result/tencentBlock.ns1632.oracleGeneral.zst LRU cache size      551, 16587198 req, miss ratio 0.6438, byte miss ratio 0.6438
result/tencentBlock.ns1632.oracleGeneral.zst LRU cache size     1655, 16587198 req, miss ratio 0.4795, byte miss ratio 0.4795
result/tencentBlock.ns1632.oracleGeneral.zst LRU cache size     5519, 16587198 req, miss ratio 0.3801, byte miss ratio 0.3801
result/tencentBlock.ns1632.oracleGeneral.zst LRU cache size    16557, 16587198 req, miss ratio 0.3364, byte miss ratio 0.3364
result/tencentBlock.ns1632.oracleGeneral.zst LRU cache size    55192, 16587198 req, miss ratio 0.1775, byte miss ratio 0.1775
result/tencentBlock.ns1632.oracleGeneral.zst LRU cache size   110384, 16587198 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns1632.oracleGeneral.zst LRU cache size   220768, 16587198 req, miss ratio 0.0448, byte miss ratio 0.0448
result/tencentBlock.ns1632.oracleGeneral.zst LRU cache size   441536, 16587198 req, miss ratio 0.0336, byte miss ratio 0.0336
result/tencentBlock.ns1632.oracleGeneral.zst LHD cache size      551, 16587198 req, miss ratio 0.5868, byte miss ratio 0.5868
