result/tencentBlock.ns6402.oracleGeneral.zst S3FIFO-1 cache size      434, 4204310 req, miss ratio 0.5800, byte miss ratio 0.5800
result/tencentBlock.ns6402.oracleGeneral.zst S3FIFO-1 cache size     1303, 4204310 req, miss ratio 0.3720, byte miss ratio 0.3720
result/tencentBlock.ns6402.oracleGeneral.zst S3FIFO-1 cache size     4343, 4204310 req, miss ratio 0.3129, byte miss ratio 0.3129
result/tencentBlock.ns6402.oracleGeneral.zst S3FIFO-1 cache size    13030, 4204310 req, miss ratio 0.2687, byte miss ratio 0.2687
result/tencentBlock.ns6402.oracleGeneral.zst S3FIFO-1 cache size    43434, 4204310 req, miss ratio 0.2129, byte miss ratio 0.2129
result/tencentBlock.ns6402.oracleGeneral.zst S3FIFO-1 cache size    86869, 4204310 req, miss ratio 0.1655, byte miss ratio 0.1655
result/tencentBlock.ns6402.oracleGeneral.zst S3FIFO-1 cache size   173739, 4204310 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns6402.oracleGeneral.zst S3FIFO-1 cache size   347478, 4204310 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns6402.oracleGeneral.zst LRU cache size      434, 4204310 req, miss ratio 0.6105, byte miss ratio 0.6105
result/tencentBlock.ns6402.oracleGeneral.zst LRU cache size     1303, 4204310 req, miss ratio 0.4779, byte miss ratio 0.4779
result/tencentBlock.ns6402.oracleGeneral.zst LRU cache size     4343, 4204310 req, miss ratio 0.3311, byte miss ratio 0.3311
result/tencentBlock.ns6402.oracleGeneral.zst LRU cache size    13030, 4204310 req, miss ratio 0.2848, byte miss ratio 0.2848
result/tencentBlock.ns6402.oracleGeneral.zst LRU cache size    43434, 4204310 req, miss ratio 0.2138, byte miss ratio 0.2138
result/tencentBlock.ns6402.oracleGeneral.zst LRU cache size    86869, 4204310 req, miss ratio 0.1746, byte miss ratio 0.1746
result/tencentBlock.ns6402.oracleGeneral.zst LRU cache size   173739, 4204310 req, miss ratio 0.1111, byte miss ratio 0.1111
result/tencentBlock.ns6402.oracleGeneral.zst LRU cache size   347478, 4204310 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns6402.oracleGeneral.zst clock2 cache size      434, 4204310 req, miss ratio 0.6049, byte miss ratio 0.6049
result/tencentBlock.ns6402.oracleGeneral.zst clock2 cache size     1303, 4204310 req, miss ratio 0.4704, byte miss ratio 0.4704
result/tencentBlock.ns6402.oracleGeneral.zst clock2 cache size     4343, 4204310 req, miss ratio 0.3214, byte miss ratio 0.3214
result/tencentBlock.ns6402.oracleGeneral.zst clock2 cache size    13030, 4204310 req, miss ratio 0.2826, byte miss ratio 0.2826
result/tencentBlock.ns6402.oracleGeneral.zst clock2 cache size    43434, 4204310 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns6402.oracleGeneral.zst clock2 cache size    86869, 4204310 req, miss ratio 0.1810, byte miss ratio 0.1810
result/tencentBlock.ns6402.oracleGeneral.zst clock2 cache size   173739, 4204310 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns6402.oracleGeneral.zst clock2 cache size   347478, 4204310 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns6402.oracleGeneral.zst LeCaR cache size      434, 4204310 req, miss ratio 0.6065, byte miss ratio 0.6065
result/tencentBlock.ns6402.oracleGeneral.zst LeCaR cache size     1303, 4204310 req, miss ratio 0.4725, byte miss ratio 0.4725
result/tencentBlock.ns6402.oracleGeneral.zst LeCaR cache size     4343, 4204310 req, miss ratio 0.3240, byte miss ratio 0.3240
result/tencentBlock.ns6402.oracleGeneral.zst LeCaR cache size    13030, 4204310 req, miss ratio 0.2829, byte miss ratio 0.2829
result/tencentBlock.ns6402.oracleGeneral.zst LeCaR cache size    43434, 4204310 req, miss ratio 0.2089, byte miss ratio 0.2089
result/tencentBlock.ns6402.oracleGeneral.zst LeCaR cache size    86869, 4204310 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns6402.oracleGeneral.zst LeCaR cache size   173739, 4204310 req, miss ratio 0.1097, byte miss ratio 0.1097
result/tencentBlock.ns6402.oracleGeneral.zst LeCaR cache size   347478, 4204310 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns6402.oracleGeneral.zst ARC cache size      434, 4204310 req, miss ratio 0.5745, byte miss ratio 0.5745
result/tencentBlock.ns6402.oracleGeneral.zst ARC cache size     1303, 4204310 req, miss ratio 0.3932, byte miss ratio 0.3932
result/tencentBlock.ns6402.oracleGeneral.zst ARC cache size     4343, 4204310 req, miss ratio 0.3144, byte miss ratio 0.3144
result/tencentBlock.ns6402.oracleGeneral.zst ARC cache size    13030, 4204310 req, miss ratio 0.2700, byte miss ratio 0.2700
result/tencentBlock.ns6402.oracleGeneral.zst ARC cache size    43434, 4204310 req, miss ratio 0.2095, byte miss ratio 0.2095
result/tencentBlock.ns6402.oracleGeneral.zst ARC cache size    86869, 4204310 req, miss ratio 0.1606, byte miss ratio 0.1606
result/tencentBlock.ns6402.oracleGeneral.zst ARC cache size   173739, 4204310 req, miss ratio 0.1090, byte miss ratio 0.1090
result/tencentBlock.ns6402.oracleGeneral.zst ARC cache size   347478, 4204310 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns6402.oracleGeneral.zst Cacheus cache size      434, 4204310 req, miss ratio 0.5832, byte miss ratio 0.5832
result/tencentBlock.ns6402.oracleGeneral.zst Cacheus cache size     1303, 4204310 req, miss ratio 0.4333, byte miss ratio 0.4333
result/tencentBlock.ns6402.oracleGeneral.zst Cacheus cache size     4343, 4204310 req, miss ratio 0.3157, byte miss ratio 0.3157
result/tencentBlock.ns6402.oracleGeneral.zst Cacheus cache size    13030, 4204310 req, miss ratio 0.2743, byte miss ratio 0.2743
result/tencentBlock.ns6402.oracleGeneral.zst Cacheus cache size    43434, 4204310 req, miss ratio 0.2057, byte miss ratio 0.2057
result/tencentBlock.ns6402.oracleGeneral.zst Cacheus cache size    86869, 4204310 req, miss ratio 0.1600, byte miss ratio 0.1600
result/tencentBlock.ns6402.oracleGeneral.zst Cacheus cache size   173739, 4204310 req, miss ratio 0.1111, byte miss ratio 0.1111
result/tencentBlock.ns6402.oracleGeneral.zst Cacheus cache size   347478, 4204310 req, miss ratio 0.1035, byte miss ratio 0.1035
result/tencentBlock.ns6402.oracleGeneral.zst FIFO cache size      434, 4204310 req, miss ratio 0.7073, byte miss ratio 0.7073
result/tencentBlock.ns6402.oracleGeneral.zst FIFO cache size     1303, 4204310 req, miss ratio 0.5319, byte miss ratio 0.5319
result/tencentBlock.ns6402.oracleGeneral.zst FIFO cache size     4343, 4204310 req, miss ratio 0.3889, byte miss ratio 0.3889
result/tencentBlock.ns6402.oracleGeneral.zst FIFO cache size    13030, 4204310 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns6402.oracleGeneral.zst FIFO cache size    43434, 4204310 req, miss ratio 0.2272, byte miss ratio 0.2272
result/tencentBlock.ns6402.oracleGeneral.zst FIFO cache size    86869, 4204310 req, miss ratio 0.1686, byte miss ratio 0.1686
result/tencentBlock.ns6402.oracleGeneral.zst FIFO cache size   173739, 4204310 req, miss ratio 0.1327, byte miss ratio 0.1327
result/tencentBlock.ns6402.oracleGeneral.zst FIFO cache size   347478, 4204310 req, miss ratio 0.1146, byte miss ratio 0.1146
result/tencentBlock.ns6402.oracleGeneral.zst LHD cache size      434, 4204310 req, miss ratio 0.6007, byte miss ratio 0.6007
