result/tencentBlock.ns6951.oracleGeneral.zst LeCaR cache size      209, 4471375 req, miss ratio 0.4392, byte miss ratio 0.4392
result/tencentBlock.ns6951.oracleGeneral.zst LeCaR cache size      628, 4471375 req, miss ratio 0.3403, byte miss ratio 0.3403
result/tencentBlock.ns6951.oracleGeneral.zst LeCaR cache size     2093, 4471375 req, miss ratio 0.3119, byte miss ratio 0.3119
result/tencentBlock.ns6951.oracleGeneral.zst LeCaR cache size     6280, 4471375 req, miss ratio 0.2948, byte miss ratio 0.2948
result/tencentBlock.ns6951.oracleGeneral.zst LeCaR cache size    20936, 4471375 req, miss ratio 0.2501, byte miss ratio 0.2501
result/tencentBlock.ns6951.oracleGeneral.zst LeCaR cache size    41873, 4471375 req, miss ratio 0.2248, byte miss ratio 0.2248
result/tencentBlock.ns6951.oracleGeneral.zst LeCaR cache size    83746, 4471375 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns6951.oracleGeneral.zst LeCaR cache size   167492, 4471375 req, miss ratio 0.0482, byte miss ratio 0.0482
result/tencentBlock.ns6951.oracleGeneral.zst ARC cache size      209, 4471375 req, miss ratio 0.4156, byte miss ratio 0.4156
result/tencentBlock.ns6951.oracleGeneral.zst ARC cache size      628, 4471375 req, miss ratio 0.3279, byte miss ratio 0.3279
result/tencentBlock.ns6951.oracleGeneral.zst ARC cache size     2093, 4471375 req, miss ratio 0.3007, byte miss ratio 0.3007
result/tencentBlock.ns6951.oracleGeneral.zst ARC cache size     6280, 4471375 req, miss ratio 0.2731, byte miss ratio 0.2731
result/tencentBlock.ns6951.oracleGeneral.zst ARC cache size    20936, 4471375 req, miss ratio 0.2448, byte miss ratio 0.2448
result/tencentBlock.ns6951.oracleGeneral.zst ARC cache size    41873, 4471375 req, miss ratio 0.2036, byte miss ratio 0.2036
result/tencentBlock.ns6951.oracleGeneral.zst ARC cache size    83746, 4471375 req, miss ratio 0.1374, byte miss ratio 0.1374
result/tencentBlock.ns6951.oracleGeneral.zst ARC cache size   167492, 4471375 req, miss ratio 0.0482, byte miss ratio 0.0482
result/tencentBlock.ns6951.oracleGeneral.zst LHD cache size      209, 4471375 req, miss ratio 0.4212, byte miss ratio 0.4212
result/tencentBlock.ns6951.oracleGeneral.zst LHD cache size      628, 4471375 req, miss ratio 0.3405, byte miss ratio 0.3405
result/tencentBlock.ns6951.oracleGeneral.zst LHD cache size     2093, 4471375 req, miss ratio 0.3082, byte miss ratio 0.3082
result/tencentBlock.ns6951.oracleGeneral.zst LHD cache size     6280, 4471375 req, miss ratio 0.2845, byte miss ratio 0.2845
result/tencentBlock.ns6951.oracleGeneral.zst LHD cache size    20936, 4471375 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns6951.oracleGeneral.zst LHD cache size    41873, 4471375 req, miss ratio 0.2034, byte miss ratio 0.2034
result/tencentBlock.ns6951.oracleGeneral.zst LHD cache size    83746, 4471375 req, miss ratio 0.1233, byte miss ratio 0.1233
result/tencentBlock.ns6951.oracleGeneral.zst LHD cache size   167492, 4471375 req, miss ratio 0.0499, byte miss ratio 0.0499
result/tencentBlock.ns6951.oracleGeneral.zst LIRS cache size      209, 4471375 req, miss ratio 0.4081, byte miss ratio 0.4081
result/tencentBlock.ns6951.oracleGeneral.zst LIRS cache size      628, 4471375 req, miss ratio 0.3448, byte miss ratio 0.3448
result/tencentBlock.ns6951.oracleGeneral.zst LIRS cache size     2093, 4471375 req, miss ratio 0.3097, byte miss ratio 0.3097
result/tencentBlock.ns6951.oracleGeneral.zst LIRS cache size     6280, 4471375 req, miss ratio 0.2742, byte miss ratio 0.2742
result/tencentBlock.ns6951.oracleGeneral.zst LIRS cache size    20936, 4471375 req, miss ratio 0.2430, byte miss ratio 0.2430
result/tencentBlock.ns6951.oracleGeneral.zst LIRS cache size    41873, 4471375 req, miss ratio 0.1952, byte miss ratio 0.1952
result/tencentBlock.ns6951.oracleGeneral.zst LIRS cache size    83746, 4471375 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns6951.oracleGeneral.zst LIRS cache size   167492, 4471375 req, miss ratio 0.0485, byte miss ratio 0.0485
result/tencentBlock.ns6951.oracleGeneral.zst Cacheus cache size      209, 4471375 req, miss ratio 0.4402, byte miss ratio 0.4402
result/tencentBlock.ns6951.oracleGeneral.zst Cacheus cache size      628, 4471375 req, miss ratio 0.3321, byte miss ratio 0.3321
result/tencentBlock.ns6951.oracleGeneral.zst Cacheus cache size     2093, 4471375 req, miss ratio 0.3024, byte miss ratio 0.3024
result/tencentBlock.ns6951.oracleGeneral.zst Cacheus cache size     6280, 4471375 req, miss ratio 0.2782, byte miss ratio 0.2782
