result/tencentBlock.ns7750.oracleGeneral.zst LeCaR cache size      369, 3962937 req, miss ratio 0.2646, byte miss ratio 0.2646
result/tencentBlock.ns7750.oracleGeneral.zst LeCaR cache size     1107, 3962937 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns7750.oracleGeneral.zst LeCaR cache size     3691, 3962937 req, miss ratio 0.2440, byte miss ratio 0.2440
result/tencentBlock.ns7750.oracleGeneral.zst LeCaR cache size    11073, 3962937 req, miss ratio 0.2163, byte miss ratio 0.2163
result/tencentBlock.ns7750.oracleGeneral.zst LeCaR cache size    36911, 3962937 req, miss ratio 0.1901, byte miss ratio 0.1901
result/tencentBlock.ns7750.oracleGeneral.zst LeCaR cache size    73823, 3962937 req, miss ratio 0.1567, byte miss ratio 0.1567
result/tencentBlock.ns7750.oracleGeneral.zst LeCaR cache size   147646, 3962937 req, miss ratio 0.0989, byte miss ratio 0.0989
result/tencentBlock.ns7750.oracleGeneral.zst LeCaR cache size   295292, 3962937 req, miss ratio 0.0935, byte miss ratio 0.0935
result/tencentBlock.ns7750.oracleGeneral.zst S3FIFO-1 cache size      369, 3962937 req, miss ratio 0.2607, byte miss ratio 0.2607
result/tencentBlock.ns7750.oracleGeneral.zst S3FIFO-1 cache size     1107, 3962937 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns7750.oracleGeneral.zst S3FIFO-1 cache size     3691, 3962937 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns7750.oracleGeneral.zst S3FIFO-1 cache size    11073, 3962937 req, miss ratio 0.2220, byte miss ratio 0.2220
result/tencentBlock.ns7750.oracleGeneral.zst S3FIFO-1 cache size    36911, 3962937 req, miss ratio 0.1834, byte miss ratio 0.1834
result/tencentBlock.ns7750.oracleGeneral.zst S3FIFO-1 cache size    73823, 3962937 req, miss ratio 0.1393, byte miss ratio 0.1393
result/tencentBlock.ns7750.oracleGeneral.zst S3FIFO-1 cache size   147646, 3962937 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns7750.oracleGeneral.zst S3FIFO-1 cache size   295292, 3962937 req, miss ratio 0.0936, byte miss ratio 0.0936
result/tencentBlock.ns7750.oracleGeneral.zst ARC cache size      369, 3962937 req, miss ratio 0.2601, byte miss ratio 0.2601
result/tencentBlock.ns7750.oracleGeneral.zst ARC cache size     1107, 3962937 req, miss ratio 0.2512, byte miss ratio 0.2512
result/tencentBlock.ns7750.oracleGeneral.zst ARC cache size     3691, 3962937 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns7750.oracleGeneral.zst ARC cache size    11073, 3962937 req, miss ratio 0.2199, byte miss ratio 0.2199
result/tencentBlock.ns7750.oracleGeneral.zst ARC cache size    36911, 3962937 req, miss ratio 0.1871, byte miss ratio 0.1871
result/tencentBlock.ns7750.oracleGeneral.zst ARC cache size    73823, 3962937 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns7750.oracleGeneral.zst ARC cache size   147646, 3962937 req, miss ratio 0.0979, byte miss ratio 0.0979
result/tencentBlock.ns7750.oracleGeneral.zst ARC cache size   295292, 3962937 req, miss ratio 0.0936, byte miss ratio 0.0936
result/tencentBlock.ns7750.oracleGeneral.zst LRU cache size      369, 3962937 req, miss ratio 0.2680, byte miss ratio 0.2680
result/tencentBlock.ns7750.oracleGeneral.zst LRU cache size     1107, 3962937 req, miss ratio 0.2545, byte miss ratio 0.2545
result/tencentBlock.ns7750.oracleGeneral.zst LRU cache size     3691, 3962937 req, miss ratio 0.2442, byte miss ratio 0.2442
