result/tencentBlock.ns15948.oracleGeneral.zst LIRS cache size      311, 2032990 req, miss ratio 0.5682, byte miss ratio 0.5682
result/tencentBlock.ns15948.oracleGeneral.zst LIRS cache size      933, 2032990 req, miss ratio 0.5339, byte miss ratio 0.5339
result/tencentBlock.ns15948.oracleGeneral.zst LIRS cache size     3111, 2032990 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns15948.oracleGeneral.zst LIRS cache size     9333, 2032990 req, miss ratio 0.4554, byte miss ratio 0.4554
result/tencentBlock.ns15948.oracleGeneral.zst LIRS cache size    31112, 2032990 req, miss ratio 0.4034, byte miss ratio 0.4034
result/tencentBlock.ns15948.oracleGeneral.zst LIRS cache size    62225, 2032990 req, miss ratio 0.3366, byte miss ratio 0.3366
result/tencentBlock.ns15948.oracleGeneral.zst LIRS cache size   124450, 2032990 req, miss ratio 0.2501, byte miss ratio 0.2501
result/tencentBlock.ns15948.oracleGeneral.zst LIRS cache size   248900, 2032990 req, miss ratio 0.1559, byte miss ratio 0.1559
result/tencentBlock.ns15948.oracleGeneral.zst LRU cache size      311, 2032990 req, miss ratio 0.5753, byte miss ratio 0.5753
result/tencentBlock.ns15948.oracleGeneral.zst LRU cache size      933, 2032990 req, miss ratio 0.5338, byte miss ratio 0.5338
result/tencentBlock.ns15948.oracleGeneral.zst LRU cache size     3111, 2032990 req, miss ratio 0.5058, byte miss ratio 0.5058
result/tencentBlock.ns15948.oracleGeneral.zst LRU cache size     9333, 2032990 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns15948.oracleGeneral.zst LRU cache size    31112, 2032990 req, miss ratio 0.4341, byte miss ratio 0.4341
result/tencentBlock.ns15948.oracleGeneral.zst LRU cache size    62225, 2032990 req, miss ratio 0.3981, byte miss ratio 0.3981
result/tencentBlock.ns15948.oracleGeneral.zst LRU cache size   124450, 2032990 req, miss ratio 0.2959, byte miss ratio 0.2959
result/tencentBlock.ns15948.oracleGeneral.zst LRU cache size   248900, 2032990 req, miss ratio 0.1551, byte miss ratio 0.1551
result/tencentBlock.ns15948.oracleGeneral.zst FIFO cache size      311, 2032990 req, miss ratio 0.6671, byte miss ratio 0.6671
result/tencentBlock.ns15948.oracleGeneral.zst FIFO cache size      933, 2032990 req, miss ratio 0.5754, byte miss ratio 0.5754
result/tencentBlock.ns15948.oracleGeneral.zst FIFO cache size     3111, 2032990 req, miss ratio 0.5238, byte miss ratio 0.5238
result/tencentBlock.ns15948.oracleGeneral.zst FIFO cache size     9333, 2032990 req, miss ratio 0.4906, byte miss ratio 0.4906
result/tencentBlock.ns15948.oracleGeneral.zst FIFO cache size    31112, 2032990 req, miss ratio 0.4479, byte miss ratio 0.4479
result/tencentBlock.ns15948.oracleGeneral.zst FIFO cache size    62225, 2032990 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns15948.oracleGeneral.zst FIFO cache size   124450, 2032990 req, miss ratio 0.3156, byte miss ratio 0.3156
result/tencentBlock.ns15948.oracleGeneral.zst FIFO cache size   248900, 2032990 req, miss ratio 0.1692, byte miss ratio 0.1692
result/tencentBlock.ns15948.oracleGeneral.zst Cacheus cache size      311, 2032990 req, miss ratio 0.5415, byte miss ratio 0.5415
result/tencentBlock.ns15948.oracleGeneral.zst Cacheus cache size      933, 2032990 req, miss ratio 0.5220, byte miss ratio 0.5220
result/tencentBlock.ns15948.oracleGeneral.zst Cacheus cache size     3111, 2032990 req, miss ratio 0.4733, byte miss ratio 0.4733
result/tencentBlock.ns15948.oracleGeneral.zst Cacheus cache size     9333, 2032990 req, miss ratio 0.4564, byte miss ratio 0.4564
result/tencentBlock.ns15948.oracleGeneral.zst Cacheus cache size    31112, 2032990 req, miss ratio 0.4218, byte miss ratio 0.4218
result/tencentBlock.ns15948.oracleGeneral.zst Cacheus cache size    62225, 2032990 req, miss ratio 0.3662, byte miss ratio 0.3662
