result/tencentBlock.ns16017.oracleGeneral.zst LIRS cache size      317, 3475067 req, miss ratio 0.4848, byte miss ratio 0.4848
result/tencentBlock.ns16017.oracleGeneral.zst LIRS cache size      951, 3475067 req, miss ratio 0.3680, byte miss ratio 0.3680
result/tencentBlock.ns16017.oracleGeneral.zst LIRS cache size     3171, 3475067 req, miss ratio 0.2702, byte miss ratio 0.2702
result/tencentBlock.ns16017.oracleGeneral.zst LIRS cache size     9513, 3475067 req, miss ratio 0.2343, byte miss ratio 0.2343
result/tencentBlock.ns16017.oracleGeneral.zst LIRS cache size    31711, 3475067 req, miss ratio 0.1925, byte miss ratio 0.1925
result/tencentBlock.ns16017.oracleGeneral.zst LIRS cache size    63423, 3475067 req, miss ratio 0.1498, byte miss ratio 0.1498
result/tencentBlock.ns16017.oracleGeneral.zst LIRS cache size   126847, 3475067 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns16017.oracleGeneral.zst LIRS cache size   253694, 3475067 req, miss ratio 0.0936, byte miss ratio 0.0936
result/tencentBlock.ns16017.oracleGeneral.zst FIFO cache size      317, 3475067 req, miss ratio 0.5944, byte miss ratio 0.5944
result/tencentBlock.ns16017.oracleGeneral.zst FIFO cache size      951, 3475067 req, miss ratio 0.4390, byte miss ratio 0.4390
result/tencentBlock.ns16017.oracleGeneral.zst FIFO cache size     3171, 3475067 req, miss ratio 0.3239, byte miss ratio 0.3239
result/tencentBlock.ns16017.oracleGeneral.zst FIFO cache size     9513, 3475067 req, miss ratio 0.2652, byte miss ratio 0.2652
result/tencentBlock.ns16017.oracleGeneral.zst FIFO cache size    31711, 3475067 req, miss ratio 0.2038, byte miss ratio 0.2038
result/tencentBlock.ns16017.oracleGeneral.zst FIFO cache size    63423, 3475067 req, miss ratio 0.1566, byte miss ratio 0.1566
result/tencentBlock.ns16017.oracleGeneral.zst FIFO cache size   126847, 3475067 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns16017.oracleGeneral.zst FIFO cache size   253694, 3475067 req, miss ratio 0.1023, byte miss ratio 0.1023
result/tencentBlock.ns16017.oracleGeneral.zst ARC cache size      317, 3475067 req, miss ratio 0.4692, byte miss ratio 0.4692
result/tencentBlock.ns16017.oracleGeneral.zst ARC cache size      951, 3475067 req, miss ratio 0.3596, byte miss ratio 0.3596
result/tencentBlock.ns16017.oracleGeneral.zst ARC cache size     3171, 3475067 req, miss ratio 0.2567, byte miss ratio 0.2567
result/tencentBlock.ns16017.oracleGeneral.zst ARC cache size     9513, 3475067 req, miss ratio 0.2330, byte miss ratio 0.2330
result/tencentBlock.ns16017.oracleGeneral.zst ARC cache size    31711, 3475067 req, miss ratio 0.1882, byte miss ratio 0.1882
result/tencentBlock.ns16017.oracleGeneral.zst ARC cache size    63423, 3475067 req, miss ratio 0.1508, byte miss ratio 0.1508
result/tencentBlock.ns16017.oracleGeneral.zst ARC cache size   126847, 3475067 req, miss ratio 0.1035, byte miss ratio 0.1035
result/tencentBlock.ns16017.oracleGeneral.zst ARC cache size   253694, 3475067 req, miss ratio 0.0923, byte miss ratio 0.0923
result/tencentBlock.ns16017.oracleGeneral.zst S3FIFO-1 cache size      317, 3475067 req, miss ratio 0.4824, byte miss ratio 0.4824
result/tencentBlock.ns16017.oracleGeneral.zst S3FIFO-1 cache size      951, 3475067 req, miss ratio 0.3501, byte miss ratio 0.3501
result/tencentBlock.ns16017.oracleGeneral.zst S3FIFO-1 cache size     3171, 3475067 req, miss ratio 0.2579, byte miss ratio 0.2579
