result/tencentBlock.ns17606.oracleGeneral.zst LIRS cache size      532, 35091233 req, miss ratio 0.9260, byte miss ratio 0.9260
result/tencentBlock.ns17606.oracleGeneral.zst LIRS cache size     1596, 35091233 req, miss ratio 0.8085, byte miss ratio 0.8085
result/tencentBlock.ns17606.oracleGeneral.zst LIRS cache size     5321, 35091233 req, miss ratio 0.4620, byte miss ratio 0.4620
result/tencentBlock.ns17606.oracleGeneral.zst LIRS cache size    15963, 35091233 req, miss ratio 0.0678, byte miss ratio 0.0678
result/tencentBlock.ns17606.oracleGeneral.zst LIRS cache size    53212, 35091233 req, miss ratio 0.0292, byte miss ratio 0.0292
result/tencentBlock.ns17606.oracleGeneral.zst LIRS cache size   106424, 35091233 req, miss ratio 0.0219, byte miss ratio 0.0219
result/tencentBlock.ns17606.oracleGeneral.zst LIRS cache size   212848, 35091233 req, miss ratio 0.0170, byte miss ratio 0.0170
result/tencentBlock.ns17606.oracleGeneral.zst LIRS cache size   425696, 35091233 req, miss ratio 0.0155, byte miss ratio 0.0155
result/tencentBlock.ns17606.oracleGeneral.zst FIFO cache size      532, 35091233 req, miss ratio 0.9727, byte miss ratio 0.9727
result/tencentBlock.ns17606.oracleGeneral.zst FIFO cache size     1596, 35091233 req, miss ratio 0.9634, byte miss ratio 0.9634
result/tencentBlock.ns17606.oracleGeneral.zst FIFO cache size     5321, 35091233 req, miss ratio 0.6742, byte miss ratio 0.6742
result/tencentBlock.ns17606.oracleGeneral.zst FIFO cache size    15963, 35091233 req, miss ratio 0.1776, byte miss ratio 0.1776
result/tencentBlock.ns17606.oracleGeneral.zst FIFO cache size    53212, 35091233 req, miss ratio 0.0351, byte miss ratio 0.0351
result/tencentBlock.ns17606.oracleGeneral.zst FIFO cache size   106424, 35091233 req, miss ratio 0.0241, byte miss ratio 0.0241
result/tencentBlock.ns17606.oracleGeneral.zst FIFO cache size   212848, 35091233 req, miss ratio 0.0189, byte miss ratio 0.0189
result/tencentBlock.ns17606.oracleGeneral.zst FIFO cache size   425696, 35091233 req, miss ratio 0.0163, byte miss ratio 0.0163
result/tencentBlock.ns17606.oracleGeneral.zst LRU cache size      532, 35091233 req, miss ratio 0.9711, byte miss ratio 0.9711
result/tencentBlock.ns17606.oracleGeneral.zst LRU cache size     1596, 35091233 req, miss ratio 0.9610, byte miss ratio 0.9610
result/tencentBlock.ns17606.oracleGeneral.zst LRU cache size     5321, 35091233 req, miss ratio 0.8125, byte miss ratio 0.8125
result/tencentBlock.ns17606.oracleGeneral.zst LRU cache size    15963, 35091233 req, miss ratio 0.0942, byte miss ratio 0.0942
result/tencentBlock.ns17606.oracleGeneral.zst LRU cache size    53212, 35091233 req, miss ratio 0.0253, byte miss ratio 0.0253
result/tencentBlock.ns17606.oracleGeneral.zst LRU cache size   106424, 35091233 req, miss ratio 0.0198, byte miss ratio 0.0198
result/tencentBlock.ns17606.oracleGeneral.zst LRU cache size   212848, 35091233 req, miss ratio 0.0163, byte miss ratio 0.0163
result/tencentBlock.ns17606.oracleGeneral.zst LRU cache size   425696, 35091233 req, miss ratio 0.0153, byte miss ratio 0.0153
result/tencentBlock.ns17606.oracleGeneral.zst Clock cache size      532, 35091233 req, miss ratio 0.9701, byte miss ratio 0.9701
result/tencentBlock.ns17606.oracleGeneral.zst Clock cache size     1596, 35091233 req, miss ratio 0.9571, byte miss ratio 0.9571
result/tencentBlock.ns17606.oracleGeneral.zst Clock cache size     5321, 35091233 req, miss ratio 0.8011, byte miss ratio 0.8011
