result/tencentBlock.ns17813.oracleGeneral.zst LHD cache size      290, 12369027 req, miss ratio 0.6607, byte miss ratio 0.6607
result/tencentBlock.ns17813.oracleGeneral.zst LHD cache size      870, 12369027 req, miss ratio 0.4611, byte miss ratio 0.4611
result/tencentBlock.ns17813.oracleGeneral.zst LHD cache size     2901, 12369027 req, miss ratio 0.2638, byte miss ratio 0.2638
result/tencentBlock.ns17813.oracleGeneral.zst LHD cache size     8705, 12369027 req, miss ratio 0.1939, byte miss ratio 0.1939
result/tencentBlock.ns17813.oracleGeneral.zst LHD cache size    29018, 12369027 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns17813.oracleGeneral.zst LHD cache size    58036, 12369027 req, miss ratio 0.1406, byte miss ratio 0.1406
result/tencentBlock.ns17813.oracleGeneral.zst LHD cache size   116073, 12369027 req, miss ratio 0.0778, byte miss ratio 0.0778
result/tencentBlock.ns17813.oracleGeneral.zst LHD cache size   232146, 12369027 req, miss ratio 0.0242, byte miss ratio 0.0242
result/tencentBlock.ns17813.oracleGeneral.zst Cacheus cache size      290, 12369027 req, miss ratio 0.6429, byte miss ratio 0.6429
result/tencentBlock.ns17813.oracleGeneral.zst Cacheus cache size      870, 12369027 req, miss ratio 0.4673, byte miss ratio 0.4673
result/tencentBlock.ns17813.oracleGeneral.zst Cacheus cache size     2901, 12369027 req, miss ratio 0.2585, byte miss ratio 0.2585
result/tencentBlock.ns17813.oracleGeneral.zst Cacheus cache size     8705, 12369027 req, miss ratio 0.1891, byte miss ratio 0.1891
result/tencentBlock.ns17813.oracleGeneral.zst Cacheus cache size    29018, 12369027 req, miss ratio 0.1598, byte miss ratio 0.1598
result/tencentBlock.ns17813.oracleGeneral.zst Cacheus cache size    58036, 12369027 req, miss ratio 0.1225, byte miss ratio 0.1225
result/tencentBlock.ns17813.oracleGeneral.zst Cacheus cache size   116073, 12369027 req, miss ratio 0.0976, byte miss ratio 0.0976
result/tencentBlock.ns17813.oracleGeneral.zst Cacheus cache size   232146, 12369027 req, miss ratio 0.0236, byte miss ratio 0.0236
result/tencentBlock.ns17813.oracleGeneral.zst LRU cache size      290, 12369027 req, miss ratio 0.6909, byte miss ratio 0.6909
