result/tencentBlock.ns11135.oracleGeneral.zst S3FIFO-1 cache size      421, 4323201 req, miss ratio 0.5259, byte miss ratio 0.5259
result/tencentBlock.ns11135.oracleGeneral.zst S3FIFO-1 cache size     1264, 4323201 req, miss ratio 0.2907, byte miss ratio 0.2907
result/tencentBlock.ns11135.oracleGeneral.zst S3FIFO-1 cache size     4216, 4323201 req, miss ratio 0.2419, byte miss ratio 0.2419
result/tencentBlock.ns11135.oracleGeneral.zst S3FIFO-1 cache size    12649, 4323201 req, miss ratio 0.1982, byte miss ratio 0.1982
result/tencentBlock.ns11135.oracleGeneral.zst S3FIFO-1 cache size    42163, 4323201 req, miss ratio 0.1528, byte miss ratio 0.1528
result/tencentBlock.ns11135.oracleGeneral.zst S3FIFO-1 cache size    84326, 4323201 req, miss ratio 0.1134, byte miss ratio 0.1134
result/tencentBlock.ns11135.oracleGeneral.zst S3FIFO-1 cache size   168653, 4323201 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns11135.oracleGeneral.zst S3FIFO-1 cache size   337307, 4323201 req, miss ratio 0.0977, byte miss ratio 0.0977
result/tencentBlock.ns11135.oracleGeneral.zst clock2 cache size      421, 4323201 req, miss ratio 0.5281, byte miss ratio 0.5281
result/tencentBlock.ns11135.oracleGeneral.zst clock2 cache size     1264, 4323201 req, miss ratio 0.3666, byte miss ratio 0.3666
result/tencentBlock.ns11135.oracleGeneral.zst clock2 cache size     4216, 4323201 req, miss ratio 0.2424, byte miss ratio 0.2424
result/tencentBlock.ns11135.oracleGeneral.zst clock2 cache size    12649, 4323201 req, miss ratio 0.2081, byte miss ratio 0.2081
result/tencentBlock.ns11135.oracleGeneral.zst clock2 cache size    42163, 4323201 req, miss ratio 0.1480, byte miss ratio 0.1480
result/tencentBlock.ns11135.oracleGeneral.zst clock2 cache size    84326, 4323201 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns11135.oracleGeneral.zst clock2 cache size   168653, 4323201 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns11135.oracleGeneral.zst clock2 cache size   337307, 4323201 req, miss ratio 0.0977, byte miss ratio 0.0977
result/tencentBlock.ns11135.oracleGeneral.zst LIRS cache size      421, 4323201 req, miss ratio 0.5266, byte miss ratio 0.5266
result/tencentBlock.ns11135.oracleGeneral.zst LIRS cache size     1264, 4323201 req, miss ratio 0.3235, byte miss ratio 0.3235
result/tencentBlock.ns11135.oracleGeneral.zst LIRS cache size     4216, 4323201 req, miss ratio 0.2517, byte miss ratio 0.2517
result/tencentBlock.ns11135.oracleGeneral.zst LIRS cache size    12649, 4323201 req, miss ratio 0.2013, byte miss ratio 0.2013
result/tencentBlock.ns11135.oracleGeneral.zst LIRS cache size    42163, 4323201 req, miss ratio 0.1599, byte miss ratio 0.1599
result/tencentBlock.ns11135.oracleGeneral.zst LIRS cache size    84326, 4323201 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns11135.oracleGeneral.zst LIRS cache size   168653, 4323201 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns11135.oracleGeneral.zst LIRS cache size   337307, 4323201 req, miss ratio 0.1006, byte miss ratio 0.1006
result/tencentBlock.ns11135.oracleGeneral.zst LRU cache size      421, 4323201 req, miss ratio 0.5307, byte miss ratio 0.5307
result/tencentBlock.ns11135.oracleGeneral.zst LRU cache size     1264, 4323201 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns11135.oracleGeneral.zst LRU cache size     4216, 4323201 req, miss ratio 0.2458, byte miss ratio 0.2458
result/tencentBlock.ns11135.oracleGeneral.zst LRU cache size    12649, 4323201 req, miss ratio 0.2056, byte miss ratio 0.2056
result/tencentBlock.ns11135.oracleGeneral.zst LRU cache size    42163, 4323201 req, miss ratio 0.1373, byte miss ratio 0.1373
result/tencentBlock.ns11135.oracleGeneral.zst LRU cache size    84326, 4323201 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns11135.oracleGeneral.zst LRU cache size   168653, 4323201 req, miss ratio 0.0993, byte miss ratio 0.0993
