result/tencentBlock.ns17852.oracleGeneral.zst LRU cache size      184, 1482220 req, miss ratio 0.6186, byte miss ratio 0.6186
result/tencentBlock.ns17852.oracleGeneral.zst LRU cache size      553, 1482220 req, miss ratio 0.5623, byte miss ratio 0.5623
result/tencentBlock.ns17852.oracleGeneral.zst LRU cache size     1844, 1482220 req, miss ratio 0.5059, byte miss ratio 0.5059
result/tencentBlock.ns17852.oracleGeneral.zst LRU cache size     5532, 1482220 req, miss ratio 0.4896, byte miss ratio 0.4896
result/tencentBlock.ns17852.oracleGeneral.zst LRU cache size    18440, 1482220 req, miss ratio 0.4092, byte miss ratio 0.4092
result/tencentBlock.ns17852.oracleGeneral.zst LRU cache size    36880, 1482220 req, miss ratio 0.3653, byte miss ratio 0.3653
result/tencentBlock.ns17852.oracleGeneral.zst LRU cache size    73760, 1482220 req, miss ratio 0.2109, byte miss ratio 0.2109
result/tencentBlock.ns17852.oracleGeneral.zst LRU cache size   147520, 1482220 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns17852.oracleGeneral.zst LeCaR cache size      184, 1482220 req, miss ratio 0.6003, byte miss ratio 0.6003
result/tencentBlock.ns17852.oracleGeneral.zst LeCaR cache size      553, 1482220 req, miss ratio 0.5601, byte miss ratio 0.5601
result/tencentBlock.ns17852.oracleGeneral.zst LeCaR cache size     1844, 1482220 req, miss ratio 0.5027, byte miss ratio 0.5027
result/tencentBlock.ns17852.oracleGeneral.zst LeCaR cache size     5532, 1482220 req, miss ratio 0.4860, byte miss ratio 0.4860
result/tencentBlock.ns17852.oracleGeneral.zst LeCaR cache size    18440, 1482220 req, miss ratio 0.4075, byte miss ratio 0.4075
result/tencentBlock.ns17852.oracleGeneral.zst LeCaR cache size    36880, 1482220 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns17852.oracleGeneral.zst LeCaR cache size    73760, 1482220 req, miss ratio 0.2111, byte miss ratio 0.2111
result/tencentBlock.ns17852.oracleGeneral.zst LeCaR cache size   147520, 1482220 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns17852.oracleGeneral.zst Clock cache size      184, 1482220 req, miss ratio 0.6044, byte miss ratio 0.6044
result/tencentBlock.ns17852.oracleGeneral.zst Clock cache size      553, 1482220 req, miss ratio 0.5594, byte miss ratio 0.5594
result/tencentBlock.ns17852.oracleGeneral.zst Clock cache size     1844, 1482220 req, miss ratio 0.5037, byte miss ratio 0.5037
