result/tencentBlock.ns4211.oracleGeneral.zst LIRS cache size      169, 3613776 req, miss ratio 0.4089, byte miss ratio 0.4089
result/tencentBlock.ns4211.oracleGeneral.zst LIRS cache size      508, 3613776 req, miss ratio 0.3528, byte miss ratio 0.3528
result/tencentBlock.ns4211.oracleGeneral.zst LIRS cache size     1694, 3613776 req, miss ratio 0.2508, byte miss ratio 0.2508
result/tencentBlock.ns4211.oracleGeneral.zst LIRS cache size     5083, 3613776 req, miss ratio 0.2031, byte miss ratio 0.2031
result/tencentBlock.ns4211.oracleGeneral.zst LIRS cache size    16945, 3613776 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns4211.oracleGeneral.zst LIRS cache size    33891, 3613776 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns4211.oracleGeneral.zst LIRS cache size    67782, 3613776 req, miss ratio 0.0811, byte miss ratio 0.0811
result/tencentBlock.ns4211.oracleGeneral.zst LIRS cache size   135564, 3613776 req, miss ratio 0.0485, byte miss ratio 0.0485
result/tencentBlock.ns4211.oracleGeneral.zst clock2 cache size      169, 3613776 req, miss ratio 0.4537, byte miss ratio 0.4537
result/tencentBlock.ns4211.oracleGeneral.zst clock2 cache size      508, 3613776 req, miss ratio 0.3758, byte miss ratio 0.3758
result/tencentBlock.ns4211.oracleGeneral.zst clock2 cache size     1694, 3613776 req, miss ratio 0.3335, byte miss ratio 0.3335
result/tencentBlock.ns4211.oracleGeneral.zst clock2 cache size     5083, 3613776 req, miss ratio 0.2361, byte miss ratio 0.2361
result/tencentBlock.ns4211.oracleGeneral.zst clock2 cache size    16945, 3613776 req, miss ratio 0.1819, byte miss ratio 0.1819
result/tencentBlock.ns4211.oracleGeneral.zst clock2 cache size    33891, 3613776 req, miss ratio 0.1602, byte miss ratio 0.1602
result/tencentBlock.ns4211.oracleGeneral.zst clock2 cache size    67782, 3613776 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns4211.oracleGeneral.zst clock2 cache size   135564, 3613776 req, miss ratio 0.0481, byte miss ratio 0.0481
result/tencentBlock.ns4211.oracleGeneral.zst LeCaR cache size      169, 3613776 req, miss ratio 0.4478, byte miss ratio 0.4478
result/tencentBlock.ns4211.oracleGeneral.zst LeCaR cache size      508, 3613776 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns4211.oracleGeneral.zst LeCaR cache size     1694, 3613776 req, miss ratio 0.3324, byte miss ratio 0.3324
result/tencentBlock.ns4211.oracleGeneral.zst LeCaR cache size     5083, 3613776 req, miss ratio 0.2349, byte miss ratio 0.2349
result/tencentBlock.ns4211.oracleGeneral.zst LeCaR cache size    16945, 3613776 req, miss ratio 0.1834, byte miss ratio 0.1834
result/tencentBlock.ns4211.oracleGeneral.zst LeCaR cache size    33891, 3613776 req, miss ratio 0.1641, byte miss ratio 0.1641
result/tencentBlock.ns4211.oracleGeneral.zst LeCaR cache size    67782, 3613776 req, miss ratio 0.0972, byte miss ratio 0.0972
result/tencentBlock.ns4211.oracleGeneral.zst LeCaR cache size   135564, 3613776 req, miss ratio 0.0482, byte miss ratio 0.0482
result/tencentBlock.ns4211.oracleGeneral.zst Clock cache size      169, 3613776 req, miss ratio 0.4617, byte miss ratio 0.4617
result/tencentBlock.ns4211.oracleGeneral.zst Clock cache size      508, 3613776 req, miss ratio 0.3848, byte miss ratio 0.3848
result/tencentBlock.ns4211.oracleGeneral.zst Clock cache size     1694, 3613776 req, miss ratio 0.3377, byte miss ratio 0.3377
result/tencentBlock.ns4211.oracleGeneral.zst Clock cache size     5083, 3613776 req, miss ratio 0.2389, byte miss ratio 0.2389
result/tencentBlock.ns4211.oracleGeneral.zst Clock cache size    16945, 3613776 req, miss ratio 0.1837, byte miss ratio 0.1837
result/tencentBlock.ns4211.oracleGeneral.zst Clock cache size    33891, 3613776 req, miss ratio 0.1633, byte miss ratio 0.1633
result/tencentBlock.ns4211.oracleGeneral.zst Clock cache size    67782, 3613776 req, miss ratio 0.1059, byte miss ratio 0.1059
result/tencentBlock.ns4211.oracleGeneral.zst Clock cache size   135564, 3613776 req, miss ratio 0.0483, byte miss ratio 0.0483
result/tencentBlock.ns4211.oracleGeneral.zst FIFO cache size      169, 3613776 req, miss ratio 0.5420, byte miss ratio 0.5420
result/tencentBlock.ns4211.oracleGeneral.zst FIFO cache size      508, 3613776 req, miss ratio 0.4302, byte miss ratio 0.4302
result/tencentBlock.ns4211.oracleGeneral.zst FIFO cache size     1694, 3613776 req, miss ratio 0.3674, byte miss ratio 0.3674
result/tencentBlock.ns4211.oracleGeneral.zst FIFO cache size     5083, 3613776 req, miss ratio 0.2821, byte miss ratio 0.2821
result/tencentBlock.ns4211.oracleGeneral.zst FIFO cache size    16945, 3613776 req, miss ratio 0.2138, byte miss ratio 0.2138
result/tencentBlock.ns4211.oracleGeneral.zst FIFO cache size    33891, 3613776 req, miss ratio 0.1859, byte miss ratio 0.1859
result/tencentBlock.ns4211.oracleGeneral.zst FIFO cache size    67782, 3613776 req, miss ratio 0.1176, byte miss ratio 0.1176
result/tencentBlock.ns4211.oracleGeneral.zst FIFO cache size   135564, 3613776 req, miss ratio 0.0615, byte miss ratio 0.0615
result/tencentBlock.ns4211.oracleGeneral.zst S3FIFO-1 cache size      169, 3613776 req, miss ratio 0.4063, byte miss ratio 0.4063
result/tencentBlock.ns4211.oracleGeneral.zst S3FIFO-1 cache size      508, 3613776 req, miss ratio 0.3438, byte miss ratio 0.3438
result/tencentBlock.ns4211.oracleGeneral.zst S3FIFO-1 cache size     1694, 3613776 req, miss ratio 0.2479, byte miss ratio 0.2479
result/tencentBlock.ns4211.oracleGeneral.zst S3FIFO-1 cache size     5083, 3613776 req, miss ratio 0.2120, byte miss ratio 0.2120
result/tencentBlock.ns4211.oracleGeneral.zst S3FIFO-1 cache size    16945, 3613776 req, miss ratio 0.1644, byte miss ratio 0.1644
result/tencentBlock.ns4211.oracleGeneral.zst S3FIFO-1 cache size    33891, 3613776 req, miss ratio 0.1451, byte miss ratio 0.1451
result/tencentBlock.ns4211.oracleGeneral.zst S3FIFO-1 cache size    67782, 3613776 req, miss ratio 0.0941, byte miss ratio 0.0941
result/tencentBlock.ns4211.oracleGeneral.zst S3FIFO-1 cache size   135564, 3613776 req, miss ratio 0.0481, byte miss ratio 0.0481
result/tencentBlock.ns4211.oracleGeneral.zst LRU cache size      169, 3613776 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns4211.oracleGeneral.zst LRU cache size      508, 3613776 req, miss ratio 0.3922, byte miss ratio 0.3922
result/tencentBlock.ns4211.oracleGeneral.zst LRU cache size     1694, 3613776 req, miss ratio 0.3430, byte miss ratio 0.3430
result/tencentBlock.ns4211.oracleGeneral.zst LRU cache size     5083, 3613776 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns4211.oracleGeneral.zst LRU cache size    16945, 3613776 req, miss ratio 0.1856, byte miss ratio 0.1856
result/tencentBlock.ns4211.oracleGeneral.zst LRU cache size    33891, 3613776 req, miss ratio 0.1654, byte miss ratio 0.1654
result/tencentBlock.ns4211.oracleGeneral.zst LRU cache size    67782, 3613776 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns4211.oracleGeneral.zst LRU cache size   135564, 3613776 req, miss ratio 0.0484, byte miss ratio 0.0484
result/tencentBlock.ns4211.oracleGeneral.zst ARC cache size      169, 3613776 req, miss ratio 0.4034, byte miss ratio 0.4034
result/tencentBlock.ns4211.oracleGeneral.zst ARC cache size      508, 3613776 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns4211.oracleGeneral.zst ARC cache size     1694, 3613776 req, miss ratio 0.2505, byte miss ratio 0.2505
result/tencentBlock.ns4211.oracleGeneral.zst ARC cache size     5083, 3613776 req, miss ratio 0.2162, byte miss ratio 0.2162
result/tencentBlock.ns4211.oracleGeneral.zst ARC cache size    16945, 3613776 req, miss ratio 0.1635, byte miss ratio 0.1635
result/tencentBlock.ns4211.oracleGeneral.zst ARC cache size    33891, 3613776 req, miss ratio 0.1469, byte miss ratio 0.1469
result/tencentBlock.ns4211.oracleGeneral.zst ARC cache size    67782, 3613776 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns4211.oracleGeneral.zst ARC cache size   135564, 3613776 req, miss ratio 0.0481, byte miss ratio 0.0481
result/tencentBlock.ns4211.oracleGeneral.zst LHD cache size      169, 3613776 req, miss ratio 0.4299, byte miss ratio 0.4299
result/tencentBlock.ns4211.oracleGeneral.zst LHD cache size      508, 3613776 req, miss ratio 0.3741, byte miss ratio 0.3741
result/tencentBlock.ns4211.oracleGeneral.zst LHD cache size     1694, 3613776 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns4211.oracleGeneral.zst LHD cache size     5083, 3613776 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns4211.oracleGeneral.zst LHD cache size    16945, 3613776 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns4211.oracleGeneral.zst LHD cache size    33891, 3613776 req, miss ratio 0.1502, byte miss ratio 0.1502
result/tencentBlock.ns4211.oracleGeneral.zst LHD cache size    67782, 3613776 req, miss ratio 0.0960, byte miss ratio 0.0960
result/tencentBlock.ns4211.oracleGeneral.zst LHD cache size   135564, 3613776 req, miss ratio 0.0497, byte miss ratio 0.0497
result/tencentBlock.ns4211.oracleGeneral.zst Cacheus cache size      169, 3613776 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns4211.oracleGeneral.zst Cacheus cache size      508, 3613776 req, miss ratio 0.3547, byte miss ratio 0.3547
result/tencentBlock.ns4211.oracleGeneral.zst Cacheus cache size     1694, 3613776 req, miss ratio 0.2796, byte miss ratio 0.2796
result/tencentBlock.ns4211.oracleGeneral.zst Cacheus cache size     5083, 3613776 req, miss ratio 0.2183, byte miss ratio 0.2183
result/tencentBlock.ns4211.oracleGeneral.zst Cacheus cache size    16945, 3613776 req, miss ratio 0.1717, byte miss ratio 0.1717
result/tencentBlock.ns4211.oracleGeneral.zst Cacheus cache size    33891, 3613776 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns4211.oracleGeneral.zst Cacheus cache size    67782, 3613776 req, miss ratio 0.0908, byte miss ratio 0.0908
