result/tencentBlock.ns14550.oracleGeneral.zst clock2 cache size      395, 3756586 req, miss ratio 0.5121, byte miss ratio 0.5121
result/tencentBlock.ns14550.oracleGeneral.zst clock2 cache size     1186, 3756586 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns14550.oracleGeneral.zst clock2 cache size     3954, 3756586 req, miss ratio 0.3033, byte miss ratio 0.3033
result/tencentBlock.ns14550.oracleGeneral.zst clock2 cache size    11863, 3756586 req, miss ratio 0.2823, byte miss ratio 0.2823
result/tencentBlock.ns14550.oracleGeneral.zst clock2 cache size    39544, 3756586 req, miss ratio 0.2297, byte miss ratio 0.2297
result/tencentBlock.ns14550.oracleGeneral.zst clock2 cache size    79088, 3756586 req, miss ratio 0.1969, byte miss ratio 0.1969
result/tencentBlock.ns14550.oracleGeneral.zst clock2 cache size   158176, 3756586 req, miss ratio 0.1270, byte miss ratio 0.1270
result/tencentBlock.ns14550.oracleGeneral.zst clock2 cache size   316352, 3756586 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns14550.oracleGeneral.zst LIRS cache size      395, 3756586 req, miss ratio 0.5319, byte miss ratio 0.5319
result/tencentBlock.ns14550.oracleGeneral.zst LIRS cache size     1186, 3756586 req, miss ratio 0.3861, byte miss ratio 0.3861
result/tencentBlock.ns14550.oracleGeneral.zst LIRS cache size     3954, 3756586 req, miss ratio 0.3069, byte miss ratio 0.3069
result/tencentBlock.ns14550.oracleGeneral.zst LIRS cache size    11863, 3756586 req, miss ratio 0.2720, byte miss ratio 0.2720
result/tencentBlock.ns14550.oracleGeneral.zst LIRS cache size    39544, 3756586 req, miss ratio 0.2271, byte miss ratio 0.2271
result/tencentBlock.ns14550.oracleGeneral.zst LIRS cache size    79088, 3756586 req, miss ratio 0.1783, byte miss ratio 0.1783
result/tencentBlock.ns14550.oracleGeneral.zst LIRS cache size   158176, 3756586 req, miss ratio 0.1236, byte miss ratio 0.1236
result/tencentBlock.ns14550.oracleGeneral.zst LIRS cache size   316352, 3756586 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns14550.oracleGeneral.zst Clock cache size      395, 3756586 req, miss ratio 0.5102, byte miss ratio 0.5102
result/tencentBlock.ns14550.oracleGeneral.zst Clock cache size     1186, 3756586 req, miss ratio 0.4212, byte miss ratio 0.4212
result/tencentBlock.ns14550.oracleGeneral.zst Clock cache size     3954, 3756586 req, miss ratio 0.3103, byte miss ratio 0.3103
result/tencentBlock.ns14550.oracleGeneral.zst Clock cache size    11863, 3756586 req, miss ratio 0.2805, byte miss ratio 0.2805
result/tencentBlock.ns14550.oracleGeneral.zst Clock cache size    39544, 3756586 req, miss ratio 0.2257, byte miss ratio 0.2257
result/tencentBlock.ns14550.oracleGeneral.zst Clock cache size    79088, 3756586 req, miss ratio 0.1855, byte miss ratio 0.1855
result/tencentBlock.ns14550.oracleGeneral.zst Clock cache size   158176, 3756586 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns14550.oracleGeneral.zst Clock cache size   316352, 3756586 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns14550.oracleGeneral.zst LHD cache size      395, 3756586 req, miss ratio 0.5066, byte miss ratio 0.5066
result/tencentBlock.ns14550.oracleGeneral.zst LHD cache size     1186, 3756586 req, miss ratio 0.4094, byte miss ratio 0.4094
result/tencentBlock.ns14550.oracleGeneral.zst LHD cache size     3954, 3756586 req, miss ratio 0.3021, byte miss ratio 0.3021
result/tencentBlock.ns14550.oracleGeneral.zst LHD cache size    11863, 3756586 req, miss ratio 0.2732, byte miss ratio 0.2732
result/tencentBlock.ns14550.oracleGeneral.zst LHD cache size    39544, 3756586 req, miss ratio 0.2154, byte miss ratio 0.2154
result/tencentBlock.ns14550.oracleGeneral.zst LHD cache size    79088, 3756586 req, miss ratio 0.1561, byte miss ratio 0.1561
result/tencentBlock.ns14550.oracleGeneral.zst LHD cache size   158176, 3756586 req, miss ratio 0.1139, byte miss ratio 0.1139
result/tencentBlock.ns14550.oracleGeneral.zst LHD cache size   316352, 3756586 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns14550.oracleGeneral.zst FIFO cache size      395, 3756586 req, miss ratio 0.5967, byte miss ratio 0.5967
result/tencentBlock.ns14550.oracleGeneral.zst FIFO cache size     1186, 3756586 req, miss ratio 0.4635, byte miss ratio 0.4635
result/tencentBlock.ns14550.oracleGeneral.zst FIFO cache size     3954, 3756586 req, miss ratio 0.3587, byte miss ratio 0.3587
result/tencentBlock.ns14550.oracleGeneral.zst FIFO cache size    11863, 3756586 req, miss ratio 0.3027, byte miss ratio 0.3027
result/tencentBlock.ns14550.oracleGeneral.zst FIFO cache size    39544, 3756586 req, miss ratio 0.2354, byte miss ratio 0.2354
result/tencentBlock.ns14550.oracleGeneral.zst FIFO cache size    79088, 3756586 req, miss ratio 0.1758, byte miss ratio 0.1758
result/tencentBlock.ns14550.oracleGeneral.zst FIFO cache size   158176, 3756586 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns14550.oracleGeneral.zst FIFO cache size   316352, 3756586 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns14550.oracleGeneral.zst LRU cache size      395, 3756586 req, miss ratio 0.5138, byte miss ratio 0.5138
result/tencentBlock.ns14550.oracleGeneral.zst LRU cache size     1186, 3756586 req, miss ratio 0.4225, byte miss ratio 0.4225
result/tencentBlock.ns14550.oracleGeneral.zst LRU cache size     3954, 3756586 req, miss ratio 0.3146, byte miss ratio 0.3146
result/tencentBlock.ns14550.oracleGeneral.zst LRU cache size    11863, 3756586 req, miss ratio 0.2800, byte miss ratio 0.2800
result/tencentBlock.ns14550.oracleGeneral.zst LRU cache size    39544, 3756586 req, miss ratio 0.2207, byte miss ratio 0.2207
result/tencentBlock.ns14550.oracleGeneral.zst LRU cache size    79088, 3756586 req, miss ratio 0.1660, byte miss ratio 0.1660
result/tencentBlock.ns14550.oracleGeneral.zst LRU cache size   158176, 3756586 req, miss ratio 0.1137, byte miss ratio 0.1137
result/tencentBlock.ns14550.oracleGeneral.zst LRU cache size   316352, 3756586 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns14550.oracleGeneral.zst Cacheus cache size      395, 3756586 req, miss ratio 0.4936, byte miss ratio 0.4936
result/tencentBlock.ns14550.oracleGeneral.zst Cacheus cache size     1186, 3756586 req, miss ratio 0.4033, byte miss ratio 0.4033
result/tencentBlock.ns14550.oracleGeneral.zst Cacheus cache size     3954, 3756586 req, miss ratio 0.2977, byte miss ratio 0.2977
result/tencentBlock.ns14550.oracleGeneral.zst Cacheus cache size    11863, 3756586 req, miss ratio 0.2729, byte miss ratio 0.2729
result/tencentBlock.ns14550.oracleGeneral.zst Cacheus cache size    39544, 3756586 req, miss ratio 0.2206, byte miss ratio 0.2206
result/tencentBlock.ns14550.oracleGeneral.zst Cacheus cache size    79088, 3756586 req, miss ratio 0.1796, byte miss ratio 0.1796
result/tencentBlock.ns14550.oracleGeneral.zst Cacheus cache size   158176, 3756586 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns14550.oracleGeneral.zst Cacheus cache size   316352, 3756586 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns14550.oracleGeneral.zst LeCaR cache size      395, 3756586 req, miss ratio 0.5079, byte miss ratio 0.5079
result/tencentBlock.ns14550.oracleGeneral.zst LeCaR cache size     1186, 3756586 req, miss ratio 0.4204, byte miss ratio 0.4204
result/tencentBlock.ns14550.oracleGeneral.zst LeCaR cache size     3954, 3756586 req, miss ratio 0.3017, byte miss ratio 0.3017
result/tencentBlock.ns14550.oracleGeneral.zst LeCaR cache size    11863, 3756586 req, miss ratio 0.2795, byte miss ratio 0.2795
result/tencentBlock.ns14550.oracleGeneral.zst LeCaR cache size    39544, 3756586 req, miss ratio 0.2193, byte miss ratio 0.2193
result/tencentBlock.ns14550.oracleGeneral.zst LeCaR cache size    79088, 3756586 req, miss ratio 0.1627, byte miss ratio 0.1627
result/tencentBlock.ns14550.oracleGeneral.zst LeCaR cache size   158176, 3756586 req, miss ratio 0.1137, byte miss ratio 0.1137
result/tencentBlock.ns14550.oracleGeneral.zst LeCaR cache size   316352, 3756586 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns14550.oracleGeneral.zst ARC cache size      395, 3756586 req, miss ratio 0.4948, byte miss ratio 0.4948
result/tencentBlock.ns14550.oracleGeneral.zst ARC cache size     1186, 3756586 req, miss ratio 0.3808, byte miss ratio 0.3808
result/tencentBlock.ns14550.oracleGeneral.zst ARC cache size     3954, 3756586 req, miss ratio 0.2962, byte miss ratio 0.2962
result/tencentBlock.ns14550.oracleGeneral.zst ARC cache size    11863, 3756586 req, miss ratio 0.2709, byte miss ratio 0.2709
result/tencentBlock.ns14550.oracleGeneral.zst ARC cache size    39544, 3756586 req, miss ratio 0.2314, byte miss ratio 0.2314
result/tencentBlock.ns14550.oracleGeneral.zst ARC cache size    79088, 3756586 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns14550.oracleGeneral.zst ARC cache size   158176, 3756586 req, miss ratio 0.1140, byte miss ratio 0.1140
result/tencentBlock.ns14550.oracleGeneral.zst ARC cache size   316352, 3756586 req, miss ratio 0.1060, byte miss ratio 0.1060
