result/tencentBlock.ns7966.oracleGeneral.zst FIFO cache size      207, 2285128 req, miss ratio 0.6296, byte miss ratio 0.6296
result/tencentBlock.ns7966.oracleGeneral.zst FIFO cache size      621, 2285128 req, miss ratio 0.4685, byte miss ratio 0.4685
result/tencentBlock.ns7966.oracleGeneral.zst FIFO cache size     2072, 2285128 req, miss ratio 0.3411, byte miss ratio 0.3411
result/tencentBlock.ns7966.oracleGeneral.zst FIFO cache size     6218, 2285128 req, miss ratio 0.2678, byte miss ratio 0.2678
result/tencentBlock.ns7966.oracleGeneral.zst FIFO cache size    20727, 2285128 req, miss ratio 0.1976, byte miss ratio 0.1976
result/tencentBlock.ns7966.oracleGeneral.zst FIFO cache size    41454, 2285128 req, miss ratio 0.1513, byte miss ratio 0.1513
result/tencentBlock.ns7966.oracleGeneral.zst FIFO cache size    82909, 2285128 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns7966.oracleGeneral.zst FIFO cache size   165819, 2285128 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns7966.oracleGeneral.zst Cacheus cache size      207, 2285128 req, miss ratio 0.4813, byte miss ratio 0.4813
result/tencentBlock.ns7966.oracleGeneral.zst Cacheus cache size      621, 2285128 req, miss ratio 0.4055, byte miss ratio 0.4055
result/tencentBlock.ns7966.oracleGeneral.zst Cacheus cache size     2072, 2285128 req, miss ratio 0.2720, byte miss ratio 0.2720
result/tencentBlock.ns7966.oracleGeneral.zst Cacheus cache size     6218, 2285128 req, miss ratio 0.2325, byte miss ratio 0.2325
result/tencentBlock.ns7966.oracleGeneral.zst Cacheus cache size    20727, 2285128 req, miss ratio 0.1865, byte miss ratio 0.1865
result/tencentBlock.ns7966.oracleGeneral.zst Cacheus cache size    41454, 2285128 req, miss ratio 0.1489, byte miss ratio 0.1489
result/tencentBlock.ns7966.oracleGeneral.zst Cacheus cache size    82909, 2285128 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns7966.oracleGeneral.zst Cacheus cache size   165819, 2285128 req, miss ratio 0.0923, byte miss ratio 0.0923
result/tencentBlock.ns7966.oracleGeneral.zst Clock cache size      207, 2285128 req, miss ratio 0.5329, byte miss ratio 0.5329
result/tencentBlock.ns7966.oracleGeneral.zst Clock cache size      621, 2285128 req, miss ratio 0.4197, byte miss ratio 0.4197
result/tencentBlock.ns7966.oracleGeneral.zst Clock cache size     2072, 2285128 req, miss ratio 0.2903, byte miss ratio 0.2903
result/tencentBlock.ns7966.oracleGeneral.zst Clock cache size     6218, 2285128 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns7966.oracleGeneral.zst Clock cache size    20727, 2285128 req, miss ratio 0.1856, byte miss ratio 0.1856
result/tencentBlock.ns7966.oracleGeneral.zst Clock cache size    41454, 2285128 req, miss ratio 0.1449, byte miss ratio 0.1449
result/tencentBlock.ns7966.oracleGeneral.zst Clock cache size    82909, 2285128 req, miss ratio 0.1049, byte miss ratio 0.1049
result/tencentBlock.ns7966.oracleGeneral.zst Clock cache size   165819, 2285128 req, miss ratio 0.0924, byte miss ratio 0.0924
result/tencentBlock.ns7966.oracleGeneral.zst LIRS cache size      207, 2285128 req, miss ratio 0.5039, byte miss ratio 0.5039
result/tencentBlock.ns7966.oracleGeneral.zst LIRS cache size      621, 2285128 req, miss ratio 0.4208, byte miss ratio 0.4208
result/tencentBlock.ns7966.oracleGeneral.zst LIRS cache size     2072, 2285128 req, miss ratio 0.2676, byte miss ratio 0.2676
result/tencentBlock.ns7966.oracleGeneral.zst LIRS cache size     6218, 2285128 req, miss ratio 0.2305, byte miss ratio 0.2305
result/tencentBlock.ns7966.oracleGeneral.zst LIRS cache size    20727, 2285128 req, miss ratio 0.1870, byte miss ratio 0.1870
result/tencentBlock.ns7966.oracleGeneral.zst LIRS cache size    41454, 2285128 req, miss ratio 0.1506, byte miss ratio 0.1506
result/tencentBlock.ns7966.oracleGeneral.zst LIRS cache size    82909, 2285128 req, miss ratio 0.1112, byte miss ratio 0.1112
result/tencentBlock.ns7966.oracleGeneral.zst LIRS cache size   165819, 2285128 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns7966.oracleGeneral.zst clock2 cache size      207, 2285128 req, miss ratio 0.5316, byte miss ratio 0.5316
result/tencentBlock.ns7966.oracleGeneral.zst clock2 cache size      621, 2285128 req, miss ratio 0.4205, byte miss ratio 0.4205
result/tencentBlock.ns7966.oracleGeneral.zst clock2 cache size     2072, 2285128 req, miss ratio 0.2741, byte miss ratio 0.2741
result/tencentBlock.ns7966.oracleGeneral.zst clock2 cache size     6218, 2285128 req, miss ratio 0.2338, byte miss ratio 0.2338
result/tencentBlock.ns7966.oracleGeneral.zst clock2 cache size    20727, 2285128 req, miss ratio 0.1944, byte miss ratio 0.1944
result/tencentBlock.ns7966.oracleGeneral.zst clock2 cache size    41454, 2285128 req, miss ratio 0.1521, byte miss ratio 0.1521
result/tencentBlock.ns7966.oracleGeneral.zst clock2 cache size    82909, 2285128 req, miss ratio 0.1074, byte miss ratio 0.1074
result/tencentBlock.ns7966.oracleGeneral.zst clock2 cache size   165819, 2285128 req, miss ratio 0.0924, byte miss ratio 0.0924
result/tencentBlock.ns7966.oracleGeneral.zst ARC cache size      207, 2285128 req, miss ratio 0.4806, byte miss ratio 0.4806
result/tencentBlock.ns7966.oracleGeneral.zst ARC cache size      621, 2285128 req, miss ratio 0.4054, byte miss ratio 0.4054
result/tencentBlock.ns7966.oracleGeneral.zst ARC cache size     2072, 2285128 req, miss ratio 0.2515, byte miss ratio 0.2515
result/tencentBlock.ns7966.oracleGeneral.zst ARC cache size     6218, 2285128 req, miss ratio 0.2302, byte miss ratio 0.2302
result/tencentBlock.ns7966.oracleGeneral.zst ARC cache size    20727, 2285128 req, miss ratio 0.1843, byte miss ratio 0.1843
result/tencentBlock.ns7966.oracleGeneral.zst ARC cache size    41454, 2285128 req, miss ratio 0.1416, byte miss ratio 0.1416
result/tencentBlock.ns7966.oracleGeneral.zst ARC cache size    82909, 2285128 req, miss ratio 0.1016, byte miss ratio 0.1016
result/tencentBlock.ns7966.oracleGeneral.zst ARC cache size   165819, 2285128 req, miss ratio 0.0924, byte miss ratio 0.0924
result/tencentBlock.ns7966.oracleGeneral.zst LHD cache size      207, 2285128 req, miss ratio 0.4949, byte miss ratio 0.4949
result/tencentBlock.ns7966.oracleGeneral.zst LHD cache size      621, 2285128 req, miss ratio 0.4203, byte miss ratio 0.4203
result/tencentBlock.ns7966.oracleGeneral.zst LHD cache size     2072, 2285128 req, miss ratio 0.2744, byte miss ratio 0.2744
result/tencentBlock.ns7966.oracleGeneral.zst LHD cache size     6218, 2285128 req, miss ratio 0.2328, byte miss ratio 0.2328
result/tencentBlock.ns7966.oracleGeneral.zst LHD cache size    20727, 2285128 req, miss ratio 0.1842, byte miss ratio 0.1842
result/tencentBlock.ns7966.oracleGeneral.zst LHD cache size    41454, 2285128 req, miss ratio 0.1390, byte miss ratio 0.1390
result/tencentBlock.ns7966.oracleGeneral.zst LHD cache size    82909, 2285128 req, miss ratio 0.1017, byte miss ratio 0.1017
result/tencentBlock.ns7966.oracleGeneral.zst LHD cache size   165819, 2285128 req, miss ratio 0.0923, byte miss ratio 0.0923
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-1 cache size      207, 2285128 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-1 cache size      621, 2285128 req, miss ratio 0.3993, byte miss ratio 0.3993
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-1 cache size     2072, 2285128 req, miss ratio 0.2479, byte miss ratio 0.2479
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-1 cache size     6218, 2285128 req, miss ratio 0.2298, byte miss ratio 0.2298
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-1 cache size    20727, 2285128 req, miss ratio 0.1872, byte miss ratio 0.1872
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-1 cache size    41454, 2285128 req, miss ratio 0.1483, byte miss ratio 0.1483
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-1 cache size    82909, 2285128 req, miss ratio 0.1040, byte miss ratio 0.1040
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-1 cache size   165819, 2285128 req, miss ratio 0.0924, byte miss ratio 0.0924
result/tencentBlock.ns7966.oracleGeneral.zst LeCaR cache size      207, 2285128 req, miss ratio 0.5198, byte miss ratio 0.5198
result/tencentBlock.ns7966.oracleGeneral.zst LeCaR cache size      621, 2285128 req, miss ratio 0.4198, byte miss ratio 0.4198
result/tencentBlock.ns7966.oracleGeneral.zst LeCaR cache size     2072, 2285128 req, miss ratio 0.2691, byte miss ratio 0.2691
result/tencentBlock.ns7966.oracleGeneral.zst LeCaR cache size     6218, 2285128 req, miss ratio 0.2340, byte miss ratio 0.2340
result/tencentBlock.ns7966.oracleGeneral.zst LeCaR cache size    20727, 2285128 req, miss ratio 0.1805, byte miss ratio 0.1805
result/tencentBlock.ns7966.oracleGeneral.zst LeCaR cache size    41454, 2285128 req, miss ratio 0.1375, byte miss ratio 0.1375
result/tencentBlock.ns7966.oracleGeneral.zst LeCaR cache size    82909, 2285128 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns7966.oracleGeneral.zst LeCaR cache size   165819, 2285128 req, miss ratio 0.0921, byte miss ratio 0.0921
result/tencentBlock.ns7966.oracleGeneral.zst LRU cache size      207, 2285128 req, miss ratio 0.5401, byte miss ratio 0.5401
result/tencentBlock.ns7966.oracleGeneral.zst LRU cache size      621, 2285128 req, miss ratio 0.4202, byte miss ratio 0.4202
result/tencentBlock.ns7966.oracleGeneral.zst LRU cache size     2072, 2285128 req, miss ratio 0.2990, byte miss ratio 0.2990
result/tencentBlock.ns7966.oracleGeneral.zst LRU cache size     6218, 2285128 req, miss ratio 0.2365, byte miss ratio 0.2365
result/tencentBlock.ns7966.oracleGeneral.zst LRU cache size    20727, 2285128 req, miss ratio 0.1825, byte miss ratio 0.1825
result/tencentBlock.ns7966.oracleGeneral.zst LRU cache size    41454, 2285128 req, miss ratio 0.1386, byte miss ratio 0.1386
result/tencentBlock.ns7966.oracleGeneral.zst LRU cache size    82909, 2285128 req, miss ratio 0.1024, byte miss ratio 0.1024
result/tencentBlock.ns7966.oracleGeneral.zst LRU cache size   165819, 2285128 req, miss ratio 0.0919, byte miss ratio 0.0919
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d-1 cache size      207, 2285128 req, miss ratio 0.4824, byte miss ratio 0.4824
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d-1 cache size      621, 2285128 req, miss ratio 0.3987, byte miss ratio 0.3987
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d-1 cache size     2072, 2285128 req, miss ratio 0.2479, byte miss ratio 0.2479
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d-1 cache size     6218, 2285128 req, miss ratio 0.2297, byte miss ratio 0.2297
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d-1 cache size    20727, 2285128 req, miss ratio 0.1872, byte miss ratio 0.1872
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d-1 cache size    41454, 2285128 req, miss ratio 0.1480, byte miss ratio 0.1480
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d-1 cache size    82909, 2285128 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d-1 cache size   165819, 2285128 req, miss ratio 0.0924, byte miss ratio 0.0924
result/tencentBlock.ns7966.oracleGeneral.zst LRB cache size      207, 2285128 req, miss ratio 0.5193, byte miss ratio 0.5193
result/tencentBlock.ns7966.oracleGeneral.zst LRB cache size      621, 2285128 req, miss ratio 0.4050, byte miss ratio 0.4050
result/tencentBlock.ns7966.oracleGeneral.zst LRB cache size     2072, 2285128 req, miss ratio 0.2657, byte miss ratio 0.2657
result/tencentBlock.ns7966.oracleGeneral.zst LRB cache size     6218, 2285128 req, miss ratio 0.2405, byte miss ratio 0.2405
result/tencentBlock.ns7966.oracleGeneral.zst LRB cache size    20727, 2285128 req, miss ratio 0.2049, byte miss ratio 0.2049
result/tencentBlock.ns7966.oracleGeneral.zst LRB cache size    41454, 2285128 req, miss ratio 0.1599, byte miss ratio 0.1599
result/tencentBlock.ns7966.oracleGeneral.zst LRB cache size    82909, 2285128 req, miss ratio 0.1044, byte miss ratio 0.1044
result/tencentBlock.ns7966.oracleGeneral.zst LRB cache size   165819, 2285128 req, miss ratio 0.0919, byte miss ratio 0.0919
result/tencentBlock.ns7966.oracleGeneral.zst S4LRU(25:25:25:25) cache size      207, 2285128 req, miss ratio 0.5391, byte miss ratio 0.5391
result/tencentBlock.ns7966.oracleGeneral.zst S4LRU(25:25:25:25) cache size      621, 2285128 req, miss ratio 0.4126, byte miss ratio 0.4126
result/tencentBlock.ns7966.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2072, 2285128 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns7966.oracleGeneral.zst S4LRU(25:25:25:25) cache size     6218, 2285128 req, miss ratio 0.2332, byte miss ratio 0.2332
result/tencentBlock.ns7966.oracleGeneral.zst S4LRU(25:25:25:25) cache size    20727, 2285128 req, miss ratio 0.2014, byte miss ratio 0.2014
result/tencentBlock.ns7966.oracleGeneral.zst S4LRU(25:25:25:25) cache size    41454, 2285128 req, miss ratio 0.1702, byte miss ratio 0.1702
result/tencentBlock.ns7966.oracleGeneral.zst S4LRU(25:25:25:25) cache size    82909, 2285128 req, miss ratio 0.1077, byte miss ratio 0.1077
result/tencentBlock.ns7966.oracleGeneral.zst S4LRU(25:25:25:25) cache size   165819, 2285128 req, miss ratio 0.0924, byte miss ratio 0.0924
result/tencentBlock.ns7966.oracleGeneral.zst TwoQ cache size      207, 2285128 req, miss ratio 0.4915, byte miss ratio 0.4915
result/tencentBlock.ns7966.oracleGeneral.zst TwoQ cache size      621, 2285128 req, miss ratio 0.3922, byte miss ratio 0.3922
result/tencentBlock.ns7966.oracleGeneral.zst TwoQ cache size     2072, 2285128 req, miss ratio 0.2513, byte miss ratio 0.2513
result/tencentBlock.ns7966.oracleGeneral.zst TwoQ cache size     6218, 2285128 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns7966.oracleGeneral.zst TwoQ cache size    20727, 2285128 req, miss ratio 0.1876, byte miss ratio 0.1876
result/tencentBlock.ns7966.oracleGeneral.zst TwoQ cache size    41454, 2285128 req, miss ratio 0.1432, byte miss ratio 0.1432
result/tencentBlock.ns7966.oracleGeneral.zst TwoQ cache size    82909, 2285128 req, miss ratio 0.1083, byte miss ratio 0.1083
result/tencentBlock.ns7966.oracleGeneral.zst TwoQ cache size   165819, 2285128 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns7966.oracleGeneral.zst B-LRU cache size      207, 2285128 req, miss ratio 0.5526, byte miss ratio 0.5526
result/tencentBlock.ns7966.oracleGeneral.zst B-LRU cache size      621, 2285128 req, miss ratio 0.4427, byte miss ratio 0.4427
result/tencentBlock.ns7966.oracleGeneral.zst B-LRU cache size     2072, 2285128 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns7966.oracleGeneral.zst B-LRU cache size     6218, 2285128 req, miss ratio 0.2701, byte miss ratio 0.2701
result/tencentBlock.ns7966.oracleGeneral.zst B-LRU cache size    20727, 2285128 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns7966.oracleGeneral.zst B-LRU cache size    41454, 2285128 req, miss ratio 0.1836, byte miss ratio 0.1836
result/tencentBlock.ns7966.oracleGeneral.zst B-LRU cache size    82909, 2285128 req, miss ratio 0.1592, byte miss ratio 0.1592
result/tencentBlock.ns7966.oracleGeneral.zst B-LRU cache size   165819, 2285128 req, miss ratio 0.1569, byte miss ratio 0.1569
result/tencentBlock.ns7966.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      207, 2285128 req, miss ratio 0.5848, byte miss ratio 0.5848
result/tencentBlock.ns7966.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      621, 2285128 req, miss ratio 0.4329, byte miss ratio 0.4329
result/tencentBlock.ns7966.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2072, 2285128 req, miss ratio 0.3049, byte miss ratio 0.3049
result/tencentBlock.ns7966.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     6218, 2285128 req, miss ratio 0.2448, byte miss ratio 0.2448
result/tencentBlock.ns7966.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    20727, 2285128 req, miss ratio 0.2074, byte miss ratio 0.2074
result/tencentBlock.ns7966.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    41454, 2285128 req, miss ratio 0.1684, byte miss ratio 0.1684
result/tencentBlock.ns7966.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    82909, 2285128 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns7966.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   165819, 2285128 req, miss ratio 0.0960, byte miss ratio 0.0960
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d cache size      207, 2285128 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d cache size      621, 2285128 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d cache size     2072, 2285128 req, miss ratio 0.2482, byte miss ratio 0.2482
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d cache size     6218, 2285128 req, miss ratio 0.2302, byte miss ratio 0.2302
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d cache size    20727, 2285128 req, miss ratio 0.1862, byte miss ratio 0.1862
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d cache size    41454, 2285128 req, miss ratio 0.1445, byte miss ratio 0.1445
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d cache size    82909, 2285128 req, miss ratio 0.1055, byte miss ratio 0.1055
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO-d cache size   165819, 2285128 req, miss ratio 0.0928, byte miss ratio 0.0928
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO cache size      207, 2285128 req, miss ratio 0.4995, byte miss ratio 0.4995
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO cache size      621, 2285128 req, miss ratio 0.3921, byte miss ratio 0.3921
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO cache size     2072, 2285128 req, miss ratio 0.2484, byte miss ratio 0.2484
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO cache size     6218, 2285128 req, miss ratio 0.2303, byte miss ratio 0.2303
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO cache size    20727, 2285128 req, miss ratio 0.1863, byte miss ratio 0.1863
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO cache size    41454, 2285128 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO cache size    82909, 2285128 req, miss ratio 0.1059, byte miss ratio 0.1059
result/tencentBlock.ns7966.oracleGeneral.zst S3FIFO cache size   165819, 2285128 req, miss ratio 0.0928, byte miss ratio 0.0928
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      207, 2285128 req, miss ratio 0.7033, byte miss ratio 0.7033
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      621, 2285128 req, miss ratio 0.6546, byte miss ratio 0.6546
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     2072, 2285128 req, miss ratio 0.3707, byte miss ratio 0.3707
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     6218, 2285128 req, miss ratio 0.2561, byte miss ratio 0.2561
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    20727, 2285128 req, miss ratio 0.2565, byte miss ratio 0.2565
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    41454, 2285128 req, miss ratio 0.1736, byte miss ratio 0.1736
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    82909, 2285128 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size   165819, 2285128 req, miss ratio 0.0978, byte miss ratio 0.0978
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      207, 2285128 req, miss ratio 0.5807, byte miss ratio 0.5807
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      621, 2285128 req, miss ratio 0.4232, byte miss ratio 0.4232
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     2072, 2285128 req, miss ratio 0.3265, byte miss ratio 0.3265
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     6218, 2285128 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    20727, 2285128 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    41454, 2285128 req, miss ratio 0.1549, byte miss ratio 0.1549
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    82909, 2285128 req, miss ratio 0.1173, byte miss ratio 0.1173
result/tencentBlock.ns7966.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size   165819, 2285128 req, miss ratio 0.0964, byte miss ratio 0.0964
