result/tencentBlock.ns7909.oracleGeneral.zst S3FIFO-1 cache size      212, 2739220 req, miss ratio 0.2383, byte miss ratio 0.2383
result/tencentBlock.ns7909.oracleGeneral.zst S3FIFO-1 cache size      638, 2739220 req, miss ratio 0.2256, byte miss ratio 0.2256
result/tencentBlock.ns7909.oracleGeneral.zst S3FIFO-1 cache size     2127, 2739220 req, miss ratio 0.2043, byte miss ratio 0.2043
result/tencentBlock.ns7909.oracleGeneral.zst S3FIFO-1 cache size     6381, 2739220 req, miss ratio 0.1952, byte miss ratio 0.1952
result/tencentBlock.ns7909.oracleGeneral.zst S3FIFO-1 cache size    21271, 2739220 req, miss ratio 0.1491, byte miss ratio 0.1491
result/tencentBlock.ns7909.oracleGeneral.zst S3FIFO-1 cache size    42543, 2739220 req, miss ratio 0.1034, byte miss ratio 0.1034
result/tencentBlock.ns7909.oracleGeneral.zst S3FIFO-1 cache size    85087, 2739220 req, miss ratio 0.0828, byte miss ratio 0.0828
result/tencentBlock.ns7909.oracleGeneral.zst S3FIFO-1 cache size   170174, 2739220 req, miss ratio 0.0778, byte miss ratio 0.0778
result/tencentBlock.ns7909.oracleGeneral.zst ARC cache size      212, 2739220 req, miss ratio 0.2294, byte miss ratio 0.2294
result/tencentBlock.ns7909.oracleGeneral.zst ARC cache size      638, 2739220 req, miss ratio 0.2240, byte miss ratio 0.2240
result/tencentBlock.ns7909.oracleGeneral.zst ARC cache size     2127, 2739220 req, miss ratio 0.2101, byte miss ratio 0.2101
result/tencentBlock.ns7909.oracleGeneral.zst ARC cache size     6381, 2739220 req, miss ratio 0.1969, byte miss ratio 0.1969
result/tencentBlock.ns7909.oracleGeneral.zst ARC cache size    21271, 2739220 req, miss ratio 0.1445, byte miss ratio 0.1445
result/tencentBlock.ns7909.oracleGeneral.zst ARC cache size    42543, 2739220 req, miss ratio 0.0969, byte miss ratio 0.0969
result/tencentBlock.ns7909.oracleGeneral.zst ARC cache size    85087, 2739220 req, miss ratio 0.0798, byte miss ratio 0.0798
result/tencentBlock.ns7909.oracleGeneral.zst ARC cache size   170174, 2739220 req, miss ratio 0.0785, byte miss ratio 0.0785
result/tencentBlock.ns7909.oracleGeneral.zst LIRS cache size      212, 2739220 req, miss ratio 0.2626, byte miss ratio 0.2626
result/tencentBlock.ns7909.oracleGeneral.zst LIRS cache size      638, 2739220 req, miss ratio 0.2434, byte miss ratio 0.2434
result/tencentBlock.ns7909.oracleGeneral.zst LIRS cache size     2127, 2739220 req, miss ratio 0.2182, byte miss ratio 0.2182
