result/tencentBlock.ns17432.oracleGeneral.zst clock2 cache size      146, 1750178 req, miss ratio 0.4839, byte miss ratio 0.4839
result/tencentBlock.ns17432.oracleGeneral.zst clock2 cache size      438, 1750178 req, miss ratio 0.4391, byte miss ratio 0.4391
result/tencentBlock.ns17432.oracleGeneral.zst clock2 cache size     1461, 1750178 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns17432.oracleGeneral.zst clock2 cache size     4383, 1750178 req, miss ratio 0.3486, byte miss ratio 0.3486
result/tencentBlock.ns17432.oracleGeneral.zst clock2 cache size    14610, 1750178 req, miss ratio 0.3458, byte miss ratio 0.3458
result/tencentBlock.ns17432.oracleGeneral.zst clock2 cache size    29221, 1750178 req, miss ratio 0.3049, byte miss ratio 0.3049
result/tencentBlock.ns17432.oracleGeneral.zst clock2 cache size    58443, 1750178 req, miss ratio 0.2589, byte miss ratio 0.2589
result/tencentBlock.ns17432.oracleGeneral.zst clock2 cache size   116886, 1750178 req, miss ratio 0.0918, byte miss ratio 0.0918
result/tencentBlock.ns17432.oracleGeneral.zst S3FIFO-1 cache size      146, 1750178 req, miss ratio 0.4587, byte miss ratio 0.4587
result/tencentBlock.ns17432.oracleGeneral.zst S3FIFO-1 cache size      438, 1750178 req, miss ratio 0.4103, byte miss ratio 0.4103
result/tencentBlock.ns17432.oracleGeneral.zst S3FIFO-1 cache size     1461, 1750178 req, miss ratio 0.3498, byte miss ratio 0.3498
result/tencentBlock.ns17432.oracleGeneral.zst S3FIFO-1 cache size     4383, 1750178 req, miss ratio 0.3463, byte miss ratio 0.3463
result/tencentBlock.ns17432.oracleGeneral.zst S3FIFO-1 cache size    14610, 1750178 req, miss ratio 0.3181, byte miss ratio 0.3181
result/tencentBlock.ns17432.oracleGeneral.zst S3FIFO-1 cache size    29221, 1750178 req, miss ratio 0.2795, byte miss ratio 0.2795
result/tencentBlock.ns17432.oracleGeneral.zst S3FIFO-1 cache size    58443, 1750178 req, miss ratio 0.2330, byte miss ratio 0.2330
result/tencentBlock.ns17432.oracleGeneral.zst S3FIFO-1 cache size   116886, 1750178 req, miss ratio 0.0920, byte miss ratio 0.0920
result/tencentBlock.ns17432.oracleGeneral.zst LeCaR cache size      146, 1750178 req, miss ratio 0.4767, byte miss ratio 0.4767
result/tencentBlock.ns17432.oracleGeneral.zst LeCaR cache size      438, 1750178 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns17432.oracleGeneral.zst LeCaR cache size     1461, 1750178 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns17432.oracleGeneral.zst LeCaR cache size     4383, 1750178 req, miss ratio 0.3482, byte miss ratio 0.3482
result/tencentBlock.ns17432.oracleGeneral.zst LeCaR cache size    14610, 1750178 req, miss ratio 0.3443, byte miss ratio 0.3443
result/tencentBlock.ns17432.oracleGeneral.zst LeCaR cache size    29221, 1750178 req, miss ratio 0.2955, byte miss ratio 0.2955
result/tencentBlock.ns17432.oracleGeneral.zst LeCaR cache size    58443, 1750178 req, miss ratio 0.1968, byte miss ratio 0.1968
result/tencentBlock.ns17432.oracleGeneral.zst LeCaR cache size   116886, 1750178 req, miss ratio 0.0863, byte miss ratio 0.0863
result/tencentBlock.ns17432.oracleGeneral.zst LRU cache size      146, 1750178 req, miss ratio 0.4957, byte miss ratio 0.4957
result/tencentBlock.ns17432.oracleGeneral.zst LRU cache size      438, 1750178 req, miss ratio 0.4363, byte miss ratio 0.4363
result/tencentBlock.ns17432.oracleGeneral.zst LRU cache size     1461, 1750178 req, miss ratio 0.3596, byte miss ratio 0.3596
result/tencentBlock.ns17432.oracleGeneral.zst LRU cache size     4383, 1750178 req, miss ratio 0.3496, byte miss ratio 0.3496
result/tencentBlock.ns17432.oracleGeneral.zst LRU cache size    14610, 1750178 req, miss ratio 0.3447, byte miss ratio 0.3447
result/tencentBlock.ns17432.oracleGeneral.zst LRU cache size    29221, 1750178 req, miss ratio 0.2978, byte miss ratio 0.2978
result/tencentBlock.ns17432.oracleGeneral.zst LRU cache size    58443, 1750178 req, miss ratio 0.1945, byte miss ratio 0.1945
result/tencentBlock.ns17432.oracleGeneral.zst LRU cache size   116886, 1750178 req, miss ratio 0.0860, byte miss ratio 0.0860
result/tencentBlock.ns17432.oracleGeneral.zst LIRS cache size      146, 1750178 req, miss ratio 0.4984, byte miss ratio 0.4984
result/tencentBlock.ns17432.oracleGeneral.zst LIRS cache size      438, 1750178 req, miss ratio 0.4355, byte miss ratio 0.4355
result/tencentBlock.ns17432.oracleGeneral.zst LIRS cache size     1461, 1750178 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns17432.oracleGeneral.zst LIRS cache size     4383, 1750178 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns17432.oracleGeneral.zst LIRS cache size    14610, 1750178 req, miss ratio 0.3165, byte miss ratio 0.3165
result/tencentBlock.ns17432.oracleGeneral.zst LIRS cache size    29221, 1750178 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns17432.oracleGeneral.zst LIRS cache size    58443, 1750178 req, miss ratio 0.2426, byte miss ratio 0.2426
result/tencentBlock.ns17432.oracleGeneral.zst LIRS cache size   116886, 1750178 req, miss ratio 0.0866, byte miss ratio 0.0866
result/tencentBlock.ns17432.oracleGeneral.zst Cacheus cache size      146, 1750178 req, miss ratio 0.4616, byte miss ratio 0.4616
result/tencentBlock.ns17432.oracleGeneral.zst Cacheus cache size      438, 1750178 req, miss ratio 0.4145, byte miss ratio 0.4145
result/tencentBlock.ns17432.oracleGeneral.zst Cacheus cache size     1461, 1750178 req, miss ratio 0.3529, byte miss ratio 0.3529
result/tencentBlock.ns17432.oracleGeneral.zst Cacheus cache size     4383, 1750178 req, miss ratio 0.3469, byte miss ratio 0.3469
result/tencentBlock.ns17432.oracleGeneral.zst Cacheus cache size    14610, 1750178 req, miss ratio 0.3280, byte miss ratio 0.3280
result/tencentBlock.ns17432.oracleGeneral.zst Cacheus cache size    29221, 1750178 req, miss ratio 0.2848, byte miss ratio 0.2848
result/tencentBlock.ns17432.oracleGeneral.zst Cacheus cache size    58443, 1750178 req, miss ratio 0.2097, byte miss ratio 0.2097
result/tencentBlock.ns17432.oracleGeneral.zst Cacheus cache size   116886, 1750178 req, miss ratio 0.0882, byte miss ratio 0.0882
result/tencentBlock.ns17432.oracleGeneral.zst FIFO cache size      146, 1750178 req, miss ratio 0.5829, byte miss ratio 0.5829
result/tencentBlock.ns17432.oracleGeneral.zst FIFO cache size      438, 1750178 req, miss ratio 0.4853, byte miss ratio 0.4853
result/tencentBlock.ns17432.oracleGeneral.zst FIFO cache size     1461, 1750178 req, miss ratio 0.4046, byte miss ratio 0.4046
result/tencentBlock.ns17432.oracleGeneral.zst FIFO cache size     4383, 1750178 req, miss ratio 0.3695, byte miss ratio 0.3695
result/tencentBlock.ns17432.oracleGeneral.zst FIFO cache size    14610, 1750178 req, miss ratio 0.3523, byte miss ratio 0.3523
result/tencentBlock.ns17432.oracleGeneral.zst FIFO cache size    29221, 1750178 req, miss ratio 0.3019, byte miss ratio 0.3019
result/tencentBlock.ns17432.oracleGeneral.zst FIFO cache size    58443, 1750178 req, miss ratio 0.2037, byte miss ratio 0.2037
result/tencentBlock.ns17432.oracleGeneral.zst FIFO cache size   116886, 1750178 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns17432.oracleGeneral.zst ARC cache size      146, 1750178 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns17432.oracleGeneral.zst ARC cache size      438, 1750178 req, miss ratio 0.4127, byte miss ratio 0.4127
result/tencentBlock.ns17432.oracleGeneral.zst ARC cache size     1461, 1750178 req, miss ratio 0.3524, byte miss ratio 0.3524
result/tencentBlock.ns17432.oracleGeneral.zst ARC cache size     4383, 1750178 req, miss ratio 0.3469, byte miss ratio 0.3469
result/tencentBlock.ns17432.oracleGeneral.zst ARC cache size    14610, 1750178 req, miss ratio 0.3294, byte miss ratio 0.3294
result/tencentBlock.ns17432.oracleGeneral.zst ARC cache size    29221, 1750178 req, miss ratio 0.2823, byte miss ratio 0.2823
result/tencentBlock.ns17432.oracleGeneral.zst ARC cache size    58443, 1750178 req, miss ratio 0.1999, byte miss ratio 0.1999
result/tencentBlock.ns17432.oracleGeneral.zst ARC cache size   116886, 1750178 req, miss ratio 0.0875, byte miss ratio 0.0875
