result/tencentBlock.ns16263.oracleGeneral.zst LeCaR cache size      214, 2252155 req, miss ratio 0.4284, byte miss ratio 0.4284
result/tencentBlock.ns16263.oracleGeneral.zst LeCaR cache size      643, 2252155 req, miss ratio 0.3643, byte miss ratio 0.3643
result/tencentBlock.ns16263.oracleGeneral.zst LeCaR cache size     2145, 2252155 req, miss ratio 0.2875, byte miss ratio 0.2875
result/tencentBlock.ns16263.oracleGeneral.zst LeCaR cache size     6437, 2252155 req, miss ratio 0.2401, byte miss ratio 0.2401
result/tencentBlock.ns16263.oracleGeneral.zst LeCaR cache size    21458, 2252155 req, miss ratio 0.1890, byte miss ratio 0.1890
result/tencentBlock.ns16263.oracleGeneral.zst LeCaR cache size    42917, 2252155 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns16263.oracleGeneral.zst LeCaR cache size    85834, 2252155 req, miss ratio 0.1064, byte miss ratio 0.1064
result/tencentBlock.ns16263.oracleGeneral.zst LeCaR cache size   171668, 2252155 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns16263.oracleGeneral.zst LRU cache size      214, 2252155 req, miss ratio 0.4449, byte miss ratio 0.4449
result/tencentBlock.ns16263.oracleGeneral.zst LRU cache size      643, 2252155 req, miss ratio 0.3645, byte miss ratio 0.3645
result/tencentBlock.ns16263.oracleGeneral.zst LRU cache size     2145, 2252155 req, miss ratio 0.2981, byte miss ratio 0.2981
result/tencentBlock.ns16263.oracleGeneral.zst LRU cache size     6437, 2252155 req, miss ratio 0.2447, byte miss ratio 0.2447
result/tencentBlock.ns16263.oracleGeneral.zst LRU cache size    21458, 2252155 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns16263.oracleGeneral.zst LRU cache size    42917, 2252155 req, miss ratio 0.1452, byte miss ratio 0.1452
result/tencentBlock.ns16263.oracleGeneral.zst LRU cache size    85834, 2252155 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns16263.oracleGeneral.zst LRU cache size   171668, 2252155 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns16263.oracleGeneral.zst ARC cache size      214, 2252155 req, miss ratio 0.4002, byte miss ratio 0.4002
result/tencentBlock.ns16263.oracleGeneral.zst ARC cache size      643, 2252155 req, miss ratio 0.3586, byte miss ratio 0.3586
result/tencentBlock.ns16263.oracleGeneral.zst ARC cache size     2145, 2252155 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns16263.oracleGeneral.zst ARC cache size     6437, 2252155 req, miss ratio 0.2383, byte miss ratio 0.2383
result/tencentBlock.ns16263.oracleGeneral.zst ARC cache size    21458, 2252155 req, miss ratio 0.1911, byte miss ratio 0.1911
result/tencentBlock.ns16263.oracleGeneral.zst ARC cache size    42917, 2252155 req, miss ratio 0.1485, byte miss ratio 0.1485
result/tencentBlock.ns16263.oracleGeneral.zst ARC cache size    85834, 2252155 req, miss ratio 0.1067, byte miss ratio 0.1067
result/tencentBlock.ns16263.oracleGeneral.zst ARC cache size   171668, 2252155 req, miss ratio 0.0956, byte miss ratio 0.0956
result/tencentBlock.ns16263.oracleGeneral.zst Cacheus cache size      214, 2252155 req, miss ratio 0.4045, byte miss ratio 0.4045
result/tencentBlock.ns16263.oracleGeneral.zst Cacheus cache size      643, 2252155 req, miss ratio 0.3582, byte miss ratio 0.3582
result/tencentBlock.ns16263.oracleGeneral.zst Cacheus cache size     2145, 2252155 req, miss ratio 0.2755, byte miss ratio 0.2755
result/tencentBlock.ns16263.oracleGeneral.zst Cacheus cache size     6437, 2252155 req, miss ratio 0.2384, byte miss ratio 0.2384
result/tencentBlock.ns16263.oracleGeneral.zst Cacheus cache size    21458, 2252155 req, miss ratio 0.1957, byte miss ratio 0.1957
result/tencentBlock.ns16263.oracleGeneral.zst Cacheus cache size    42917, 2252155 req, miss ratio 0.1450, byte miss ratio 0.1450
result/tencentBlock.ns16263.oracleGeneral.zst Cacheus cache size    85834, 2252155 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns16263.oracleGeneral.zst Cacheus cache size   171668, 2252155 req, miss ratio 0.0956, byte miss ratio 0.0956
result/tencentBlock.ns16263.oracleGeneral.zst S3FIFO-1 cache size      214, 2252155 req, miss ratio 0.4088, byte miss ratio 0.4088
result/tencentBlock.ns16263.oracleGeneral.zst S3FIFO-1 cache size      643, 2252155 req, miss ratio 0.3594, byte miss ratio 0.3594
result/tencentBlock.ns16263.oracleGeneral.zst S3FIFO-1 cache size     2145, 2252155 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns16263.oracleGeneral.zst S3FIFO-1 cache size     6437, 2252155 req, miss ratio 0.2378, byte miss ratio 0.2378
result/tencentBlock.ns16263.oracleGeneral.zst S3FIFO-1 cache size    21458, 2252155 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns16263.oracleGeneral.zst S3FIFO-1 cache size    42917, 2252155 req, miss ratio 0.1513, byte miss ratio 0.1513
result/tencentBlock.ns16263.oracleGeneral.zst S3FIFO-1 cache size    85834, 2252155 req, miss ratio 0.1085, byte miss ratio 0.1085
result/tencentBlock.ns16263.oracleGeneral.zst S3FIFO-1 cache size   171668, 2252155 req, miss ratio 0.0956, byte miss ratio 0.0956
result/tencentBlock.ns16263.oracleGeneral.zst LIRS cache size      214, 2252155 req, miss ratio 0.4423, byte miss ratio 0.4423
result/tencentBlock.ns16263.oracleGeneral.zst LIRS cache size      643, 2252155 req, miss ratio 0.3761, byte miss ratio 0.3761
result/tencentBlock.ns16263.oracleGeneral.zst LIRS cache size     2145, 2252155 req, miss ratio 0.2715, byte miss ratio 0.2715
result/tencentBlock.ns16263.oracleGeneral.zst LIRS cache size     6437, 2252155 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns16263.oracleGeneral.zst LIRS cache size    21458, 2252155 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns16263.oracleGeneral.zst LIRS cache size    42917, 2252155 req, miss ratio 0.1544, byte miss ratio 0.1544
result/tencentBlock.ns16263.oracleGeneral.zst LIRS cache size    85834, 2252155 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns16263.oracleGeneral.zst LIRS cache size   171668, 2252155 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns16263.oracleGeneral.zst FIFO cache size      214, 2252155 req, miss ratio 0.5483, byte miss ratio 0.5483
result/tencentBlock.ns16263.oracleGeneral.zst FIFO cache size      643, 2252155 req, miss ratio 0.4115, byte miss ratio 0.4115
result/tencentBlock.ns16263.oracleGeneral.zst FIFO cache size     2145, 2252155 req, miss ratio 0.3248, byte miss ratio 0.3248
result/tencentBlock.ns16263.oracleGeneral.zst FIFO cache size     6437, 2252155 req, miss ratio 0.2712, byte miss ratio 0.2712
result/tencentBlock.ns16263.oracleGeneral.zst FIFO cache size    21458, 2252155 req, miss ratio 0.2080, byte miss ratio 0.2080
result/tencentBlock.ns16263.oracleGeneral.zst FIFO cache size    42917, 2252155 req, miss ratio 0.1606, byte miss ratio 0.1606
result/tencentBlock.ns16263.oracleGeneral.zst FIFO cache size    85834, 2252155 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns16263.oracleGeneral.zst FIFO cache size   171668, 2252155 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns16263.oracleGeneral.zst Clock cache size      214, 2252155 req, miss ratio 0.4405, byte miss ratio 0.4405
result/tencentBlock.ns16263.oracleGeneral.zst Clock cache size      643, 2252155 req, miss ratio 0.3655, byte miss ratio 0.3655
result/tencentBlock.ns16263.oracleGeneral.zst Clock cache size     2145, 2252155 req, miss ratio 0.2962, byte miss ratio 0.2962
result/tencentBlock.ns16263.oracleGeneral.zst Clock cache size     6437, 2252155 req, miss ratio 0.2434, byte miss ratio 0.2434
result/tencentBlock.ns16263.oracleGeneral.zst Clock cache size    21458, 2252155 req, miss ratio 0.1935, byte miss ratio 0.1935
result/tencentBlock.ns16263.oracleGeneral.zst Clock cache size    42917, 2252155 req, miss ratio 0.1553, byte miss ratio 0.1553
result/tencentBlock.ns16263.oracleGeneral.zst Clock cache size    85834, 2252155 req, miss ratio 0.1107, byte miss ratio 0.1107
