result/tencentBlock.ns8448.oracleGeneral.zst clock2 cache size      835, 9702712 req, miss ratio 0.6058, byte miss ratio 0.6058
result/tencentBlock.ns8448.oracleGeneral.zst clock2 cache size     2507, 9702712 req, miss ratio 0.5358, byte miss ratio 0.5358
result/tencentBlock.ns8448.oracleGeneral.zst clock2 cache size     8358, 9702712 req, miss ratio 0.4643, byte miss ratio 0.4643
result/tencentBlock.ns8448.oracleGeneral.zst clock2 cache size    25076, 9702712 req, miss ratio 0.3692, byte miss ratio 0.3692
result/tencentBlock.ns8448.oracleGeneral.zst clock2 cache size    83588, 9702712 req, miss ratio 0.2364, byte miss ratio 0.2364
result/tencentBlock.ns8448.oracleGeneral.zst clock2 cache size   167177, 9702712 req, miss ratio 0.1731, byte miss ratio 0.1731
result/tencentBlock.ns8448.oracleGeneral.zst clock2 cache size   334355, 9702712 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns8448.oracleGeneral.zst clock2 cache size   668711, 9702712 req, miss ratio 0.0884, byte miss ratio 0.0884
result/tencentBlock.ns8448.oracleGeneral.zst LeCaR cache size      835, 9702712 req, miss ratio 0.6090, byte miss ratio 0.6090
result/tencentBlock.ns8448.oracleGeneral.zst LeCaR cache size     2507, 9702712 req, miss ratio 0.5388, byte miss ratio 0.5388
result/tencentBlock.ns8448.oracleGeneral.zst LeCaR cache size     8358, 9702712 req, miss ratio 0.4663, byte miss ratio 0.4663
result/tencentBlock.ns8448.oracleGeneral.zst LeCaR cache size    25076, 9702712 req, miss ratio 0.3692, byte miss ratio 0.3692
result/tencentBlock.ns8448.oracleGeneral.zst LeCaR cache size    83588, 9702712 req, miss ratio 0.2351, byte miss ratio 0.2351
result/tencentBlock.ns8448.oracleGeneral.zst LeCaR cache size   167177, 9702712 req, miss ratio 0.1790, byte miss ratio 0.1790
result/tencentBlock.ns8448.oracleGeneral.zst LeCaR cache size   334355, 9702712 req, miss ratio 0.1209, byte miss ratio 0.1209
result/tencentBlock.ns8448.oracleGeneral.zst LeCaR cache size   668711, 9702712 req, miss ratio 0.0881, byte miss ratio 0.0881
result/tencentBlock.ns8448.oracleGeneral.zst Cacheus cache size      835, 9702712 req, miss ratio 0.6031, byte miss ratio 0.6031
result/tencentBlock.ns8448.oracleGeneral.zst Cacheus cache size     2507, 9702712 req, miss ratio 0.5348, byte miss ratio 0.5348
result/tencentBlock.ns8448.oracleGeneral.zst Cacheus cache size     8358, 9702712 req, miss ratio 0.4567, byte miss ratio 0.4567
result/tencentBlock.ns8448.oracleGeneral.zst Cacheus cache size    25076, 9702712 req, miss ratio 0.3688, byte miss ratio 0.3688
result/tencentBlock.ns8448.oracleGeneral.zst Cacheus cache size    83588, 9702712 req, miss ratio 0.2311, byte miss ratio 0.2311
result/tencentBlock.ns8448.oracleGeneral.zst Cacheus cache size   167177, 9702712 req, miss ratio 0.1760, byte miss ratio 0.1760
result/tencentBlock.ns8448.oracleGeneral.zst Cacheus cache size   334355, 9702712 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns8448.oracleGeneral.zst Cacheus cache size   668711, 9702712 req, miss ratio 0.0881, byte miss ratio 0.0881
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-1 cache size      835, 9702712 req, miss ratio 0.6113, byte miss ratio 0.6113
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-1 cache size     2507, 9702712 req, miss ratio 0.5441, byte miss ratio 0.5441
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-1 cache size     8358, 9702712 req, miss ratio 0.4394, byte miss ratio 0.4394
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-1 cache size    25076, 9702712 req, miss ratio 0.3495, byte miss ratio 0.3495
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-1 cache size    83588, 9702712 req, miss ratio 0.2271, byte miss ratio 0.2271
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-1 cache size   167177, 9702712 req, miss ratio 0.1692, byte miss ratio 0.1692
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-1 cache size   334355, 9702712 req, miss ratio 0.1191, byte miss ratio 0.1191
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-1 cache size   668711, 9702712 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns8448.oracleGeneral.zst ARC cache size      835, 9702712 req, miss ratio 0.6028, byte miss ratio 0.6028
result/tencentBlock.ns8448.oracleGeneral.zst ARC cache size     2507, 9702712 req, miss ratio 0.5388, byte miss ratio 0.5388
result/tencentBlock.ns8448.oracleGeneral.zst ARC cache size     8358, 9702712 req, miss ratio 0.4624, byte miss ratio 0.4624
result/tencentBlock.ns8448.oracleGeneral.zst ARC cache size    25076, 9702712 req, miss ratio 0.3610, byte miss ratio 0.3610
result/tencentBlock.ns8448.oracleGeneral.zst ARC cache size    83588, 9702712 req, miss ratio 0.2398, byte miss ratio 0.2398
result/tencentBlock.ns8448.oracleGeneral.zst ARC cache size   167177, 9702712 req, miss ratio 0.1813, byte miss ratio 0.1813
result/tencentBlock.ns8448.oracleGeneral.zst ARC cache size   334355, 9702712 req, miss ratio 0.1191, byte miss ratio 0.1191
result/tencentBlock.ns8448.oracleGeneral.zst ARC cache size   668711, 9702712 req, miss ratio 0.0885, byte miss ratio 0.0885
result/tencentBlock.ns8448.oracleGeneral.zst FIFO cache size      835, 9702712 req, miss ratio 0.6308, byte miss ratio 0.6308
result/tencentBlock.ns8448.oracleGeneral.zst FIFO cache size     2507, 9702712 req, miss ratio 0.5604, byte miss ratio 0.5604
result/tencentBlock.ns8448.oracleGeneral.zst FIFO cache size     8358, 9702712 req, miss ratio 0.4897, byte miss ratio 0.4897
result/tencentBlock.ns8448.oracleGeneral.zst FIFO cache size    25076, 9702712 req, miss ratio 0.3983, byte miss ratio 0.3983
result/tencentBlock.ns8448.oracleGeneral.zst FIFO cache size    83588, 9702712 req, miss ratio 0.2680, byte miss ratio 0.2680
result/tencentBlock.ns8448.oracleGeneral.zst FIFO cache size   167177, 9702712 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns8448.oracleGeneral.zst FIFO cache size   334355, 9702712 req, miss ratio 0.1376, byte miss ratio 0.1376
result/tencentBlock.ns8448.oracleGeneral.zst FIFO cache size   668711, 9702712 req, miss ratio 0.0956, byte miss ratio 0.0956
result/tencentBlock.ns8448.oracleGeneral.zst LRU cache size      835, 9702712 req, miss ratio 0.6091, byte miss ratio 0.6091
result/tencentBlock.ns8448.oracleGeneral.zst LRU cache size     2507, 9702712 req, miss ratio 0.5400, byte miss ratio 0.5400
result/tencentBlock.ns8448.oracleGeneral.zst LRU cache size     8358, 9702712 req, miss ratio 0.4709, byte miss ratio 0.4709
result/tencentBlock.ns8448.oracleGeneral.zst LRU cache size    25076, 9702712 req, miss ratio 0.3714, byte miss ratio 0.3714
result/tencentBlock.ns8448.oracleGeneral.zst LRU cache size    83588, 9702712 req, miss ratio 0.2322, byte miss ratio 0.2322
result/tencentBlock.ns8448.oracleGeneral.zst LRU cache size   167177, 9702712 req, miss ratio 0.1768, byte miss ratio 0.1768
result/tencentBlock.ns8448.oracleGeneral.zst LRU cache size   334355, 9702712 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns8448.oracleGeneral.zst LRU cache size   668711, 9702712 req, miss ratio 0.0879, byte miss ratio 0.0879
result/tencentBlock.ns8448.oracleGeneral.zst LHD cache size      835, 9702712 req, miss ratio 0.6141, byte miss ratio 0.6141
result/tencentBlock.ns8448.oracleGeneral.zst LHD cache size     2507, 9702712 req, miss ratio 0.5364, byte miss ratio 0.5364
result/tencentBlock.ns8448.oracleGeneral.zst LHD cache size     8358, 9702712 req, miss ratio 0.4460, byte miss ratio 0.4460
result/tencentBlock.ns8448.oracleGeneral.zst LHD cache size    25076, 9702712 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns8448.oracleGeneral.zst LHD cache size    83588, 9702712 req, miss ratio 0.2114, byte miss ratio 0.2114
result/tencentBlock.ns8448.oracleGeneral.zst LHD cache size   167177, 9702712 req, miss ratio 0.1602, byte miss ratio 0.1602
result/tencentBlock.ns8448.oracleGeneral.zst LHD cache size   334355, 9702712 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns8448.oracleGeneral.zst LHD cache size   668711, 9702712 req, miss ratio 0.0890, byte miss ratio 0.0890
result/tencentBlock.ns8448.oracleGeneral.zst Clock cache size      835, 9702712 req, miss ratio 0.6119, byte miss ratio 0.6119
result/tencentBlock.ns8448.oracleGeneral.zst Clock cache size     2507, 9702712 req, miss ratio 0.5411, byte miss ratio 0.5411
result/tencentBlock.ns8448.oracleGeneral.zst Clock cache size     8358, 9702712 req, miss ratio 0.4713, byte miss ratio 0.4713
result/tencentBlock.ns8448.oracleGeneral.zst Clock cache size    25076, 9702712 req, miss ratio 0.3783, byte miss ratio 0.3783
result/tencentBlock.ns8448.oracleGeneral.zst Clock cache size    83588, 9702712 req, miss ratio 0.2429, byte miss ratio 0.2429
result/tencentBlock.ns8448.oracleGeneral.zst Clock cache size   167177, 9702712 req, miss ratio 0.1822, byte miss ratio 0.1822
result/tencentBlock.ns8448.oracleGeneral.zst Clock cache size   334355, 9702712 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns8448.oracleGeneral.zst Clock cache size   668711, 9702712 req, miss ratio 0.0895, byte miss ratio 0.0895
result/tencentBlock.ns8448.oracleGeneral.zst LIRS cache size      835, 9702712 req, miss ratio 0.6372, byte miss ratio 0.6372
result/tencentBlock.ns8448.oracleGeneral.zst LIRS cache size     2507, 9702712 req, miss ratio 0.5823, byte miss ratio 0.5823
result/tencentBlock.ns8448.oracleGeneral.zst LIRS cache size     8358, 9702712 req, miss ratio 0.4858, byte miss ratio 0.4858
result/tencentBlock.ns8448.oracleGeneral.zst LIRS cache size    25076, 9702712 req, miss ratio 0.3710, byte miss ratio 0.3710
result/tencentBlock.ns8448.oracleGeneral.zst LIRS cache size    83588, 9702712 req, miss ratio 0.2453, byte miss ratio 0.2453
result/tencentBlock.ns8448.oracleGeneral.zst LIRS cache size   167177, 9702712 req, miss ratio 0.1835, byte miss ratio 0.1835
result/tencentBlock.ns8448.oracleGeneral.zst LIRS cache size   334355, 9702712 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns8448.oracleGeneral.zst LIRS cache size   668711, 9702712 req, miss ratio 0.0889, byte miss ratio 0.0889
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-d-1 cache size      835, 9702712 req, miss ratio 0.6043, byte miss ratio 0.6043
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-d-1 cache size     2507, 9702712 req, miss ratio 0.5323, byte miss ratio 0.5323
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-d-1 cache size     8358, 9702712 req, miss ratio 0.4397, byte miss ratio 0.4397
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-d-1 cache size    25076, 9702712 req, miss ratio 0.3486, byte miss ratio 0.3486
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-d-1 cache size    83588, 9702712 req, miss ratio 0.2368, byte miss ratio 0.2368
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-d-1 cache size   167177, 9702712 req, miss ratio 0.1711, byte miss ratio 0.1711
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-d-1 cache size   334355, 9702712 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns8448.oracleGeneral.zst S3FIFO-d-1 cache size   668711, 9702712 req, miss ratio 0.0896, byte miss ratio 0.0896
result/tencentBlock.ns8448.oracleGeneral.zst LRB cache size      835, 9702712 req, miss ratio 0.6141, byte miss ratio 0.6141
result/tencentBlock.ns8448.oracleGeneral.zst LRB cache size     2507, 9702712 req, miss ratio 0.5308, byte miss ratio 0.5308
result/tencentBlock.ns8448.oracleGeneral.zst LRB cache size     8358, 9702712 req, miss ratio 0.4256, byte miss ratio 0.4256
result/tencentBlock.ns8448.oracleGeneral.zst LRB cache size    25076, 9702712 req, miss ratio 0.3152, byte miss ratio 0.3152
result/tencentBlock.ns8448.oracleGeneral.zst LRB cache size    83588, 9702712 req, miss ratio 0.2103, byte miss ratio 0.2103
result/tencentBlock.ns8448.oracleGeneral.zst LRB cache size   167177, 9702712 req, miss ratio 0.1632, byte miss ratio 0.1632
result/tencentBlock.ns8448.oracleGeneral.zst LRB cache size   334355, 9702712 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns8448.oracleGeneral.zst LRB cache size   668711, 9702712 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns8448.oracleGeneral.zst B-LRU cache size      835, 9702712 req, miss ratio 0.6617, byte miss ratio 0.6617
result/tencentBlock.ns8448.oracleGeneral.zst B-LRU cache size     2507, 9702712 req, miss ratio 0.5945, byte miss ratio 0.5945
result/tencentBlock.ns8448.oracleGeneral.zst B-LRU cache size     8358, 9702712 req, miss ratio 0.5251, byte miss ratio 0.5251
result/tencentBlock.ns8448.oracleGeneral.zst B-LRU cache size    25076, 9702712 req, miss ratio 0.4238, byte miss ratio 0.4238
result/tencentBlock.ns8448.oracleGeneral.zst B-LRU cache size    83588, 9702712 req, miss ratio 0.2915, byte miss ratio 0.2915
result/tencentBlock.ns8448.oracleGeneral.zst B-LRU cache size   167177, 9702712 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns8448.oracleGeneral.zst B-LRU cache size   334355, 9702712 req, miss ratio 0.1880, byte miss ratio 0.1880
result/tencentBlock.ns8448.oracleGeneral.zst B-LRU cache size   668711, 9702712 req, miss ratio 0.1657, byte miss ratio 0.1657
result/tencentBlock.ns8448.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      835, 9702712 req, miss ratio 0.6211, byte miss ratio 0.6211
result/tencentBlock.ns8448.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2507, 9702712 req, miss ratio 0.5488, byte miss ratio 0.5488
result/tencentBlock.ns8448.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     8358, 9702712 req, miss ratio 0.4684, byte miss ratio 0.4684
result/tencentBlock.ns8448.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    25076, 9702712 req, miss ratio 0.3782, byte miss ratio 0.3782
result/tencentBlock.ns8448.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    83588, 9702712 req, miss ratio 0.2541, byte miss ratio 0.2541
result/tencentBlock.ns8448.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   167177, 9702712 req, miss ratio 0.1841, byte miss ratio 0.1841
result/tencentBlock.ns8448.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   334355, 9702712 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns8448.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   668711, 9702712 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns8448.oracleGeneral.zst TwoQ cache size      835, 9702712 req, miss ratio 0.5976, byte miss ratio 0.5976
result/tencentBlock.ns8448.oracleGeneral.zst TwoQ cache size     2507, 9702712 req, miss ratio 0.5176, byte miss ratio 0.5176
result/tencentBlock.ns8448.oracleGeneral.zst TwoQ cache size     8358, 9702712 req, miss ratio 0.4171, byte miss ratio 0.4171
result/tencentBlock.ns8448.oracleGeneral.zst TwoQ cache size    25076, 9702712 req, miss ratio 0.3292, byte miss ratio 0.3292
result/tencentBlock.ns8448.oracleGeneral.zst TwoQ cache size    83588, 9702712 req, miss ratio 0.2113, byte miss ratio 0.2113
result/tencentBlock.ns8448.oracleGeneral.zst TwoQ cache size   167177, 9702712 req, miss ratio 0.1653, byte miss ratio 0.1653
result/tencentBlock.ns8448.oracleGeneral.zst TwoQ cache size   334355, 9702712 req, miss ratio 0.1254, byte miss ratio 0.1254
