result/tencentBlock.ns3681.oracleGeneral.zst LRU cache size      588, 4887035 req, miss ratio 0.3383, byte miss ratio 0.3383
result/tencentBlock.ns3681.oracleGeneral.zst LRU cache size     1765, 4887035 req, miss ratio 0.2703, byte miss ratio 0.2703
result/tencentBlock.ns3681.oracleGeneral.zst LRU cache size     5884, 4887035 req, miss ratio 0.2402, byte miss ratio 0.2402
result/tencentBlock.ns3681.oracleGeneral.zst LRU cache size    17654, 4887035 req, miss ratio 0.2183, byte miss ratio 0.2183
result/tencentBlock.ns3681.oracleGeneral.zst LRU cache size    58848, 4887035 req, miss ratio 0.1767, byte miss ratio 0.1767
result/tencentBlock.ns3681.oracleGeneral.zst LRU cache size   117696, 4887035 req, miss ratio 0.1413, byte miss ratio 0.1413
result/tencentBlock.ns3681.oracleGeneral.zst LRU cache size   235393, 4887035 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns3681.oracleGeneral.zst LRU cache size   470786, 4887035 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns3681.oracleGeneral.zst S3FIFO-1 cache size      588, 4887035 req, miss ratio 0.2896, byte miss ratio 0.2896
result/tencentBlock.ns3681.oracleGeneral.zst S3FIFO-1 cache size     1765, 4887035 req, miss ratio 0.2465, byte miss ratio 0.2465
result/tencentBlock.ns3681.oracleGeneral.zst S3FIFO-1 cache size     5884, 4887035 req, miss ratio 0.2175, byte miss ratio 0.2175
result/tencentBlock.ns3681.oracleGeneral.zst S3FIFO-1 cache size    17654, 4887035 req, miss ratio 0.2042, byte miss ratio 0.2042
result/tencentBlock.ns3681.oracleGeneral.zst S3FIFO-1 cache size    58848, 4887035 req, miss ratio 0.1652, byte miss ratio 0.1652
result/tencentBlock.ns3681.oracleGeneral.zst S3FIFO-1 cache size   117696, 4887035 req, miss ratio 0.1321, byte miss ratio 0.1321
result/tencentBlock.ns3681.oracleGeneral.zst S3FIFO-1 cache size   235393, 4887035 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns3681.oracleGeneral.zst S3FIFO-1 cache size   470786, 4887035 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns3681.oracleGeneral.zst clock2 cache size      588, 4887035 req, miss ratio 0.3269, byte miss ratio 0.3269
result/tencentBlock.ns3681.oracleGeneral.zst clock2 cache size     1765, 4887035 req, miss ratio 0.2635, byte miss ratio 0.2635
result/tencentBlock.ns3681.oracleGeneral.zst clock2 cache size     5884, 4887035 req, miss ratio 0.2383, byte miss ratio 0.2383
result/tencentBlock.ns3681.oracleGeneral.zst clock2 cache size    17654, 4887035 req, miss ratio 0.2134, byte miss ratio 0.2134
result/tencentBlock.ns3681.oracleGeneral.zst clock2 cache size    58848, 4887035 req, miss ratio 0.1898, byte miss ratio 0.1898
result/tencentBlock.ns3681.oracleGeneral.zst clock2 cache size   117696, 4887035 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns3681.oracleGeneral.zst clock2 cache size   235393, 4887035 req, miss ratio 0.1303, byte miss ratio 0.1303
result/tencentBlock.ns3681.oracleGeneral.zst clock2 cache size   470786, 4887035 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns3681.oracleGeneral.zst ARC cache size      588, 4887035 req, miss ratio 0.2919, byte miss ratio 0.2919
result/tencentBlock.ns3681.oracleGeneral.zst ARC cache size     1765, 4887035 req, miss ratio 0.2487, byte miss ratio 0.2487
result/tencentBlock.ns3681.oracleGeneral.zst ARC cache size     5884, 4887035 req, miss ratio 0.2209, byte miss ratio 0.2209
result/tencentBlock.ns3681.oracleGeneral.zst ARC cache size    17654, 4887035 req, miss ratio 0.2053, byte miss ratio 0.2053
result/tencentBlock.ns3681.oracleGeneral.zst ARC cache size    58848, 4887035 req, miss ratio 0.1627, byte miss ratio 0.1627
result/tencentBlock.ns3681.oracleGeneral.zst ARC cache size   117696, 4887035 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns3681.oracleGeneral.zst ARC cache size   235393, 4887035 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns3681.oracleGeneral.zst ARC cache size   470786, 4887035 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns3681.oracleGeneral.zst Cacheus cache size      588, 4887035 req, miss ratio 0.3041, byte miss ratio 0.3041
result/tencentBlock.ns3681.oracleGeneral.zst Cacheus cache size     1765, 4887035 req, miss ratio 0.2540, byte miss ratio 0.2540
result/tencentBlock.ns3681.oracleGeneral.zst Cacheus cache size     5884, 4887035 req, miss ratio 0.2269, byte miss ratio 0.2269
result/tencentBlock.ns3681.oracleGeneral.zst Cacheus cache size    17654, 4887035 req, miss ratio 0.2078, byte miss ratio 0.2078
result/tencentBlock.ns3681.oracleGeneral.zst Cacheus cache size    58848, 4887035 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns3681.oracleGeneral.zst Cacheus cache size   117696, 4887035 req, miss ratio 0.1343, byte miss ratio 0.1343
result/tencentBlock.ns3681.oracleGeneral.zst Cacheus cache size   235393, 4887035 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns3681.oracleGeneral.zst Cacheus cache size   470786, 4887035 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns3681.oracleGeneral.zst Clock cache size      588, 4887035 req, miss ratio 0.3317, byte miss ratio 0.3317
