result/tencentBlock.ns19544.oracleGeneral.zst Cacheus cache size      143, 1981144 req, miss ratio 0.4494, byte miss ratio 0.4494
result/tencentBlock.ns19544.oracleGeneral.zst Cacheus cache size      431, 1981144 req, miss ratio 0.4237, byte miss ratio 0.4237
result/tencentBlock.ns19544.oracleGeneral.zst Cacheus cache size     1437, 1981144 req, miss ratio 0.4175, byte miss ratio 0.4175
result/tencentBlock.ns19544.oracleGeneral.zst Cacheus cache size     4311, 1981144 req, miss ratio 0.4159, byte miss ratio 0.4159
result/tencentBlock.ns19544.oracleGeneral.zst Cacheus cache size    14372, 1981144 req, miss ratio 0.3662, byte miss ratio 0.3662
result/tencentBlock.ns19544.oracleGeneral.zst Cacheus cache size    28745, 1981144 req, miss ratio 0.2900, byte miss ratio 0.2900
result/tencentBlock.ns19544.oracleGeneral.zst Cacheus cache size    57490, 1981144 req, miss ratio 0.2235, byte miss ratio 0.2235
result/tencentBlock.ns19544.oracleGeneral.zst Cacheus cache size   114980, 1981144 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns19544.oracleGeneral.zst S3FIFO-1 cache size      143, 1981144 req, miss ratio 0.4473, byte miss ratio 0.4473
result/tencentBlock.ns19544.oracleGeneral.zst S3FIFO-1 cache size      431, 1981144 req, miss ratio 0.4236, byte miss ratio 0.4236
result/tencentBlock.ns19544.oracleGeneral.zst S3FIFO-1 cache size     1437, 1981144 req, miss ratio 0.4172, byte miss ratio 0.4172
result/tencentBlock.ns19544.oracleGeneral.zst S3FIFO-1 cache size     4311, 1981144 req, miss ratio 0.4157, byte miss ratio 0.4157
result/tencentBlock.ns19544.oracleGeneral.zst S3FIFO-1 cache size    14372, 1981144 req, miss ratio 0.3485, byte miss ratio 0.3485
result/tencentBlock.ns19544.oracleGeneral.zst S3FIFO-1 cache size    28745, 1981144 req, miss ratio 0.2799, byte miss ratio 0.2799
result/tencentBlock.ns19544.oracleGeneral.zst S3FIFO-1 cache size    57490, 1981144 req, miss ratio 0.1998, byte miss ratio 0.1998
result/tencentBlock.ns19544.oracleGeneral.zst S3FIFO-1 cache size   114980, 1981144 req, miss ratio 0.1032, byte miss ratio 0.1032
result/tencentBlock.ns19544.oracleGeneral.zst FIFO cache size      143, 1981144 req, miss ratio 0.6019, byte miss ratio 0.6019
result/tencentBlock.ns19544.oracleGeneral.zst FIFO cache size      431, 1981144 req, miss ratio 0.4874, byte miss ratio 0.4874
result/tencentBlock.ns19544.oracleGeneral.zst FIFO cache size     1437, 1981144 req, miss ratio 0.4407, byte miss ratio 0.4407
result/tencentBlock.ns19544.oracleGeneral.zst FIFO cache size     4311, 1981144 req, miss ratio 0.4249, byte miss ratio 0.4249
result/tencentBlock.ns19544.oracleGeneral.zst FIFO cache size    14372, 1981144 req, miss ratio 0.3732, byte miss ratio 0.3732
result/tencentBlock.ns19544.oracleGeneral.zst FIFO cache size    28745, 1981144 req, miss ratio 0.3210, byte miss ratio 0.3210
result/tencentBlock.ns19544.oracleGeneral.zst FIFO cache size    57490, 1981144 req, miss ratio 0.2026, byte miss ratio 0.2026
result/tencentBlock.ns19544.oracleGeneral.zst FIFO cache size   114980, 1981144 req, miss ratio 0.1181, byte miss ratio 0.1181
result/tencentBlock.ns19544.oracleGeneral.zst LeCaR cache size      143, 1981144 req, miss ratio 0.4628, byte miss ratio 0.4628
result/tencentBlock.ns19544.oracleGeneral.zst LeCaR cache size      431, 1981144 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns19544.oracleGeneral.zst LeCaR cache size     1437, 1981144 req, miss ratio 0.4188, byte miss ratio 0.4188
result/tencentBlock.ns19544.oracleGeneral.zst LeCaR cache size     4311, 1981144 req, miss ratio 0.4163, byte miss ratio 0.4163
result/tencentBlock.ns19544.oracleGeneral.zst LeCaR cache size    14372, 1981144 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns19544.oracleGeneral.zst LeCaR cache size    28745, 1981144 req, miss ratio 0.3072, byte miss ratio 0.3072
result/tencentBlock.ns19544.oracleGeneral.zst LeCaR cache size    57490, 1981144 req, miss ratio 0.2216, byte miss ratio 0.2216
result/tencentBlock.ns19544.oracleGeneral.zst LeCaR cache size   114980, 1981144 req, miss ratio 0.0906, byte miss ratio 0.0906
result/tencentBlock.ns19544.oracleGeneral.zst ARC cache size      143, 1981144 req, miss ratio 0.4443, byte miss ratio 0.4443
result/tencentBlock.ns19544.oracleGeneral.zst ARC cache size      431, 1981144 req, miss ratio 0.4232, byte miss ratio 0.4232
result/tencentBlock.ns19544.oracleGeneral.zst ARC cache size     1437, 1981144 req, miss ratio 0.4178, byte miss ratio 0.4178
result/tencentBlock.ns19544.oracleGeneral.zst ARC cache size     4311, 1981144 req, miss ratio 0.4163, byte miss ratio 0.4163
result/tencentBlock.ns19544.oracleGeneral.zst ARC cache size    14372, 1981144 req, miss ratio 0.3717, byte miss ratio 0.3717
result/tencentBlock.ns19544.oracleGeneral.zst ARC cache size    28745, 1981144 req, miss ratio 0.2899, byte miss ratio 0.2899
result/tencentBlock.ns19544.oracleGeneral.zst ARC cache size    57490, 1981144 req, miss ratio 0.2290, byte miss ratio 0.2290
result/tencentBlock.ns19544.oracleGeneral.zst ARC cache size   114980, 1981144 req, miss ratio 0.0910, byte miss ratio 0.0910
result/tencentBlock.ns19544.oracleGeneral.zst LIRS cache size      143, 1981144 req, miss ratio 0.4789, byte miss ratio 0.4789
result/tencentBlock.ns19544.oracleGeneral.zst LIRS cache size      431, 1981144 req, miss ratio 0.4571, byte miss ratio 0.4571
result/tencentBlock.ns19544.oracleGeneral.zst LIRS cache size     1437, 1981144 req, miss ratio 0.4243, byte miss ratio 0.4243
result/tencentBlock.ns19544.oracleGeneral.zst LIRS cache size     4311, 1981144 req, miss ratio 0.4128, byte miss ratio 0.4128
result/tencentBlock.ns19544.oracleGeneral.zst LIRS cache size    14372, 1981144 req, miss ratio 0.3482, byte miss ratio 0.3482
result/tencentBlock.ns19544.oracleGeneral.zst LIRS cache size    28745, 1981144 req, miss ratio 0.2801, byte miss ratio 0.2801
result/tencentBlock.ns19544.oracleGeneral.zst LIRS cache size    57490, 1981144 req, miss ratio 0.2174, byte miss ratio 0.2174
result/tencentBlock.ns19544.oracleGeneral.zst LIRS cache size   114980, 1981144 req, miss ratio 0.0906, byte miss ratio 0.0906
result/tencentBlock.ns19544.oracleGeneral.zst Clock cache size      143, 1981144 req, miss ratio 0.4718, byte miss ratio 0.4718
result/tencentBlock.ns19544.oracleGeneral.zst Clock cache size      431, 1981144 req, miss ratio 0.4342, byte miss ratio 0.4342
result/tencentBlock.ns19544.oracleGeneral.zst Clock cache size     1437, 1981144 req, miss ratio 0.4199, byte miss ratio 0.4199
result/tencentBlock.ns19544.oracleGeneral.zst Clock cache size     4311, 1981144 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns19544.oracleGeneral.zst Clock cache size    14372, 1981144 req, miss ratio 0.3561, byte miss ratio 0.3561
result/tencentBlock.ns19544.oracleGeneral.zst Clock cache size    28745, 1981144 req, miss ratio 0.3121, byte miss ratio 0.3121
result/tencentBlock.ns19544.oracleGeneral.zst Clock cache size    57490, 1981144 req, miss ratio 0.2300, byte miss ratio 0.2300
result/tencentBlock.ns19544.oracleGeneral.zst Clock cache size   114980, 1981144 req, miss ratio 0.0996, byte miss ratio 0.0996
result/tencentBlock.ns19544.oracleGeneral.zst LHD cache size      143, 1981144 req, miss ratio 0.4725, byte miss ratio 0.4725
result/tencentBlock.ns19544.oracleGeneral.zst LHD cache size      431, 1981144 req, miss ratio 0.4324, byte miss ratio 0.4324
result/tencentBlock.ns19544.oracleGeneral.zst LHD cache size     1437, 1981144 req, miss ratio 0.4190, byte miss ratio 0.4190
result/tencentBlock.ns19544.oracleGeneral.zst LHD cache size     4311, 1981144 req, miss ratio 0.4160, byte miss ratio 0.4160
result/tencentBlock.ns19544.oracleGeneral.zst LHD cache size    14372, 1981144 req, miss ratio 0.3543, byte miss ratio 0.3543
result/tencentBlock.ns19544.oracleGeneral.zst LHD cache size    28745, 1981144 req, miss ratio 0.2875, byte miss ratio 0.2875
result/tencentBlock.ns19544.oracleGeneral.zst LHD cache size    57490, 1981144 req, miss ratio 0.1875, byte miss ratio 0.1875
result/tencentBlock.ns19544.oracleGeneral.zst LHD cache size   114980, 1981144 req, miss ratio 0.0833, byte miss ratio 0.0833
result/tencentBlock.ns19544.oracleGeneral.zst LRU cache size      143, 1981144 req, miss ratio 0.4821, byte miss ratio 0.4821
result/tencentBlock.ns19544.oracleGeneral.zst LRU cache size      431, 1981144 req, miss ratio 0.4341, byte miss ratio 0.4341
result/tencentBlock.ns19544.oracleGeneral.zst LRU cache size     1437, 1981144 req, miss ratio 0.4205, byte miss ratio 0.4205
result/tencentBlock.ns19544.oracleGeneral.zst LRU cache size     4311, 1981144 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns19544.oracleGeneral.zst LRU cache size    14372, 1981144 req, miss ratio 0.3562, byte miss ratio 0.3562
result/tencentBlock.ns19544.oracleGeneral.zst LRU cache size    28745, 1981144 req, miss ratio 0.3104, byte miss ratio 0.3104
result/tencentBlock.ns19544.oracleGeneral.zst LRU cache size    57490, 1981144 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns19544.oracleGeneral.zst LRU cache size   114980, 1981144 req, miss ratio 0.0903, byte miss ratio 0.0903
result/tencentBlock.ns19544.oracleGeneral.zst clock2 cache size      143, 1981144 req, miss ratio 0.4695, byte miss ratio 0.4695
result/tencentBlock.ns19544.oracleGeneral.zst clock2 cache size      431, 1981144 req, miss ratio 0.4342, byte miss ratio 0.4342
result/tencentBlock.ns19544.oracleGeneral.zst clock2 cache size     1437, 1981144 req, miss ratio 0.4191, byte miss ratio 0.4191
result/tencentBlock.ns19544.oracleGeneral.zst clock2 cache size     4311, 1981144 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns19544.oracleGeneral.zst clock2 cache size    14372, 1981144 req, miss ratio 0.3807, byte miss ratio 0.3807
result/tencentBlock.ns19544.oracleGeneral.zst clock2 cache size    28745, 1981144 req, miss ratio 0.3240, byte miss ratio 0.3240
result/tencentBlock.ns19544.oracleGeneral.zst clock2 cache size    57490, 1981144 req, miss ratio 0.2318, byte miss ratio 0.2318
result/tencentBlock.ns19544.oracleGeneral.zst clock2 cache size   114980, 1981144 req, miss ratio 0.0950, byte miss ratio 0.0950
result/tencentBlock.ns19544.oracleGeneral.zst S3FIFO-d-1 cache size      143, 1981144 req, miss ratio 0.4438, byte miss ratio 0.4438
result/tencentBlock.ns19544.oracleGeneral.zst S3FIFO-d-1 cache size      431, 1981144 req, miss ratio 0.4204, byte miss ratio 0.4204
