result/tencentBlock.ns21331.oracleGeneral.zst LeCaR cache size      183, 1158854 req, miss ratio 0.3655, byte miss ratio 0.3655
result/tencentBlock.ns21331.oracleGeneral.zst LeCaR cache size      551, 1158854 req, miss ratio 0.3533, byte miss ratio 0.3533
result/tencentBlock.ns21331.oracleGeneral.zst LeCaR cache size     1839, 1158854 req, miss ratio 0.3488, byte miss ratio 0.3488
result/tencentBlock.ns21331.oracleGeneral.zst LeCaR cache size     5517, 1158854 req, miss ratio 0.3456, byte miss ratio 0.3456
result/tencentBlock.ns21331.oracleGeneral.zst LeCaR cache size    18392, 1158854 req, miss ratio 0.2946, byte miss ratio 0.2946
result/tencentBlock.ns21331.oracleGeneral.zst LeCaR cache size    36784, 1158854 req, miss ratio 0.2524, byte miss ratio 0.2524
result/tencentBlock.ns21331.oracleGeneral.zst LeCaR cache size    73568, 1158854 req, miss ratio 0.1865, byte miss ratio 0.1865
result/tencentBlock.ns21331.oracleGeneral.zst LeCaR cache size   147136, 1158854 req, miss ratio 0.1594, byte miss ratio 0.1594
result/tencentBlock.ns21331.oracleGeneral.zst LHD cache size      183, 1158854 req, miss ratio 0.3674, byte miss ratio 0.3674
result/tencentBlock.ns21331.oracleGeneral.zst LHD cache size      551, 1158854 req, miss ratio 0.3535, byte miss ratio 0.3535
result/tencentBlock.ns21331.oracleGeneral.zst LHD cache size     1839, 1158854 req, miss ratio 0.3486, byte miss ratio 0.3486
result/tencentBlock.ns21331.oracleGeneral.zst LHD cache size     5517, 1158854 req, miss ratio 0.3448, byte miss ratio 0.3448
result/tencentBlock.ns21331.oracleGeneral.zst LHD cache size    18392, 1158854 req, miss ratio 0.2989, byte miss ratio 0.2989
result/tencentBlock.ns21331.oracleGeneral.zst LHD cache size    36784, 1158854 req, miss ratio 0.2579, byte miss ratio 0.2579
result/tencentBlock.ns21331.oracleGeneral.zst LHD cache size    73568, 1158854 req, miss ratio 0.1938, byte miss ratio 0.1938
result/tencentBlock.ns21331.oracleGeneral.zst LHD cache size   147136, 1158854 req, miss ratio 0.1601, byte miss ratio 0.1601
result/tencentBlock.ns21331.oracleGeneral.zst Clock cache size      183, 1158854 req, miss ratio 0.3666, byte miss ratio 0.3666
result/tencentBlock.ns21331.oracleGeneral.zst Clock cache size      551, 1158854 req, miss ratio 0.3537, byte miss ratio 0.3537
result/tencentBlock.ns21331.oracleGeneral.zst Clock cache size     1839, 1158854 req, miss ratio 0.3489, byte miss ratio 0.3489
result/tencentBlock.ns21331.oracleGeneral.zst Clock cache size     5517, 1158854 req, miss ratio 0.3457, byte miss ratio 0.3457
result/tencentBlock.ns21331.oracleGeneral.zst Clock cache size    18392, 1158854 req, miss ratio 0.2982, byte miss ratio 0.2982
result/tencentBlock.ns21331.oracleGeneral.zst Clock cache size    36784, 1158854 req, miss ratio 0.2627, byte miss ratio 0.2627
result/tencentBlock.ns21331.oracleGeneral.zst Clock cache size    73568, 1158854 req, miss ratio 0.1955, byte miss ratio 0.1955
result/tencentBlock.ns21331.oracleGeneral.zst Clock cache size   147136, 1158854 req, miss ratio 0.1598, byte miss ratio 0.1598
result/tencentBlock.ns21331.oracleGeneral.zst FIFO cache size      183, 1158854 req, miss ratio 0.4349, byte miss ratio 0.4349
result/tencentBlock.ns21331.oracleGeneral.zst FIFO cache size      551, 1158854 req, miss ratio 0.3781, byte miss ratio 0.3781
result/tencentBlock.ns21331.oracleGeneral.zst FIFO cache size     1839, 1158854 req, miss ratio 0.3572, byte miss ratio 0.3572
result/tencentBlock.ns21331.oracleGeneral.zst FIFO cache size     5517, 1158854 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns21331.oracleGeneral.zst FIFO cache size    18392, 1158854 req, miss ratio 0.3093, byte miss ratio 0.3093
result/tencentBlock.ns21331.oracleGeneral.zst FIFO cache size    36784, 1158854 req, miss ratio 0.2703, byte miss ratio 0.2703
result/tencentBlock.ns21331.oracleGeneral.zst FIFO cache size    73568, 1158854 req, miss ratio 0.2153, byte miss ratio 0.2153
result/tencentBlock.ns21331.oracleGeneral.zst FIFO cache size   147136, 1158854 req, miss ratio 0.1720, byte miss ratio 0.1720
result/tencentBlock.ns21331.oracleGeneral.zst LRU cache size      183, 1158854 req, miss ratio 0.3670, byte miss ratio 0.3670
result/tencentBlock.ns21331.oracleGeneral.zst LRU cache size      551, 1158854 req, miss ratio 0.3538, byte miss ratio 0.3538
result/tencentBlock.ns21331.oracleGeneral.zst LRU cache size     1839, 1158854 req, miss ratio 0.3489, byte miss ratio 0.3489
result/tencentBlock.ns21331.oracleGeneral.zst LRU cache size     5517, 1158854 req, miss ratio 0.3456, byte miss ratio 0.3456
result/tencentBlock.ns21331.oracleGeneral.zst LRU cache size    18392, 1158854 req, miss ratio 0.2955, byte miss ratio 0.2955
