result/tencentBlock.ns13061.oracleGeneral.zst LIRS cache size      203, 2738110 req, miss ratio 0.2691, byte miss ratio 0.2691
result/tencentBlock.ns13061.oracleGeneral.zst LIRS cache size      609, 2738110 req, miss ratio 0.2464, byte miss ratio 0.2464
result/tencentBlock.ns13061.oracleGeneral.zst LIRS cache size     2030, 2738110 req, miss ratio 0.2336, byte miss ratio 0.2336
result/tencentBlock.ns13061.oracleGeneral.zst LIRS cache size     6092, 2738110 req, miss ratio 0.2232, byte miss ratio 0.2232
result/tencentBlock.ns13061.oracleGeneral.zst LIRS cache size    20309, 2738110 req, miss ratio 0.1923, byte miss ratio 0.1923
result/tencentBlock.ns13061.oracleGeneral.zst LIRS cache size    40618, 2738110 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns13061.oracleGeneral.zst LIRS cache size    81237, 2738110 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns13061.oracleGeneral.zst LIRS cache size   162475, 2738110 req, miss ratio 0.0762, byte miss ratio 0.0762
result/tencentBlock.ns13061.oracleGeneral.zst Cacheus cache size      203, 2738110 req, miss ratio 0.2514, byte miss ratio 0.2514
result/tencentBlock.ns13061.oracleGeneral.zst Cacheus cache size      609, 2738110 req, miss ratio 0.2315, byte miss ratio 0.2315
result/tencentBlock.ns13061.oracleGeneral.zst Cacheus cache size     2030, 2738110 req, miss ratio 0.2275, byte miss ratio 0.2275
result/tencentBlock.ns13061.oracleGeneral.zst Cacheus cache size     6092, 2738110 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns13061.oracleGeneral.zst Cacheus cache size    20309, 2738110 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns13061.oracleGeneral.zst Cacheus cache size    40618, 2738110 req, miss ratio 0.1825, byte miss ratio 0.1825
result/tencentBlock.ns13061.oracleGeneral.zst Cacheus cache size    81237, 2738110 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns13061.oracleGeneral.zst Cacheus cache size   162475, 2738110 req, miss ratio 0.0746, byte miss ratio 0.0746
result/tencentBlock.ns13061.oracleGeneral.zst S3FIFO-1 cache size      203, 2738110 req, miss ratio 0.2424, byte miss ratio 0.2424
result/tencentBlock.ns13061.oracleGeneral.zst S3FIFO-1 cache size      609, 2738110 req, miss ratio 0.2311, byte miss ratio 0.2311
result/tencentBlock.ns13061.oracleGeneral.zst S3FIFO-1 cache size     2030, 2738110 req, miss ratio 0.2277, byte miss ratio 0.2277
result/tencentBlock.ns13061.oracleGeneral.zst S3FIFO-1 cache size     6092, 2738110 req, miss ratio 0.2238, byte miss ratio 0.2238
result/tencentBlock.ns13061.oracleGeneral.zst S3FIFO-1 cache size    20309, 2738110 req, miss ratio 0.1920, byte miss ratio 0.1920
result/tencentBlock.ns13061.oracleGeneral.zst S3FIFO-1 cache size    40618, 2738110 req, miss ratio 0.1697, byte miss ratio 0.1697
result/tencentBlock.ns13061.oracleGeneral.zst S3FIFO-1 cache size    81237, 2738110 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns13061.oracleGeneral.zst S3FIFO-1 cache size   162475, 2738110 req, miss ratio 0.0754, byte miss ratio 0.0754
result/tencentBlock.ns13061.oracleGeneral.zst ARC cache size      203, 2738110 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns13061.oracleGeneral.zst ARC cache size      609, 2738110 req, miss ratio 0.2315, byte miss ratio 0.2315
result/tencentBlock.ns13061.oracleGeneral.zst ARC cache size     2030, 2738110 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns13061.oracleGeneral.zst ARC cache size     6092, 2738110 req, miss ratio 0.2261, byte miss ratio 0.2261
result/tencentBlock.ns13061.oracleGeneral.zst ARC cache size    20309, 2738110 req, miss ratio 0.1960, byte miss ratio 0.1960
result/tencentBlock.ns13061.oracleGeneral.zst ARC cache size    40618, 2738110 req, miss ratio 0.1595, byte miss ratio 0.1595
result/tencentBlock.ns13061.oracleGeneral.zst ARC cache size    81237, 2738110 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns13061.oracleGeneral.zst ARC cache size   162475, 2738110 req, miss ratio 0.0757, byte miss ratio 0.0757
result/tencentBlock.ns13061.oracleGeneral.zst LRU cache size      203, 2738110 req, miss ratio 0.2670, byte miss ratio 0.2670
result/tencentBlock.ns13061.oracleGeneral.zst LRU cache size      609, 2738110 req, miss ratio 0.2350, byte miss ratio 0.2350
result/tencentBlock.ns13061.oracleGeneral.zst LRU cache size     2030, 2738110 req, miss ratio 0.2292, byte miss ratio 0.2292
result/tencentBlock.ns13061.oracleGeneral.zst LRU cache size     6092, 2738110 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns13061.oracleGeneral.zst LRU cache size    20309, 2738110 req, miss ratio 0.1971, byte miss ratio 0.1971
result/tencentBlock.ns13061.oracleGeneral.zst LRU cache size    40618, 2738110 req, miss ratio 0.1747, byte miss ratio 0.1747
result/tencentBlock.ns13061.oracleGeneral.zst LRU cache size    81237, 2738110 req, miss ratio 0.1146, byte miss ratio 0.1146
