result/tencentBlock.ns13024.oracleGeneral.zst clock2 cache size      265, 1835614 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns13024.oracleGeneral.zst clock2 cache size      797, 1835614 req, miss ratio 0.3820, byte miss ratio 0.3820
result/tencentBlock.ns13024.oracleGeneral.zst clock2 cache size     2659, 1835614 req, miss ratio 0.3604, byte miss ratio 0.3604
result/tencentBlock.ns13024.oracleGeneral.zst clock2 cache size     7977, 1835614 req, miss ratio 0.3220, byte miss ratio 0.3220
result/tencentBlock.ns13024.oracleGeneral.zst clock2 cache size    26591, 1835614 req, miss ratio 0.2667, byte miss ratio 0.2667
result/tencentBlock.ns13024.oracleGeneral.zst clock2 cache size    53183, 1835614 req, miss ratio 0.2196, byte miss ratio 0.2196
result/tencentBlock.ns13024.oracleGeneral.zst clock2 cache size   106367, 1835614 req, miss ratio 0.1560, byte miss ratio 0.1560
result/tencentBlock.ns13024.oracleGeneral.zst clock2 cache size   212734, 1835614 req, miss ratio 0.1453, byte miss ratio 0.1453
result/tencentBlock.ns13024.oracleGeneral.zst Clock cache size      265, 1835614 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns13024.oracleGeneral.zst Clock cache size      797, 1835614 req, miss ratio 0.3810, byte miss ratio 0.3810
result/tencentBlock.ns13024.oracleGeneral.zst Clock cache size     2659, 1835614 req, miss ratio 0.3588, byte miss ratio 0.3588
result/tencentBlock.ns13024.oracleGeneral.zst Clock cache size     7977, 1835614 req, miss ratio 0.3259, byte miss ratio 0.3259
result/tencentBlock.ns13024.oracleGeneral.zst Clock cache size    26591, 1835614 req, miss ratio 0.2629, byte miss ratio 0.2629
result/tencentBlock.ns13024.oracleGeneral.zst Clock cache size    53183, 1835614 req, miss ratio 0.2086, byte miss ratio 0.2086
result/tencentBlock.ns13024.oracleGeneral.zst Clock cache size   106367, 1835614 req, miss ratio 0.1574, byte miss ratio 0.1574
result/tencentBlock.ns13024.oracleGeneral.zst Clock cache size   212734, 1835614 req, miss ratio 0.1453, byte miss ratio 0.1453
result/tencentBlock.ns13024.oracleGeneral.zst LRU cache size      265, 1835614 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns13024.oracleGeneral.zst LRU cache size      797, 1835614 req, miss ratio 0.3801, byte miss ratio 0.3801
result/tencentBlock.ns13024.oracleGeneral.zst LRU cache size     2659, 1835614 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns13024.oracleGeneral.zst LRU cache size     7977, 1835614 req, miss ratio 0.3274, byte miss ratio 0.3274
result/tencentBlock.ns13024.oracleGeneral.zst LRU cache size    26591, 1835614 req, miss ratio 0.2473, byte miss ratio 0.2473
result/tencentBlock.ns13024.oracleGeneral.zst LRU cache size    53183, 1835614 req, miss ratio 0.1978, byte miss ratio 0.1978
result/tencentBlock.ns13024.oracleGeneral.zst LRU cache size   106367, 1835614 req, miss ratio 0.1534, byte miss ratio 0.1534
result/tencentBlock.ns13024.oracleGeneral.zst LRU cache size   212734, 1835614 req, miss ratio 0.1449, byte miss ratio 0.1449
result/tencentBlock.ns13024.oracleGeneral.zst LIRS cache size      265, 1835614 req, miss ratio 0.4587, byte miss ratio 0.4587
result/tencentBlock.ns13024.oracleGeneral.zst LIRS cache size      797, 1835614 req, miss ratio 0.4011, byte miss ratio 0.4011
result/tencentBlock.ns13024.oracleGeneral.zst LIRS cache size     2659, 1835614 req, miss ratio 0.3495, byte miss ratio 0.3495
result/tencentBlock.ns13024.oracleGeneral.zst LIRS cache size     7977, 1835614 req, miss ratio 0.3099, byte miss ratio 0.3099
result/tencentBlock.ns13024.oracleGeneral.zst LIRS cache size    26591, 1835614 req, miss ratio 0.2495, byte miss ratio 0.2495
result/tencentBlock.ns13024.oracleGeneral.zst LIRS cache size    53183, 1835614 req, miss ratio 0.1941, byte miss ratio 0.1941
result/tencentBlock.ns13024.oracleGeneral.zst LIRS cache size   106367, 1835614 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns13024.oracleGeneral.zst LIRS cache size   212734, 1835614 req, miss ratio 0.1452, byte miss ratio 0.1452
result/tencentBlock.ns13024.oracleGeneral.zst FIFO cache size      265, 1835614 req, miss ratio 0.4969, byte miss ratio 0.4969
result/tencentBlock.ns13024.oracleGeneral.zst FIFO cache size      797, 1835614 req, miss ratio 0.4131, byte miss ratio 0.4131
result/tencentBlock.ns13024.oracleGeneral.zst FIFO cache size     2659, 1835614 req, miss ratio 0.3714, byte miss ratio 0.3714
result/tencentBlock.ns13024.oracleGeneral.zst FIFO cache size     7977, 1835614 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns13024.oracleGeneral.zst FIFO cache size    26591, 1835614 req, miss ratio 0.2666, byte miss ratio 0.2666
result/tencentBlock.ns13024.oracleGeneral.zst FIFO cache size    53183, 1835614 req, miss ratio 0.2215, byte miss ratio 0.2215
result/tencentBlock.ns13024.oracleGeneral.zst FIFO cache size   106367, 1835614 req, miss ratio 0.1800, byte miss ratio 0.1800
result/tencentBlock.ns13024.oracleGeneral.zst FIFO cache size   212734, 1835614 req, miss ratio 0.1551, byte miss ratio 0.1551
result/tencentBlock.ns13024.oracleGeneral.zst LHD cache size      265, 1835614 req, miss ratio 0.3971, byte miss ratio 0.3971
result/tencentBlock.ns13024.oracleGeneral.zst LHD cache size      797, 1835614 req, miss ratio 0.3804, byte miss ratio 0.3804
result/tencentBlock.ns13024.oracleGeneral.zst LHD cache size     2659, 1835614 req, miss ratio 0.3532, byte miss ratio 0.3532
result/tencentBlock.ns13024.oracleGeneral.zst LHD cache size     7977, 1835614 req, miss ratio 0.3167, byte miss ratio 0.3167
result/tencentBlock.ns13024.oracleGeneral.zst LHD cache size    26591, 1835614 req, miss ratio 0.2517, byte miss ratio 0.2517
result/tencentBlock.ns13024.oracleGeneral.zst LHD cache size    53183, 1835614 req, miss ratio 0.1922, byte miss ratio 0.1922
result/tencentBlock.ns13024.oracleGeneral.zst LHD cache size   106367, 1835614 req, miss ratio 0.1524, byte miss ratio 0.1524
result/tencentBlock.ns13024.oracleGeneral.zst LHD cache size   212734, 1835614 req, miss ratio 0.1456, byte miss ratio 0.1456
result/tencentBlock.ns13024.oracleGeneral.zst Cacheus cache size      265, 1835614 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns13024.oracleGeneral.zst Cacheus cache size      797, 1835614 req, miss ratio 0.3784, byte miss ratio 0.3784
result/tencentBlock.ns13024.oracleGeneral.zst Cacheus cache size     2659, 1835614 req, miss ratio 0.3462, byte miss ratio 0.3462
result/tencentBlock.ns13024.oracleGeneral.zst Cacheus cache size     7977, 1835614 req, miss ratio 0.3125, byte miss ratio 0.3125
result/tencentBlock.ns13024.oracleGeneral.zst Cacheus cache size    26591, 1835614 req, miss ratio 0.2514, byte miss ratio 0.2514
result/tencentBlock.ns13024.oracleGeneral.zst Cacheus cache size    53183, 1835614 req, miss ratio 0.1942, byte miss ratio 0.1942
result/tencentBlock.ns13024.oracleGeneral.zst Cacheus cache size   106367, 1835614 req, miss ratio 0.1511, byte miss ratio 0.1511
result/tencentBlock.ns13024.oracleGeneral.zst Cacheus cache size   212734, 1835614 req, miss ratio 0.1457, byte miss ratio 0.1457
result/tencentBlock.ns13024.oracleGeneral.zst ARC cache size      265, 1835614 req, miss ratio 0.3900, byte miss ratio 0.3900
result/tencentBlock.ns13024.oracleGeneral.zst ARC cache size      797, 1835614 req, miss ratio 0.3785, byte miss ratio 0.3785
result/tencentBlock.ns13024.oracleGeneral.zst ARC cache size     2659, 1835614 req, miss ratio 0.3438, byte miss ratio 0.3438
result/tencentBlock.ns13024.oracleGeneral.zst ARC cache size     7977, 1835614 req, miss ratio 0.3128, byte miss ratio 0.3128
result/tencentBlock.ns13024.oracleGeneral.zst ARC cache size    26591, 1835614 req, miss ratio 0.2522, byte miss ratio 0.2522
result/tencentBlock.ns13024.oracleGeneral.zst ARC cache size    53183, 1835614 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns13024.oracleGeneral.zst ARC cache size   106367, 1835614 req, miss ratio 0.1498, byte miss ratio 0.1498
result/tencentBlock.ns13024.oracleGeneral.zst ARC cache size   212734, 1835614 req, miss ratio 0.1453, byte miss ratio 0.1453
result/tencentBlock.ns13024.oracleGeneral.zst LeCaR cache size      265, 1835614 req, miss ratio 0.3960, byte miss ratio 0.3960
result/tencentBlock.ns13024.oracleGeneral.zst LeCaR cache size      797, 1835614 req, miss ratio 0.3801, byte miss ratio 0.3801
result/tencentBlock.ns13024.oracleGeneral.zst LeCaR cache size     2659, 1835614 req, miss ratio 0.3575, byte miss ratio 0.3575
result/tencentBlock.ns13024.oracleGeneral.zst LeCaR cache size     7977, 1835614 req, miss ratio 0.3184, byte miss ratio 0.3184
result/tencentBlock.ns13024.oracleGeneral.zst LeCaR cache size    26591, 1835614 req, miss ratio 0.2469, byte miss ratio 0.2469
