result/tencentBlock.ns20015.oracleGeneral.zst clock2 cache size      184, 1544685 req, miss ratio 0.5179, byte miss ratio 0.5179
result/tencentBlock.ns20015.oracleGeneral.zst clock2 cache size      552, 1544685 req, miss ratio 0.4855, byte miss ratio 0.4855
result/tencentBlock.ns20015.oracleGeneral.zst clock2 cache size     1841, 1544685 req, miss ratio 0.4734, byte miss ratio 0.4734
result/tencentBlock.ns20015.oracleGeneral.zst clock2 cache size     5523, 1544685 req, miss ratio 0.4687, byte miss ratio 0.4687
result/tencentBlock.ns20015.oracleGeneral.zst clock2 cache size    18412, 1544685 req, miss ratio 0.4300, byte miss ratio 0.4300
result/tencentBlock.ns20015.oracleGeneral.zst clock2 cache size    36825, 1544685 req, miss ratio 0.3784, byte miss ratio 0.3784
result/tencentBlock.ns20015.oracleGeneral.zst clock2 cache size    73650, 1544685 req, miss ratio 0.2950, byte miss ratio 0.2950
result/tencentBlock.ns20015.oracleGeneral.zst clock2 cache size   147300, 1544685 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns20015.oracleGeneral.zst LHD cache size      184, 1544685 req, miss ratio 0.5091, byte miss ratio 0.5091
result/tencentBlock.ns20015.oracleGeneral.zst LHD cache size      552, 1544685 req, miss ratio 0.4863, byte miss ratio 0.4863
result/tencentBlock.ns20015.oracleGeneral.zst LHD cache size     1841, 1544685 req, miss ratio 0.4731, byte miss ratio 0.4731
result/tencentBlock.ns20015.oracleGeneral.zst LHD cache size     5523, 1544685 req, miss ratio 0.4677, byte miss ratio 0.4677
result/tencentBlock.ns20015.oracleGeneral.zst LHD cache size    18412, 1544685 req, miss ratio 0.4055, byte miss ratio 0.4055
result/tencentBlock.ns20015.oracleGeneral.zst LHD cache size    36825, 1544685 req, miss ratio 0.3503, byte miss ratio 0.3503
result/tencentBlock.ns20015.oracleGeneral.zst LHD cache size    73650, 1544685 req, miss ratio 0.2341, byte miss ratio 0.2341
result/tencentBlock.ns20015.oracleGeneral.zst LHD cache size   147300, 1544685 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns20015.oracleGeneral.zst Clock cache size      184, 1544685 req, miss ratio 0.5185, byte miss ratio 0.5185
result/tencentBlock.ns20015.oracleGeneral.zst Clock cache size      552, 1544685 req, miss ratio 0.4859, byte miss ratio 0.4859
result/tencentBlock.ns20015.oracleGeneral.zst Clock cache size     1841, 1544685 req, miss ratio 0.4747, byte miss ratio 0.4747
result/tencentBlock.ns20015.oracleGeneral.zst Clock cache size     5523, 1544685 req, miss ratio 0.4690, byte miss ratio 0.4690
result/tencentBlock.ns20015.oracleGeneral.zst Clock cache size    18412, 1544685 req, miss ratio 0.4111, byte miss ratio 0.4111
result/tencentBlock.ns20015.oracleGeneral.zst Clock cache size    36825, 1544685 req, miss ratio 0.3705, byte miss ratio 0.3705
result/tencentBlock.ns20015.oracleGeneral.zst Clock cache size    73650, 1544685 req, miss ratio 0.2600, byte miss ratio 0.2600
result/tencentBlock.ns20015.oracleGeneral.zst Clock cache size   147300, 1544685 req, miss ratio 0.1308, byte miss ratio 0.1308
result/tencentBlock.ns20015.oracleGeneral.zst LRU cache size      184, 1544685 req, miss ratio 0.5219, byte miss ratio 0.5219
result/tencentBlock.ns20015.oracleGeneral.zst LRU cache size      552, 1544685 req, miss ratio 0.4868, byte miss ratio 0.4868
result/tencentBlock.ns20015.oracleGeneral.zst LRU cache size     1841, 1544685 req, miss ratio 0.4755, byte miss ratio 0.4755
result/tencentBlock.ns20015.oracleGeneral.zst LRU cache size     5523, 1544685 req, miss ratio 0.4693, byte miss ratio 0.4693
result/tencentBlock.ns20015.oracleGeneral.zst LRU cache size    18412, 1544685 req, miss ratio 0.4087, byte miss ratio 0.4087
result/tencentBlock.ns20015.oracleGeneral.zst LRU cache size    36825, 1544685 req, miss ratio 0.3674, byte miss ratio 0.3674
result/tencentBlock.ns20015.oracleGeneral.zst LRU cache size    73650, 1544685 req, miss ratio 0.2223, byte miss ratio 0.2223
result/tencentBlock.ns20015.oracleGeneral.zst LRU cache size   147300, 1544685 req, miss ratio 0.1261, byte miss ratio 0.1261
result/tencentBlock.ns20015.oracleGeneral.zst LeCaR cache size      184, 1544685 req, miss ratio 0.5163, byte miss ratio 0.5163
result/tencentBlock.ns20015.oracleGeneral.zst LeCaR cache size      552, 1544685 req, miss ratio 0.4850, byte miss ratio 0.4850
result/tencentBlock.ns20015.oracleGeneral.zst LeCaR cache size     1841, 1544685 req, miss ratio 0.4726, byte miss ratio 0.4726
result/tencentBlock.ns20015.oracleGeneral.zst LeCaR cache size     5523, 1544685 req, miss ratio 0.4685, byte miss ratio 0.4685
result/tencentBlock.ns20015.oracleGeneral.zst LeCaR cache size    18412, 1544685 req, miss ratio 0.4056, byte miss ratio 0.4056
result/tencentBlock.ns20015.oracleGeneral.zst LeCaR cache size    36825, 1544685 req, miss ratio 0.3651, byte miss ratio 0.3651
result/tencentBlock.ns20015.oracleGeneral.zst LeCaR cache size    73650, 1544685 req, miss ratio 0.2291, byte miss ratio 0.2291
result/tencentBlock.ns20015.oracleGeneral.zst LeCaR cache size   147300, 1544685 req, miss ratio 0.1303, byte miss ratio 0.1303
