result/tencentBlock.ns20944.oracleGeneral.zst Clock cache size      364, 19028117 req, miss ratio 0.9839, byte miss ratio 0.9839
result/tencentBlock.ns20944.oracleGeneral.zst Clock cache size     1094, 19028117 req, miss ratio 0.9548, byte miss ratio 0.9548
result/tencentBlock.ns20944.oracleGeneral.zst Clock cache size     3646, 19028117 req, miss ratio 0.9062, byte miss ratio 0.9062
result/tencentBlock.ns20944.oracleGeneral.zst Clock cache size    10940, 19028117 req, miss ratio 0.8914, byte miss ratio 0.8914
result/tencentBlock.ns20944.oracleGeneral.zst Clock cache size    36469, 19028117 req, miss ratio 0.6130, byte miss ratio 0.6130
result/tencentBlock.ns20944.oracleGeneral.zst Clock cache size    72938, 19028117 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns20944.oracleGeneral.zst Clock cache size   145876, 19028117 req, miss ratio 0.0492, byte miss ratio 0.0492
result/tencentBlock.ns20944.oracleGeneral.zst Clock cache size   291752, 19028117 req, miss ratio 0.0198, byte miss ratio 0.0198
result/tencentBlock.ns20944.oracleGeneral.zst Cacheus cache size      364, 19028117 req, miss ratio 0.9479, byte miss ratio 0.9479
result/tencentBlock.ns20944.oracleGeneral.zst Cacheus cache size     1094, 19028117 req, miss ratio 0.8953, byte miss ratio 0.8953
result/tencentBlock.ns20944.oracleGeneral.zst Cacheus cache size     3646, 19028117 req, miss ratio 0.8805, byte miss ratio 0.8805
result/tencentBlock.ns20944.oracleGeneral.zst Cacheus cache size    10940, 19028117 req, miss ratio 0.8521, byte miss ratio 0.8521
result/tencentBlock.ns20944.oracleGeneral.zst Cacheus cache size    36469, 19028117 req, miss ratio 0.3905, byte miss ratio 0.3905
result/tencentBlock.ns20944.oracleGeneral.zst Cacheus cache size    72938, 19028117 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns20944.oracleGeneral.zst Cacheus cache size   145876, 19028117 req, miss ratio 0.0511, byte miss ratio 0.0511
result/tencentBlock.ns20944.oracleGeneral.zst Cacheus cache size   291752, 19028117 req, miss ratio 0.0195, byte miss ratio 0.0195
result/tencentBlock.ns20944.oracleGeneral.zst FIFO cache size      364, 19028117 req, miss ratio 0.9860, byte miss ratio 0.9860
result/tencentBlock.ns20944.oracleGeneral.zst FIFO cache size     1094, 19028117 req, miss ratio 0.9655, byte miss ratio 0.9655
result/tencentBlock.ns20944.oracleGeneral.zst FIFO cache size     3646, 19028117 req, miss ratio 0.9281, byte miss ratio 0.9281
result/tencentBlock.ns20944.oracleGeneral.zst FIFO cache size    10940, 19028117 req, miss ratio 0.9051, byte miss ratio 0.9051
result/tencentBlock.ns20944.oracleGeneral.zst FIFO cache size    36469, 19028117 req, miss ratio 0.5486, byte miss ratio 0.5486
result/tencentBlock.ns20944.oracleGeneral.zst FIFO cache size    72938, 19028117 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns20944.oracleGeneral.zst FIFO cache size   145876, 19028117 req, miss ratio 0.0674, byte miss ratio 0.0674
result/tencentBlock.ns20944.oracleGeneral.zst FIFO cache size   291752, 19028117 req, miss ratio 0.0273, byte miss ratio 0.0273
result/tencentBlock.ns20944.oracleGeneral.zst clock2 cache size      364, 19028117 req, miss ratio 0.9837, byte miss ratio 0.9837
result/tencentBlock.ns20944.oracleGeneral.zst clock2 cache size     1094, 19028117 req, miss ratio 0.9525, byte miss ratio 0.9525
result/tencentBlock.ns20944.oracleGeneral.zst clock2 cache size     3646, 19028117 req, miss ratio 0.9044, byte miss ratio 0.9044
result/tencentBlock.ns20944.oracleGeneral.zst clock2 cache size    10940, 19028117 req, miss ratio 0.8876, byte miss ratio 0.8876
result/tencentBlock.ns20944.oracleGeneral.zst clock2 cache size    36469, 19028117 req, miss ratio 0.7050, byte miss ratio 0.7050
result/tencentBlock.ns20944.oracleGeneral.zst clock2 cache size    72938, 19028117 req, miss ratio 0.1362, byte miss ratio 0.1362
result/tencentBlock.ns20944.oracleGeneral.zst clock2 cache size   145876, 19028117 req, miss ratio 0.0615, byte miss ratio 0.0615
result/tencentBlock.ns20944.oracleGeneral.zst clock2 cache size   291752, 19028117 req, miss ratio 0.0193, byte miss ratio 0.0193
result/tencentBlock.ns20944.oracleGeneral.zst LIRS cache size      364, 19028117 req, miss ratio 0.9551, byte miss ratio 0.9551
result/tencentBlock.ns20944.oracleGeneral.zst LIRS cache size     1094, 19028117 req, miss ratio 0.8959, byte miss ratio 0.8959
result/tencentBlock.ns20944.oracleGeneral.zst LIRS cache size     3646, 19028117 req, miss ratio 0.8621, byte miss ratio 0.8621
result/tencentBlock.ns20944.oracleGeneral.zst LIRS cache size    10940, 19028117 req, miss ratio 0.7758, byte miss ratio 0.7758
result/tencentBlock.ns20944.oracleGeneral.zst LIRS cache size    36469, 19028117 req, miss ratio 0.1882, byte miss ratio 0.1882
result/tencentBlock.ns20944.oracleGeneral.zst LIRS cache size    72938, 19028117 req, miss ratio 0.1006, byte miss ratio 0.1006
result/tencentBlock.ns20944.oracleGeneral.zst LIRS cache size   145876, 19028117 req, miss ratio 0.0520, byte miss ratio 0.0520
result/tencentBlock.ns20944.oracleGeneral.zst LIRS cache size   291752, 19028117 req, miss ratio 0.0195, byte miss ratio 0.0195
result/tencentBlock.ns20944.oracleGeneral.zst LeCaR cache size      364, 19028117 req, miss ratio 0.9830, byte miss ratio 0.9830
