result/tencentBlock.ns12931.oracleGeneral.zst Cacheus cache size      169, 1603634 req, miss ratio 0.4622, byte miss ratio 0.4622
result/tencentBlock.ns12931.oracleGeneral.zst Cacheus cache size      508, 1603634 req, miss ratio 0.4549, byte miss ratio 0.4549
result/tencentBlock.ns12931.oracleGeneral.zst Cacheus cache size     1695, 1603634 req, miss ratio 0.4508, byte miss ratio 0.4508
result/tencentBlock.ns12931.oracleGeneral.zst Cacheus cache size     5086, 1603634 req, miss ratio 0.4497, byte miss ratio 0.4497
result/tencentBlock.ns12931.oracleGeneral.zst Cacheus cache size    16954, 1603634 req, miss ratio 0.4198, byte miss ratio 0.4198
result/tencentBlock.ns12931.oracleGeneral.zst Cacheus cache size    33909, 1603634 req, miss ratio 0.3683, byte miss ratio 0.3683
result/tencentBlock.ns12931.oracleGeneral.zst Cacheus cache size    67819, 1603634 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns12931.oracleGeneral.zst Cacheus cache size   135639, 1603634 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns12931.oracleGeneral.zst S3FIFO-1 cache size      169, 1603634 req, miss ratio 0.4622, byte miss ratio 0.4622
result/tencentBlock.ns12931.oracleGeneral.zst S3FIFO-1 cache size      508, 1603634 req, miss ratio 0.4534, byte miss ratio 0.4534
result/tencentBlock.ns12931.oracleGeneral.zst S3FIFO-1 cache size     1695, 1603634 req, miss ratio 0.4505, byte miss ratio 0.4505
result/tencentBlock.ns12931.oracleGeneral.zst S3FIFO-1 cache size     5086, 1603634 req, miss ratio 0.4494, byte miss ratio 0.4494
result/tencentBlock.ns12931.oracleGeneral.zst S3FIFO-1 cache size    16954, 1603634 req, miss ratio 0.4052, byte miss ratio 0.4052
result/tencentBlock.ns12931.oracleGeneral.zst S3FIFO-1 cache size    33909, 1603634 req, miss ratio 0.3649, byte miss ratio 0.3649
result/tencentBlock.ns12931.oracleGeneral.zst S3FIFO-1 cache size    67819, 1603634 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns12931.oracleGeneral.zst S3FIFO-1 cache size   135639, 1603634 req, miss ratio 0.1243, byte miss ratio 0.1243
