result/tencentBlock.ns4176.oracleGeneral.zst LHD cache size      197, 1781735 req, miss ratio 0.4196, byte miss ratio 0.4196
result/tencentBlock.ns4176.oracleGeneral.zst LHD cache size      593, 1781735 req, miss ratio 0.4001, byte miss ratio 0.4001
result/tencentBlock.ns4176.oracleGeneral.zst LHD cache size     1978, 1781735 req, miss ratio 0.3798, byte miss ratio 0.3798
result/tencentBlock.ns4176.oracleGeneral.zst LHD cache size     5936, 1781735 req, miss ratio 0.3456, byte miss ratio 0.3456
result/tencentBlock.ns4176.oracleGeneral.zst LHD cache size    19788, 1781735 req, miss ratio 0.3061, byte miss ratio 0.3061
result/tencentBlock.ns4176.oracleGeneral.zst LHD cache size    39577, 1781735 req, miss ratio 0.2569, byte miss ratio 0.2569
result/tencentBlock.ns4176.oracleGeneral.zst LHD cache size    79155, 1781735 req, miss ratio 0.1551, byte miss ratio 0.1551
result/tencentBlock.ns4176.oracleGeneral.zst LHD cache size   158311, 1781735 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns4176.oracleGeneral.zst Cacheus cache size      197, 1781735 req, miss ratio 0.4087, byte miss ratio 0.4087
result/tencentBlock.ns4176.oracleGeneral.zst Cacheus cache size      593, 1781735 req, miss ratio 0.3971, byte miss ratio 0.3971
result/tencentBlock.ns4176.oracleGeneral.zst Cacheus cache size     1978, 1781735 req, miss ratio 0.3725, byte miss ratio 0.3725
result/tencentBlock.ns4176.oracleGeneral.zst Cacheus cache size     5936, 1781735 req, miss ratio 0.3358, byte miss ratio 0.3358
result/tencentBlock.ns4176.oracleGeneral.zst Cacheus cache size    19788, 1781735 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns4176.oracleGeneral.zst Cacheus cache size    39577, 1781735 req, miss ratio 0.2700, byte miss ratio 0.2700
result/tencentBlock.ns4176.oracleGeneral.zst Cacheus cache size    79155, 1781735 req, miss ratio 0.1653, byte miss ratio 0.1653
result/tencentBlock.ns4176.oracleGeneral.zst Cacheus cache size   158311, 1781735 req, miss ratio 0.1118, byte miss ratio 0.1118
result/tencentBlock.ns4176.oracleGeneral.zst FIFO cache size      197, 1781735 req, miss ratio 0.5652, byte miss ratio 0.5652
result/tencentBlock.ns4176.oracleGeneral.zst FIFO cache size      593, 1781735 req, miss ratio 0.4480, byte miss ratio 0.4480
result/tencentBlock.ns4176.oracleGeneral.zst FIFO cache size     1978, 1781735 req, miss ratio 0.3986, byte miss ratio 0.3986
result/tencentBlock.ns4176.oracleGeneral.zst FIFO cache size     5936, 1781735 req, miss ratio 0.3685, byte miss ratio 0.3685
result/tencentBlock.ns4176.oracleGeneral.zst FIFO cache size    19788, 1781735 req, miss ratio 0.3380, byte miss ratio 0.3380
result/tencentBlock.ns4176.oracleGeneral.zst FIFO cache size    39577, 1781735 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns4176.oracleGeneral.zst FIFO cache size    79155, 1781735 req, miss ratio 0.1866, byte miss ratio 0.1866
result/tencentBlock.ns4176.oracleGeneral.zst FIFO cache size   158311, 1781735 req, miss ratio 0.1290, byte miss ratio 0.1290
result/tencentBlock.ns4176.oracleGeneral.zst ARC cache size      197, 1781735 req, miss ratio 0.4089, byte miss ratio 0.4089
result/tencentBlock.ns4176.oracleGeneral.zst ARC cache size      593, 1781735 req, miss ratio 0.3982, byte miss ratio 0.3982
result/tencentBlock.ns4176.oracleGeneral.zst ARC cache size     1978, 1781735 req, miss ratio 0.3641, byte miss ratio 0.3641
result/tencentBlock.ns4176.oracleGeneral.zst ARC cache size     5936, 1781735 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns4176.oracleGeneral.zst ARC cache size    19788, 1781735 req, miss ratio 0.3028, byte miss ratio 0.3028
result/tencentBlock.ns4176.oracleGeneral.zst ARC cache size    39577, 1781735 req, miss ratio 0.2524, byte miss ratio 0.2524
result/tencentBlock.ns4176.oracleGeneral.zst ARC cache size    79155, 1781735 req, miss ratio 0.1609, byte miss ratio 0.1609
result/tencentBlock.ns4176.oracleGeneral.zst ARC cache size   158311, 1781735 req, miss ratio 0.1119, byte miss ratio 0.1119
result/tencentBlock.ns4176.oracleGeneral.zst Clock cache size      197, 1781735 req, miss ratio 0.4299, byte miss ratio 0.4299
result/tencentBlock.ns4176.oracleGeneral.zst Clock cache size      593, 1781735 req, miss ratio 0.4009, byte miss ratio 0.4009
result/tencentBlock.ns4176.oracleGeneral.zst Clock cache size     1978, 1781735 req, miss ratio 0.3825, byte miss ratio 0.3825
result/tencentBlock.ns4176.oracleGeneral.zst Clock cache size     5936, 1781735 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns4176.oracleGeneral.zst Clock cache size    19788, 1781735 req, miss ratio 0.3302, byte miss ratio 0.3302
result/tencentBlock.ns4176.oracleGeneral.zst Clock cache size    39577, 1781735 req, miss ratio 0.2783, byte miss ratio 0.2783
result/tencentBlock.ns4176.oracleGeneral.zst Clock cache size    79155, 1781735 req, miss ratio 0.1702, byte miss ratio 0.1702
result/tencentBlock.ns4176.oracleGeneral.zst Clock cache size   158311, 1781735 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns4176.oracleGeneral.zst LeCaR cache size      197, 1781735 req, miss ratio 0.4254, byte miss ratio 0.4254
result/tencentBlock.ns4176.oracleGeneral.zst LeCaR cache size      593, 1781735 req, miss ratio 0.4003, byte miss ratio 0.4003
result/tencentBlock.ns4176.oracleGeneral.zst LeCaR cache size     1978, 1781735 req, miss ratio 0.3820, byte miss ratio 0.3820
result/tencentBlock.ns4176.oracleGeneral.zst LeCaR cache size     5936, 1781735 req, miss ratio 0.3411, byte miss ratio 0.3411
result/tencentBlock.ns4176.oracleGeneral.zst LeCaR cache size    19788, 1781735 req, miss ratio 0.3293, byte miss ratio 0.3293
result/tencentBlock.ns4176.oracleGeneral.zst LeCaR cache size    39577, 1781735 req, miss ratio 0.2712, byte miss ratio 0.2712
result/tencentBlock.ns4176.oracleGeneral.zst LeCaR cache size    79155, 1781735 req, miss ratio 0.1572, byte miss ratio 0.1572
result/tencentBlock.ns4176.oracleGeneral.zst LeCaR cache size   158311, 1781735 req, miss ratio 0.1117, byte miss ratio 0.1117
result/tencentBlock.ns4176.oracleGeneral.zst LIRS cache size      197, 1781735 req, miss ratio 0.4526, byte miss ratio 0.4526
