result/tencentBlock.ns2712.oracleGeneral.zst LIRS cache size      299, 3598866 req, miss ratio 0.3828, byte miss ratio 0.3828
result/tencentBlock.ns2712.oracleGeneral.zst LIRS cache size      898, 3598866 req, miss ratio 0.3465, byte miss ratio 0.3465
result/tencentBlock.ns2712.oracleGeneral.zst LIRS cache size     2993, 3598866 req, miss ratio 0.3055, byte miss ratio 0.3055
result/tencentBlock.ns2712.oracleGeneral.zst LIRS cache size     8980, 3598866 req, miss ratio 0.2750, byte miss ratio 0.2750
result/tencentBlock.ns2712.oracleGeneral.zst LIRS cache size    29934, 3598866 req, miss ratio 0.2228, byte miss ratio 0.2228
result/tencentBlock.ns2712.oracleGeneral.zst LIRS cache size    59869, 3598866 req, miss ratio 0.1809, byte miss ratio 0.1809
result/tencentBlock.ns2712.oracleGeneral.zst LIRS cache size   119738, 3598866 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns2712.oracleGeneral.zst LIRS cache size   239476, 3598866 req, miss ratio 0.0862, byte miss ratio 0.0862
result/tencentBlock.ns2712.oracleGeneral.zst LRU cache size      299, 3598866 req, miss ratio 0.4104, byte miss ratio 0.4104
result/tencentBlock.ns2712.oracleGeneral.zst LRU cache size      898, 3598866 req, miss ratio 0.3604, byte miss ratio 0.3604
result/tencentBlock.ns2712.oracleGeneral.zst LRU cache size     2993, 3598866 req, miss ratio 0.3137, byte miss ratio 0.3137
result/tencentBlock.ns2712.oracleGeneral.zst LRU cache size     8980, 3598866 req, miss ratio 0.2821, byte miss ratio 0.2821
result/tencentBlock.ns2712.oracleGeneral.zst LRU cache size    29934, 3598866 req, miss ratio 0.2479, byte miss ratio 0.2479
result/tencentBlock.ns2712.oracleGeneral.zst LRU cache size    59869, 3598866 req, miss ratio 0.1971, byte miss ratio 0.1971
result/tencentBlock.ns2712.oracleGeneral.zst LRU cache size   119738, 3598866 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns2712.oracleGeneral.zst LRU cache size   239476, 3598866 req, miss ratio 0.0853, byte miss ratio 0.0853
result/tencentBlock.ns2712.oracleGeneral.zst Cacheus cache size      299, 3598866 req, miss ratio 0.3779, byte miss ratio 0.3779
result/tencentBlock.ns2712.oracleGeneral.zst Cacheus cache size      898, 3598866 req, miss ratio 0.3427, byte miss ratio 0.3427
result/tencentBlock.ns2712.oracleGeneral.zst Cacheus cache size     2993, 3598866 req, miss ratio 0.2989, byte miss ratio 0.2989
result/tencentBlock.ns2712.oracleGeneral.zst Cacheus cache size     8980, 3598866 req, miss ratio 0.2716, byte miss ratio 0.2716
result/tencentBlock.ns2712.oracleGeneral.zst Cacheus cache size    29934, 3598866 req, miss ratio 0.2333, byte miss ratio 0.2333
result/tencentBlock.ns2712.oracleGeneral.zst Cacheus cache size    59869, 3598866 req, miss ratio 0.1940, byte miss ratio 0.1940
result/tencentBlock.ns2712.oracleGeneral.zst Cacheus cache size   119738, 3598866 req, miss ratio 0.1118, byte miss ratio 0.1118
result/tencentBlock.ns2712.oracleGeneral.zst Cacheus cache size   239476, 3598866 req, miss ratio 0.0854, byte miss ratio 0.0854
result/tencentBlock.ns2712.oracleGeneral.zst clock2 cache size      299, 3598866 req, miss ratio 0.4091, byte miss ratio 0.4091
result/tencentBlock.ns2712.oracleGeneral.zst clock2 cache size      898, 3598866 req, miss ratio 0.3549, byte miss ratio 0.3549
result/tencentBlock.ns2712.oracleGeneral.zst clock2 cache size     2993, 3598866 req, miss ratio 0.3088, byte miss ratio 0.3088
result/tencentBlock.ns2712.oracleGeneral.zst clock2 cache size     8980, 3598866 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns2712.oracleGeneral.zst clock2 cache size    29934, 3598866 req, miss ratio 0.2459, byte miss ratio 0.2459
result/tencentBlock.ns2712.oracleGeneral.zst clock2 cache size    59869, 3598866 req, miss ratio 0.1977, byte miss ratio 0.1977
result/tencentBlock.ns2712.oracleGeneral.zst clock2 cache size   119738, 3598866 req, miss ratio 0.1249, byte miss ratio 0.1249
result/tencentBlock.ns2712.oracleGeneral.zst clock2 cache size   239476, 3598866 req, miss ratio 0.0842, byte miss ratio 0.0842
result/tencentBlock.ns2712.oracleGeneral.zst S3FIFO-1 cache size      299, 3598866 req, miss ratio 0.3746, byte miss ratio 0.3746
result/tencentBlock.ns2712.oracleGeneral.zst S3FIFO-1 cache size      898, 3598866 req, miss ratio 0.3388, byte miss ratio 0.3388
result/tencentBlock.ns2712.oracleGeneral.zst S3FIFO-1 cache size     2993, 3598866 req, miss ratio 0.2977, byte miss ratio 0.2977
result/tencentBlock.ns2712.oracleGeneral.zst S3FIFO-1 cache size     8980, 3598866 req, miss ratio 0.2678, byte miss ratio 0.2678
result/tencentBlock.ns2712.oracleGeneral.zst S3FIFO-1 cache size    29934, 3598866 req, miss ratio 0.2228, byte miss ratio 0.2228
result/tencentBlock.ns2712.oracleGeneral.zst S3FIFO-1 cache size    59869, 3598866 req, miss ratio 0.1868, byte miss ratio 0.1868
result/tencentBlock.ns2712.oracleGeneral.zst S3FIFO-1 cache size   119738, 3598866 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns2712.oracleGeneral.zst S3FIFO-1 cache size   239476, 3598866 req, miss ratio 0.0842, byte miss ratio 0.0842
result/tencentBlock.ns2712.oracleGeneral.zst FIFO cache size      299, 3598866 req, miss ratio 0.4405, byte miss ratio 0.4405
result/tencentBlock.ns2712.oracleGeneral.zst FIFO cache size      898, 3598866 req, miss ratio 0.3819, byte miss ratio 0.3819
result/tencentBlock.ns2712.oracleGeneral.zst FIFO cache size     2993, 3598866 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns2712.oracleGeneral.zst FIFO cache size     8980, 3598866 req, miss ratio 0.2949, byte miss ratio 0.2949
result/tencentBlock.ns2712.oracleGeneral.zst FIFO cache size    29934, 3598866 req, miss ratio 0.2557, byte miss ratio 0.2557
result/tencentBlock.ns2712.oracleGeneral.zst FIFO cache size    59869, 3598866 req, miss ratio 0.1987, byte miss ratio 0.1987
result/tencentBlock.ns2712.oracleGeneral.zst FIFO cache size   119738, 3598866 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns2712.oracleGeneral.zst FIFO cache size   239476, 3598866 req, miss ratio 0.0973, byte miss ratio 0.0973
result/tencentBlock.ns2712.oracleGeneral.zst Clock cache size      299, 3598866 req, miss ratio 0.4087, byte miss ratio 0.4087
result/tencentBlock.ns2712.oracleGeneral.zst Clock cache size      898, 3598866 req, miss ratio 0.3575, byte miss ratio 0.3575
result/tencentBlock.ns2712.oracleGeneral.zst Clock cache size     2993, 3598866 req, miss ratio 0.3110, byte miss ratio 0.3110
result/tencentBlock.ns2712.oracleGeneral.zst Clock cache size     8980, 3598866 req, miss ratio 0.2790, byte miss ratio 0.2790
result/tencentBlock.ns2712.oracleGeneral.zst Clock cache size    29934, 3598866 req, miss ratio 0.2465, byte miss ratio 0.2465
result/tencentBlock.ns2712.oracleGeneral.zst Clock cache size    59869, 3598866 req, miss ratio 0.1986, byte miss ratio 0.1986
result/tencentBlock.ns2712.oracleGeneral.zst Clock cache size   119738, 3598866 req, miss ratio 0.1232, byte miss ratio 0.1232
result/tencentBlock.ns2712.oracleGeneral.zst Clock cache size   239476, 3598866 req, miss ratio 0.0842, byte miss ratio 0.0842
result/tencentBlock.ns2712.oracleGeneral.zst LHD cache size      299, 3598866 req, miss ratio 0.3907, byte miss ratio 0.3907
result/tencentBlock.ns2712.oracleGeneral.zst LHD cache size      898, 3598866 req, miss ratio 0.3519, byte miss ratio 0.3519
result/tencentBlock.ns2712.oracleGeneral.zst LHD cache size     2993, 3598866 req, miss ratio 0.3053, byte miss ratio 0.3053
result/tencentBlock.ns2712.oracleGeneral.zst LHD cache size     8980, 3598866 req, miss ratio 0.2741, byte miss ratio 0.2741
