result/tencentBlock.ns14991.oracleGeneral.zst LRU cache size      285, 1780194 req, miss ratio 0.6077, byte miss ratio 0.6077
result/tencentBlock.ns14991.oracleGeneral.zst LRU cache size      857, 1780194 req, miss ratio 0.4670, byte miss ratio 0.4670
result/tencentBlock.ns14991.oracleGeneral.zst LRU cache size     2859, 1780194 req, miss ratio 0.3365, byte miss ratio 0.3365
result/tencentBlock.ns14991.oracleGeneral.zst LRU cache size     8577, 1780194 req, miss ratio 0.2866, byte miss ratio 0.2866
result/tencentBlock.ns14991.oracleGeneral.zst LRU cache size    28591, 1780194 req, miss ratio 0.2370, byte miss ratio 0.2370
result/tencentBlock.ns14991.oracleGeneral.zst LRU cache size    57182, 1780194 req, miss ratio 0.2043, byte miss ratio 0.2043
result/tencentBlock.ns14991.oracleGeneral.zst LRU cache size   114365, 1780194 req, miss ratio 0.1760, byte miss ratio 0.1760
result/tencentBlock.ns14991.oracleGeneral.zst LRU cache size   228731, 1780194 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns14991.oracleGeneral.zst Clock cache size      285, 1780194 req, miss ratio 0.5965, byte miss ratio 0.5965
result/tencentBlock.ns14991.oracleGeneral.zst Clock cache size      857, 1780194 req, miss ratio 0.4640, byte miss ratio 0.4640
result/tencentBlock.ns14991.oracleGeneral.zst Clock cache size     2859, 1780194 req, miss ratio 0.3289, byte miss ratio 0.3289
result/tencentBlock.ns14991.oracleGeneral.zst Clock cache size     8577, 1780194 req, miss ratio 0.2853, byte miss ratio 0.2853
result/tencentBlock.ns14991.oracleGeneral.zst Clock cache size    28591, 1780194 req, miss ratio 0.2386, byte miss ratio 0.2386
result/tencentBlock.ns14991.oracleGeneral.zst Clock cache size    57182, 1780194 req, miss ratio 0.2067, byte miss ratio 0.2067
result/tencentBlock.ns14991.oracleGeneral.zst Clock cache size   114365, 1780194 req, miss ratio 0.1797, byte miss ratio 0.1797
result/tencentBlock.ns14991.oracleGeneral.zst Clock cache size   228731, 1780194 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns14991.oracleGeneral.zst LeCaR cache size      285, 1780194 req, miss ratio 0.5895, byte miss ratio 0.5895
result/tencentBlock.ns14991.oracleGeneral.zst LeCaR cache size      857, 1780194 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns14991.oracleGeneral.zst LeCaR cache size     2859, 1780194 req, miss ratio 0.3142, byte miss ratio 0.3142
result/tencentBlock.ns14991.oracleGeneral.zst LeCaR cache size     8577, 1780194 req, miss ratio 0.2844, byte miss ratio 0.2844
result/tencentBlock.ns14991.oracleGeneral.zst LeCaR cache size    28591, 1780194 req, miss ratio 0.2362, byte miss ratio 0.2362
result/tencentBlock.ns14991.oracleGeneral.zst LeCaR cache size    57182, 1780194 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns14991.oracleGeneral.zst LeCaR cache size   114365, 1780194 req, miss ratio 0.1759, byte miss ratio 0.1759
result/tencentBlock.ns14991.oracleGeneral.zst LeCaR cache size   228731, 1780194 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns14991.oracleGeneral.zst clock2 cache size      285, 1780194 req, miss ratio 0.5936, byte miss ratio 0.5936
result/tencentBlock.ns14991.oracleGeneral.zst clock2 cache size      857, 1780194 req, miss ratio 0.4640, byte miss ratio 0.4640
result/tencentBlock.ns14991.oracleGeneral.zst clock2 cache size     2859, 1780194 req, miss ratio 0.3169, byte miss ratio 0.3169
result/tencentBlock.ns14991.oracleGeneral.zst clock2 cache size     8577, 1780194 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns14991.oracleGeneral.zst clock2 cache size    28591, 1780194 req, miss ratio 0.2402, byte miss ratio 0.2402
result/tencentBlock.ns14991.oracleGeneral.zst clock2 cache size    57182, 1780194 req, miss ratio 0.2093, byte miss ratio 0.2093
result/tencentBlock.ns14991.oracleGeneral.zst clock2 cache size   114365, 1780194 req, miss ratio 0.1806, byte miss ratio 0.1806
result/tencentBlock.ns14991.oracleGeneral.zst clock2 cache size   228731, 1780194 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns14991.oracleGeneral.zst FIFO cache size      285, 1780194 req, miss ratio 0.6866, byte miss ratio 0.6866
result/tencentBlock.ns14991.oracleGeneral.zst FIFO cache size      857, 1780194 req, miss ratio 0.5188, byte miss ratio 0.5188
result/tencentBlock.ns14991.oracleGeneral.zst FIFO cache size     2859, 1780194 req, miss ratio 0.3848, byte miss ratio 0.3848
result/tencentBlock.ns14991.oracleGeneral.zst FIFO cache size     8577, 1780194 req, miss ratio 0.3145, byte miss ratio 0.3145
result/tencentBlock.ns14991.oracleGeneral.zst FIFO cache size    28591, 1780194 req, miss ratio 0.2501, byte miss ratio 0.2501
result/tencentBlock.ns14991.oracleGeneral.zst FIFO cache size    57182, 1780194 req, miss ratio 0.2139, byte miss ratio 0.2139
result/tencentBlock.ns14991.oracleGeneral.zst FIFO cache size   114365, 1780194 req, miss ratio 0.1851, byte miss ratio 0.1851
result/tencentBlock.ns14991.oracleGeneral.zst FIFO cache size   228731, 1780194 req, miss ratio 0.1643, byte miss ratio 0.1643
result/tencentBlock.ns14991.oracleGeneral.zst S3FIFO-1 cache size      285, 1780194 req, miss ratio 0.5563, byte miss ratio 0.5563
result/tencentBlock.ns14991.oracleGeneral.zst S3FIFO-1 cache size      857, 1780194 req, miss ratio 0.4266, byte miss ratio 0.4266
result/tencentBlock.ns14991.oracleGeneral.zst S3FIFO-1 cache size     2859, 1780194 req, miss ratio 0.3026, byte miss ratio 0.3026
result/tencentBlock.ns14991.oracleGeneral.zst S3FIFO-1 cache size     8577, 1780194 req, miss ratio 0.2795, byte miss ratio 0.2795
result/tencentBlock.ns14991.oracleGeneral.zst S3FIFO-1 cache size    28591, 1780194 req, miss ratio 0.2384, byte miss ratio 0.2384
result/tencentBlock.ns14991.oracleGeneral.zst S3FIFO-1 cache size    57182, 1780194 req, miss ratio 0.2093, byte miss ratio 0.2093
result/tencentBlock.ns14991.oracleGeneral.zst S3FIFO-1 cache size   114365, 1780194 req, miss ratio 0.1819, byte miss ratio 0.1819
result/tencentBlock.ns14991.oracleGeneral.zst S3FIFO-1 cache size   228731, 1780194 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns14991.oracleGeneral.zst LIRS cache size      285, 1780194 req, miss ratio 0.5592, byte miss ratio 0.5592
result/tencentBlock.ns14991.oracleGeneral.zst LIRS cache size      857, 1780194 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns14991.oracleGeneral.zst LIRS cache size     2859, 1780194 req, miss ratio 0.3202, byte miss ratio 0.3202
result/tencentBlock.ns14991.oracleGeneral.zst LIRS cache size     8577, 1780194 req, miss ratio 0.2820, byte miss ratio 0.2820
result/tencentBlock.ns14991.oracleGeneral.zst LIRS cache size    28591, 1780194 req, miss ratio 0.2400, byte miss ratio 0.2400
