result/tencentBlock.ns13940.oracleGeneral.zst FIFO cache size      217, 1323889 req, miss ratio 0.4133, byte miss ratio 0.4133
result/tencentBlock.ns13940.oracleGeneral.zst FIFO cache size      653, 1323889 req, miss ratio 0.3786, byte miss ratio 0.3786
result/tencentBlock.ns13940.oracleGeneral.zst FIFO cache size     2177, 1323889 req, miss ratio 0.3652, byte miss ratio 0.3652
result/tencentBlock.ns13940.oracleGeneral.zst FIFO cache size     6533, 1323889 req, miss ratio 0.3607, byte miss ratio 0.3607
result/tencentBlock.ns13940.oracleGeneral.zst FIFO cache size    21778, 1323889 req, miss ratio 0.2939, byte miss ratio 0.2939
result/tencentBlock.ns13940.oracleGeneral.zst FIFO cache size    43557, 1323889 req, miss ratio 0.2490, byte miss ratio 0.2490
result/tencentBlock.ns13940.oracleGeneral.zst FIFO cache size    87114, 1323889 req, miss ratio 0.2048, byte miss ratio 0.2048
result/tencentBlock.ns13940.oracleGeneral.zst FIFO cache size   174228, 1323889 req, miss ratio 0.1760, byte miss ratio 0.1760
result/tencentBlock.ns13940.oracleGeneral.zst LIRS cache size      217, 1323889 req, miss ratio 0.4589, byte miss ratio 0.4589
result/tencentBlock.ns13940.oracleGeneral.zst LIRS cache size      653, 1323889 req, miss ratio 0.3912, byte miss ratio 0.3912
result/tencentBlock.ns13940.oracleGeneral.zst LIRS cache size     2177, 1323889 req, miss ratio 0.3630, byte miss ratio 0.3630
result/tencentBlock.ns13940.oracleGeneral.zst LIRS cache size     6533, 1323889 req, miss ratio 0.3540, byte miss ratio 0.3540
result/tencentBlock.ns13940.oracleGeneral.zst LIRS cache size    21778, 1323889 req, miss ratio 0.2945, byte miss ratio 0.2945
result/tencentBlock.ns13940.oracleGeneral.zst LIRS cache size    43557, 1323889 req, miss ratio 0.2320, byte miss ratio 0.2320
result/tencentBlock.ns13940.oracleGeneral.zst LIRS cache size    87114, 1323889 req, miss ratio 0.1756, byte miss ratio 0.1756
result/tencentBlock.ns13940.oracleGeneral.zst LIRS cache size   174228, 1323889 req, miss ratio 0.1649, byte miss ratio 0.1649
result/tencentBlock.ns13940.oracleGeneral.zst Cacheus cache size      217, 1323889 req, miss ratio 0.3651, byte miss ratio 0.3651
result/tencentBlock.ns13940.oracleGeneral.zst Cacheus cache size      653, 1323889 req, miss ratio 0.3606, byte miss ratio 0.3606
result/tencentBlock.ns13940.oracleGeneral.zst Cacheus cache size     2177, 1323889 req, miss ratio 0.3590, byte miss ratio 0.3590
result/tencentBlock.ns13940.oracleGeneral.zst Cacheus cache size     6533, 1323889 req, miss ratio 0.3561, byte miss ratio 0.3561
result/tencentBlock.ns13940.oracleGeneral.zst Cacheus cache size    21778, 1323889 req, miss ratio 0.2893, byte miss ratio 0.2893
result/tencentBlock.ns13940.oracleGeneral.zst Cacheus cache size    43557, 1323889 req, miss ratio 0.2259, byte miss ratio 0.2259
result/tencentBlock.ns13940.oracleGeneral.zst Cacheus cache size    87114, 1323889 req, miss ratio 0.1812, byte miss ratio 0.1812
result/tencentBlock.ns13940.oracleGeneral.zst Cacheus cache size   174228, 1323889 req, miss ratio 0.1659, byte miss ratio 0.1659
result/tencentBlock.ns13940.oracleGeneral.zst ARC cache size      217, 1323889 req, miss ratio 0.3646, byte miss ratio 0.3646
result/tencentBlock.ns13940.oracleGeneral.zst ARC cache size      653, 1323889 req, miss ratio 0.3608, byte miss ratio 0.3608
result/tencentBlock.ns13940.oracleGeneral.zst ARC cache size     2177, 1323889 req, miss ratio 0.3592, byte miss ratio 0.3592
result/tencentBlock.ns13940.oracleGeneral.zst ARC cache size     6533, 1323889 req, miss ratio 0.3561, byte miss ratio 0.3561
result/tencentBlock.ns13940.oracleGeneral.zst ARC cache size    21778, 1323889 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns13940.oracleGeneral.zst ARC cache size    43557, 1323889 req, miss ratio 0.2314, byte miss ratio 0.2314
