result/tencentBlock.ns15512.oracleGeneral.zst Clock cache size      302, 3525850 req, miss ratio 0.2993, byte miss ratio 0.2993
result/tencentBlock.ns15512.oracleGeneral.zst Clock cache size      908, 3525850 req, miss ratio 0.2763, byte miss ratio 0.2763
result/tencentBlock.ns15512.oracleGeneral.zst Clock cache size     3029, 3525850 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns15512.oracleGeneral.zst Clock cache size     9088, 3525850 req, miss ratio 0.1083, byte miss ratio 0.1083
result/tencentBlock.ns15512.oracleGeneral.zst Clock cache size    30296, 3525850 req, miss ratio 0.1010, byte miss ratio 0.1010
result/tencentBlock.ns15512.oracleGeneral.zst Clock cache size    60592, 3525850 req, miss ratio 0.0958, byte miss ratio 0.0958
result/tencentBlock.ns15512.oracleGeneral.zst Clock cache size   121185, 3525850 req, miss ratio 0.0903, byte miss ratio 0.0903
result/tencentBlock.ns15512.oracleGeneral.zst Clock cache size   242371, 3525850 req, miss ratio 0.0870, byte miss ratio 0.0870
result/tencentBlock.ns15512.oracleGeneral.zst FIFO cache size      302, 3525850 req, miss ratio 0.3059, byte miss ratio 0.3059
result/tencentBlock.ns15512.oracleGeneral.zst FIFO cache size      908, 3525850 req, miss ratio 0.2678, byte miss ratio 0.2678
result/tencentBlock.ns15512.oracleGeneral.zst FIFO cache size     3029, 3525850 req, miss ratio 0.1416, byte miss ratio 0.1416
result/tencentBlock.ns15512.oracleGeneral.zst FIFO cache size     9088, 3525850 req, miss ratio 0.1168, byte miss ratio 0.1168
result/tencentBlock.ns15512.oracleGeneral.zst FIFO cache size    30296, 3525850 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns15512.oracleGeneral.zst FIFO cache size    60592, 3525850 req, miss ratio 0.0964, byte miss ratio 0.0964
result/tencentBlock.ns15512.oracleGeneral.zst FIFO cache size   121185, 3525850 req, miss ratio 0.0912, byte miss ratio 0.0912
result/tencentBlock.ns15512.oracleGeneral.zst FIFO cache size   242371, 3525850 req, miss ratio 0.0876, byte miss ratio 0.0876
result/tencentBlock.ns15512.oracleGeneral.zst LeCaR cache size      302, 3525850 req, miss ratio 0.2982, byte miss ratio 0.2982
result/tencentBlock.ns15512.oracleGeneral.zst LeCaR cache size      908, 3525850 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns15512.oracleGeneral.zst LeCaR cache size     3029, 3525850 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns15512.oracleGeneral.zst LeCaR cache size     9088, 3525850 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns15512.oracleGeneral.zst LeCaR cache size    30296, 3525850 req, miss ratio 0.0977, byte miss ratio 0.0977
result/tencentBlock.ns15512.oracleGeneral.zst LeCaR cache size    60592, 3525850 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns15512.oracleGeneral.zst LeCaR cache size   121185, 3525850 req, miss ratio 0.0876, byte miss ratio 0.0876
result/tencentBlock.ns15512.oracleGeneral.zst LeCaR cache size   242371, 3525850 req, miss ratio 0.0860, byte miss ratio 0.0860
