result/tencentBlock.ns21854.oracleGeneral.zst S3FIFO-1 cache size      252, 1482291 req, miss ratio 0.4549, byte miss ratio 0.4549
result/tencentBlock.ns21854.oracleGeneral.zst S3FIFO-1 cache size      756, 1482291 req, miss ratio 0.4516, byte miss ratio 0.4516
result/tencentBlock.ns21854.oracleGeneral.zst S3FIFO-1 cache size     2521, 1482291 req, miss ratio 0.4501, byte miss ratio 0.4501
result/tencentBlock.ns21854.oracleGeneral.zst S3FIFO-1 cache size     7565, 1482291 req, miss ratio 0.4494, byte miss ratio 0.4494
result/tencentBlock.ns21854.oracleGeneral.zst S3FIFO-1 cache size    25217, 1482291 req, miss ratio 0.3937, byte miss ratio 0.3937
result/tencentBlock.ns21854.oracleGeneral.zst S3FIFO-1 cache size    50435, 1482291 req, miss ratio 0.3202, byte miss ratio 0.3202
result/tencentBlock.ns21854.oracleGeneral.zst S3FIFO-1 cache size   100870, 1482291 req, miss ratio 0.2138, byte miss ratio 0.2138
result/tencentBlock.ns21854.oracleGeneral.zst S3FIFO-1 cache size   201740, 1482291 req, miss ratio 0.1719, byte miss ratio 0.1719
result/tencentBlock.ns21854.oracleGeneral.zst clock2 cache size      252, 1482291 req, miss ratio 0.4585, byte miss ratio 0.4585
result/tencentBlock.ns21854.oracleGeneral.zst clock2 cache size      756, 1482291 req, miss ratio 0.4522, byte miss ratio 0.4522
result/tencentBlock.ns21854.oracleGeneral.zst clock2 cache size     2521, 1482291 req, miss ratio 0.4511, byte miss ratio 0.4511
result/tencentBlock.ns21854.oracleGeneral.zst clock2 cache size     7565, 1482291 req, miss ratio 0.4499, byte miss ratio 0.4499
result/tencentBlock.ns21854.oracleGeneral.zst clock2 cache size    25217, 1482291 req, miss ratio 0.4440, byte miss ratio 0.4440
result/tencentBlock.ns21854.oracleGeneral.zst clock2 cache size    50435, 1482291 req, miss ratio 0.3873, byte miss ratio 0.3873
result/tencentBlock.ns21854.oracleGeneral.zst clock2 cache size   100870, 1482291 req, miss ratio 0.2442, byte miss ratio 0.2442
result/tencentBlock.ns21854.oracleGeneral.zst clock2 cache size   201740, 1482291 req, miss ratio 0.1719, byte miss ratio 0.1719
result/tencentBlock.ns21854.oracleGeneral.zst Cacheus cache size      252, 1482291 req, miss ratio 0.4537, byte miss ratio 0.4537
result/tencentBlock.ns21854.oracleGeneral.zst Cacheus cache size      756, 1482291 req, miss ratio 0.4517, byte miss ratio 0.4517
result/tencentBlock.ns21854.oracleGeneral.zst Cacheus cache size     2521, 1482291 req, miss ratio 0.4503, byte miss ratio 0.4503
result/tencentBlock.ns21854.oracleGeneral.zst Cacheus cache size     7565, 1482291 req, miss ratio 0.4497, byte miss ratio 0.4497
result/tencentBlock.ns21854.oracleGeneral.zst Cacheus cache size    25217, 1482291 req, miss ratio 0.4093, byte miss ratio 0.4093
result/tencentBlock.ns21854.oracleGeneral.zst Cacheus cache size    50435, 1482291 req, miss ratio 0.3361, byte miss ratio 0.3361
result/tencentBlock.ns21854.oracleGeneral.zst Cacheus cache size   100870, 1482291 req, miss ratio 0.2243, byte miss ratio 0.2243
result/tencentBlock.ns21854.oracleGeneral.zst Cacheus cache size   201740, 1482291 req, miss ratio 0.1732, byte miss ratio 0.1732
result/tencentBlock.ns21854.oracleGeneral.zst ARC cache size      252, 1482291 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns21854.oracleGeneral.zst ARC cache size      756, 1482291 req, miss ratio 0.4518, byte miss ratio 0.4518
result/tencentBlock.ns21854.oracleGeneral.zst ARC cache size     2521, 1482291 req, miss ratio 0.4505, byte miss ratio 0.4505
result/tencentBlock.ns21854.oracleGeneral.zst ARC cache size     7565, 1482291 req, miss ratio 0.4499, byte miss ratio 0.4499
result/tencentBlock.ns21854.oracleGeneral.zst ARC cache size    25217, 1482291 req, miss ratio 0.4084, byte miss ratio 0.4084
