result/tencentBlock.ns17668.oracleGeneral.zst LRU cache size      271, 1470615 req, miss ratio 0.6243, byte miss ratio 0.6243
result/tencentBlock.ns17668.oracleGeneral.zst LRU cache size      813, 1470615 req, miss ratio 0.5948, byte miss ratio 0.5948
result/tencentBlock.ns17668.oracleGeneral.zst LRU cache size     2711, 1470615 req, miss ratio 0.5841, byte miss ratio 0.5841
result/tencentBlock.ns17668.oracleGeneral.zst LRU cache size     8133, 1470615 req, miss ratio 0.5802, byte miss ratio 0.5802
result/tencentBlock.ns17668.oracleGeneral.zst LRU cache size    27111, 1470615 req, miss ratio 0.4537, byte miss ratio 0.4537
result/tencentBlock.ns17668.oracleGeneral.zst LRU cache size    54222, 1470615 req, miss ratio 0.2867, byte miss ratio 0.2867
result/tencentBlock.ns17668.oracleGeneral.zst LRU cache size   108445, 1470615 req, miss ratio 0.2045, byte miss ratio 0.2045
result/tencentBlock.ns17668.oracleGeneral.zst LRU cache size   216891, 1470615 req, miss ratio 0.1845, byte miss ratio 0.1845
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-1 cache size      271, 1470615 req, miss ratio 0.6002, byte miss ratio 0.6002
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-1 cache size      813, 1470615 req, miss ratio 0.5901, byte miss ratio 0.5901
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-1 cache size     2711, 1470615 req, miss ratio 0.5847, byte miss ratio 0.5847
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-1 cache size     8133, 1470615 req, miss ratio 0.5583, byte miss ratio 0.5583
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-1 cache size    27111, 1470615 req, miss ratio 0.4049, byte miss ratio 0.4049
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-1 cache size    54222, 1470615 req, miss ratio 0.2743, byte miss ratio 0.2743
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-1 cache size   108445, 1470615 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-1 cache size   216891, 1470615 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns17668.oracleGeneral.zst clock2 cache size      271, 1470615 req, miss ratio 0.6154, byte miss ratio 0.6154
result/tencentBlock.ns17668.oracleGeneral.zst clock2 cache size      813, 1470615 req, miss ratio 0.5903, byte miss ratio 0.5903
result/tencentBlock.ns17668.oracleGeneral.zst clock2 cache size     2711, 1470615 req, miss ratio 0.5840, byte miss ratio 0.5840
result/tencentBlock.ns17668.oracleGeneral.zst clock2 cache size     8133, 1470615 req, miss ratio 0.5805, byte miss ratio 0.5805
result/tencentBlock.ns17668.oracleGeneral.zst clock2 cache size    27111, 1470615 req, miss ratio 0.4591, byte miss ratio 0.4591
result/tencentBlock.ns17668.oracleGeneral.zst clock2 cache size    54222, 1470615 req, miss ratio 0.2964, byte miss ratio 0.2964
result/tencentBlock.ns17668.oracleGeneral.zst clock2 cache size   108445, 1470615 req, miss ratio 0.2080, byte miss ratio 0.2080
result/tencentBlock.ns17668.oracleGeneral.zst clock2 cache size   216891, 1470615 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns17668.oracleGeneral.zst FIFO cache size      271, 1470615 req, miss ratio 0.6585, byte miss ratio 0.6585
result/tencentBlock.ns17668.oracleGeneral.zst FIFO cache size      813, 1470615 req, miss ratio 0.6176, byte miss ratio 0.6176
result/tencentBlock.ns17668.oracleGeneral.zst FIFO cache size     2711, 1470615 req, miss ratio 0.5948, byte miss ratio 0.5948
result/tencentBlock.ns17668.oracleGeneral.zst FIFO cache size     8133, 1470615 req, miss ratio 0.5845, byte miss ratio 0.5845
result/tencentBlock.ns17668.oracleGeneral.zst FIFO cache size    27111, 1470615 req, miss ratio 0.4755, byte miss ratio 0.4755
result/tencentBlock.ns17668.oracleGeneral.zst FIFO cache size    54222, 1470615 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns17668.oracleGeneral.zst FIFO cache size   108445, 1470615 req, miss ratio 0.2473, byte miss ratio 0.2473
result/tencentBlock.ns17668.oracleGeneral.zst FIFO cache size   216891, 1470615 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns17668.oracleGeneral.zst LeCaR cache size      271, 1470615 req, miss ratio 0.6119, byte miss ratio 0.6119
result/tencentBlock.ns17668.oracleGeneral.zst LeCaR cache size      813, 1470615 req, miss ratio 0.5906, byte miss ratio 0.5906
result/tencentBlock.ns17668.oracleGeneral.zst LeCaR cache size     2711, 1470615 req, miss ratio 0.5840, byte miss ratio 0.5840
result/tencentBlock.ns17668.oracleGeneral.zst LeCaR cache size     8133, 1470615 req, miss ratio 0.5801, byte miss ratio 0.5801
result/tencentBlock.ns17668.oracleGeneral.zst LeCaR cache size    27111, 1470615 req, miss ratio 0.4413, byte miss ratio 0.4413
result/tencentBlock.ns17668.oracleGeneral.zst LeCaR cache size    54222, 1470615 req, miss ratio 0.2780, byte miss ratio 0.2780
result/tencentBlock.ns17668.oracleGeneral.zst LeCaR cache size   108445, 1470615 req, miss ratio 0.2029, byte miss ratio 0.2029
result/tencentBlock.ns17668.oracleGeneral.zst LeCaR cache size   216891, 1470615 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns17668.oracleGeneral.zst Cacheus cache size      271, 1470615 req, miss ratio 0.5960, byte miss ratio 0.5960
result/tencentBlock.ns17668.oracleGeneral.zst Cacheus cache size      813, 1470615 req, miss ratio 0.5873, byte miss ratio 0.5873
result/tencentBlock.ns17668.oracleGeneral.zst Cacheus cache size     2711, 1470615 req, miss ratio 0.5830, byte miss ratio 0.5830
result/tencentBlock.ns17668.oracleGeneral.zst Cacheus cache size     8133, 1470615 req, miss ratio 0.5602, byte miss ratio 0.5602
result/tencentBlock.ns17668.oracleGeneral.zst Cacheus cache size    27111, 1470615 req, miss ratio 0.4585, byte miss ratio 0.4585
result/tencentBlock.ns17668.oracleGeneral.zst Cacheus cache size    54222, 1470615 req, miss ratio 0.2876, byte miss ratio 0.2876
result/tencentBlock.ns17668.oracleGeneral.zst Cacheus cache size   108445, 1470615 req, miss ratio 0.2027, byte miss ratio 0.2027
result/tencentBlock.ns17668.oracleGeneral.zst Cacheus cache size   216891, 1470615 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns17668.oracleGeneral.zst LHD cache size      271, 1470615 req, miss ratio 0.6104, byte miss ratio 0.6104
result/tencentBlock.ns17668.oracleGeneral.zst LHD cache size      813, 1470615 req, miss ratio 0.5929, byte miss ratio 0.5929
result/tencentBlock.ns17668.oracleGeneral.zst LHD cache size     2711, 1470615 req, miss ratio 0.5837, byte miss ratio 0.5837
result/tencentBlock.ns17668.oracleGeneral.zst LHD cache size     8133, 1470615 req, miss ratio 0.5642, byte miss ratio 0.5642
result/tencentBlock.ns17668.oracleGeneral.zst LHD cache size    27111, 1470615 req, miss ratio 0.4405, byte miss ratio 0.4405
result/tencentBlock.ns17668.oracleGeneral.zst LHD cache size    54222, 1470615 req, miss ratio 0.2861, byte miss ratio 0.2861
result/tencentBlock.ns17668.oracleGeneral.zst LHD cache size   108445, 1470615 req, miss ratio 0.2052, byte miss ratio 0.2052
result/tencentBlock.ns17668.oracleGeneral.zst LHD cache size   216891, 1470615 req, miss ratio 0.1847, byte miss ratio 0.1847
result/tencentBlock.ns17668.oracleGeneral.zst ARC cache size      271, 1470615 req, miss ratio 0.5951, byte miss ratio 0.5951
result/tencentBlock.ns17668.oracleGeneral.zst ARC cache size      813, 1470615 req, miss ratio 0.5879, byte miss ratio 0.5879
result/tencentBlock.ns17668.oracleGeneral.zst ARC cache size     2711, 1470615 req, miss ratio 0.5831, byte miss ratio 0.5831
result/tencentBlock.ns17668.oracleGeneral.zst ARC cache size     8133, 1470615 req, miss ratio 0.5656, byte miss ratio 0.5656
result/tencentBlock.ns17668.oracleGeneral.zst ARC cache size    27111, 1470615 req, miss ratio 0.4166, byte miss ratio 0.4166
result/tencentBlock.ns17668.oracleGeneral.zst ARC cache size    54222, 1470615 req, miss ratio 0.2713, byte miss ratio 0.2713
result/tencentBlock.ns17668.oracleGeneral.zst ARC cache size   108445, 1470615 req, miss ratio 0.2024, byte miss ratio 0.2024
result/tencentBlock.ns17668.oracleGeneral.zst ARC cache size   216891, 1470615 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns17668.oracleGeneral.zst LIRS cache size      271, 1470615 req, miss ratio 0.6488, byte miss ratio 0.6488
result/tencentBlock.ns17668.oracleGeneral.zst LIRS cache size      813, 1470615 req, miss ratio 0.6312, byte miss ratio 0.6312
result/tencentBlock.ns17668.oracleGeneral.zst LIRS cache size     2711, 1470615 req, miss ratio 0.5920, byte miss ratio 0.5920
result/tencentBlock.ns17668.oracleGeneral.zst LIRS cache size     8133, 1470615 req, miss ratio 0.5626, byte miss ratio 0.5626
result/tencentBlock.ns17668.oracleGeneral.zst LIRS cache size    27111, 1470615 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns17668.oracleGeneral.zst LIRS cache size    54222, 1470615 req, miss ratio 0.2714, byte miss ratio 0.2714
result/tencentBlock.ns17668.oracleGeneral.zst LIRS cache size   108445, 1470615 req, miss ratio 0.2063, byte miss ratio 0.2063
result/tencentBlock.ns17668.oracleGeneral.zst LIRS cache size   216891, 1470615 req, miss ratio 0.1848, byte miss ratio 0.1848
result/tencentBlock.ns17668.oracleGeneral.zst Clock cache size      271, 1470615 req, miss ratio 0.6234, byte miss ratio 0.6234
result/tencentBlock.ns17668.oracleGeneral.zst Clock cache size      813, 1470615 req, miss ratio 0.5919, byte miss ratio 0.5919
result/tencentBlock.ns17668.oracleGeneral.zst Clock cache size     2711, 1470615 req, miss ratio 0.5840, byte miss ratio 0.5840
result/tencentBlock.ns17668.oracleGeneral.zst Clock cache size     8133, 1470615 req, miss ratio 0.5804, byte miss ratio 0.5804
result/tencentBlock.ns17668.oracleGeneral.zst Clock cache size    27111, 1470615 req, miss ratio 0.4543, byte miss ratio 0.4543
result/tencentBlock.ns17668.oracleGeneral.zst Clock cache size    54222, 1470615 req, miss ratio 0.2923, byte miss ratio 0.2923
result/tencentBlock.ns17668.oracleGeneral.zst Clock cache size   108445, 1470615 req, miss ratio 0.2046, byte miss ratio 0.2046
result/tencentBlock.ns17668.oracleGeneral.zst Clock cache size   216891, 1470615 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d-1 cache size      271, 1470615 req, miss ratio 0.5951, byte miss ratio 0.5951
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d-1 cache size      813, 1470615 req, miss ratio 0.5888, byte miss ratio 0.5888
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d-1 cache size     2711, 1470615 req, miss ratio 0.5844, byte miss ratio 0.5844
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d-1 cache size     8133, 1470615 req, miss ratio 0.5583, byte miss ratio 0.5583
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d-1 cache size    27111, 1470615 req, miss ratio 0.4017, byte miss ratio 0.4017
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d-1 cache size    54222, 1470615 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d-1 cache size   108445, 1470615 req, miss ratio 0.2058, byte miss ratio 0.2058
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d-1 cache size   216891, 1470615 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns17668.oracleGeneral.zst LRB cache size      271, 1470615 req, miss ratio 0.6528, byte miss ratio 0.6528
result/tencentBlock.ns17668.oracleGeneral.zst LRB cache size      813, 1470615 req, miss ratio 0.6151, byte miss ratio 0.6151
result/tencentBlock.ns17668.oracleGeneral.zst LRB cache size     2711, 1470615 req, miss ratio 0.5779, byte miss ratio 0.5779
result/tencentBlock.ns17668.oracleGeneral.zst LRB cache size     8133, 1470615 req, miss ratio 0.5406, byte miss ratio 0.5406
result/tencentBlock.ns17668.oracleGeneral.zst LRB cache size    27111, 1470615 req, miss ratio 0.4413, byte miss ratio 0.4413
result/tencentBlock.ns17668.oracleGeneral.zst LRB cache size    54222, 1470615 req, miss ratio 0.3066, byte miss ratio 0.3066
result/tencentBlock.ns17668.oracleGeneral.zst LRB cache size   108445, 1470615 req, miss ratio 0.2134, byte miss ratio 0.2134
result/tencentBlock.ns17668.oracleGeneral.zst LRB cache size   216891, 1470615 req, miss ratio 0.1845, byte miss ratio 0.1845
result/tencentBlock.ns17668.oracleGeneral.zst B-LRU cache size      271, 1470615 req, miss ratio 0.6752, byte miss ratio 0.6752
result/tencentBlock.ns17668.oracleGeneral.zst B-LRU cache size      813, 1470615 req, miss ratio 0.6514, byte miss ratio 0.6514
result/tencentBlock.ns17668.oracleGeneral.zst B-LRU cache size     2711, 1470615 req, miss ratio 0.6447, byte miss ratio 0.6447
result/tencentBlock.ns17668.oracleGeneral.zst B-LRU cache size     8133, 1470615 req, miss ratio 0.6386, byte miss ratio 0.6386
result/tencentBlock.ns17668.oracleGeneral.zst B-LRU cache size    27111, 1470615 req, miss ratio 0.5018, byte miss ratio 0.5018
result/tencentBlock.ns17668.oracleGeneral.zst B-LRU cache size    54222, 1470615 req, miss ratio 0.3414, byte miss ratio 0.3414
result/tencentBlock.ns17668.oracleGeneral.zst B-LRU cache size   108445, 1470615 req, miss ratio 0.3071, byte miss ratio 0.3071
result/tencentBlock.ns17668.oracleGeneral.zst B-LRU cache size   216891, 1470615 req, miss ratio 0.3051, byte miss ratio 0.3051
result/tencentBlock.ns17668.oracleGeneral.zst S4LRU(25:25:25:25) cache size      271, 1470615 req, miss ratio 0.6184, byte miss ratio 0.6184
result/tencentBlock.ns17668.oracleGeneral.zst S4LRU(25:25:25:25) cache size      813, 1470615 req, miss ratio 0.5905, byte miss ratio 0.5905
result/tencentBlock.ns17668.oracleGeneral.zst S4LRU(25:25:25:25) cache size     2711, 1470615 req, miss ratio 0.5846, byte miss ratio 0.5846
result/tencentBlock.ns17668.oracleGeneral.zst S4LRU(25:25:25:25) cache size     8133, 1470615 req, miss ratio 0.5753, byte miss ratio 0.5753
result/tencentBlock.ns17668.oracleGeneral.zst S4LRU(25:25:25:25) cache size    27111, 1470615 req, miss ratio 0.4991, byte miss ratio 0.4991
result/tencentBlock.ns17668.oracleGeneral.zst S4LRU(25:25:25:25) cache size    54222, 1470615 req, miss ratio 0.3215, byte miss ratio 0.3215
result/tencentBlock.ns17668.oracleGeneral.zst S4LRU(25:25:25:25) cache size   108445, 1470615 req, miss ratio 0.2090, byte miss ratio 0.2090
result/tencentBlock.ns17668.oracleGeneral.zst S4LRU(25:25:25:25) cache size   216891, 1470615 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns17668.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      271, 1470615 req, miss ratio 0.6340, byte miss ratio 0.6340
result/tencentBlock.ns17668.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      813, 1470615 req, miss ratio 0.5950, byte miss ratio 0.5950
result/tencentBlock.ns17668.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2711, 1470615 req, miss ratio 0.5856, byte miss ratio 0.5856
result/tencentBlock.ns17668.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     8133, 1470615 req, miss ratio 0.5724, byte miss ratio 0.5724
result/tencentBlock.ns17668.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    27111, 1470615 req, miss ratio 0.4821, byte miss ratio 0.4821
result/tencentBlock.ns17668.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    54222, 1470615 req, miss ratio 0.3567, byte miss ratio 0.3567
result/tencentBlock.ns17668.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   108445, 1470615 req, miss ratio 0.2321, byte miss ratio 0.2321
result/tencentBlock.ns17668.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   216891, 1470615 req, miss ratio 0.1879, byte miss ratio 0.1879
result/tencentBlock.ns17668.oracleGeneral.zst TwoQ cache size      271, 1470615 req, miss ratio 0.6001, byte miss ratio 0.6001
result/tencentBlock.ns17668.oracleGeneral.zst TwoQ cache size      813, 1470615 req, miss ratio 0.5914, byte miss ratio 0.5914
result/tencentBlock.ns17668.oracleGeneral.zst TwoQ cache size     2711, 1470615 req, miss ratio 0.5775, byte miss ratio 0.5775
result/tencentBlock.ns17668.oracleGeneral.zst TwoQ cache size     8133, 1470615 req, miss ratio 0.5603, byte miss ratio 0.5603
result/tencentBlock.ns17668.oracleGeneral.zst TwoQ cache size    27111, 1470615 req, miss ratio 0.4086, byte miss ratio 0.4086
result/tencentBlock.ns17668.oracleGeneral.zst TwoQ cache size    54222, 1470615 req, miss ratio 0.2709, byte miss ratio 0.2709
result/tencentBlock.ns17668.oracleGeneral.zst TwoQ cache size   108445, 1470615 req, miss ratio 0.2357, byte miss ratio 0.2357
result/tencentBlock.ns17668.oracleGeneral.zst TwoQ cache size   216891, 1470615 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO cache size      271, 1470615 req, miss ratio 0.6043, byte miss ratio 0.6043
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO cache size      813, 1470615 req, miss ratio 0.5917, byte miss ratio 0.5917
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO cache size     2711, 1470615 req, miss ratio 0.5846, byte miss ratio 0.5846
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO cache size     8133, 1470615 req, miss ratio 0.5529, byte miss ratio 0.5529
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO cache size    27111, 1470615 req, miss ratio 0.3874, byte miss ratio 0.3874
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO cache size    54222, 1470615 req, miss ratio 0.2685, byte miss ratio 0.2685
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO cache size   108445, 1470615 req, miss ratio 0.2128, byte miss ratio 0.2128
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO cache size   216891, 1470615 req, miss ratio 0.1845, byte miss ratio 0.1845
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d cache size      271, 1470615 req, miss ratio 0.5956, byte miss ratio 0.5956
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d cache size      813, 1470615 req, miss ratio 0.5899, byte miss ratio 0.5899
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d cache size     2711, 1470615 req, miss ratio 0.5841, byte miss ratio 0.5841
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d cache size     8133, 1470615 req, miss ratio 0.5529, byte miss ratio 0.5529
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d cache size    27111, 1470615 req, miss ratio 0.3840, byte miss ratio 0.3840
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d cache size    54222, 1470615 req, miss ratio 0.2697, byte miss ratio 0.2697
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d cache size   108445, 1470615 req, miss ratio 0.2129, byte miss ratio 0.2129
result/tencentBlock.ns17668.oracleGeneral.zst S3FIFO-d cache size   216891, 1470615 req, miss ratio 0.1845, byte miss ratio 0.1845
result/tencentBlock.ns17668.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      271, 1470615 req, miss ratio 0.7057, byte miss ratio 0.7057
result/tencentBlock.ns17668.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      813, 1470615 req, miss ratio 0.6900, byte miss ratio 0.6900
result/tencentBlock.ns17668.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     2711, 1470615 req, miss ratio 0.5939, byte miss ratio 0.5939
