result/tencentBlock.ns2878.oracleGeneral.zst Clock cache size      697, 9734672 req, miss ratio 0.2681, byte miss ratio 0.2681
result/tencentBlock.ns2878.oracleGeneral.zst Clock cache size     2093, 9734672 req, miss ratio 0.2622, byte miss ratio 0.2622
result/tencentBlock.ns2878.oracleGeneral.zst Clock cache size     6979, 9734672 req, miss ratio 0.2563, byte miss ratio 0.2563
result/tencentBlock.ns2878.oracleGeneral.zst Clock cache size    20939, 9734672 req, miss ratio 0.2266, byte miss ratio 0.2266
result/tencentBlock.ns2878.oracleGeneral.zst Clock cache size    69798, 9734672 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns2878.oracleGeneral.zst Clock cache size   139597, 9734672 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns2878.oracleGeneral.zst Clock cache size   279194, 9734672 req, miss ratio 0.0779, byte miss ratio 0.0779
result/tencentBlock.ns2878.oracleGeneral.zst Clock cache size   558388, 9734672 req, miss ratio 0.0732, byte miss ratio 0.0732
result/tencentBlock.ns2878.oracleGeneral.zst LRU cache size      697, 9734672 req, miss ratio 0.2678, byte miss ratio 0.2678
result/tencentBlock.ns2878.oracleGeneral.zst LRU cache size     2093, 9734672 req, miss ratio 0.2614, byte miss ratio 0.2614
result/tencentBlock.ns2878.oracleGeneral.zst LRU cache size     6979, 9734672 req, miss ratio 0.2558, byte miss ratio 0.2558
result/tencentBlock.ns2878.oracleGeneral.zst LRU cache size    20939, 9734672 req, miss ratio 0.2518, byte miss ratio 0.2518
result/tencentBlock.ns2878.oracleGeneral.zst LRU cache size    69798, 9734672 req, miss ratio 0.1264, byte miss ratio 0.1264
result/tencentBlock.ns2878.oracleGeneral.zst LRU cache size   139597, 9734672 req, miss ratio 0.0913, byte miss ratio 0.0913
result/tencentBlock.ns2878.oracleGeneral.zst LRU cache size   279194, 9734672 req, miss ratio 0.0757, byte miss ratio 0.0757
result/tencentBlock.ns2878.oracleGeneral.zst LRU cache size   558388, 9734672 req, miss ratio 0.0752, byte miss ratio 0.0752
result/tencentBlock.ns2878.oracleGeneral.zst LIRS cache size      697, 9734672 req, miss ratio 0.2922, byte miss ratio 0.2922
result/tencentBlock.ns2878.oracleGeneral.zst LIRS cache size     2093, 9734672 req, miss ratio 0.2699, byte miss ratio 0.2699
result/tencentBlock.ns2878.oracleGeneral.zst LIRS cache size     6979, 9734672 req, miss ratio 0.2616, byte miss ratio 0.2616
result/tencentBlock.ns2878.oracleGeneral.zst LIRS cache size    20939, 9734672 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns2878.oracleGeneral.zst LIRS cache size    69798, 9734672 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns2878.oracleGeneral.zst LIRS cache size   139597, 9734672 req, miss ratio 0.1038, byte miss ratio 0.1038
result/tencentBlock.ns2878.oracleGeneral.zst LIRS cache size   279194, 9734672 req, miss ratio 0.0765, byte miss ratio 0.0765
result/tencentBlock.ns2878.oracleGeneral.zst LIRS cache size   558388, 9734672 req, miss ratio 0.0752, byte miss ratio 0.0752
result/tencentBlock.ns2878.oracleGeneral.zst clock2 cache size      697, 9734672 req, miss ratio 0.2703, byte miss ratio 0.2703
result/tencentBlock.ns2878.oracleGeneral.zst clock2 cache size     2093, 9734672 req, miss ratio 0.2622, byte miss ratio 0.2622
result/tencentBlock.ns2878.oracleGeneral.zst clock2 cache size     6979, 9734672 req, miss ratio 0.2586, byte miss ratio 0.2586
result/tencentBlock.ns2878.oracleGeneral.zst clock2 cache size    20939, 9734672 req, miss ratio 0.2134, byte miss ratio 0.2134
result/tencentBlock.ns2878.oracleGeneral.zst clock2 cache size    69798, 9734672 req, miss ratio 0.1430, byte miss ratio 0.1430
result/tencentBlock.ns2878.oracleGeneral.zst clock2 cache size   139597, 9734672 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns2878.oracleGeneral.zst clock2 cache size   279194, 9734672 req, miss ratio 0.0863, byte miss ratio 0.0863
result/tencentBlock.ns2878.oracleGeneral.zst clock2 cache size   558388, 9734672 req, miss ratio 0.0735, byte miss ratio 0.0735
result/tencentBlock.ns2878.oracleGeneral.zst ARC cache size      697, 9734672 req, miss ratio 0.2636, byte miss ratio 0.2636
result/tencentBlock.ns2878.oracleGeneral.zst ARC cache size     2093, 9734672 req, miss ratio 0.2615, byte miss ratio 0.2615
result/tencentBlock.ns2878.oracleGeneral.zst ARC cache size     6979, 9734672 req, miss ratio 0.2559, byte miss ratio 0.2559
result/tencentBlock.ns2878.oracleGeneral.zst ARC cache size    20939, 9734672 req, miss ratio 0.1798, byte miss ratio 0.1798
result/tencentBlock.ns2878.oracleGeneral.zst ARC cache size    69798, 9734672 req, miss ratio 0.1272, byte miss ratio 0.1272
result/tencentBlock.ns2878.oracleGeneral.zst ARC cache size   139597, 9734672 req, miss ratio 0.0982, byte miss ratio 0.0982
result/tencentBlock.ns2878.oracleGeneral.zst ARC cache size   279194, 9734672 req, miss ratio 0.0762, byte miss ratio 0.0762
result/tencentBlock.ns2878.oracleGeneral.zst ARC cache size   558388, 9734672 req, miss ratio 0.0730, byte miss ratio 0.0730
result/tencentBlock.ns2878.oracleGeneral.zst S3FIFO-1 cache size      697, 9734672 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns2878.oracleGeneral.zst S3FIFO-1 cache size     2093, 9734672 req, miss ratio 0.2611, byte miss ratio 0.2611
result/tencentBlock.ns2878.oracleGeneral.zst S3FIFO-1 cache size     6979, 9734672 req, miss ratio 0.2558, byte miss ratio 0.2558
result/tencentBlock.ns2878.oracleGeneral.zst S3FIFO-1 cache size    20939, 9734672 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns2878.oracleGeneral.zst S3FIFO-1 cache size    69798, 9734672 req, miss ratio 0.1181, byte miss ratio 0.1181
result/tencentBlock.ns2878.oracleGeneral.zst S3FIFO-1 cache size   139597, 9734672 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns2878.oracleGeneral.zst S3FIFO-1 cache size   279194, 9734672 req, miss ratio 0.0784, byte miss ratio 0.0784
result/tencentBlock.ns2878.oracleGeneral.zst S3FIFO-1 cache size   558388, 9734672 req, miss ratio 0.0732, byte miss ratio 0.0732
result/tencentBlock.ns2878.oracleGeneral.zst LeCaR cache size      697, 9734672 req, miss ratio 0.2674, byte miss ratio 0.2674
result/tencentBlock.ns2878.oracleGeneral.zst LeCaR cache size     2093, 9734672 req, miss ratio 0.2617, byte miss ratio 0.2617
result/tencentBlock.ns2878.oracleGeneral.zst LeCaR cache size     6979, 9734672 req, miss ratio 0.2558, byte miss ratio 0.2558
result/tencentBlock.ns2878.oracleGeneral.zst LeCaR cache size    20939, 9734672 req, miss ratio 0.1900, byte miss ratio 0.1900
result/tencentBlock.ns2878.oracleGeneral.zst LeCaR cache size    69798, 9734672 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns2878.oracleGeneral.zst LeCaR cache size   139597, 9734672 req, miss ratio 0.0914, byte miss ratio 0.0914
result/tencentBlock.ns2878.oracleGeneral.zst LeCaR cache size   279194, 9734672 req, miss ratio 0.0758, byte miss ratio 0.0758
result/tencentBlock.ns2878.oracleGeneral.zst LeCaR cache size   558388, 9734672 req, miss ratio 0.0744, byte miss ratio 0.0744
result/tencentBlock.ns2878.oracleGeneral.zst FIFO cache size      697, 9734672 req, miss ratio 0.2800, byte miss ratio 0.2800
result/tencentBlock.ns2878.oracleGeneral.zst FIFO cache size     2093, 9734672 req, miss ratio 0.2676, byte miss ratio 0.2676
result/tencentBlock.ns2878.oracleGeneral.zst FIFO cache size     6979, 9734672 req, miss ratio 0.2584, byte miss ratio 0.2584
result/tencentBlock.ns2878.oracleGeneral.zst FIFO cache size    20939, 9734672 req, miss ratio 0.2446, byte miss ratio 0.2446
result/tencentBlock.ns2878.oracleGeneral.zst FIFO cache size    69798, 9734672 req, miss ratio 0.1494, byte miss ratio 0.1494
result/tencentBlock.ns2878.oracleGeneral.zst FIFO cache size   139597, 9734672 req, miss ratio 0.1101, byte miss ratio 0.1101
result/tencentBlock.ns2878.oracleGeneral.zst FIFO cache size   279194, 9734672 req, miss ratio 0.0917, byte miss ratio 0.0917
result/tencentBlock.ns2878.oracleGeneral.zst FIFO cache size   558388, 9734672 req, miss ratio 0.0827, byte miss ratio 0.0827
result/tencentBlock.ns2878.oracleGeneral.zst LHD cache size      697, 9734672 req, miss ratio 0.2690, byte miss ratio 0.2690
result/tencentBlock.ns2878.oracleGeneral.zst LHD cache size     2093, 9734672 req, miss ratio 0.2591, byte miss ratio 0.2591
result/tencentBlock.ns2878.oracleGeneral.zst LHD cache size     6979, 9734672 req, miss ratio 0.2372, byte miss ratio 0.2372
result/tencentBlock.ns2878.oracleGeneral.zst LHD cache size    20939, 9734672 req, miss ratio 0.1840, byte miss ratio 0.1840
result/tencentBlock.ns2878.oracleGeneral.zst LHD cache size    69798, 9734672 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns2878.oracleGeneral.zst LHD cache size   139597, 9734672 req, miss ratio 0.0814, byte miss ratio 0.0814
