result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-1 cache size      228, 3459064 req, miss ratio 0.6703, byte miss ratio 0.6703
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-1 cache size      684, 3459064 req, miss ratio 0.6628, byte miss ratio 0.6628
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-1 cache size     2281, 3459064 req, miss ratio 0.6588, byte miss ratio 0.6588
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-1 cache size     6845, 3459064 req, miss ratio 0.6082, byte miss ratio 0.6082
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-1 cache size    22819, 3459064 req, miss ratio 0.4401, byte miss ratio 0.4401
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-1 cache size    45639, 3459064 req, miss ratio 0.2212, byte miss ratio 0.2212
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-1 cache size    91278, 3459064 req, miss ratio 0.1145, byte miss ratio 0.1145
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-1 cache size   182557, 3459064 req, miss ratio 0.0701, byte miss ratio 0.0701
result/tencentBlock.ns13996.oracleGeneral.zst clock2 cache size      228, 3459064 req, miss ratio 0.6836, byte miss ratio 0.6836
result/tencentBlock.ns13996.oracleGeneral.zst clock2 cache size      684, 3459064 req, miss ratio 0.6653, byte miss ratio 0.6653
result/tencentBlock.ns13996.oracleGeneral.zst clock2 cache size     2281, 3459064 req, miss ratio 0.6609, byte miss ratio 0.6609
result/tencentBlock.ns13996.oracleGeneral.zst clock2 cache size     6845, 3459064 req, miss ratio 0.6580, byte miss ratio 0.6580
result/tencentBlock.ns13996.oracleGeneral.zst clock2 cache size    22819, 3459064 req, miss ratio 0.5307, byte miss ratio 0.5307
result/tencentBlock.ns13996.oracleGeneral.zst clock2 cache size    45639, 3459064 req, miss ratio 0.2740, byte miss ratio 0.2740
result/tencentBlock.ns13996.oracleGeneral.zst clock2 cache size    91278, 3459064 req, miss ratio 0.1358, byte miss ratio 0.1358
result/tencentBlock.ns13996.oracleGeneral.zst clock2 cache size   182557, 3459064 req, miss ratio 0.0691, byte miss ratio 0.0691
result/tencentBlock.ns13996.oracleGeneral.zst LHD cache size      228, 3459064 req, miss ratio 0.6750, byte miss ratio 0.6750
result/tencentBlock.ns13996.oracleGeneral.zst LHD cache size      684, 3459064 req, miss ratio 0.6667, byte miss ratio 0.6667
result/tencentBlock.ns13996.oracleGeneral.zst LHD cache size     2281, 3459064 req, miss ratio 0.6581, byte miss ratio 0.6581
result/tencentBlock.ns13996.oracleGeneral.zst LHD cache size     6845, 3459064 req, miss ratio 0.6325, byte miss ratio 0.6325
result/tencentBlock.ns13996.oracleGeneral.zst LHD cache size    22819, 3459064 req, miss ratio 0.4541, byte miss ratio 0.4541
result/tencentBlock.ns13996.oracleGeneral.zst LHD cache size    45639, 3459064 req, miss ratio 0.2175, byte miss ratio 0.2175
result/tencentBlock.ns13996.oracleGeneral.zst LHD cache size    91278, 3459064 req, miss ratio 0.1069, byte miss ratio 0.1069
result/tencentBlock.ns13996.oracleGeneral.zst LHD cache size   182557, 3459064 req, miss ratio 0.0710, byte miss ratio 0.0710
result/tencentBlock.ns13996.oracleGeneral.zst LRU cache size      228, 3459064 req, miss ratio 0.6930, byte miss ratio 0.6930
result/tencentBlock.ns13996.oracleGeneral.zst LRU cache size      684, 3459064 req, miss ratio 0.6709, byte miss ratio 0.6709
result/tencentBlock.ns13996.oracleGeneral.zst LRU cache size     2281, 3459064 req, miss ratio 0.6615, byte miss ratio 0.6615
result/tencentBlock.ns13996.oracleGeneral.zst LRU cache size     6845, 3459064 req, miss ratio 0.6582, byte miss ratio 0.6582
result/tencentBlock.ns13996.oracleGeneral.zst LRU cache size    22819, 3459064 req, miss ratio 0.5389, byte miss ratio 0.5389
result/tencentBlock.ns13996.oracleGeneral.zst LRU cache size    45639, 3459064 req, miss ratio 0.2513, byte miss ratio 0.2513
result/tencentBlock.ns13996.oracleGeneral.zst LRU cache size    91278, 3459064 req, miss ratio 0.1054, byte miss ratio 0.1054
result/tencentBlock.ns13996.oracleGeneral.zst LRU cache size   182557, 3459064 req, miss ratio 0.0694, byte miss ratio 0.0694
result/tencentBlock.ns13996.oracleGeneral.zst FIFO cache size      228, 3459064 req, miss ratio 0.6990, byte miss ratio 0.6990
result/tencentBlock.ns13996.oracleGeneral.zst FIFO cache size      684, 3459064 req, miss ratio 0.6863, byte miss ratio 0.6863
result/tencentBlock.ns13996.oracleGeneral.zst FIFO cache size     2281, 3459064 req, miss ratio 0.6695, byte miss ratio 0.6695
result/tencentBlock.ns13996.oracleGeneral.zst FIFO cache size     6845, 3459064 req, miss ratio 0.6620, byte miss ratio 0.6620
result/tencentBlock.ns13996.oracleGeneral.zst FIFO cache size    22819, 3459064 req, miss ratio 0.5697, byte miss ratio 0.5697
result/tencentBlock.ns13996.oracleGeneral.zst FIFO cache size    45639, 3459064 req, miss ratio 0.3411, byte miss ratio 0.3411
result/tencentBlock.ns13996.oracleGeneral.zst FIFO cache size    91278, 3459064 req, miss ratio 0.1741, byte miss ratio 0.1741
result/tencentBlock.ns13996.oracleGeneral.zst FIFO cache size   182557, 3459064 req, miss ratio 0.0899, byte miss ratio 0.0899
result/tencentBlock.ns13996.oracleGeneral.zst Clock cache size      228, 3459064 req, miss ratio 0.6920, byte miss ratio 0.6920
result/tencentBlock.ns13996.oracleGeneral.zst Clock cache size      684, 3459064 req, miss ratio 0.6671, byte miss ratio 0.6671
result/tencentBlock.ns13996.oracleGeneral.zst Clock cache size     2281, 3459064 req, miss ratio 0.6612, byte miss ratio 0.6612
result/tencentBlock.ns13996.oracleGeneral.zst Clock cache size     6845, 3459064 req, miss ratio 0.6581, byte miss ratio 0.6581
result/tencentBlock.ns13996.oracleGeneral.zst Clock cache size    22819, 3459064 req, miss ratio 0.5298, byte miss ratio 0.5298
result/tencentBlock.ns13996.oracleGeneral.zst Clock cache size    45639, 3459064 req, miss ratio 0.2597, byte miss ratio 0.2597
result/tencentBlock.ns13996.oracleGeneral.zst Clock cache size    91278, 3459064 req, miss ratio 0.1389, byte miss ratio 0.1389
result/tencentBlock.ns13996.oracleGeneral.zst Clock cache size   182557, 3459064 req, miss ratio 0.0706, byte miss ratio 0.0706
result/tencentBlock.ns13996.oracleGeneral.zst LeCaR cache size      228, 3459064 req, miss ratio 0.6778, byte miss ratio 0.6778
result/tencentBlock.ns13996.oracleGeneral.zst LeCaR cache size      684, 3459064 req, miss ratio 0.6658, byte miss ratio 0.6658
result/tencentBlock.ns13996.oracleGeneral.zst LeCaR cache size     2281, 3459064 req, miss ratio 0.6607, byte miss ratio 0.6607
result/tencentBlock.ns13996.oracleGeneral.zst LeCaR cache size     6845, 3459064 req, miss ratio 0.6422, byte miss ratio 0.6422
result/tencentBlock.ns13996.oracleGeneral.zst LeCaR cache size    22819, 3459064 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns13996.oracleGeneral.zst LeCaR cache size    45639, 3459064 req, miss ratio 0.2376, byte miss ratio 0.2376
result/tencentBlock.ns13996.oracleGeneral.zst LeCaR cache size    91278, 3459064 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns13996.oracleGeneral.zst LeCaR cache size   182557, 3459064 req, miss ratio 0.0694, byte miss ratio 0.0694
result/tencentBlock.ns13996.oracleGeneral.zst LIRS cache size      228, 3459064 req, miss ratio 0.6991, byte miss ratio 0.6991
result/tencentBlock.ns13996.oracleGeneral.zst LIRS cache size      684, 3459064 req, miss ratio 0.6795, byte miss ratio 0.6795
result/tencentBlock.ns13996.oracleGeneral.zst LIRS cache size     2281, 3459064 req, miss ratio 0.6622, byte miss ratio 0.6622
result/tencentBlock.ns13996.oracleGeneral.zst LIRS cache size     6845, 3459064 req, miss ratio 0.6189, byte miss ratio 0.6189
result/tencentBlock.ns13996.oracleGeneral.zst LIRS cache size    22819, 3459064 req, miss ratio 0.4060, byte miss ratio 0.4060
result/tencentBlock.ns13996.oracleGeneral.zst LIRS cache size    45639, 3459064 req, miss ratio 0.2052, byte miss ratio 0.2052
result/tencentBlock.ns13996.oracleGeneral.zst LIRS cache size    91278, 3459064 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns13996.oracleGeneral.zst LIRS cache size   182557, 3459064 req, miss ratio 0.0696, byte miss ratio 0.0696
result/tencentBlock.ns13996.oracleGeneral.zst ARC cache size      228, 3459064 req, miss ratio 0.6665, byte miss ratio 0.6665
result/tencentBlock.ns13996.oracleGeneral.zst ARC cache size      684, 3459064 req, miss ratio 0.6625, byte miss ratio 0.6625
result/tencentBlock.ns13996.oracleGeneral.zst ARC cache size     2281, 3459064 req, miss ratio 0.6594, byte miss ratio 0.6594
result/tencentBlock.ns13996.oracleGeneral.zst ARC cache size     6845, 3459064 req, miss ratio 0.6256, byte miss ratio 0.6256
result/tencentBlock.ns13996.oracleGeneral.zst ARC cache size    22819, 3459064 req, miss ratio 0.4510, byte miss ratio 0.4510
result/tencentBlock.ns13996.oracleGeneral.zst ARC cache size    45639, 3459064 req, miss ratio 0.2355, byte miss ratio 0.2355
result/tencentBlock.ns13996.oracleGeneral.zst ARC cache size    91278, 3459064 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns13996.oracleGeneral.zst ARC cache size   182557, 3459064 req, miss ratio 0.0696, byte miss ratio 0.0696
result/tencentBlock.ns13996.oracleGeneral.zst Cacheus cache size      228, 3459064 req, miss ratio 0.6674, byte miss ratio 0.6674
result/tencentBlock.ns13996.oracleGeneral.zst Cacheus cache size      684, 3459064 req, miss ratio 0.6620, byte miss ratio 0.6620
result/tencentBlock.ns13996.oracleGeneral.zst Cacheus cache size     2281, 3459064 req, miss ratio 0.6589, byte miss ratio 0.6589
result/tencentBlock.ns13996.oracleGeneral.zst Cacheus cache size     6845, 3459064 req, miss ratio 0.6470, byte miss ratio 0.6470
result/tencentBlock.ns13996.oracleGeneral.zst Cacheus cache size    22819, 3459064 req, miss ratio 0.5580, byte miss ratio 0.5580
result/tencentBlock.ns13996.oracleGeneral.zst Cacheus cache size    45639, 3459064 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns13996.oracleGeneral.zst Cacheus cache size    91278, 3459064 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns13996.oracleGeneral.zst Cacheus cache size   182557, 3459064 req, miss ratio 0.0695, byte miss ratio 0.0695
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-d-1 cache size      228, 3459064 req, miss ratio 0.6669, byte miss ratio 0.6669
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-d-1 cache size      684, 3459064 req, miss ratio 0.6612, byte miss ratio 0.6612
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-d-1 cache size     2281, 3459064 req, miss ratio 0.6588, byte miss ratio 0.6588
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-d-1 cache size     6845, 3459064 req, miss ratio 0.6077, byte miss ratio 0.6077
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-d-1 cache size    22819, 3459064 req, miss ratio 0.4303, byte miss ratio 0.4303
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-d-1 cache size    45639, 3459064 req, miss ratio 0.2317, byte miss ratio 0.2317
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-d-1 cache size    91278, 3459064 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns13996.oracleGeneral.zst S3FIFO-d-1 cache size   182557, 3459064 req, miss ratio 0.0701, byte miss ratio 0.0701
result/tencentBlock.ns13996.oracleGeneral.zst LRB cache size      228, 3459064 req, miss ratio 0.7364, byte miss ratio 0.7364
result/tencentBlock.ns13996.oracleGeneral.zst LRB cache size      684, 3459064 req, miss ratio 0.6882, byte miss ratio 0.6882
result/tencentBlock.ns13996.oracleGeneral.zst LRB cache size     2281, 3459064 req, miss ratio 0.6497, byte miss ratio 0.6497
result/tencentBlock.ns13996.oracleGeneral.zst LRB cache size     6845, 3459064 req, miss ratio 0.5864, byte miss ratio 0.5864
result/tencentBlock.ns13996.oracleGeneral.zst LRB cache size    22819, 3459064 req, miss ratio 0.4088, byte miss ratio 0.4088
result/tencentBlock.ns13996.oracleGeneral.zst LRB cache size    45639, 3459064 req, miss ratio 0.1808, byte miss ratio 0.1808
result/tencentBlock.ns13996.oracleGeneral.zst LRB cache size    91278, 3459064 req, miss ratio 0.0948, byte miss ratio 0.0948
result/tencentBlock.ns13996.oracleGeneral.zst LRB cache size   182557, 3459064 req, miss ratio 0.0713, byte miss ratio 0.0713
