result/tencentBlock.ns21981.oracleGeneral.zst LeCaR cache size      253, 1534813 req, miss ratio 0.3448, byte miss ratio 0.3448
result/tencentBlock.ns21981.oracleGeneral.zst LeCaR cache size      761, 1534813 req, miss ratio 0.3388, byte miss ratio 0.3388
result/tencentBlock.ns21981.oracleGeneral.zst LeCaR cache size     2538, 1534813 req, miss ratio 0.3369, byte miss ratio 0.3369
result/tencentBlock.ns21981.oracleGeneral.zst LeCaR cache size     7614, 1534813 req, miss ratio 0.3358, byte miss ratio 0.3358
result/tencentBlock.ns21981.oracleGeneral.zst LeCaR cache size    25380, 1534813 req, miss ratio 0.2667, byte miss ratio 0.2667
result/tencentBlock.ns21981.oracleGeneral.zst LeCaR cache size    50760, 1534813 req, miss ratio 0.2156, byte miss ratio 0.2156
result/tencentBlock.ns21981.oracleGeneral.zst LeCaR cache size   101520, 1534813 req, miss ratio 0.1745, byte miss ratio 0.1745
result/tencentBlock.ns21981.oracleGeneral.zst LeCaR cache size   203040, 1534813 req, miss ratio 0.1661, byte miss ratio 0.1661
result/tencentBlock.ns21981.oracleGeneral.zst FIFO cache size      253, 1534813 req, miss ratio 0.3902, byte miss ratio 0.3902
result/tencentBlock.ns21981.oracleGeneral.zst FIFO cache size      761, 1534813 req, miss ratio 0.3556, byte miss ratio 0.3556
result/tencentBlock.ns21981.oracleGeneral.zst FIFO cache size     2538, 1534813 req, miss ratio 0.3423, byte miss ratio 0.3423
result/tencentBlock.ns21981.oracleGeneral.zst FIFO cache size     7614, 1534813 req, miss ratio 0.3379, byte miss ratio 0.3379
result/tencentBlock.ns21981.oracleGeneral.zst FIFO cache size    25380, 1534813 req, miss ratio 0.2805, byte miss ratio 0.2805
result/tencentBlock.ns21981.oracleGeneral.zst FIFO cache size    50760, 1534813 req, miss ratio 0.2355, byte miss ratio 0.2355
result/tencentBlock.ns21981.oracleGeneral.zst FIFO cache size   101520, 1534813 req, miss ratio 0.1997, byte miss ratio 0.1997
result/tencentBlock.ns21981.oracleGeneral.zst FIFO cache size   203040, 1534813 req, miss ratio 0.1758, byte miss ratio 0.1758
result/tencentBlock.ns21981.oracleGeneral.zst LIRS cache size      253, 1534813 req, miss ratio 0.4420, byte miss ratio 0.4420
result/tencentBlock.ns21981.oracleGeneral.zst LIRS cache size      761, 1534813 req, miss ratio 0.3619, byte miss ratio 0.3619
result/tencentBlock.ns21981.oracleGeneral.zst LIRS cache size     2538, 1534813 req, miss ratio 0.3403, byte miss ratio 0.3403
result/tencentBlock.ns21981.oracleGeneral.zst LIRS cache size     7614, 1534813 req, miss ratio 0.3189, byte miss ratio 0.3189
result/tencentBlock.ns21981.oracleGeneral.zst LIRS cache size    25380, 1534813 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns21981.oracleGeneral.zst LIRS cache size    50760, 1534813 req, miss ratio 0.2217, byte miss ratio 0.2217
result/tencentBlock.ns21981.oracleGeneral.zst LIRS cache size   101520, 1534813 req, miss ratio 0.1773, byte miss ratio 0.1773
result/tencentBlock.ns21981.oracleGeneral.zst LIRS cache size   203040, 1534813 req, miss ratio 0.1663, byte miss ratio 0.1663
result/tencentBlock.ns21981.oracleGeneral.zst S3FIFO-1 cache size      253, 1534813 req, miss ratio 0.3425, byte miss ratio 0.3425
result/tencentBlock.ns21981.oracleGeneral.zst S3FIFO-1 cache size      761, 1534813 req, miss ratio 0.3381, byte miss ratio 0.3381
result/tencentBlock.ns21981.oracleGeneral.zst S3FIFO-1 cache size     2538, 1534813 req, miss ratio 0.3366, byte miss ratio 0.3366
result/tencentBlock.ns21981.oracleGeneral.zst S3FIFO-1 cache size     7614, 1534813 req, miss ratio 0.3183, byte miss ratio 0.3183
result/tencentBlock.ns21981.oracleGeneral.zst S3FIFO-1 cache size    25380, 1534813 req, miss ratio 0.2701, byte miss ratio 0.2701
result/tencentBlock.ns21981.oracleGeneral.zst S3FIFO-1 cache size    50760, 1534813 req, miss ratio 0.2125, byte miss ratio 0.2125
result/tencentBlock.ns21981.oracleGeneral.zst S3FIFO-1 cache size   101520, 1534813 req, miss ratio 0.1796, byte miss ratio 0.1796
result/tencentBlock.ns21981.oracleGeneral.zst S3FIFO-1 cache size   203040, 1534813 req, miss ratio 0.1654, byte miss ratio 0.1654
result/tencentBlock.ns21981.oracleGeneral.zst Cacheus cache size      253, 1534813 req, miss ratio 0.3414, byte miss ratio 0.3414
result/tencentBlock.ns21981.oracleGeneral.zst Cacheus cache size      761, 1534813 req, miss ratio 0.3381, byte miss ratio 0.3381
result/tencentBlock.ns21981.oracleGeneral.zst Cacheus cache size     2538, 1534813 req, miss ratio 0.3366, byte miss ratio 0.3366
result/tencentBlock.ns21981.oracleGeneral.zst Cacheus cache size     7614, 1534813 req, miss ratio 0.3194, byte miss ratio 0.3194
result/tencentBlock.ns21981.oracleGeneral.zst Cacheus cache size    25380, 1534813 req, miss ratio 0.2762, byte miss ratio 0.2762
result/tencentBlock.ns21981.oracleGeneral.zst Cacheus cache size    50760, 1534813 req, miss ratio 0.2345, byte miss ratio 0.2345
result/tencentBlock.ns21981.oracleGeneral.zst Cacheus cache size   101520, 1534813 req, miss ratio 0.1804, byte miss ratio 0.1804
result/tencentBlock.ns21981.oracleGeneral.zst Cacheus cache size   203040, 1534813 req, miss ratio 0.1655, byte miss ratio 0.1655
result/tencentBlock.ns21981.oracleGeneral.zst LRU cache size      253, 1534813 req, miss ratio 0.3457, byte miss ratio 0.3457
result/tencentBlock.ns21981.oracleGeneral.zst LRU cache size      761, 1534813 req, miss ratio 0.3390, byte miss ratio 0.3390
result/tencentBlock.ns21981.oracleGeneral.zst LRU cache size     2538, 1534813 req, miss ratio 0.3369, byte miss ratio 0.3369
result/tencentBlock.ns21981.oracleGeneral.zst LRU cache size     7614, 1534813 req, miss ratio 0.3359, byte miss ratio 0.3359
result/tencentBlock.ns21981.oracleGeneral.zst LRU cache size    25380, 1534813 req, miss ratio 0.2697, byte miss ratio 0.2697
result/tencentBlock.ns21981.oracleGeneral.zst LRU cache size    50760, 1534813 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns21981.oracleGeneral.zst LRU cache size   101520, 1534813 req, miss ratio 0.1750, byte miss ratio 0.1750
result/tencentBlock.ns21981.oracleGeneral.zst LRU cache size   203040, 1534813 req, miss ratio 0.1661, byte miss ratio 0.1661
