result/tencentBlock.ns16430.oracleGeneral.zst S3FIFO-1 cache size      190, 1298768 req, miss ratio 0.3423, byte miss ratio 0.3423
result/tencentBlock.ns16430.oracleGeneral.zst S3FIFO-1 cache size      571, 1298768 req, miss ratio 0.3382, byte miss ratio 0.3382
result/tencentBlock.ns16430.oracleGeneral.zst S3FIFO-1 cache size     1906, 1298768 req, miss ratio 0.3361, byte miss ratio 0.3361
result/tencentBlock.ns16430.oracleGeneral.zst S3FIFO-1 cache size     5718, 1298768 req, miss ratio 0.3344, byte miss ratio 0.3344
result/tencentBlock.ns16430.oracleGeneral.zst S3FIFO-1 cache size    19062, 1298768 req, miss ratio 0.2756, byte miss ratio 0.2756
result/tencentBlock.ns16430.oracleGeneral.zst S3FIFO-1 cache size    38124, 1298768 req, miss ratio 0.2139, byte miss ratio 0.2139
result/tencentBlock.ns16430.oracleGeneral.zst S3FIFO-1 cache size    76249, 1298768 req, miss ratio 0.1632, byte miss ratio 0.1632
result/tencentBlock.ns16430.oracleGeneral.zst S3FIFO-1 cache size   152499, 1298768 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns16430.oracleGeneral.zst clock2 cache size      190, 1298768 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns16430.oracleGeneral.zst clock2 cache size      571, 1298768 req, miss ratio 0.3389, byte miss ratio 0.3389
result/tencentBlock.ns16430.oracleGeneral.zst clock2 cache size     1906, 1298768 req, miss ratio 0.3372, byte miss ratio 0.3372
result/tencentBlock.ns16430.oracleGeneral.zst clock2 cache size     5718, 1298768 req, miss ratio 0.3358, byte miss ratio 0.3358
result/tencentBlock.ns16430.oracleGeneral.zst clock2 cache size    19062, 1298768 req, miss ratio 0.2909, byte miss ratio 0.2909
result/tencentBlock.ns16430.oracleGeneral.zst clock2 cache size    38124, 1298768 req, miss ratio 0.2477, byte miss ratio 0.2477
result/tencentBlock.ns16430.oracleGeneral.zst clock2 cache size    76249, 1298768 req, miss ratio 0.1740, byte miss ratio 0.1740
result/tencentBlock.ns16430.oracleGeneral.zst clock2 cache size   152499, 1298768 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns16430.oracleGeneral.zst ARC cache size      190, 1298768 req, miss ratio 0.3411, byte miss ratio 0.3411
