result/tencentBlock.ns20664.oracleGeneral.zst clock2 cache size      328, 2352047 req, miss ratio 0.5794, byte miss ratio 0.5794
result/tencentBlock.ns20664.oracleGeneral.zst clock2 cache size      985, 2352047 req, miss ratio 0.5391, byte miss ratio 0.5391
result/tencentBlock.ns20664.oracleGeneral.zst clock2 cache size     3283, 2352047 req, miss ratio 0.4852, byte miss ratio 0.4852
result/tencentBlock.ns20664.oracleGeneral.zst clock2 cache size     9850, 2352047 req, miss ratio 0.4536, byte miss ratio 0.4536
result/tencentBlock.ns20664.oracleGeneral.zst clock2 cache size    32834, 2352047 req, miss ratio 0.4161, byte miss ratio 0.4161
result/tencentBlock.ns20664.oracleGeneral.zst clock2 cache size    65668, 2352047 req, miss ratio 0.3671, byte miss ratio 0.3671
result/tencentBlock.ns20664.oracleGeneral.zst clock2 cache size   131337, 2352047 req, miss ratio 0.2466, byte miss ratio 0.2466
result/tencentBlock.ns20664.oracleGeneral.zst clock2 cache size   262675, 2352047 req, miss ratio 0.1405, byte miss ratio 0.1405
result/tencentBlock.ns20664.oracleGeneral.zst LIRS cache size      328, 2352047 req, miss ratio 0.6210, byte miss ratio 0.6210
result/tencentBlock.ns20664.oracleGeneral.zst LIRS cache size      985, 2352047 req, miss ratio 0.5364, byte miss ratio 0.5364
result/tencentBlock.ns20664.oracleGeneral.zst LIRS cache size     3283, 2352047 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns20664.oracleGeneral.zst LIRS cache size     9850, 2352047 req, miss ratio 0.4586, byte miss ratio 0.4586
result/tencentBlock.ns20664.oracleGeneral.zst LIRS cache size    32834, 2352047 req, miss ratio 0.3886, byte miss ratio 0.3886
result/tencentBlock.ns20664.oracleGeneral.zst LIRS cache size    65668, 2352047 req, miss ratio 0.3060, byte miss ratio 0.3060
result/tencentBlock.ns20664.oracleGeneral.zst LIRS cache size   131337, 2352047 req, miss ratio 0.1793, byte miss ratio 0.1793
result/tencentBlock.ns20664.oracleGeneral.zst LIRS cache size   262675, 2352047 req, miss ratio 0.1412, byte miss ratio 0.1412
result/tencentBlock.ns20664.oracleGeneral.zst ARC cache size      328, 2352047 req, miss ratio 0.5600, byte miss ratio 0.5600
result/tencentBlock.ns20664.oracleGeneral.zst ARC cache size      985, 2352047 req, miss ratio 0.5264, byte miss ratio 0.5264
result/tencentBlock.ns20664.oracleGeneral.zst ARC cache size     3283, 2352047 req, miss ratio 0.4825, byte miss ratio 0.4825
result/tencentBlock.ns20664.oracleGeneral.zst ARC cache size     9850, 2352047 req, miss ratio 0.4561, byte miss ratio 0.4561
result/tencentBlock.ns20664.oracleGeneral.zst ARC cache size    32834, 2352047 req, miss ratio 0.3920, byte miss ratio 0.3920
result/tencentBlock.ns20664.oracleGeneral.zst ARC cache size    65668, 2352047 req, miss ratio 0.3507, byte miss ratio 0.3507
result/tencentBlock.ns20664.oracleGeneral.zst ARC cache size   131337, 2352047 req, miss ratio 0.1791, byte miss ratio 0.1791
result/tencentBlock.ns20664.oracleGeneral.zst ARC cache size   262675, 2352047 req, miss ratio 0.1407, byte miss ratio 0.1407
result/tencentBlock.ns20664.oracleGeneral.zst FIFO cache size      328, 2352047 req, miss ratio 0.6094, byte miss ratio 0.6094
result/tencentBlock.ns20664.oracleGeneral.zst FIFO cache size      985, 2352047 req, miss ratio 0.5606, byte miss ratio 0.5606
result/tencentBlock.ns20664.oracleGeneral.zst FIFO cache size     3283, 2352047 req, miss ratio 0.4993, byte miss ratio 0.4993
result/tencentBlock.ns20664.oracleGeneral.zst FIFO cache size     9850, 2352047 req, miss ratio 0.4580, byte miss ratio 0.4580
result/tencentBlock.ns20664.oracleGeneral.zst FIFO cache size    32834, 2352047 req, miss ratio 0.4146, byte miss ratio 0.4146
result/tencentBlock.ns20664.oracleGeneral.zst FIFO cache size    65668, 2352047 req, miss ratio 0.3733, byte miss ratio 0.3733
