result/tencentBlock.ns15298.oracleGeneral.zst LeCaR cache size      216, 1375224 req, miss ratio 0.5306, byte miss ratio 0.5306
result/tencentBlock.ns15298.oracleGeneral.zst LeCaR cache size      650, 1375224 req, miss ratio 0.5192, byte miss ratio 0.5192
result/tencentBlock.ns15298.oracleGeneral.zst LeCaR cache size     2167, 1375224 req, miss ratio 0.5140, byte miss ratio 0.5140
result/tencentBlock.ns15298.oracleGeneral.zst LeCaR cache size     6503, 1375224 req, miss ratio 0.4568, byte miss ratio 0.4568
result/tencentBlock.ns15298.oracleGeneral.zst LeCaR cache size    21678, 1375224 req, miss ratio 0.3000, byte miss ratio 0.3000
result/tencentBlock.ns15298.oracleGeneral.zst LeCaR cache size    43356, 1375224 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns15298.oracleGeneral.zst LeCaR cache size    86712, 1375224 req, miss ratio 0.1646, byte miss ratio 0.1646
result/tencentBlock.ns15298.oracleGeneral.zst LeCaR cache size   173424, 1375224 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns15298.oracleGeneral.zst FIFO cache size      216, 1375224 req, miss ratio 0.6533, byte miss ratio 0.6533
result/tencentBlock.ns15298.oracleGeneral.zst FIFO cache size      650, 1375224 req, miss ratio 0.5628, byte miss ratio 0.5628
result/tencentBlock.ns15298.oracleGeneral.zst FIFO cache size     2167, 1375224 req, miss ratio 0.5290, byte miss ratio 0.5290
result/tencentBlock.ns15298.oracleGeneral.zst FIFO cache size     6503, 1375224 req, miss ratio 0.4733, byte miss ratio 0.4733
result/tencentBlock.ns15298.oracleGeneral.zst FIFO cache size    21678, 1375224 req, miss ratio 0.3769, byte miss ratio 0.3769
result/tencentBlock.ns15298.oracleGeneral.zst FIFO cache size    43356, 1375224 req, miss ratio 0.2736, byte miss ratio 0.2736
result/tencentBlock.ns15298.oracleGeneral.zst FIFO cache size    86712, 1375224 req, miss ratio 0.2118, byte miss ratio 0.2118
result/tencentBlock.ns15298.oracleGeneral.zst FIFO cache size   173424, 1375224 req, miss ratio 0.1759, byte miss ratio 0.1759
result/tencentBlock.ns15298.oracleGeneral.zst Clock cache size      216, 1375224 req, miss ratio 0.5348, byte miss ratio 0.5348
result/tencentBlock.ns15298.oracleGeneral.zst Clock cache size      650, 1375224 req, miss ratio 0.5194, byte miss ratio 0.5194
result/tencentBlock.ns15298.oracleGeneral.zst Clock cache size     2167, 1375224 req, miss ratio 0.5142, byte miss ratio 0.5142
result/tencentBlock.ns15298.oracleGeneral.zst Clock cache size     6503, 1375224 req, miss ratio 0.4522, byte miss ratio 0.4522
result/tencentBlock.ns15298.oracleGeneral.zst Clock cache size    21678, 1375224 req, miss ratio 0.3277, byte miss ratio 0.3277
result/tencentBlock.ns15298.oracleGeneral.zst Clock cache size    43356, 1375224 req, miss ratio 0.2921, byte miss ratio 0.2921
result/tencentBlock.ns15298.oracleGeneral.zst Clock cache size    86712, 1375224 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns15298.oracleGeneral.zst Clock cache size   173424, 1375224 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns15298.oracleGeneral.zst LIRS cache size      216, 1375224 req, miss ratio 0.5434, byte miss ratio 0.5434
result/tencentBlock.ns15298.oracleGeneral.zst LIRS cache size      650, 1375224 req, miss ratio 0.5347, byte miss ratio 0.5347
result/tencentBlock.ns15298.oracleGeneral.zst LIRS cache size     2167, 1375224 req, miss ratio 0.5241, byte miss ratio 0.5241
result/tencentBlock.ns15298.oracleGeneral.zst LIRS cache size     6503, 1375224 req, miss ratio 0.3901, byte miss ratio 0.3901
result/tencentBlock.ns15298.oracleGeneral.zst LIRS cache size    21678, 1375224 req, miss ratio 0.2771, byte miss ratio 0.2771
result/tencentBlock.ns15298.oracleGeneral.zst LIRS cache size    43356, 1375224 req, miss ratio 0.1948, byte miss ratio 0.1948
result/tencentBlock.ns15298.oracleGeneral.zst LIRS cache size    86712, 1375224 req, miss ratio 0.1611, byte miss ratio 0.1611
result/tencentBlock.ns15298.oracleGeneral.zst LIRS cache size   173424, 1375224 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns15298.oracleGeneral.zst S3FIFO-1 cache size      216, 1375224 req, miss ratio 0.5388, byte miss ratio 0.5388
result/tencentBlock.ns15298.oracleGeneral.zst S3FIFO-1 cache size      650, 1375224 req, miss ratio 0.5163, byte miss ratio 0.5163
result/tencentBlock.ns15298.oracleGeneral.zst S3FIFO-1 cache size     2167, 1375224 req, miss ratio 0.5013, byte miss ratio 0.5013
result/tencentBlock.ns15298.oracleGeneral.zst S3FIFO-1 cache size     6503, 1375224 req, miss ratio 0.3866, byte miss ratio 0.3866
result/tencentBlock.ns15298.oracleGeneral.zst S3FIFO-1 cache size    21678, 1375224 req, miss ratio 0.2915, byte miss ratio 0.2915
result/tencentBlock.ns15298.oracleGeneral.zst S3FIFO-1 cache size    43356, 1375224 req, miss ratio 0.2126, byte miss ratio 0.2126
result/tencentBlock.ns15298.oracleGeneral.zst S3FIFO-1 cache size    86712, 1375224 req, miss ratio 0.1619, byte miss ratio 0.1619
result/tencentBlock.ns15298.oracleGeneral.zst S3FIFO-1 cache size   173424, 1375224 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns15298.oracleGeneral.zst LRU cache size      216, 1375224 req, miss ratio 0.5407, byte miss ratio 0.5407
result/tencentBlock.ns15298.oracleGeneral.zst LRU cache size      650, 1375224 req, miss ratio 0.5198, byte miss ratio 0.5198
result/tencentBlock.ns15298.oracleGeneral.zst LRU cache size     2167, 1375224 req, miss ratio 0.5144, byte miss ratio 0.5144
result/tencentBlock.ns15298.oracleGeneral.zst LRU cache size     6503, 1375224 req, miss ratio 0.4591, byte miss ratio 0.4591
result/tencentBlock.ns15298.oracleGeneral.zst LRU cache size    21678, 1375224 req, miss ratio 0.3396, byte miss ratio 0.3396
