result/tencentBlock.ns3603.oracleGeneral.zst LIRS cache size      159, 3103439 req, miss ratio 0.4831, byte miss ratio 0.4831
result/tencentBlock.ns3603.oracleGeneral.zst LIRS cache size      479, 3103439 req, miss ratio 0.4519, byte miss ratio 0.4519
result/tencentBlock.ns3603.oracleGeneral.zst LIRS cache size     1597, 3103439 req, miss ratio 0.4186, byte miss ratio 0.4186
result/tencentBlock.ns3603.oracleGeneral.zst LIRS cache size     4793, 3103439 req, miss ratio 0.4152, byte miss ratio 0.4152
result/tencentBlock.ns3603.oracleGeneral.zst LIRS cache size    15977, 3103439 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns3603.oracleGeneral.zst LIRS cache size    31954, 3103439 req, miss ratio 0.2304, byte miss ratio 0.2304
result/tencentBlock.ns3603.oracleGeneral.zst LIRS cache size    63909, 3103439 req, miss ratio 0.1512, byte miss ratio 0.1512
result/tencentBlock.ns3603.oracleGeneral.zst LIRS cache size   127819, 3103439 req, miss ratio 0.0593, byte miss ratio 0.0593
result/tencentBlock.ns3603.oracleGeneral.zst ARC cache size      159, 3103439 req, miss ratio 0.4372, byte miss ratio 0.4372
result/tencentBlock.ns3603.oracleGeneral.zst ARC cache size      479, 3103439 req, miss ratio 0.4213, byte miss ratio 0.4213
result/tencentBlock.ns3603.oracleGeneral.zst ARC cache size     1597, 3103439 req, miss ratio 0.4169, byte miss ratio 0.4169
result/tencentBlock.ns3603.oracleGeneral.zst ARC cache size     4793, 3103439 req, miss ratio 0.4166, byte miss ratio 0.4166
result/tencentBlock.ns3603.oracleGeneral.zst ARC cache size    15977, 3103439 req, miss ratio 0.3647, byte miss ratio 0.3647
result/tencentBlock.ns3603.oracleGeneral.zst ARC cache size    31954, 3103439 req, miss ratio 0.2720, byte miss ratio 0.2720
result/tencentBlock.ns3603.oracleGeneral.zst ARC cache size    63909, 3103439 req, miss ratio 0.1470, byte miss ratio 0.1470
result/tencentBlock.ns3603.oracleGeneral.zst ARC cache size   127819, 3103439 req, miss ratio 0.0595, byte miss ratio 0.0595
result/tencentBlock.ns3603.oracleGeneral.zst FIFO cache size      159, 3103439 req, miss ratio 0.5168, byte miss ratio 0.5168
result/tencentBlock.ns3603.oracleGeneral.zst FIFO cache size      479, 3103439 req, miss ratio 0.4584, byte miss ratio 0.4584
result/tencentBlock.ns3603.oracleGeneral.zst FIFO cache size     1597, 3103439 req, miss ratio 0.4322, byte miss ratio 0.4322
result/tencentBlock.ns3603.oracleGeneral.zst FIFO cache size     4793, 3103439 req, miss ratio 0.4223, byte miss ratio 0.4223
result/tencentBlock.ns3603.oracleGeneral.zst FIFO cache size    15977, 3103439 req, miss ratio 0.3570, byte miss ratio 0.3570
result/tencentBlock.ns3603.oracleGeneral.zst FIFO cache size    31954, 3103439 req, miss ratio 0.2960, byte miss ratio 0.2960
result/tencentBlock.ns3603.oracleGeneral.zst FIFO cache size    63909, 3103439 req, miss ratio 0.1635, byte miss ratio 0.1635
result/tencentBlock.ns3603.oracleGeneral.zst FIFO cache size   127819, 3103439 req, miss ratio 0.0770, byte miss ratio 0.0770
result/tencentBlock.ns3603.oracleGeneral.zst LHD cache size      159, 3103439 req, miss ratio 0.4410, byte miss ratio 0.4410
result/tencentBlock.ns3603.oracleGeneral.zst LHD cache size      479, 3103439 req, miss ratio 0.4271, byte miss ratio 0.4271
result/tencentBlock.ns3603.oracleGeneral.zst LHD cache size     1597, 3103439 req, miss ratio 0.4184, byte miss ratio 0.4184
result/tencentBlock.ns3603.oracleGeneral.zst LHD cache size     4793, 3103439 req, miss ratio 0.4078, byte miss ratio 0.4078
result/tencentBlock.ns3603.oracleGeneral.zst LHD cache size    15977, 3103439 req, miss ratio 0.3441, byte miss ratio 0.3441
result/tencentBlock.ns3603.oracleGeneral.zst LHD cache size    31954, 3103439 req, miss ratio 0.2354, byte miss ratio 0.2354
result/tencentBlock.ns3603.oracleGeneral.zst LHD cache size    63909, 3103439 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns3603.oracleGeneral.zst LHD cache size   127819, 3103439 req, miss ratio 0.0575, byte miss ratio 0.0575
result/tencentBlock.ns3603.oracleGeneral.zst LRU cache size      159, 3103439 req, miss ratio 0.4569, byte miss ratio 0.4569
result/tencentBlock.ns3603.oracleGeneral.zst LRU cache size      479, 3103439 req, miss ratio 0.4275, byte miss ratio 0.4275
result/tencentBlock.ns3603.oracleGeneral.zst LRU cache size     1597, 3103439 req, miss ratio 0.4207, byte miss ratio 0.4207
result/tencentBlock.ns3603.oracleGeneral.zst LRU cache size     4793, 3103439 req, miss ratio 0.4170, byte miss ratio 0.4170
result/tencentBlock.ns3603.oracleGeneral.zst LRU cache size    15977, 3103439 req, miss ratio 0.3709, byte miss ratio 0.3709
result/tencentBlock.ns3603.oracleGeneral.zst LRU cache size    31954, 3103439 req, miss ratio 0.2648, byte miss ratio 0.2648
result/tencentBlock.ns3603.oracleGeneral.zst LRU cache size    63909, 3103439 req, miss ratio 0.1461, byte miss ratio 0.1461
result/tencentBlock.ns3603.oracleGeneral.zst LRU cache size   127819, 3103439 req, miss ratio 0.0592, byte miss ratio 0.0592
result/tencentBlock.ns3603.oracleGeneral.zst Clock cache size      159, 3103439 req, miss ratio 0.4500, byte miss ratio 0.4500
result/tencentBlock.ns3603.oracleGeneral.zst Clock cache size      479, 3103439 req, miss ratio 0.4269, byte miss ratio 0.4269
result/tencentBlock.ns3603.oracleGeneral.zst Clock cache size     1597, 3103439 req, miss ratio 0.4201, byte miss ratio 0.4201
result/tencentBlock.ns3603.oracleGeneral.zst Clock cache size     4793, 3103439 req, miss ratio 0.4168, byte miss ratio 0.4168
result/tencentBlock.ns3603.oracleGeneral.zst Clock cache size    15977, 3103439 req, miss ratio 0.3926, byte miss ratio 0.3926
result/tencentBlock.ns3603.oracleGeneral.zst Clock cache size    31954, 3103439 req, miss ratio 0.2803, byte miss ratio 0.2803
result/tencentBlock.ns3603.oracleGeneral.zst Clock cache size    63909, 3103439 req, miss ratio 0.1648, byte miss ratio 0.1648
result/tencentBlock.ns3603.oracleGeneral.zst Clock cache size   127819, 3103439 req, miss ratio 0.0634, byte miss ratio 0.0634
result/tencentBlock.ns3603.oracleGeneral.zst clock2 cache size      159, 3103439 req, miss ratio 0.4555, byte miss ratio 0.4555
result/tencentBlock.ns3603.oracleGeneral.zst clock2 cache size      479, 3103439 req, miss ratio 0.4275, byte miss ratio 0.4275
result/tencentBlock.ns3603.oracleGeneral.zst clock2 cache size     1597, 3103439 req, miss ratio 0.4197, byte miss ratio 0.4197
result/tencentBlock.ns3603.oracleGeneral.zst clock2 cache size     4793, 3103439 req, miss ratio 0.4166, byte miss ratio 0.4166
result/tencentBlock.ns3603.oracleGeneral.zst clock2 cache size    15977, 3103439 req, miss ratio 0.4141, byte miss ratio 0.4141
result/tencentBlock.ns3603.oracleGeneral.zst clock2 cache size    31954, 3103439 req, miss ratio 0.3010, byte miss ratio 0.3010
result/tencentBlock.ns3603.oracleGeneral.zst clock2 cache size    63909, 3103439 req, miss ratio 0.1619, byte miss ratio 0.1619
result/tencentBlock.ns3603.oracleGeneral.zst clock2 cache size   127819, 3103439 req, miss ratio 0.0584, byte miss ratio 0.0584
result/tencentBlock.ns3603.oracleGeneral.zst Cacheus cache size      159, 3103439 req, miss ratio 0.4319, byte miss ratio 0.4319
result/tencentBlock.ns3603.oracleGeneral.zst Cacheus cache size      479, 3103439 req, miss ratio 0.4222, byte miss ratio 0.4222
result/tencentBlock.ns3603.oracleGeneral.zst Cacheus cache size     1597, 3103439 req, miss ratio 0.4169, byte miss ratio 0.4169
