result/tencentBlock.ns10698.oracleGeneral.zst LRU cache size      120, 1440323 req, miss ratio 0.4421, byte miss ratio 0.4421
result/tencentBlock.ns10698.oracleGeneral.zst LRU cache size      361, 1440323 req, miss ratio 0.3804, byte miss ratio 0.3804
result/tencentBlock.ns10698.oracleGeneral.zst LRU cache size     1204, 1440323 req, miss ratio 0.3343, byte miss ratio 0.3343
result/tencentBlock.ns10698.oracleGeneral.zst LRU cache size     3612, 1440323 req, miss ratio 0.2846, byte miss ratio 0.2846
result/tencentBlock.ns10698.oracleGeneral.zst LRU cache size    12042, 1440323 req, miss ratio 0.2587, byte miss ratio 0.2587
result/tencentBlock.ns10698.oracleGeneral.zst LRU cache size    24084, 1440323 req, miss ratio 0.2307, byte miss ratio 0.2307
result/tencentBlock.ns10698.oracleGeneral.zst LRU cache size    48168, 1440323 req, miss ratio 0.1193, byte miss ratio 0.1193
result/tencentBlock.ns10698.oracleGeneral.zst LRU cache size    96336, 1440323 req, miss ratio 0.0840, byte miss ratio 0.0840
result/tencentBlock.ns10698.oracleGeneral.zst FIFO cache size      120, 1440323 req, miss ratio 0.4820, byte miss ratio 0.4820
result/tencentBlock.ns10698.oracleGeneral.zst FIFO cache size      361, 1440323 req, miss ratio 0.4051, byte miss ratio 0.4051
result/tencentBlock.ns10698.oracleGeneral.zst FIFO cache size     1204, 1440323 req, miss ratio 0.3472, byte miss ratio 0.3472
result/tencentBlock.ns10698.oracleGeneral.zst FIFO cache size     3612, 1440323 req, miss ratio 0.2905, byte miss ratio 0.2905
result/tencentBlock.ns10698.oracleGeneral.zst FIFO cache size    12042, 1440323 req, miss ratio 0.2608, byte miss ratio 0.2608
result/tencentBlock.ns10698.oracleGeneral.zst FIFO cache size    24084, 1440323 req, miss ratio 0.2340, byte miss ratio 0.2340
result/tencentBlock.ns10698.oracleGeneral.zst FIFO cache size    48168, 1440323 req, miss ratio 0.1438, byte miss ratio 0.1438
result/tencentBlock.ns10698.oracleGeneral.zst FIFO cache size    96336, 1440323 req, miss ratio 0.0909, byte miss ratio 0.0909
result/tencentBlock.ns10698.oracleGeneral.zst S3FIFO-1 cache size      120, 1440323 req, miss ratio 0.4036, byte miss ratio 0.4036
result/tencentBlock.ns10698.oracleGeneral.zst S3FIFO-1 cache size      361, 1440323 req, miss ratio 0.3733, byte miss ratio 0.3733
result/tencentBlock.ns10698.oracleGeneral.zst S3FIFO-1 cache size     1204, 1440323 req, miss ratio 0.3416, byte miss ratio 0.3416
result/tencentBlock.ns10698.oracleGeneral.zst S3FIFO-1 cache size     3612, 1440323 req, miss ratio 0.3170, byte miss ratio 0.3170
result/tencentBlock.ns10698.oracleGeneral.zst S3FIFO-1 cache size    12042, 1440323 req, miss ratio 0.2624, byte miss ratio 0.2624
result/tencentBlock.ns10698.oracleGeneral.zst S3FIFO-1 cache size    24084, 1440323 req, miss ratio 0.1927, byte miss ratio 0.1927
result/tencentBlock.ns10698.oracleGeneral.zst S3FIFO-1 cache size    48168, 1440323 req, miss ratio 0.1070, byte miss ratio 0.1070
result/tencentBlock.ns10698.oracleGeneral.zst S3FIFO-1 cache size    96336, 1440323 req, miss ratio 0.0839, byte miss ratio 0.0839
result/tencentBlock.ns10698.oracleGeneral.zst ARC cache size      120, 1440323 req, miss ratio 0.4074, byte miss ratio 0.4074
result/tencentBlock.ns10698.oracleGeneral.zst ARC cache size      361, 1440323 req, miss ratio 0.3713, byte miss ratio 0.3713
result/tencentBlock.ns10698.oracleGeneral.zst ARC cache size     1204, 1440323 req, miss ratio 0.3350, byte miss ratio 0.3350
result/tencentBlock.ns10698.oracleGeneral.zst ARC cache size     3612, 1440323 req, miss ratio 0.2895, byte miss ratio 0.2895
result/tencentBlock.ns10698.oracleGeneral.zst ARC cache size    12042, 1440323 req, miss ratio 0.2633, byte miss ratio 0.2633
result/tencentBlock.ns10698.oracleGeneral.zst ARC cache size    24084, 1440323 req, miss ratio 0.2136, byte miss ratio 0.2136
result/tencentBlock.ns10698.oracleGeneral.zst ARC cache size    48168, 1440323 req, miss ratio 0.1070, byte miss ratio 0.1070
result/tencentBlock.ns10698.oracleGeneral.zst ARC cache size    96336, 1440323 req, miss ratio 0.0839, byte miss ratio 0.0839
result/tencentBlock.ns10698.oracleGeneral.zst LeCaR cache size      120, 1440323 req, miss ratio 0.4297, byte miss ratio 0.4297
result/tencentBlock.ns10698.oracleGeneral.zst LeCaR cache size      361, 1440323 req, miss ratio 0.3762, byte miss ratio 0.3762
result/tencentBlock.ns10698.oracleGeneral.zst LeCaR cache size     1204, 1440323 req, miss ratio 0.3345, byte miss ratio 0.3345
result/tencentBlock.ns10698.oracleGeneral.zst LeCaR cache size     3612, 1440323 req, miss ratio 0.2850, byte miss ratio 0.2850
result/tencentBlock.ns10698.oracleGeneral.zst LeCaR cache size    12042, 1440323 req, miss ratio 0.2597, byte miss ratio 0.2597
result/tencentBlock.ns10698.oracleGeneral.zst LeCaR cache size    24084, 1440323 req, miss ratio 0.2155, byte miss ratio 0.2155
result/tencentBlock.ns10698.oracleGeneral.zst LeCaR cache size    48168, 1440323 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns10698.oracleGeneral.zst LeCaR cache size    96336, 1440323 req, miss ratio 0.0839, byte miss ratio 0.0839
result/tencentBlock.ns10698.oracleGeneral.zst LHD cache size      120, 1440323 req, miss ratio 0.4172, byte miss ratio 0.4172
result/tencentBlock.ns10698.oracleGeneral.zst LHD cache size      361, 1440323 req, miss ratio 0.3768, byte miss ratio 0.3768
result/tencentBlock.ns10698.oracleGeneral.zst LHD cache size     1204, 1440323 req, miss ratio 0.3335, byte miss ratio 0.3335
result/tencentBlock.ns10698.oracleGeneral.zst LHD cache size     3612, 1440323 req, miss ratio 0.2855, byte miss ratio 0.2855
result/tencentBlock.ns10698.oracleGeneral.zst LHD cache size    12042, 1440323 req, miss ratio 0.2603, byte miss ratio 0.2603
result/tencentBlock.ns10698.oracleGeneral.zst LHD cache size    24084, 1440323 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns10698.oracleGeneral.zst LHD cache size    48168, 1440323 req, miss ratio 0.1145, byte miss ratio 0.1145
result/tencentBlock.ns10698.oracleGeneral.zst LHD cache size    96336, 1440323 req, miss ratio 0.0847, byte miss ratio 0.0847
result/tencentBlock.ns10698.oracleGeneral.zst clock2 cache size      120, 1440323 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns10698.oracleGeneral.zst clock2 cache size      361, 1440323 req, miss ratio 0.3762, byte miss ratio 0.3762
result/tencentBlock.ns10698.oracleGeneral.zst clock2 cache size     1204, 1440323 req, miss ratio 0.3340, byte miss ratio 0.3340
result/tencentBlock.ns10698.oracleGeneral.zst clock2 cache size     3612, 1440323 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns10698.oracleGeneral.zst clock2 cache size    12042, 1440323 req, miss ratio 0.2614, byte miss ratio 0.2614
result/tencentBlock.ns10698.oracleGeneral.zst clock2 cache size    24084, 1440323 req, miss ratio 0.2322, byte miss ratio 0.2322
result/tencentBlock.ns10698.oracleGeneral.zst clock2 cache size    48168, 1440323 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns10698.oracleGeneral.zst clock2 cache size    96336, 1440323 req, miss ratio 0.0839, byte miss ratio 0.0839
result/tencentBlock.ns10698.oracleGeneral.zst LIRS cache size      120, 1440323 req, miss ratio 0.4207, byte miss ratio 0.4207
result/tencentBlock.ns10698.oracleGeneral.zst LIRS cache size      361, 1440323 req, miss ratio 0.3863, byte miss ratio 0.3863
result/tencentBlock.ns10698.oracleGeneral.zst LIRS cache size     1204, 1440323 req, miss ratio 0.3492, byte miss ratio 0.3492
result/tencentBlock.ns10698.oracleGeneral.zst LIRS cache size     3612, 1440323 req, miss ratio 0.3300, byte miss ratio 0.3300
result/tencentBlock.ns10698.oracleGeneral.zst LIRS cache size    12042, 1440323 req, miss ratio 0.3001, byte miss ratio 0.3001
result/tencentBlock.ns10698.oracleGeneral.zst LIRS cache size    24084, 1440323 req, miss ratio 0.1902, byte miss ratio 0.1902
result/tencentBlock.ns10698.oracleGeneral.zst LIRS cache size    48168, 1440323 req, miss ratio 0.1052, byte miss ratio 0.1052
result/tencentBlock.ns10698.oracleGeneral.zst LIRS cache size    96336, 1440323 req, miss ratio 0.0848, byte miss ratio 0.0848
result/tencentBlock.ns10698.oracleGeneral.zst Cacheus cache size      120, 1440323 req, miss ratio 0.4069, byte miss ratio 0.4069
result/tencentBlock.ns10698.oracleGeneral.zst Cacheus cache size      361, 1440323 req, miss ratio 0.3710, byte miss ratio 0.3710
result/tencentBlock.ns10698.oracleGeneral.zst Cacheus cache size     1204, 1440323 req, miss ratio 0.3327, byte miss ratio 0.3327
result/tencentBlock.ns10698.oracleGeneral.zst Cacheus cache size     3612, 1440323 req, miss ratio 0.3086, byte miss ratio 0.3086
result/tencentBlock.ns10698.oracleGeneral.zst Cacheus cache size    12042, 1440323 req, miss ratio 0.2582, byte miss ratio 0.2582
result/tencentBlock.ns10698.oracleGeneral.zst Cacheus cache size    24084, 1440323 req, miss ratio 0.2090, byte miss ratio 0.2090
result/tencentBlock.ns10698.oracleGeneral.zst Cacheus cache size    48168, 1440323 req, miss ratio 0.1109, byte miss ratio 0.1109
result/tencentBlock.ns10698.oracleGeneral.zst Cacheus cache size    96336, 1440323 req, miss ratio 0.0841, byte miss ratio 0.0841
result/tencentBlock.ns10698.oracleGeneral.zst Clock cache size      120, 1440323 req, miss ratio 0.4400, byte miss ratio 0.4400
result/tencentBlock.ns10698.oracleGeneral.zst Clock cache size      361, 1440323 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns10698.oracleGeneral.zst Clock cache size     1204, 1440323 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns10698.oracleGeneral.zst Clock cache size     3612, 1440323 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns10698.oracleGeneral.zst Clock cache size    12042, 1440323 req, miss ratio 0.2620, byte miss ratio 0.2620
result/tencentBlock.ns10698.oracleGeneral.zst Clock cache size    24084, 1440323 req, miss ratio 0.2398, byte miss ratio 0.2398
result/tencentBlock.ns10698.oracleGeneral.zst Clock cache size    48168, 1440323 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns10698.oracleGeneral.zst Clock cache size    96336, 1440323 req, miss ratio 0.0839, byte miss ratio 0.0839
result/tencentBlock.ns10698.oracleGeneral.zst S3FIFO-d-1 cache size      120, 1440323 req, miss ratio 0.4023, byte miss ratio 0.4023
result/tencentBlock.ns10698.oracleGeneral.zst S3FIFO-d-1 cache size      361, 1440323 req, miss ratio 0.3719, byte miss ratio 0.3719
result/tencentBlock.ns10698.oracleGeneral.zst S3FIFO-d-1 cache size     1204, 1440323 req, miss ratio 0.3373, byte miss ratio 0.3373
