result/tencentBlock.ns3154.oracleGeneral.zst LRU cache size      306, 2918611 req, miss ratio 0.3590, byte miss ratio 0.3590
result/tencentBlock.ns3154.oracleGeneral.zst LRU cache size      919, 2918611 req, miss ratio 0.3105, byte miss ratio 0.3105
result/tencentBlock.ns3154.oracleGeneral.zst LRU cache size     3064, 2918611 req, miss ratio 0.2994, byte miss ratio 0.2994
result/tencentBlock.ns3154.oracleGeneral.zst LRU cache size     9194, 2918611 req, miss ratio 0.2961, byte miss ratio 0.2961
result/tencentBlock.ns3154.oracleGeneral.zst LRU cache size    30649, 2918611 req, miss ratio 0.2616, byte miss ratio 0.2616
result/tencentBlock.ns3154.oracleGeneral.zst LRU cache size    61299, 2918611 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns3154.oracleGeneral.zst LRU cache size   122599, 2918611 req, miss ratio 0.1381, byte miss ratio 0.1381
result/tencentBlock.ns3154.oracleGeneral.zst LRU cache size   245199, 2918611 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns3154.oracleGeneral.zst ARC cache size      306, 2918611 req, miss ratio 0.3345, byte miss ratio 0.3345
result/tencentBlock.ns3154.oracleGeneral.zst ARC cache size      919, 2918611 req, miss ratio 0.3039, byte miss ratio 0.3039
result/tencentBlock.ns3154.oracleGeneral.zst ARC cache size     3064, 2918611 req, miss ratio 0.2976, byte miss ratio 0.2976
result/tencentBlock.ns3154.oracleGeneral.zst ARC cache size     9194, 2918611 req, miss ratio 0.2945, byte miss ratio 0.2945
result/tencentBlock.ns3154.oracleGeneral.zst ARC cache size    30649, 2918611 req, miss ratio 0.2597, byte miss ratio 0.2597
result/tencentBlock.ns3154.oracleGeneral.zst ARC cache size    61299, 2918611 req, miss ratio 0.2104, byte miss ratio 0.2104
result/tencentBlock.ns3154.oracleGeneral.zst ARC cache size   122599, 2918611 req, miss ratio 0.1394, byte miss ratio 0.1394
result/tencentBlock.ns3154.oracleGeneral.zst ARC cache size   245199, 2918611 req, miss ratio 0.1054, byte miss ratio 0.1054
