result/tencentBlock.ns23078.oracleGeneral.zst LRU cache size      213, 1177895 req, miss ratio 0.6509, byte miss ratio 0.6509
result/tencentBlock.ns23078.oracleGeneral.zst LRU cache size      641, 1177895 req, miss ratio 0.4915, byte miss ratio 0.4915
result/tencentBlock.ns23078.oracleGeneral.zst LRU cache size     2137, 1177895 req, miss ratio 0.4219, byte miss ratio 0.4219
result/tencentBlock.ns23078.oracleGeneral.zst LRU cache size     6411, 1177895 req, miss ratio 0.3575, byte miss ratio 0.3575
result/tencentBlock.ns23078.oracleGeneral.zst LRU cache size    21370, 1177895 req, miss ratio 0.3080, byte miss ratio 0.3080
result/tencentBlock.ns23078.oracleGeneral.zst LRU cache size    42740, 1177895 req, miss ratio 0.2809, byte miss ratio 0.2809
result/tencentBlock.ns23078.oracleGeneral.zst LRU cache size    85481, 1177895 req, miss ratio 0.2231, byte miss ratio 0.2231
result/tencentBlock.ns23078.oracleGeneral.zst LRU cache size   170963, 1177895 req, miss ratio 0.1829, byte miss ratio 0.1829
result/tencentBlock.ns23078.oracleGeneral.zst ARC cache size      213, 1177895 req, miss ratio 0.5335, byte miss ratio 0.5335
result/tencentBlock.ns23078.oracleGeneral.zst ARC cache size      641, 1177895 req, miss ratio 0.4773, byte miss ratio 0.4773
result/tencentBlock.ns23078.oracleGeneral.zst ARC cache size     2137, 1177895 req, miss ratio 0.3655, byte miss ratio 0.3655
result/tencentBlock.ns23078.oracleGeneral.zst ARC cache size     6411, 1177895 req, miss ratio 0.3429, byte miss ratio 0.3429
result/tencentBlock.ns23078.oracleGeneral.zst ARC cache size    21370, 1177895 req, miss ratio 0.3022, byte miss ratio 0.3022
result/tencentBlock.ns23078.oracleGeneral.zst ARC cache size    42740, 1177895 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns23078.oracleGeneral.zst ARC cache size    85481, 1177895 req, miss ratio 0.2262, byte miss ratio 0.2262
result/tencentBlock.ns23078.oracleGeneral.zst ARC cache size   170963, 1177895 req, miss ratio 0.1847, byte miss ratio 0.1847
result/tencentBlock.ns23078.oracleGeneral.zst clock2 cache size      213, 1177895 req, miss ratio 0.6079, byte miss ratio 0.6079
result/tencentBlock.ns23078.oracleGeneral.zst clock2 cache size      641, 1177895 req, miss ratio 0.4872, byte miss ratio 0.4872
result/tencentBlock.ns23078.oracleGeneral.zst clock2 cache size     2137, 1177895 req, miss ratio 0.4098, byte miss ratio 0.4098
result/tencentBlock.ns23078.oracleGeneral.zst clock2 cache size     6411, 1177895 req, miss ratio 0.3458, byte miss ratio 0.3458
result/tencentBlock.ns23078.oracleGeneral.zst clock2 cache size    21370, 1177895 req, miss ratio 0.3149, byte miss ratio 0.3149
result/tencentBlock.ns23078.oracleGeneral.zst clock2 cache size    42740, 1177895 req, miss ratio 0.2815, byte miss ratio 0.2815
result/tencentBlock.ns23078.oracleGeneral.zst clock2 cache size    85481, 1177895 req, miss ratio 0.2450, byte miss ratio 0.2450
result/tencentBlock.ns23078.oracleGeneral.zst clock2 cache size   170963, 1177895 req, miss ratio 0.1847, byte miss ratio 0.1847
result/tencentBlock.ns23078.oracleGeneral.zst Clock cache size      213, 1177895 req, miss ratio 0.6205, byte miss ratio 0.6205
result/tencentBlock.ns23078.oracleGeneral.zst Clock cache size      641, 1177895 req, miss ratio 0.4896, byte miss ratio 0.4896
result/tencentBlock.ns23078.oracleGeneral.zst Clock cache size     2137, 1177895 req, miss ratio 0.4161, byte miss ratio 0.4161
result/tencentBlock.ns23078.oracleGeneral.zst Clock cache size     6411, 1177895 req, miss ratio 0.3528, byte miss ratio 0.3528
result/tencentBlock.ns23078.oracleGeneral.zst Clock cache size    21370, 1177895 req, miss ratio 0.3108, byte miss ratio 0.3108
result/tencentBlock.ns23078.oracleGeneral.zst Clock cache size    42740, 1177895 req, miss ratio 0.2808, byte miss ratio 0.2808
result/tencentBlock.ns23078.oracleGeneral.zst Clock cache size    85481, 1177895 req, miss ratio 0.2347, byte miss ratio 0.2347
result/tencentBlock.ns23078.oracleGeneral.zst Clock cache size   170963, 1177895 req, miss ratio 0.1847, byte miss ratio 0.1847
result/tencentBlock.ns23078.oracleGeneral.zst Cacheus cache size      213, 1177895 req, miss ratio 0.5534, byte miss ratio 0.5534
result/tencentBlock.ns23078.oracleGeneral.zst Cacheus cache size      641, 1177895 req, miss ratio 0.4752, byte miss ratio 0.4752
result/tencentBlock.ns23078.oracleGeneral.zst Cacheus cache size     2137, 1177895 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns23078.oracleGeneral.zst Cacheus cache size     6411, 1177895 req, miss ratio 0.3433, byte miss ratio 0.3433
result/tencentBlock.ns23078.oracleGeneral.zst Cacheus cache size    21370, 1177895 req, miss ratio 0.3056, byte miss ratio 0.3056
result/tencentBlock.ns23078.oracleGeneral.zst Cacheus cache size    42740, 1177895 req, miss ratio 0.2842, byte miss ratio 0.2842
result/tencentBlock.ns23078.oracleGeneral.zst Cacheus cache size    85481, 1177895 req, miss ratio 0.2309, byte miss ratio 0.2309
result/tencentBlock.ns23078.oracleGeneral.zst Cacheus cache size   170963, 1177895 req, miss ratio 0.1847, byte miss ratio 0.1847
result/tencentBlock.ns23078.oracleGeneral.zst FIFO cache size      213, 1177895 req, miss ratio 0.7431, byte miss ratio 0.7431
result/tencentBlock.ns23078.oracleGeneral.zst FIFO cache size      641, 1177895 req, miss ratio 0.5627, byte miss ratio 0.5627
result/tencentBlock.ns23078.oracleGeneral.zst FIFO cache size     2137, 1177895 req, miss ratio 0.4546, byte miss ratio 0.4546
result/tencentBlock.ns23078.oracleGeneral.zst FIFO cache size     6411, 1177895 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns23078.oracleGeneral.zst FIFO cache size    21370, 1177895 req, miss ratio 0.3238, byte miss ratio 0.3238
result/tencentBlock.ns23078.oracleGeneral.zst FIFO cache size    42740, 1177895 req, miss ratio 0.2969, byte miss ratio 0.2969
result/tencentBlock.ns23078.oracleGeneral.zst FIFO cache size    85481, 1177895 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns23078.oracleGeneral.zst FIFO cache size   170963, 1177895 req, miss ratio 0.1888, byte miss ratio 0.1888
result/tencentBlock.ns23078.oracleGeneral.zst S3FIFO-1 cache size      213, 1177895 req, miss ratio 0.5346, byte miss ratio 0.5346
