result/tencentBlock.ns9819.oracleGeneral.zst LIRS cache size      742, 5568458 req, miss ratio 0.6034, byte miss ratio 0.6034
result/tencentBlock.ns9819.oracleGeneral.zst LIRS cache size     2228, 5568458 req, miss ratio 0.5010, byte miss ratio 0.5010
result/tencentBlock.ns9819.oracleGeneral.zst LIRS cache size     7426, 5568458 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns9819.oracleGeneral.zst LIRS cache size    22280, 5568458 req, miss ratio 0.4272, byte miss ratio 0.4272
result/tencentBlock.ns9819.oracleGeneral.zst LIRS cache size    74267, 5568458 req, miss ratio 0.3820, byte miss ratio 0.3820
result/tencentBlock.ns9819.oracleGeneral.zst LIRS cache size   148534, 5568458 req, miss ratio 0.3127, byte miss ratio 0.3127
result/tencentBlock.ns9819.oracleGeneral.zst LIRS cache size   297068, 5568458 req, miss ratio 0.2115, byte miss ratio 0.2115
result/tencentBlock.ns9819.oracleGeneral.zst LIRS cache size   594137, 5568458 req, miss ratio 0.1369, byte miss ratio 0.1369
result/tencentBlock.ns9819.oracleGeneral.zst FIFO cache size      742, 5568458 req, miss ratio 0.6831, byte miss ratio 0.6831
result/tencentBlock.ns9819.oracleGeneral.zst FIFO cache size     2228, 5568458 req, miss ratio 0.5784, byte miss ratio 0.5784
result/tencentBlock.ns9819.oracleGeneral.zst FIFO cache size     7426, 5568458 req, miss ratio 0.5067, byte miss ratio 0.5067
result/tencentBlock.ns9819.oracleGeneral.zst FIFO cache size    22280, 5568458 req, miss ratio 0.4655, byte miss ratio 0.4655
result/tencentBlock.ns9819.oracleGeneral.zst FIFO cache size    74267, 5568458 req, miss ratio 0.4112, byte miss ratio 0.4112
result/tencentBlock.ns9819.oracleGeneral.zst FIFO cache size   148534, 5568458 req, miss ratio 0.3786, byte miss ratio 0.3786
result/tencentBlock.ns9819.oracleGeneral.zst FIFO cache size   297068, 5568458 req, miss ratio 0.2478, byte miss ratio 0.2478
result/tencentBlock.ns9819.oracleGeneral.zst FIFO cache size   594137, 5568458 req, miss ratio 0.1549, byte miss ratio 0.1549
result/tencentBlock.ns9819.oracleGeneral.zst LRU cache size      742, 5568458 req, miss ratio 0.6090, byte miss ratio 0.6090
result/tencentBlock.ns9819.oracleGeneral.zst LRU cache size     2228, 5568458 req, miss ratio 0.5378, byte miss ratio 0.5378
result/tencentBlock.ns9819.oracleGeneral.zst LRU cache size     7426, 5568458 req, miss ratio 0.4751, byte miss ratio 0.4751
result/tencentBlock.ns9819.oracleGeneral.zst LRU cache size    22280, 5568458 req, miss ratio 0.4484, byte miss ratio 0.4484
result/tencentBlock.ns9819.oracleGeneral.zst LRU cache size    74267, 5568458 req, miss ratio 0.3964, byte miss ratio 0.3964
result/tencentBlock.ns9819.oracleGeneral.zst LRU cache size   148534, 5568458 req, miss ratio 0.3668, byte miss ratio 0.3668
result/tencentBlock.ns9819.oracleGeneral.zst LRU cache size   297068, 5568458 req, miss ratio 0.2266, byte miss ratio 0.2266
result/tencentBlock.ns9819.oracleGeneral.zst LRU cache size   594137, 5568458 req, miss ratio 0.1343, byte miss ratio 0.1343
result/tencentBlock.ns9819.oracleGeneral.zst clock2 cache size      742, 5568458 req, miss ratio 0.6033, byte miss ratio 0.6033
result/tencentBlock.ns9819.oracleGeneral.zst clock2 cache size     2228, 5568458 req, miss ratio 0.5255, byte miss ratio 0.5255
result/tencentBlock.ns9819.oracleGeneral.zst clock2 cache size     7426, 5568458 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns9819.oracleGeneral.zst clock2 cache size    22280, 5568458 req, miss ratio 0.4473, byte miss ratio 0.4473
result/tencentBlock.ns9819.oracleGeneral.zst clock2 cache size    74267, 5568458 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns9819.oracleGeneral.zst clock2 cache size   148534, 5568458 req, miss ratio 0.3662, byte miss ratio 0.3662
result/tencentBlock.ns9819.oracleGeneral.zst clock2 cache size   297068, 5568458 req, miss ratio 0.2529, byte miss ratio 0.2529
result/tencentBlock.ns9819.oracleGeneral.zst clock2 cache size   594137, 5568458 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns9819.oracleGeneral.zst Cacheus cache size      742, 5568458 req, miss ratio 0.5890, byte miss ratio 0.5890
result/tencentBlock.ns9819.oracleGeneral.zst Cacheus cache size     2228, 5568458 req, miss ratio 0.4988, byte miss ratio 0.4988
result/tencentBlock.ns9819.oracleGeneral.zst Cacheus cache size     7426, 5568458 req, miss ratio 0.4595, byte miss ratio 0.4595
