result/tencentBlock.ns16692.oracleGeneral.zst LHD cache size      490, 5493782 req, miss ratio 0.5085, byte miss ratio 0.5085
result/tencentBlock.ns16692.oracleGeneral.zst LHD cache size     1472, 5493782 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns16692.oracleGeneral.zst LHD cache size     4907, 5493782 req, miss ratio 0.3161, byte miss ratio 0.3161
result/tencentBlock.ns16692.oracleGeneral.zst LHD cache size    14723, 5493782 req, miss ratio 0.2846, byte miss ratio 0.2846
result/tencentBlock.ns16692.oracleGeneral.zst LHD cache size    49079, 5493782 req, miss ratio 0.2325, byte miss ratio 0.2325
result/tencentBlock.ns16692.oracleGeneral.zst LHD cache size    98159, 5493782 req, miss ratio 0.1791, byte miss ratio 0.1791
result/tencentBlock.ns16692.oracleGeneral.zst LHD cache size   196318, 5493782 req, miss ratio 0.1118, byte miss ratio 0.1118
result/tencentBlock.ns16692.oracleGeneral.zst LHD cache size   392636, 5493782 req, miss ratio 0.0900, byte miss ratio 0.0900
result/tencentBlock.ns16692.oracleGeneral.zst Clock cache size      490, 5493782 req, miss ratio 0.5134, byte miss ratio 0.5134
result/tencentBlock.ns16692.oracleGeneral.zst Clock cache size     1472, 5493782 req, miss ratio 0.4217, byte miss ratio 0.4217
result/tencentBlock.ns16692.oracleGeneral.zst Clock cache size     4907, 5493782 req, miss ratio 0.3259, byte miss ratio 0.3259
result/tencentBlock.ns16692.oracleGeneral.zst Clock cache size    14723, 5493782 req, miss ratio 0.2927, byte miss ratio 0.2927
result/tencentBlock.ns16692.oracleGeneral.zst Clock cache size    49079, 5493782 req, miss ratio 0.2400, byte miss ratio 0.2400
result/tencentBlock.ns16692.oracleGeneral.zst Clock cache size    98159, 5493782 req, miss ratio 0.1975, byte miss ratio 0.1975
result/tencentBlock.ns16692.oracleGeneral.zst Clock cache size   196318, 5493782 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns16692.oracleGeneral.zst Clock cache size   392636, 5493782 req, miss ratio 0.0915, byte miss ratio 0.0915
result/tencentBlock.ns16692.oracleGeneral.zst LIRS cache size      490, 5493782 req, miss ratio 0.5136, byte miss ratio 0.5136
result/tencentBlock.ns16692.oracleGeneral.zst LIRS cache size     1472, 5493782 req, miss ratio 0.3882, byte miss ratio 0.3882
result/tencentBlock.ns16692.oracleGeneral.zst LIRS cache size     4907, 5493782 req, miss ratio 0.3234, byte miss ratio 0.3234
result/tencentBlock.ns16692.oracleGeneral.zst LIRS cache size    14723, 5493782 req, miss ratio 0.2849, byte miss ratio 0.2849
result/tencentBlock.ns16692.oracleGeneral.zst LIRS cache size    49079, 5493782 req, miss ratio 0.2341, byte miss ratio 0.2341
result/tencentBlock.ns16692.oracleGeneral.zst LIRS cache size    98159, 5493782 req, miss ratio 0.1810, byte miss ratio 0.1810
result/tencentBlock.ns16692.oracleGeneral.zst LIRS cache size   196318, 5493782 req, miss ratio 0.1187, byte miss ratio 0.1187
result/tencentBlock.ns16692.oracleGeneral.zst LIRS cache size   392636, 5493782 req, miss ratio 0.0920, byte miss ratio 0.0920
