result/tencentBlock.ns5338.oracleGeneral.zst LIRS cache size      386, 3036603 req, miss ratio 0.8060, byte miss ratio 0.8060
result/tencentBlock.ns5338.oracleGeneral.zst LIRS cache size     1160, 3036603 req, miss ratio 0.7146, byte miss ratio 0.7146
result/tencentBlock.ns5338.oracleGeneral.zst LIRS cache size     3868, 3036603 req, miss ratio 0.5744, byte miss ratio 0.5744
result/tencentBlock.ns5338.oracleGeneral.zst LIRS cache size    11606, 3036603 req, miss ratio 0.5469, byte miss ratio 0.5469
result/tencentBlock.ns5338.oracleGeneral.zst LIRS cache size    38688, 3036603 req, miss ratio 0.4646, byte miss ratio 0.4646
result/tencentBlock.ns5338.oracleGeneral.zst LIRS cache size    77377, 3036603 req, miss ratio 0.3964, byte miss ratio 0.3964
result/tencentBlock.ns5338.oracleGeneral.zst LIRS cache size   154754, 3036603 req, miss ratio 0.3192, byte miss ratio 0.3192
result/tencentBlock.ns5338.oracleGeneral.zst LIRS cache size   309508, 3036603 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns5338.oracleGeneral.zst clock2 cache size      386, 3036603 req, miss ratio 0.8576, byte miss ratio 0.8576
result/tencentBlock.ns5338.oracleGeneral.zst clock2 cache size     1160, 3036603 req, miss ratio 0.7835, byte miss ratio 0.7835
result/tencentBlock.ns5338.oracleGeneral.zst clock2 cache size     3868, 3036603 req, miss ratio 0.6725, byte miss ratio 0.6725
result/tencentBlock.ns5338.oracleGeneral.zst clock2 cache size    11606, 3036603 req, miss ratio 0.5705, byte miss ratio 0.5705
result/tencentBlock.ns5338.oracleGeneral.zst clock2 cache size    38688, 3036603 req, miss ratio 0.5371, byte miss ratio 0.5371
result/tencentBlock.ns5338.oracleGeneral.zst clock2 cache size    77377, 3036603 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns5338.oracleGeneral.zst clock2 cache size   154754, 3036603 req, miss ratio 0.4306, byte miss ratio 0.4306
result/tencentBlock.ns5338.oracleGeneral.zst clock2 cache size   309508, 3036603 req, miss ratio 0.1535, byte miss ratio 0.1535
result/tencentBlock.ns5338.oracleGeneral.zst Cacheus cache size      386, 3036603 req, miss ratio 0.8085, byte miss ratio 0.8085
result/tencentBlock.ns5338.oracleGeneral.zst Cacheus cache size     1160, 3036603 req, miss ratio 0.7499, byte miss ratio 0.7499
result/tencentBlock.ns5338.oracleGeneral.zst Cacheus cache size     3868, 3036603 req, miss ratio 0.5958, byte miss ratio 0.5958
result/tencentBlock.ns5338.oracleGeneral.zst Cacheus cache size    11606, 3036603 req, miss ratio 0.5498, byte miss ratio 0.5498
result/tencentBlock.ns5338.oracleGeneral.zst Cacheus cache size    38688, 3036603 req, miss ratio 0.5068, byte miss ratio 0.5068
result/tencentBlock.ns5338.oracleGeneral.zst Cacheus cache size    77377, 3036603 req, miss ratio 0.4453, byte miss ratio 0.4453
result/tencentBlock.ns5338.oracleGeneral.zst Cacheus cache size   154754, 3036603 req, miss ratio 0.3678, byte miss ratio 0.3678
result/tencentBlock.ns5338.oracleGeneral.zst Cacheus cache size   309508, 3036603 req, miss ratio 0.1704, byte miss ratio 0.1704
result/tencentBlock.ns5338.oracleGeneral.zst Clock cache size      386, 3036603 req, miss ratio 0.8686, byte miss ratio 0.8686
result/tencentBlock.ns5338.oracleGeneral.zst Clock cache size     1160, 3036603 req, miss ratio 0.7891, byte miss ratio 0.7891
result/tencentBlock.ns5338.oracleGeneral.zst Clock cache size     3868, 3036603 req, miss ratio 0.6868, byte miss ratio 0.6868
result/tencentBlock.ns5338.oracleGeneral.zst Clock cache size    11606, 3036603 req, miss ratio 0.5841, byte miss ratio 0.5841
result/tencentBlock.ns5338.oracleGeneral.zst Clock cache size    38688, 3036603 req, miss ratio 0.5375, byte miss ratio 0.5375
result/tencentBlock.ns5338.oracleGeneral.zst Clock cache size    77377, 3036603 req, miss ratio 0.5039, byte miss ratio 0.5039
result/tencentBlock.ns5338.oracleGeneral.zst Clock cache size   154754, 3036603 req, miss ratio 0.4428, byte miss ratio 0.4428
result/tencentBlock.ns5338.oracleGeneral.zst Clock cache size   309508, 3036603 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns5338.oracleGeneral.zst LRU cache size      386, 3036603 req, miss ratio 0.8776, byte miss ratio 0.8776
result/tencentBlock.ns5338.oracleGeneral.zst LRU cache size     1160, 3036603 req, miss ratio 0.7966, byte miss ratio 0.7966
result/tencentBlock.ns5338.oracleGeneral.zst LRU cache size     3868, 3036603 req, miss ratio 0.7017, byte miss ratio 0.7017
result/tencentBlock.ns5338.oracleGeneral.zst LRU cache size    11606, 3036603 req, miss ratio 0.5987, byte miss ratio 0.5987
result/tencentBlock.ns5338.oracleGeneral.zst LRU cache size    38688, 3036603 req, miss ratio 0.5390, byte miss ratio 0.5390
result/tencentBlock.ns5338.oracleGeneral.zst LRU cache size    77377, 3036603 req, miss ratio 0.5111, byte miss ratio 0.5111
result/tencentBlock.ns5338.oracleGeneral.zst LRU cache size   154754, 3036603 req, miss ratio 0.4602, byte miss ratio 0.4602
result/tencentBlock.ns5338.oracleGeneral.zst LRU cache size   309508, 3036603 req, miss ratio 0.1778, byte miss ratio 0.1778
result/tencentBlock.ns5338.oracleGeneral.zst LHD cache size      386, 3036603 req, miss ratio 0.8380, byte miss ratio 0.8380
result/tencentBlock.ns5338.oracleGeneral.zst LHD cache size     1160, 3036603 req, miss ratio 0.7808, byte miss ratio 0.7808
result/tencentBlock.ns5338.oracleGeneral.zst LHD cache size     3868, 3036603 req, miss ratio 0.6488, byte miss ratio 0.6488
result/tencentBlock.ns5338.oracleGeneral.zst LHD cache size    11606, 3036603 req, miss ratio 0.5714, byte miss ratio 0.5714
result/tencentBlock.ns5338.oracleGeneral.zst LHD cache size    38688, 3036603 req, miss ratio 0.5220, byte miss ratio 0.5220
result/tencentBlock.ns5338.oracleGeneral.zst LHD cache size    77377, 3036603 req, miss ratio 0.4610, byte miss ratio 0.4610
result/tencentBlock.ns5338.oracleGeneral.zst LHD cache size   154754, 3036603 req, miss ratio 0.3777, byte miss ratio 0.3777
result/tencentBlock.ns5338.oracleGeneral.zst LHD cache size   309508, 3036603 req, miss ratio 0.1585, byte miss ratio 0.1585
result/tencentBlock.ns5338.oracleGeneral.zst FIFO cache size      386, 3036603 req, miss ratio 0.9013, byte miss ratio 0.9013
result/tencentBlock.ns5338.oracleGeneral.zst FIFO cache size     1160, 3036603 req, miss ratio 0.8278, byte miss ratio 0.8278
result/tencentBlock.ns5338.oracleGeneral.zst FIFO cache size     3868, 3036603 req, miss ratio 0.7340, byte miss ratio 0.7340
result/tencentBlock.ns5338.oracleGeneral.zst FIFO cache size    11606, 3036603 req, miss ratio 0.6500, byte miss ratio 0.6500
result/tencentBlock.ns5338.oracleGeneral.zst FIFO cache size    38688, 3036603 req, miss ratio 0.5690, byte miss ratio 0.5690
result/tencentBlock.ns5338.oracleGeneral.zst FIFO cache size    77377, 3036603 req, miss ratio 0.5320, byte miss ratio 0.5320
result/tencentBlock.ns5338.oracleGeneral.zst FIFO cache size   154754, 3036603 req, miss ratio 0.4876, byte miss ratio 0.4876
result/tencentBlock.ns5338.oracleGeneral.zst FIFO cache size   309508, 3036603 req, miss ratio 0.1891, byte miss ratio 0.1891
result/tencentBlock.ns5338.oracleGeneral.zst LeCaR cache size      386, 3036603 req, miss ratio 0.8705, byte miss ratio 0.8705
result/tencentBlock.ns5338.oracleGeneral.zst LeCaR cache size     1160, 3036603 req, miss ratio 0.7918, byte miss ratio 0.7918
result/tencentBlock.ns5338.oracleGeneral.zst LeCaR cache size     3868, 3036603 req, miss ratio 0.6621, byte miss ratio 0.6621
result/tencentBlock.ns5338.oracleGeneral.zst LeCaR cache size    11606, 3036603 req, miss ratio 0.5687, byte miss ratio 0.5687
result/tencentBlock.ns5338.oracleGeneral.zst LeCaR cache size    38688, 3036603 req, miss ratio 0.5367, byte miss ratio 0.5367
result/tencentBlock.ns5338.oracleGeneral.zst LeCaR cache size    77377, 3036603 req, miss ratio 0.5095, byte miss ratio 0.5095
result/tencentBlock.ns5338.oracleGeneral.zst LeCaR cache size   154754, 3036603 req, miss ratio 0.4500, byte miss ratio 0.4500
result/tencentBlock.ns5338.oracleGeneral.zst LeCaR cache size   309508, 3036603 req, miss ratio 0.1484, byte miss ratio 0.1484
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-1 cache size      386, 3036603 req, miss ratio 0.8042, byte miss ratio 0.8042
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-1 cache size     1160, 3036603 req, miss ratio 0.7111, byte miss ratio 0.7111
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-1 cache size     3868, 3036603 req, miss ratio 0.5718, byte miss ratio 0.5718
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-1 cache size    11606, 3036603 req, miss ratio 0.5456, byte miss ratio 0.5456
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-1 cache size    38688, 3036603 req, miss ratio 0.4660, byte miss ratio 0.4660
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-1 cache size    77377, 3036603 req, miss ratio 0.4215, byte miss ratio 0.4215
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-1 cache size   154754, 3036603 req, miss ratio 0.3920, byte miss ratio 0.3920
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-1 cache size   309508, 3036603 req, miss ratio 0.1512, byte miss ratio 0.1512
result/tencentBlock.ns5338.oracleGeneral.zst ARC cache size      386, 3036603 req, miss ratio 0.8041, byte miss ratio 0.8041
result/tencentBlock.ns5338.oracleGeneral.zst ARC cache size     1160, 3036603 req, miss ratio 0.7140, byte miss ratio 0.7140
result/tencentBlock.ns5338.oracleGeneral.zst ARC cache size     3868, 3036603 req, miss ratio 0.5725, byte miss ratio 0.5725
result/tencentBlock.ns5338.oracleGeneral.zst ARC cache size    11606, 3036603 req, miss ratio 0.5499, byte miss ratio 0.5499
result/tencentBlock.ns5338.oracleGeneral.zst ARC cache size    38688, 3036603 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns5338.oracleGeneral.zst ARC cache size    77377, 3036603 req, miss ratio 0.4260, byte miss ratio 0.4260
result/tencentBlock.ns5338.oracleGeneral.zst ARC cache size   154754, 3036603 req, miss ratio 0.4105, byte miss ratio 0.4105
result/tencentBlock.ns5338.oracleGeneral.zst ARC cache size   309508, 3036603 req, miss ratio 0.1494, byte miss ratio 0.1494
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-d-1 cache size      386, 3036603 req, miss ratio 0.8054, byte miss ratio 0.8054
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-d-1 cache size     1160, 3036603 req, miss ratio 0.7080, byte miss ratio 0.7080
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-d-1 cache size     3868, 3036603 req, miss ratio 0.5715, byte miss ratio 0.5715
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-d-1 cache size    11606, 3036603 req, miss ratio 0.5453, byte miss ratio 0.5453
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-d-1 cache size    38688, 3036603 req, miss ratio 0.4647, byte miss ratio 0.4647
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-d-1 cache size    77377, 3036603 req, miss ratio 0.4215, byte miss ratio 0.4215
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-d-1 cache size   154754, 3036603 req, miss ratio 0.3895, byte miss ratio 0.3895
result/tencentBlock.ns5338.oracleGeneral.zst S3FIFO-d-1 cache size   309508, 3036603 req, miss ratio 0.1539, byte miss ratio 0.1539
result/tencentBlock.ns5338.oracleGeneral.zst LRB cache size      386, 3036603 req, miss ratio 0.8168, byte miss ratio 0.8168
result/tencentBlock.ns5338.oracleGeneral.zst LRB cache size     1160, 3036603 req, miss ratio 0.7204, byte miss ratio 0.7204
result/tencentBlock.ns5338.oracleGeneral.zst LRB cache size     3868, 3036603 req, miss ratio 0.5994, byte miss ratio 0.5994
result/tencentBlock.ns5338.oracleGeneral.zst LRB cache size    11606, 3036603 req, miss ratio 0.5556, byte miss ratio 0.5556
result/tencentBlock.ns5338.oracleGeneral.zst LRB cache size    38688, 3036603 req, miss ratio 0.4874, byte miss ratio 0.4874
result/tencentBlock.ns5338.oracleGeneral.zst LRB cache size    77377, 3036603 req, miss ratio 0.4371, byte miss ratio 0.4371
result/tencentBlock.ns5338.oracleGeneral.zst LRB cache size   154754, 3036603 req, miss ratio 0.3418, byte miss ratio 0.3418
result/tencentBlock.ns5338.oracleGeneral.zst LRB cache size   309508, 3036603 req, miss ratio 0.1411, byte miss ratio 0.1411
result/tencentBlock.ns5338.oracleGeneral.zst B-LRU cache size      386, 3036603 req, miss ratio 0.8653, byte miss ratio 0.8653
result/tencentBlock.ns5338.oracleGeneral.zst B-LRU cache size     1160, 3036603 req, miss ratio 0.7820, byte miss ratio 0.7820
result/tencentBlock.ns5338.oracleGeneral.zst B-LRU cache size     3868, 3036603 req, miss ratio 0.6769, byte miss ratio 0.6769
result/tencentBlock.ns5338.oracleGeneral.zst B-LRU cache size    11606, 3036603 req, miss ratio 0.5879, byte miss ratio 0.5879
result/tencentBlock.ns5338.oracleGeneral.zst B-LRU cache size    38688, 3036603 req, miss ratio 0.5324, byte miss ratio 0.5324
result/tencentBlock.ns5338.oracleGeneral.zst B-LRU cache size    77377, 3036603 req, miss ratio 0.5045, byte miss ratio 0.5045
result/tencentBlock.ns5338.oracleGeneral.zst B-LRU cache size   154754, 3036603 req, miss ratio 0.4624, byte miss ratio 0.4624
result/tencentBlock.ns5338.oracleGeneral.zst B-LRU cache size   309508, 3036603 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns5338.oracleGeneral.zst S4LRU(25:25:25:25) cache size      386, 3036603 req, miss ratio 0.8095, byte miss ratio 0.8095
result/tencentBlock.ns5338.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1160, 3036603 req, miss ratio 0.7272, byte miss ratio 0.7272
result/tencentBlock.ns5338.oracleGeneral.zst S4LRU(25:25:25:25) cache size     3868, 3036603 req, miss ratio 0.5721, byte miss ratio 0.5721
result/tencentBlock.ns5338.oracleGeneral.zst S4LRU(25:25:25:25) cache size    11606, 3036603 req, miss ratio 0.5533, byte miss ratio 0.5533
result/tencentBlock.ns5338.oracleGeneral.zst S4LRU(25:25:25:25) cache size    38688, 3036603 req, miss ratio 0.5088, byte miss ratio 0.5088
result/tencentBlock.ns5338.oracleGeneral.zst S4LRU(25:25:25:25) cache size    77377, 3036603 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns5338.oracleGeneral.zst S4LRU(25:25:25:25) cache size   154754, 3036603 req, miss ratio 0.3508, byte miss ratio 0.3508
result/tencentBlock.ns5338.oracleGeneral.zst S4LRU(25:25:25:25) cache size   309508, 3036603 req, miss ratio 0.1643, byte miss ratio 0.1643
result/tencentBlock.ns5338.oracleGeneral.zst TwoQ cache size      386, 3036603 req, miss ratio 0.8037, byte miss ratio 0.8037
result/tencentBlock.ns5338.oracleGeneral.zst TwoQ cache size     1160, 3036603 req, miss ratio 0.7246, byte miss ratio 0.7246
result/tencentBlock.ns5338.oracleGeneral.zst TwoQ cache size     3868, 3036603 req, miss ratio 0.5705, byte miss ratio 0.5705
result/tencentBlock.ns5338.oracleGeneral.zst TwoQ cache size    11606, 3036603 req, miss ratio 0.5673, byte miss ratio 0.5673
result/tencentBlock.ns5338.oracleGeneral.zst TwoQ cache size    38688, 3036603 req, miss ratio 0.4966, byte miss ratio 0.4966
result/tencentBlock.ns5338.oracleGeneral.zst TwoQ cache size    77377, 3036603 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns5338.oracleGeneral.zst TwoQ cache size   154754, 3036603 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns5338.oracleGeneral.zst TwoQ cache size   309508, 3036603 req, miss ratio 0.1891, byte miss ratio 0.1891
result/tencentBlock.ns5338.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      386, 3036603 req, miss ratio 0.8523, byte miss ratio 0.8523
result/tencentBlock.ns5338.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1160, 3036603 req, miss ratio 0.7826, byte miss ratio 0.7826
result/tencentBlock.ns5338.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     3868, 3036603 req, miss ratio 0.6650, byte miss ratio 0.6650
result/tencentBlock.ns5338.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    11606, 3036603 req, miss ratio 0.5834, byte miss ratio 0.5834
result/tencentBlock.ns5338.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    38688, 3036603 req, miss ratio 0.5361, byte miss ratio 0.5361
result/tencentBlock.ns5338.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    77377, 3036603 req, miss ratio 0.4836, byte miss ratio 0.4836
result/tencentBlock.ns5338.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   154754, 3036603 req, miss ratio 0.3838, byte miss ratio 0.3838
